model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,3.19438e+07
GenX,CANO,2027,Results_p1,tons,1.65881e+07
GenX,CASO,2027,Results_p1,tons,1.47764e+07
GenX,FRCC,2027,Results_p1,tons,8.81906e+07
GenX,ISNE,2027,Results_p1,tons,1.60807e+07
GenX,MISC,2027,Results_p1,tons,9.11906e+07
GenX,MISE,2027,Results_p1,tons,4.45482e+07
GenX,MISS,2027,Results_p1,tons,6.83503e+07
GenX,MISW,2027,Results_p1,tons,6.35385e+07
GenX,NWPP,2027,Results_p1,tons,1.92876e+07
GenX,NYCW,2027,Results_p1,tons,6.06118e+06
GenX,NYUP,2027,Results_p1,tons,8.05347e+06
GenX,PJMC,2027,Results_p1,tons,7.20012e+06
GenX,PJMD,2027,Results_p1,tons,4.61769e+06
GenX,PJME,2027,Results_p1,tons,9.64337e+07
GenX,PJMW,2027,Results_p1,tons,1.91606e+08
GenX,RMRG,2027,Results_p1,tons,4.47904e+07
GenX,SPPC,2027,Results_p1,tons,4.65892e+07
GenX,SPPN,2027,Results_p1,tons,2.87187e+07
GenX,SPPS,2027,Results_p1,tons,3.78761e+07
GenX,SRCA,2027,Results_p1,tons,8.56606e+07
GenX,SRCE,2027,Results_p1,tons,8.1968e+07
GenX,SRSE,2027,Results_p1,tons,1.01824e+08
GenX,SRSG,2027,Results_p1,tons,4.1267e+07
GenX,TRE,2027,Results_p1,tons,1.05526e+08
GenX,TREW,2027,Results_p1,tons,5.27312e+06
GenX,BASN,2030,Results_p2,tons,2.87758e+07
GenX,CANO,2030,Results_p2,tons,1.57914e+07
GenX,CASO,2030,Results_p2,tons,1.2958e+07
GenX,FRCC,2030,Results_p2,tons,8.28887e+07
GenX,ISNE,2030,Results_p2,tons,1.0517e+07
GenX,MISC,2030,Results_p2,tons,8.87963e+07
GenX,MISE,2030,Results_p2,tons,3.69284e+07
GenX,MISS,2030,Results_p2,tons,6.42533e+07
GenX,MISW,2030,Results_p2,tons,6.6911e+07
GenX,NWPP,2030,Results_p2,tons,1.86026e+07
GenX,NYCW,2030,Results_p2,tons,4.74388e+06
GenX,NYUP,2030,Results_p2,tons,7.42173e+06
GenX,PJMC,2030,Results_p2,tons,1.15953e+07
GenX,PJMD,2030,Results_p2,tons,5.08458e+06
GenX,PJME,2030,Results_p2,tons,8.86084e+07
GenX,PJMW,2030,Results_p2,tons,1.74236e+08
GenX,RMRG,2030,Results_p2,tons,3.5281e+07
GenX,SPPC,2030,Results_p2,tons,4.35435e+07
GenX,SPPN,2030,Results_p2,tons,2.742e+07
GenX,SPPS,2030,Results_p2,tons,3.77973e+07
GenX,SRCA,2030,Results_p2,tons,8.72752e+07
GenX,SRCE,2030,Results_p2,tons,6.91924e+07
GenX,SRSE,2030,Results_p2,tons,1.04016e+08
GenX,SRSG,2030,Results_p2,tons,3.53787e+07
GenX,TRE,2030,Results_p2,tons,8.85038e+07
GenX,TREW,2030,Results_p2,tons,4.8613e+06
GenX,BASN,2035,Results_p3,tons,3.1026e+07
GenX,CANO,2035,Results_p3,tons,2.027e+07
GenX,CASO,2035,Results_p3,tons,1.86541e+07
GenX,FRCC,2035,Results_p3,tons,7.3522e+07
GenX,ISNE,2035,Results_p3,tons,1.42792e+07
GenX,MISC,2035,Results_p3,tons,7.59756e+07
GenX,MISE,2035,Results_p3,tons,3.42331e+07
GenX,MISS,2035,Results_p3,tons,6.22364e+07
GenX,MISW,2035,Results_p3,tons,6.20991e+07
GenX,NWPP,2035,Results_p3,tons,2.14972e+07
GenX,NYCW,2035,Results_p3,tons,9.74262e+06
GenX,NYUP,2035,Results_p3,tons,6.93654e+06
GenX,PJMC,2035,Results_p3,tons,1.46023e+07
GenX,PJMD,2035,Results_p3,tons,5.52657e+06
GenX,PJME,2035,Results_p3,tons,7.97995e+07
GenX,PJMW,2035,Results_p3,tons,1.41868e+08
GenX,RMRG,2035,Results_p3,tons,3.99271e+07
GenX,SPPC,2035,Results_p3,tons,3.91462e+07
GenX,SPPN,2035,Results_p3,tons,2.53006e+07
GenX,SPPS,2035,Results_p3,tons,4.04002e+07
GenX,SRCA,2035,Results_p3,tons,6.58631e+07
GenX,SRCE,2035,Results_p3,tons,5.02416e+07
GenX,SRSE,2035,Results_p3,tons,9.4135e+07
GenX,SRSG,2035,Results_p3,tons,1.77236e+07
GenX,TRE,2035,Results_p3,tons,9.283e+07
GenX,TREW,2035,Results_p3,tons,4.50928e+06
GenX,BASN,2040,Results_p4,tons,2.37622e+07
GenX,CANO,2040,Results_p4,tons,1.62128e+07
GenX,CASO,2040,Results_p4,tons,2.79346e+07
GenX,FRCC,2040,Results_p4,tons,7.2171e+07
GenX,ISNE,2040,Results_p4,tons,1.81403e+07
GenX,MISC,2040,Results_p4,tons,5.62155e+07
GenX,MISE,2040,Results_p4,tons,2.03513e+07
GenX,MISS,2040,Results_p4,tons,6.27095e+07
GenX,MISW,2040,Results_p4,tons,6.35183e+07
GenX,NWPP,2040,Results_p4,tons,2.38311e+07
GenX,NYCW,2040,Results_p4,tons,1.11564e+07
GenX,NYUP,2040,Results_p4,tons,5.59583e+06
GenX,PJMC,2040,Results_p4,tons,7.30398e+06
GenX,PJMD,2040,Results_p4,tons,5.49572e+06
GenX,PJME,2040,Results_p4,tons,7.19523e+07
GenX,PJMW,2040,Results_p4,tons,7.86278e+07
GenX,RMRG,2040,Results_p4,tons,2.18708e+07
GenX,SPPC,2040,Results_p4,tons,3.06637e+07
GenX,SPPN,2040,Results_p4,tons,2.19641e+07
GenX,SPPS,2040,Results_p4,tons,3.00009e+07
GenX,SRCA,2040,Results_p4,tons,3.99509e+07
GenX,SRCE,2040,Results_p4,tons,3.64444e+07
GenX,SRSE,2040,Results_p4,tons,6.31017e+07
GenX,SRSG,2040,Results_p4,tons,1.52311e+07
GenX,TRE,2040,Results_p4,tons,8.70033e+07
GenX,TREW,2040,Results_p4,tons,3.72464e+06
GenX,BASN,2045,Results_p5,tons,2.90718e+07
GenX,CANO,2045,Results_p5,tons,2.38614e+07
GenX,CASO,2045,Results_p5,tons,4.47245e+07
GenX,FRCC,2045,Results_p5,tons,8.25374e+07
GenX,ISNE,2045,Results_p5,tons,2.03206e+07
GenX,MISC,2045,Results_p5,tons,7.32728e+07
GenX,MISE,2045,Results_p5,tons,2.6182e+07
GenX,MISS,2045,Results_p5,tons,6.69818e+07
GenX,MISW,2045,Results_p5,tons,7.5281e+07
GenX,NWPP,2045,Results_p5,tons,4.11855e+07
GenX,NYCW,2045,Results_p5,tons,1.36168e+07
GenX,NYUP,2045,Results_p5,tons,5.05001e+06
GenX,PJMC,2045,Results_p5,tons,6.85376e+06
GenX,PJMD,2045,Results_p5,tons,3.11277e+06
GenX,PJME,2045,Results_p5,tons,7.42753e+07
GenX,PJMW,2045,Results_p5,tons,9.64284e+07
GenX,RMRG,2045,Results_p5,tons,3.13621e+07
GenX,SPPC,2045,Results_p5,tons,1.82662e+07
GenX,SPPN,2045,Results_p5,tons,1.87191e+07
GenX,SPPS,2045,Results_p5,tons,2.53703e+07
GenX,SRCA,2045,Results_p5,tons,4.3105e+07
GenX,SRCE,2045,Results_p5,tons,4.53315e+07
GenX,SRSE,2045,Results_p5,tons,7.21078e+07
GenX,SRSG,2045,Results_p5,tons,2.02071e+07
GenX,TRE,2045,Results_p5,tons,9.54521e+07
GenX,TREW,2045,Results_p5,tons,3.58422e+06
GenX,BASN,2050,Results_p6,tons,2.93635e+07
GenX,CANO,2050,Results_p6,tons,2.29753e+07
GenX,CASO,2050,Results_p6,tons,4.96901e+07
GenX,FRCC,2050,Results_p6,tons,7.84211e+07
GenX,ISNE,2050,Results_p6,tons,1.70069e+07
GenX,MISC,2050,Results_p6,tons,7.91148e+07
GenX,MISE,2050,Results_p6,tons,2.97983e+07
GenX,MISS,2050,Results_p6,tons,4.30315e+07
GenX,MISW,2050,Results_p6,tons,8.11311e+07
GenX,NWPP,2050,Results_p6,tons,4.73128e+07
GenX,NYCW,2050,Results_p6,tons,1.37956e+07
GenX,NYUP,2050,Results_p6,tons,4.97852e+06
GenX,PJMC,2050,Results_p6,tons,6.45566e+06
GenX,PJMD,2050,Results_p6,tons,2.28939e+06
GenX,PJME,2050,Results_p6,tons,7.82452e+07
GenX,PJMW,2050,Results_p6,tons,1.00043e+08
GenX,RMRG,2050,Results_p6,tons,1.70722e+07
GenX,SPPC,2050,Results_p6,tons,1.05498e+07
GenX,SPPN,2050,Results_p6,tons,1.25018e+07
GenX,SPPS,2050,Results_p6,tons,1.77145e+07
GenX,SRCA,2050,Results_p6,tons,4.48449e+07
GenX,SRCE,2050,Results_p6,tons,4.10212e+07
GenX,SRSE,2050,Results_p6,tons,6.72832e+07
GenX,SRSG,2050,Results_p6,tons,2.06629e+07
GenX,TRE,2050,Results_p6,tons,1.04097e+08
GenX,TREW,2050,Results_p6,tons,2.81867e+06
