region,marginal_price,total_demand
BASN,60.531423960026,177158138.0
CASO,64.18275233284417,158791938.0
CANO,67.32720667891422,245898072.0
FRCC,60.59278256030862,334048179.0
ISNE,98.7435655615625,210413923.0
MISC,51.02193722549187,264171318.0
MISE,56.00289186231285,137137308.0
MISS,51.949524536981045,242486982.0
MISW,51.34093662771294,324181570.0
NWPP,62.492532013707844,300529644.0
NYCW,83.98996924596541,106442119.0
NYUP,63.64247824032829,92400602.0
PJMC,54.527408310606404,152682741.0
PJMD,65.8164563369756,145712440.0
PJME,70.56298267389484,389826566.0
PJMW,54.086110476100544,412215498.0
RMRG,47.709231210484084,150676430.0
SPPC,47.87226838548459,108907378.0
SPPN,45.895958437314576,74985567.0
SPPS,46.54576065937889,177543457.0
SRCA,62.5404924367782,287884867.0
SRCE,53.77286937231716,285639456.0
SRSE,58.28601194375419,333542368.0
SRSG,59.612514713210956,204888767.0
TRE,49.135578770374025,555402906.0
TREW,44.0715787246352,26667903.0
