region,marginal_price,total_demand
BASN,59.6025901854885,154373402.0
CASO,42.827164305262485,141559023.0
CANO,69.46086210440687,219102255.0
FRCC,51.72188357113824,305390926.0
ISNE,53.901297041899355,185912448.0
MISC,66.1571910623695,243790194.0
MISE,78.4911359778443,126030936.0
MISS,43.96140146535428,223677305.0
MISW,85.76651053140719,294141188.0
NWPP,85.76975955872629,260888430.0
NYCW,76.87468363077285,97972883.0
NYUP,33.79510413151625,85901025.0
PJMC,81.42348580870491,142659266.0
PJMD,60.58944182186959,134294097.0
PJME,63.5817692971555,361596414.0
PJMW,64.54152049098921,381430632.0
RMRG,35.274442987634295,129535560.0
SPPC,53.1171281729629,101870818.0
SPPN,49.55705888911673,67540119.0
SPPS,38.57131182412687,162787259.0
SRCA,37.96268465871207,263347390.0
SRCE,58.907602868536586,264512199.0
SRSE,39.901497887993294,303257618.0
SRSG,62.17440022959095,183293864.0
TRE,54.28662302773155,515960435.0
TREW,44.39159876451341,24676479.0
