Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,169055.6066562602,73750.13055843406,98583.1280035621,113709.17576283646,171761.83607983534,138979.71964221314,135640.18259542572,85724.35276975713,390554.5954528864,315936.04094301845,377900.1380031169,246701.11845020184,124950.2692664815,5473.234866054115,102499.37990155262,120051.42503728424,2.6712703339889203e6
t1,0.0,3.584834144143778e-5,4.8997778465172646e-5,4.510457485038247,5.203704770241455,3.7632251725161368,3.275648908644072,26.15577756611502,7.151689465078411,54.17992705552029,6.550913039981479e-5,15.423619976449077,20.53440801819906,12.358731234895352,2.3550515017132707e-5,0.00033311819889547385,2.4204137860959274,154.97811046275723
t2,0.0,2.929678697171725e-5,4.913929784761158e-5,0.2633017520245505,3.2319269095254293,10.058338929353011,0.17943026995636197,26.155777558815153,3.010159750636936,54.17992369961348,2.7690274073917804e-5,11.244464171038773,20.24751435465647,6.948282220568214,2.5918390908931975e-5,10.810892407432304,2.5416562852802518e-5,146.33016948493338
t3,0.0,3.070352030690072e-5,5.4053002047131486e-5,8.575030422261783,3.791887362952664e-5,23.439914135111934,5.266955477302696,26.155777555737963,2.9780127366918776e-5,42.995369837975254,23.777260875217845,8.302110348159292,17.637671296230238,1.3843304222779318,2.682651791087246e-5,15.275915950615593,0.00031461045712222516,172.8108302133889
t4,0.0,7.432063238681076e-5,7.5978749033682265,19.759337998600262,0.4774377451195678,24.348382398305002,5.947640726636149,26.15577755869651,2.8958050492351087e-5,30.744701453453892,56.322633430579295,6.222038513114199,13.433952900546096,2.838920866042413e-5,0.41009896398102136,12.080013767847902,19.619886523017573,223.11990855115727
t5,0.0,0.00018202858828690488,7.273571707646887e-5,6.9956729003040135,0.9482292201427739,25.39996759777358,6.69040997918989,26.155777560337253,2.651207926297186,26.551425839062162,56.322950417371544,3.3792988509099606e-5,5.635422644173504,0.1899988125140742,2.7256207736025706e-5,17.27259161165125,19.619962882861053,194.43393320517987
t6,0.0,4.1629231419546385e-5,7.80336470851025e-5,19.38806512603463,1.85897501696881,25.399995769078814,8.218310637794536,26.155777531073554,4.1567318751010535e-5,20.867658729494885,56.322992275581456,12.559506916586818,5.809043199301954,6.130774556176628,3.3507756850255085e-5,0.8320856268310257,19.619994881113147,203.16337500399038
t7,0.0,28.159998649895204,15.059998846793057,17.21835903327211,20.68215315304459,25.399999184924894,24.699954972592405,26.1557686112379,32.824956573200595,54.1799176135125,56.32299750832967,63.265417333285974,41.677842292631496,20.897991989673017,1.6799995560449097,18.187282434674056,19.61999858641358,466.03263633952594
t8,0.0,28.159998671819977,15.05999885802489,16.87715603383468,20.682155290499416,25.399997987122507,24.69995670031479,26.155743351555163,32.82495895478184,54.17992022731451,56.32299570860009,63.26542023251577,41.67784537641194,20.897991997220018,1.6799995738563345,17.97834784054512,13.35958390951775,459.2220707139348
t9,0.0,28.15999862377025,15.059998800197345,16.394246309579565,20.68215528576006,25.399998029458953,24.699954268089442,26.155743750644426,32.82495853867184,54.17992018276453,56.32299577042654,63.265420350071075,41.677845661344065,20.897991973883524,1.6799995699683656,17.70563736277667,13.220186251232978,458.32705072863956
t10,0.0,28.1599985948499,15.059998774129145,15.817709250729356,20.682155365867946,25.39999796312279,24.699953461799605,26.155743885175504,32.82495835747561,54.17991999568122,56.32299568297689,63.26542038433265,41.67784606805434,20.897991959025834,1.6799995657113698,17.04776083944778,12.416025054102827,456.2884752024827
t11,0.0,27.909178822331604,14.729425488486791,15.516948773128954,20.68215544814507,25.399997942276663,24.69999915651789,22.492165184964808,27.36463681083879,48.89774600009855,55.69288206788449,57.64772736393481,36.0438404122215,20.76580264709044,1.624451073007589,16.18997112134419,12.056165848346856,427.71309416061894
t12,0.0,26.3747902325934,12.697634411717056,13.664785763004772,20.682155508402097,25.399998603946372,24.699999145573063,22.614583555329794,23.36076019019738,47.07586329863517,53.45287545239913,55.55442314959431,33.61230520378418,19.790220211468093,1.3115525757059556,14.695160847153184,13.258754811926368,408.2458629614303
t13,0.0,23.305243970073764,10.31296610246646,14.113886226997534,20.68215591721945,25.39999856075437,24.69999913169155,21.020911168016685,22.031141562715106,46.61188416364581,48.593969409798035,55.51119974734896,35.18678657935389,18.11521153015099,1.153292239882953,12.699376444764127,8.427189846003708,387.8652126008834
t14,0.0,24.81239762236107,11.468135044453001,14.103117143190508,20.682154740055687,25.399998054357514,24.69999913419865,21.518451865863963,23.584851753448046,45.713980732890924,49.25483088614172,53.14725021082304,32.36334186525876,19.069800088413185,1.2298985432543317,13.801128754144468,13.734392963630627,394.5837294024854
t15,0.0,25.15460761234957,11.605794458474083,16.870092447574052,20.682156128241836,25.39999827671639,24.699999129414994,22.119719720590904,23.427685333398287,44.91129946729029,51.3147973816117,50.82740271165597,30.546094428829825,20.013835563623022,1.3667375639146455,18.86174916249716,12.130380280659333,399.932349666842
t16,0.0,21.413212096385074,10.253667671862878,16.900849779567626,20.682156308714756,25.399998553214783,24.699999161772325,23.824097626681954,24.302745720106135,46.12614327253907,44.43321784844905,50.13232005111502,30.77352694527413,19.68038866879201,1.2883232824597488,17.44998308899718,18.998820436654746,396.3594505125865
t17,0.0,19.385318613010945,10.335163295335667,18.393732303962658,20.682156238554,25.399998037734317,24.699999267598635,25.18111324195776,26.733225254582152,48.18511233297017,36.251587654989606,49.694452227290704,30.486582059926405,20.283991549505064,1.4431209274767807,19.40399804928765,19.61999860815178,396.1795496623343
t18,0.0,2.6434773132928315,15.059799150519728,19.759923834771932,17.38016625588071,25.39999773189094,23.695926389733735,26.032536783355198,4.217460680641795,54.17990103154328,56.322994935748085,11.51917803996262,11.876638987774506,20.338423895196986,4.005858915809005e-5,19.40399696037579,12.336833788556389,320.16729583783365
t19,0.0,3.277795524777441e-5,5.152226798621546e-5,5.863314537556872,10.983944898710819,8.373552349357595e-5,11.708689579536163,25.049718106101977,6.994501640887745,54.17992675159792,0.6840373146421529,22.376578470601896,24.76064309601582,9.65365491999438,2.216689466317257e-5,10.679236948814617,19.61996528327521,202.55440175037694
t20,0.0,2.4505098167588e-5,4.223430488610847e-5,13.019186499205565,9.908708188859187,22.181704664855005,11.265576936809634,15.560064362132039,4.025818616641191e-5,51.2162747460827,2.942581919053558e-5,25.025849571249484,25.495628085486793,11.162383925255542,2.2360722228996988e-5,0.4736006278180291,2.0826616851394962e-5,185.3091572185015
t21,0.0,28.15999625529311,15.059982586619958,7.836228831715489,18.07989454415684,25.39999972909763,24.699999526343603,11.71445953134381,1.3315966464056597e-5,42.12350865567044,56.32299811633558,12.382928203585076,14.39462351595457,4.791237997286175,8.757271441243065e-6,19.4039972601809,19.619999475272305,299.9898763020934
t22,0.0,12.72672470641104,2.1476462833531865e-5,2.0963967633161886e-5,11.778758696606866,23.401954102733388,14.241368369062533,14.850045486141536,4.768550241604971e-5,54.17991561532887,2.5256526826586828e-5,16.698520824756425,14.066118232899138,20.897867402266886,6.906653928777518e-5,9.907167624520422,2.6807998665313337,195.42942537625743
