Zone,value,zone,planning_year,model,agg_zone,case,scenario,configuration,child_scenario
15,76568096.52516374,PJME,2027,TEMOA,PJM,full-base-1000,base,base,carbon_price
16,102025422.92529012,PJMW,2027,TEMOA,PJM,full-base-1000,base,base,carbon_price
17,9874559.111624915,RMRG,2027,TEMOA,WECC,full-base-1000,base,base,carbon_price
18,19180784.572468854,SPPC,2027,TEMOA,SPP,full-base-1000,base,base,carbon_price
19,8583014.329945197,SPPN,2027,TEMOA,SPP,full-base-1000,base,base,carbon_price
20,19584563.92390551,SPPS,2027,TEMOA,SPP,full-base-1000,base,base,carbon_price
21,39421915.16358004,SRCA,2027,TEMOA,SOU,full-base-1000,base,base,carbon_price
22,37314478.04048387,SRCE,2027,TEMOA,MISO,full-base-1000,base,base,carbon_price
23,56164962.587808825,SRSE,2027,TEMOA,SOU,full-base-1000,base,base,carbon_price
24,20797861.989779245,SRSG,2027,TEMOA,WECC,full-base-1000,base,base,carbon_price
25,73244737.94985513,TRE,2027,TEMOA,TRE,full-base-1000,base,base,carbon_price
26,7313438.653835163,TREW,2027,TEMOA,TRE,full-base-1000,base,base,carbon_price
1,3597794.5513595506,BASN,2030,TEMOA,WECC,full-base-1000,base,base,carbon_price
2,6026306.502272433,CANO,2030,TEMOA,CA,full-base-1000,base,base,carbon_price
3,8102247.537144387,CASO,2030,TEMOA,CA,full-base-1000,base,base,carbon_price
4,12299892.382095534,FRCC,2030,TEMOA,SOU,full-base-1000,base,base,carbon_price
5,9814964.005947117,ISNE,2030,TEMOA,NE,full-base-1000,base,base,carbon_price
6,3642601.233339294,MISC,2030,TEMOA,MISO,full-base-1000,base,base,carbon_price
7,3330879.5189819667,MISE,2030,TEMOA,MISO,full-base-1000,base,base,carbon_price
8,11666781.96025586,MISS,2030,TEMOA,MISO,full-base-1000,base,base,carbon_price
9,6610484.01643999,MISW,2030,TEMOA,MISO,full-base-1000,base,base,carbon_price
10,1226264.4735561998,NWPP,2030,TEMOA,WECC,full-base-1000,base,base,carbon_price
11,4233631.918133958,NYCW,2030,TEMOA,NE,full-base-1000,base,base,carbon_price
12,4082025.3925480046,NYUP,2030,TEMOA,NE,full-base-1000,base,base,carbon_price
13,5036649.442210708,PJMC,2030,TEMOA,PJM,full-base-1000,base,base,carbon_price
14,7461550.533934428,PJMD,2030,TEMOA,PJM,full-base-1000,base,base,carbon_price
15,30764747.72460431,PJME,2030,TEMOA,PJM,full-base-1000,base,base,carbon_price
16,16370446.743802188,PJMW,2030,TEMOA,PJM,full-base-1000,base,base,carbon_price
17,858489.6679523231,RMRG,2030,TEMOA,WECC,full-base-1000,base,base,carbon_price
18,975717.119945419,SPPC,2030,TEMOA,SPP,full-base-1000,base,base,carbon_price
19,416675.2233406362,SPPN,2030,TEMOA,SPP,full-base-1000,base,base,carbon_price
20,4492847.0949775735,SPPS,2030,TEMOA,SPP,full-base-1000,base,base,carbon_price
21,6940718.565003475,SRCA,2030,TEMOA,SOU,full-base-1000,base,base,carbon_price
22,8039505.492739824,SRCE,2030,TEMOA,MISO,full-base-1000,base,base,carbon_price
23,14443645.659446465,SRSE,2030,TEMOA,SOU,full-base-1000,base,base,carbon_price
24,4169591.205108822,SRSG,2030,TEMOA,WECC,full-base-1000,base,base,carbon_price
25,16829624.846775543,TRE,2030,TEMOA,TRE,full-base-1000,base,base,carbon_price
26,2656035.861510128,TREW,2030,TEMOA,TRE,full-base-1000,base,base,carbon_price
1,3339162.1818768885,BASN,2035,TEMOA,WECC,full-base-1000,base,base,carbon_price
2,3698312.602273624,CANO,2035,TEMOA,CA,full-base-1000,base,base,carbon_price
3,5595536.026646145,CASO,2035,TEMOA,CA,full-base-1000,base,base,carbon_price
4,9633148.476863315,FRCC,2035,TEMOA,SOU,full-base-1000,base,base,carbon_price
5,12106367.700532744,ISNE,2035,TEMOA,NE,full-base-1000,base,base,carbon_price
6,3039132.9846492168,MISC,2035,TEMOA,MISO,full-base-1000,base,base,carbon_price
7,2403092.399329725,MISE,2035,TEMOA,MISO,full-base-1000,base,base,carbon_price
8,8437748.261636283,MISS,2035,TEMOA,MISO,full-base-1000,base,base,carbon_price
9,4533037.80917402,MISW,2035,TEMOA,MISO,full-base-1000,base,base,carbon_price
10,2310180.864160283,NWPP,2035,TEMOA,WECC,full-base-1000,base,base,carbon_price
11,2091125.8416886523,NYCW,2035,TEMOA,NE,full-base-1000,base,base,carbon_price
12,2419883.680165001,NYUP,2035,TEMOA,NE,full-base-1000,base,base,carbon_price
13,3200466.1024823636,PJMC,2035,TEMOA,PJM,full-base-1000,base,base,carbon_price
14,5767056.301500532,PJMD,2035,TEMOA,PJM,full-base-1000,base,base,carbon_price
15,19389358.96668461,PJME,2035,TEMOA,PJM,full-base-1000,base,base,carbon_price
16,11873507.504502784,PJMW,2035,TEMOA,PJM,full-base-1000,base,base,carbon_price
17,624448.8668329346,RMRG,2035,TEMOA,WECC,full-base-1000,base,base,carbon_price
18,666129.2299048558,SPPC,2035,TEMOA,SPP,full-base-1000,base,base,carbon_price
19,284047.12705217267,SPPN,2035,TEMOA,SPP,full-base-1000,base,base,carbon_price
20,3110434.3315863768,SPPS,2035,TEMOA,SPP,full-base-1000,base,base,carbon_price
21,4862713.734985817,SRCA,2035,TEMOA,SOU,full-base-1000,base,base,carbon_price
22,5376701.037846065,SRCE,2035,TEMOA,MISO,full-base-1000,base,base,carbon_price
23,9405155.522314198,SRSE,2035,TEMOA,SOU,full-base-1000,base,base,carbon_price
24,3988296.7826511054,SRSG,2035,TEMOA,WECC,full-base-1000,base,base,carbon_price
25,10314256.544488396,TRE,2035,TEMOA,TRE,full-base-1000,base,base,carbon_price
26,1633362.2205691068,TREW,2035,TEMOA,TRE,full-base-1000,base,base,carbon_price
1,2582306.579560694,BASN,2040,TEMOA,WECC,full-base-1000,base,base,carbon_price
2,3206200.168035672,CANO,2040,TEMOA,CA,full-base-1000,base,base,carbon_price
3,4029252.2177208946,CASO,2040,TEMOA,CA,full-base-1000,base,base,carbon_price
4,7460962.080999127,FRCC,2040,TEMOA,SOU,full-base-1000,base,base,carbon_price
5,7715616.243021823,ISNE,2040,TEMOA,NE,full-base-1000,base,base,carbon_price
6,2440844.745704448,MISC,2040,TEMOA,MISO,full-base-1000,base,base,carbon_price
7,1844977.9850496247,MISE,2040,TEMOA,MISO,full-base-1000,base,base,carbon_price
8,5267422.974665337,MISS,2040,TEMOA,MISO,full-base-1000,base,base,carbon_price
9,3403879.305713179,MISW,2040,TEMOA,MISO,full-base-1000,base,base,carbon_price
10,1679449.7469133146,NWPP,2040,TEMOA,WECC,full-base-1000,base,base,carbon_price
11,1253585.8910698006,NYCW,2040,TEMOA,NE,full-base-1000,base,base,carbon_price
12,1652155.772044785,NYUP,2040,TEMOA,NE,full-base-1000,base,base,carbon_price
13,2043388.628827389,PJMC,2040,TEMOA,PJM,full-base-1000,base,base,carbon_price
14,3654421.9272011016,PJMD,2040,TEMOA,PJM,full-base-1000,base,base,carbon_price
15,10511297.448107958,PJME,2040,TEMOA,PJM,full-base-1000,base,base,carbon_price
16,9862522.048591768,PJMW,2040,TEMOA,PJM,full-base-1000,base,base,carbon_price
17,525573.1000437906,RMRG,2040,TEMOA,WECC,full-base-1000,base,base,carbon_price
18,413178.826291048,SPPC,2040,TEMOA,SPP,full-base-1000,base,base,carbon_price
19,217277.45722123823,SPPN,2040,TEMOA,SPP,full-base-1000,base,base,carbon_price
20,1969204.7596115016,SPPS,2040,TEMOA,SPP,full-base-1000,base,base,carbon_price
21,3869201.9823742663,SRCA,2040,TEMOA,SOU,full-base-1000,base,base,carbon_price
22,3523845.2189077972,SRCE,2040,TEMOA,MISO,full-base-1000,base,base,carbon_price
23,6480364.61783212,SRSE,2040,TEMOA,SOU,full-base-1000,base,base,carbon_price
24,2898228.48914893,SRSG,2040,TEMOA,WECC,full-base-1000,base,base,carbon_price
25,6747853.371448374,TRE,2040,TEMOA,TRE,full-base-1000,base,base,carbon_price
26,1003824.5466066288,TREW,2040,TEMOA,TRE,full-base-1000,base,base,carbon_price
1,703165.4780547032,BASN,2045,TEMOA,WECC,full-base-1000,base,base,carbon_price
2,1807462.699356422,CANO,2045,TEMOA,CA,full-base-1000,base,base,carbon_price
3,2223896.159387398,CASO,2045,TEMOA,CA,full-base-1000,base,base,carbon_price
4,3931203.3198606744,FRCC,2045,TEMOA,SOU,full-base-1000,base,base,carbon_price
5,2495832.2220056867,ISNE,2045,TEMOA,NE,full-base-1000,base,base,carbon_price
6,1870547.4488614604,MISC,2045,TEMOA,MISO,full-base-1000,base,base,carbon_price
7,1209923.0151352852,MISE,2045,TEMOA,MISO,full-base-1000,base,base,carbon_price
8,2774957.6803115974,MISS,2045,TEMOA,MISO,full-base-1000,base,base,carbon_price
9,2083776.9928237544,MISW,2045,TEMOA,MISO,full-base-1000,base,base,carbon_price
10,1080368.3989481844,NWPP,2045,TEMOA,WECC,full-base-1000,base,base,carbon_price
11,391038.14117838815,NYCW,2045,TEMOA,NE,full-base-1000,base,base,carbon_price
12,723003.7754032976,NYUP,2045,TEMOA,NE,full-base-1000,base,base,carbon_price
13,928385.1937841554,PJMC,2045,TEMOA,PJM,full-base-1000,base,base,carbon_price
14,939695.9514867964,PJMD,2045,TEMOA,PJM,full-base-1000,base,base,carbon_price
15,3510993.6141118025,PJME,2045,TEMOA,PJM,full-base-1000,base,base,carbon_price
16,8096499.572483832,PJMW,2045,TEMOA,PJM,full-base-1000,base,base,carbon_price
17,212508.23231761885,RMRG,2045,TEMOA,WECC,full-base-1000,base,base,carbon_price
18,168991.52195637638,SPPC,2045,TEMOA,SPP,full-base-1000,base,base,carbon_price
19,74690.2632634505,SPPN,2045,TEMOA,SPP,full-base-1000,base,base,carbon_price
20,798155.7434054782,SPPS,2045,TEMOA,SPP,full-base-1000,base,base,carbon_price
21,2414331.4121793252,SRCA,2045,TEMOA,SOU,full-base-1000,base,base,carbon_price
22,2060823.3603442668,SRCE,2045,TEMOA,MISO,full-base-1000,base,base,carbon_price
23,3461571.055380879,SRSE,2045,TEMOA,SOU,full-base-1000,base,base,carbon_price
24,661281.8657009791,SRSG,2045,TEMOA,WECC,full-base-1000,base,base,carbon_price
25,3599002.4054186693,TRE,2045,TEMOA,TRE,full-base-1000,base,base,carbon_price
26,443703.5567437061,TREW,2045,TEMOA,TRE,full-base-1000,base,base,carbon_price
1,264866.1625779668,BASN,2050,TEMOA,WECC,full-base-1000,base,base,carbon_price
2,1260523.447815844,CANO,2050,TEMOA,CA,full-base-1000,base,base,carbon_price
3,1478544.9738072404,CASO,2050,TEMOA,CA,full-base-1000,base,base,carbon_price
4,2741184.213458139,FRCC,2050,TEMOA,SOU,full-base-1000,base,base,carbon_price
5,997764.4985474888,ISNE,2050,TEMOA,NE,full-base-1000,base,base,carbon_price
6,1389617.3822156526,MISC,2050,TEMOA,MISO,full-base-1000,base,base,carbon_price
7,1034246.3845666698,MISE,2050,TEMOA,MISO,full-base-1000,base,base,carbon_price
8,1557695.55586093,MISS,2050,TEMOA,MISO,full-base-1000,base,base,carbon_price
9,1378079.3571888949,MISW,2050,TEMOA,MISO,full-base-1000,base,base,carbon_price
10,701218.1756531087,NWPP,2050,TEMOA,WECC,full-base-1000,base,base,carbon_price
11,144328.56740578194,NYCW,2050,TEMOA,NE,full-base-1000,base,base,carbon_price
12,173785.30047281182,NYUP,2050,TEMOA,NE,full-base-1000,base,base,carbon_price
13,364688.57444253465,PJMC,2050,TEMOA,PJM,full-base-1000,base,base,carbon_price
14,251638.11539509436,PJMD,2050,TEMOA,PJM,full-base-1000,base,base,carbon_price
15,1322994.2314865692,PJME,2050,TEMOA,PJM,full-base-1000,base,base,carbon_price
16,6746886.457597426,PJMW,2050,TEMOA,PJM,full-base-1000,base,base,carbon_price
17,102990.75422124597,RMRG,2050,TEMOA,WECC,full-base-1000,base,base,carbon_price
18,62844.96867150887,SPPC,2050,TEMOA,SPP,full-base-1000,base,base,carbon_price
19,26447.247788375385,SPPN,2050,TEMOA,SPP,full-base-1000,base,base,carbon_price
20,399811.7387687203,SPPS,2050,TEMOA,SPP,full-base-1000,base,base,carbon_price
21,1691152.4928284606,SRCA,2050,TEMOA,SOU,full-base-1000,base,base,carbon_price
22,1138868.0946314086,SRCE,2050,TEMOA,MISO,full-base-1000,base,base,carbon_price
23,1881723.8716669665,SRSE,2050,TEMOA,SOU,full-base-1000,base,base,carbon_price
24,219222.3206130971,SRSG,2050,TEMOA,WECC,full-base-1000,base,base,carbon_price
25,2453555.0842683045,TRE,2050,TEMOA,TRE,full-base-1000,base,base,carbon_price
26,183502.1414857032,TREW,2050,TEMOA,TRE,full-base-1000,base,base,carbon_price
1,19846031.343122818,BASN,2027,USENSYS,WECC,full-base-1000,base,base,carbon_price
2,20311102.545882866,CANO,2027,USENSYS,CA,full-base-1000,base,base,carbon_price
3,21032920.075484578,CASO,2027,USENSYS,CA,full-base-1000,base,base,carbon_price
4,76098274.69150068,FRCC,2027,USENSYS,SOU,full-base-1000,base,base,carbon_price
5,31582256.35535088,ISNE,2027,USENSYS,NE,full-base-1000,base,base,carbon_price
6,41617067.784508415,MISC,2027,USENSYS,MISO,full-base-1000,base,base,carbon_price
7,31570661.58518711,MISE,2027,USENSYS,MISO,full-base-1000,base,base,carbon_price
8,51594244.12889284,MISS,2027,USENSYS,MISO,full-base-1000,base,base,carbon_price
9,44576599.45279542,MISW,2027,USENSYS,MISO,full-base-1000,base,base,carbon_price
10,12434777.946404982,NWPP,2027,USENSYS,WECC,full-base-1000,base,base,carbon_price
11,11034532.158391437,NYCW,2027,USENSYS,NE,full-base-1000,base,base,carbon_price
12,12462208.596372068,NYUP,2027,USENSYS,NE,full-base-1000,base,base,carbon_price
13,13284817.191175444,PJMC,2027,USENSYS,PJM,full-base-1000,base,base,carbon_price
14,17742904.36564941,PJMD,2027,USENSYS,PJM,full-base-1000,base,base,carbon_price
15,75548903.0810147,PJME,2027,USENSYS,PJM,full-base-1000,base,base,carbon_price
16,100336848.59288222,PJMW,2027,USENSYS,PJM,full-base-1000,base,base,carbon_price
17,10338383.053071111,RMRG,2027,USENSYS,WECC,full-base-1000,base,base,carbon_price
18,19188852.946861453,SPPC,2027,USENSYS,SPP,full-base-1000,base,base,carbon_price
19,8514212.87943268,SPPN,2027,USENSYS,SPP,full-base-1000,base,base,carbon_price
20,20068726.763128106,SPPS,2027,USENSYS,SPP,full-base-1000,base,base,carbon_price
21,39126097.7725253,SRCA,2027,USENSYS,SOU,full-base-1000,base,base,carbon_price
22,37195547.2762685,SRCE,2027,USENSYS,MISO,full-base-1000,base,base,carbon_price
23,55733714.83177851,SRSE,2027,USENSYS,SOU,full-base-1000,base,base,carbon_price
24,21674904.1319637,SRSG,2027,USENSYS,WECC,full-base-1000,base,base,carbon_price
25,72583266.09764001,TRE,2027,USENSYS,TRE,full-base-1000,base,base,carbon_price
26,7335536.709733284,TREW,2027,USENSYS,TRE,full-base-1000,base,base,carbon_price
1,3762671.72616604,BASN,2030,USENSYS,WECC,full-base-1000,base,base,carbon_price
2,5874601.041443753,CANO,2030,USENSYS,CA,full-base-1000,base,base,carbon_price
3,7907469.102064661,CASO,2030,USENSYS,CA,full-base-1000,base,base,carbon_price
4,12113502.69635266,FRCC,2030,USENSYS,SOU,full-base-1000,base,base,carbon_price
5,11363372.84535358,ISNE,2030,USENSYS,NE,full-base-1000,base,base,carbon_price
6,3583427.595762307,MISC,2030,USENSYS,MISO,full-base-1000,base,base,carbon_price
7,3155523.96756792,MISE,2030,USENSYS,MISO,full-base-1000,base,base,carbon_price
8,11799576.928337716,MISS,2030,USENSYS,MISO,full-base-1000,base,base,carbon_price
9,6605964.937605269,MISW,2030,USENSYS,MISO,full-base-1000,base,base,carbon_price
10,1461437.8198304626,NWPP,2030,USENSYS,WECC,full-base-1000,base,base,carbon_price
11,2919715.098088683,NYCW,2030,USENSYS,NE,full-base-1000,base,base,carbon_price
12,3901143.653784025,NYUP,2030,USENSYS,NE,full-base-1000,base,base,carbon_price
13,4971186.046365569,PJMC,2030,USENSYS,PJM,full-base-1000,base,base,carbon_price
14,7365018.870424309,PJMD,2030,USENSYS,PJM,full-base-1000,base,base,carbon_price
15,30672866.993252046,PJME,2030,USENSYS,PJM,full-base-1000,base,base,carbon_price
16,16235722.944676625,PJMW,2030,USENSYS,PJM,full-base-1000,base,base,carbon_price
17,778492.3668519416,RMRG,2030,USENSYS,WECC,full-base-1000,base,base,carbon_price
18,965890.548230334,SPPC,2030,USENSYS,SPP,full-base-1000,base,base,carbon_price
19,383711.275066722,SPPN,2030,USENSYS,SPP,full-base-1000,base,base,carbon_price
20,4444179.248363765,SPPS,2030,USENSYS,SPP,full-base-1000,base,base,carbon_price
21,6775983.836196498,SRCA,2030,USENSYS,SOU,full-base-1000,base,base,carbon_price
22,7966294.124716005,SRCE,2030,USENSYS,MISO,full-base-1000,base,base,carbon_price
23,14035602.102004975,SRSE,2030,USENSYS,SOU,full-base-1000,base,base,carbon_price
24,4131229.0886609154,SRSG,2030,USENSYS,WECC,full-base-1000,base,base,carbon_price
25,16392086.338208444,TRE,2030,USENSYS,TRE,full-base-1000,base,base,carbon_price
26,2701753.247041071,TREW,2030,USENSYS,TRE,full-base-1000,base,base,carbon_price
1,3730994.0818689186,BASN,2035,USENSYS,WECC,full-base-1000,base,base,carbon_price
2,3740433.385948711,CANO,2035,USENSYS,CA,full-base-1000,base,base,carbon_price
3,5537485.366709916,CASO,2035,USENSYS,CA,full-base-1000,base,base,carbon_price
4,9889456.972611422,FRCC,2035,USENSYS,SOU,full-base-1000,base,base,carbon_price
5,12723896.25813928,ISNE,2035,USENSYS,NE,full-base-1000,base,base,carbon_price
6,3096038.2543202275,MISC,2035,USENSYS,MISO,full-base-1000,base,base,carbon_price
7,2233377.8814467266,MISE,2035,USENSYS,MISO,full-base-1000,base,base,carbon_price
8,8421394.704674589,MISS,2035,USENSYS,MISO,full-base-1000,base,base,carbon_price
9,4630721.493796467,MISW,2035,USENSYS,MISO,full-base-1000,base,base,carbon_price
10,2614921.5561762103,NWPP,2035,USENSYS,WECC,full-base-1000,base,base,carbon_price
11,1470862.360263959,NYCW,2035,USENSYS,NE,full-base-1000,base,base,carbon_price
12,1830436.0199987595,NYUP,2035,USENSYS,NE,full-base-1000,base,base,carbon_price
13,3257809.1392503064,PJMC,2035,USENSYS,PJM,full-base-1000,base,base,carbon_price
14,5684151.690793613,PJMD,2035,USENSYS,PJM,full-base-1000,base,base,carbon_price
15,17686710.14924627,PJME,2035,USENSYS,PJM,full-base-1000,base,base,carbon_price
16,11686153.203463752,PJMW,2035,USENSYS,PJM,full-base-1000,base,base,carbon_price
17,657431.8550570046,RMRG,2035,USENSYS,WECC,full-base-1000,base,base,carbon_price
18,674532.4352286471,SPPC,2035,USENSYS,SPP,full-base-1000,base,base,carbon_price
19,288572.0479863375,SPPN,2035,USENSYS,SPP,full-base-1000,base,base,carbon_price
20,3231037.4108866183,SPPS,2035,USENSYS,SPP,full-base-1000,base,base,carbon_price
21,4802417.906588729,SRCA,2035,USENSYS,SOU,full-base-1000,base,base,carbon_price
22,5366504.499503764,SRCE,2035,USENSYS,MISO,full-base-1000,base,base,carbon_price
23,9128692.432952853,SRSE,2035,USENSYS,SOU,full-base-1000,base,base,carbon_price
24,4123325.443017058,SRSG,2035,USENSYS,WECC,full-base-1000,base,base,carbon_price
25,10639558.04675955,TRE,2035,USENSYS,TRE,full-base-1000,base,base,carbon_price
26,1717377.0615922112,TREW,2035,USENSYS,TRE,full-base-1000,base,base,carbon_price
1,2957137.804512449,BASN,2040,USENSYS,WECC,full-base-1000,base,base,carbon_price
2,3531943.3987109265,CANO,2040,USENSYS,CA,full-base-1000,base,base,carbon_price
3,4315066.631342634,CASO,2040,USENSYS,CA,full-base-1000,base,base,carbon_price
4,7808105.924004343,FRCC,2040,USENSYS,SOU,full-base-1000,base,base,carbon_price
5,6227842.880041678,ISNE,2040,USENSYS,NE,full-base-1000,base,base,carbon_price
6,2541195.0257486235,MISC,2040,USENSYS,MISO,full-base-1000,base,base,carbon_price
7,1778562.48192628,MISE,2040,USENSYS,MISO,full-base-1000,base,base,carbon_price
8,5369931.110127448,MISS,2040,USENSYS,MISO,full-base-1000,base,base,carbon_price
9,3500205.871268743,MISW,2040,USENSYS,MISO,full-base-1000,base,base,carbon_price
10,2265448.490767403,NWPP,2040,USENSYS,WECC,full-base-1000,base,base,carbon_price
11,881300.2070468181,NYCW,2040,USENSYS,NE,full-base-1000,base,base,carbon_price
12,1208983.1262100416,NYUP,2040,USENSYS,NE,full-base-1000,base,base,carbon_price
13,2037521.5505303824,PJMC,2040,USENSYS,PJM,full-base-1000,base,base,carbon_price
14,3484339.39875547,PJMD,2040,USENSYS,PJM,full-base-1000,base,base,carbon_price
15,9693199.063299095,PJME,2040,USENSYS,PJM,full-base-1000,base,base,carbon_price
16,9712781.87333566,PJMW,2040,USENSYS,PJM,full-base-1000,base,base,carbon_price
17,696621.5807837353,RMRG,2040,USENSYS,WECC,full-base-1000,base,base,carbon_price
18,446837.3985343772,SPPC,2040,USENSYS,SPP,full-base-1000,base,base,carbon_price
19,232294.0550220199,SPPN,2040,USENSYS,SPP,full-base-1000,base,base,carbon_price
20,2118858.127228164,SPPS,2040,USENSYS,SPP,full-base-1000,base,base,carbon_price
21,3765472.062835496,SRCA,2040,USENSYS,SOU,full-base-1000,base,base,carbon_price
22,3552529.903399302,SRCE,2040,USENSYS,MISO,full-base-1000,base,base,carbon_price
23,6323048.119409098,SRSE,2040,USENSYS,SOU,full-base-1000,base,base,carbon_price
24,3174000.0355208027,SRSG,2040,USENSYS,WECC,full-base-1000,base,base,carbon_price
25,7074938.080069281,TRE,2040,USENSYS,TRE,full-base-1000,base,base,carbon_price
26,1020348.4910490928,TREW,2040,USENSYS,TRE,full-base-1000,base,base,carbon_price
1,670636.4692165615,BASN,2045,USENSYS,WECC,full-base-1000,base,base,carbon_price
2,1916614.812550265,CANO,2045,USENSYS,CA,full-base-1000,base,base,carbon_price
3,2158423.46388522,CASO,2045,USENSYS,CA,full-base-1000,base,base,carbon_price
4,3673039.247381471,FRCC,2045,USENSYS,SOU,full-base-1000,base,base,carbon_price
5,2986025.6523639034,ISNE,2045,USENSYS,NE,full-base-1000,base,base,carbon_price
6,1913901.340330396,MISC,2045,USENSYS,MISO,full-base-1000,base,base,carbon_price
7,1212113.4238092643,MISE,2045,USENSYS,MISO,full-base-1000,base,base,carbon_price
8,2749717.3930724384,MISS,2045,USENSYS,MISO,full-base-1000,base,base,carbon_price
9,2091671.124170477,MISW,2045,USENSYS,MISO,full-base-1000,base,base,carbon_price
10,1152383.9262833064,NWPP,2045,USENSYS,WECC,full-base-1000,base,base,carbon_price
11,311114.1350378151,NYCW,2045,USENSYS,NE,full-base-1000,base,base,carbon_price
12,494103.2689854195,NYUP,2045,USENSYS,NE,full-base-1000,base,base,carbon_price
13,897227.1421686958,PJMC,2045,USENSYS,PJM,full-base-1000,base,base,carbon_price
14,646283.2295377884,PJMD,2045,USENSYS,PJM,full-base-1000,base,base,carbon_price
15,3148554.0007954105,PJME,2045,USENSYS,PJM,full-base-1000,base,base,carbon_price
16,7828730.094340256,PJMW,2045,USENSYS,PJM,full-base-1000,base,base,carbon_price
17,272463.6064519102,RMRG,2045,USENSYS,WECC,full-base-1000,base,base,carbon_price
18,158385.35052706703,SPPC,2045,USENSYS,SPP,full-base-1000,base,base,carbon_price
19,82247.88924795527,SPPN,2045,USENSYS,SPP,full-base-1000,base,base,carbon_price
20,826115.9062402889,SPPS,2045,USENSYS,SPP,full-base-1000,base,base,carbon_price
21,2366371.3266400862,SRCA,2045,USENSYS,SOU,full-base-1000,base,base,carbon_price
22,2007674.722021138,SRCE,2045,USENSYS,MISO,full-base-1000,base,base,carbon_price
23,3290764.2714928114,SRSE,2045,USENSYS,SOU,full-base-1000,base,base,carbon_price
24,618796.039371299,SRSG,2045,USENSYS,WECC,full-base-1000,base,base,carbon_price
25,3381449.685594214,TRE,2045,USENSYS,TRE,full-base-1000,base,base,carbon_price
26,411127.1085012351,TREW,2045,USENSYS,TRE,full-base-1000,base,base,carbon_price
1,277301.90745660686,BASN,2050,USENSYS,WECC,full-base-1000,base,base,carbon_price
2,1374699.3260037138,CANO,2050,USENSYS,CA,full-base-1000,base,base,carbon_price
3,1502611.8727141274,CASO,2050,USENSYS,CA,full-base-1000,base,base,carbon_price
4,2662366.3081995687,FRCC,2050,USENSYS,SOU,full-base-1000,base,base,carbon_price
5,1054280.823911474,ISNE,2050,USENSYS,NE,full-base-1000,base,base,carbon_price
6,1487376.3590850655,MISC,2050,USENSYS,MISO,full-base-1000,base,base,carbon_price
7,1059564.1781668414,MISE,2050,USENSYS,MISO,full-base-1000,base,base,carbon_price
8,1593525.7787170294,MISS,2050,USENSYS,MISO,full-base-1000,base,base,carbon_price
9,1426007.640442439,MISW,2050,USENSYS,MISO,full-base-1000,base,base,carbon_price
10,764998.8750076485,NWPP,2050,USENSYS,WECC,full-base-1000,base,base,carbon_price
11,111751.98015044656,NYCW,2050,USENSYS,NE,full-base-1000,base,base,carbon_price
12,156692.43995423958,NYUP,2050,USENSYS,NE,full-base-1000,base,base,carbon_price
13,364935.00794191146,PJMC,2050,USENSYS,PJM,full-base-1000,base,base,carbon_price
14,149475.74954063245,PJMD,2050,USENSYS,PJM,full-base-1000,base,base,carbon_price
15,1172503.7061411256,PJME,2050,USENSYS,PJM,full-base-1000,base,base,carbon_price
16,6705164.8331611,PJMW,2050,USENSYS,PJM,full-base-1000,base,base,carbon_price
17,157289.33005051137,RMRG,2050,USENSYS,WECC,full-base-1000,base,base,carbon_price
18,65478.25997454879,SPPC,2050,USENSYS,SPP,full-base-1000,base,base,carbon_price
19,29002.5633272553,SPPN,2050,USENSYS,SPP,full-base-1000,base,base,carbon_price
20,407424.884229056,SPPS,2050,USENSYS,SPP,full-base-1000,base,base,carbon_price
21,1740710.7752935048,SRCA,2050,USENSYS,SOU,full-base-1000,base,base,carbon_price
22,1151843.35205047,SRCE,2050,USENSYS,MISO,full-base-1000,base,base,carbon_price
23,1881623.4337323897,SRSE,2050,USENSYS,SOU,full-base-1000,base,base,carbon_price
24,260000.3035880516,SRSG,2050,USENSYS,WECC,full-base-1000,base,base,carbon_price
25,2368579.757256279,TRE,2050,USENSYS,TRE,full-base-1000,base,base,carbon_price
26,173559.25464652112,TREW,2050,USENSYS,TRE,full-base-1000,base,base,carbon_price
1,20373614.586078327,BASN,2027,GenX,WECC,full-base-200,base,base,carbon_price
2,20495828.63625498,CANO,2027,GenX,CA,full-base-200,base,base,carbon_price
3,21213288.976839256,CASO,2027,GenX,CA,full-base-200,base,base,carbon_price
4,76095317.44753887,FRCC,2027,GenX,SOU,full-base-200,base,base,carbon_price
5,28581355.535413433,ISNE,2027,GenX,NE,full-base-200,base,base,carbon_price
6,41646900.32823624,MISC,2027,GenX,MISO,full-base-200,base,base,carbon_price
7,31483545.34457875,MISE,2027,GenX,MISO,full-base-200,base,base,carbon_price
8,51614820.84188061,MISS,2027,GenX,MISO,full-base-200,base,base,carbon_price
9,44609069.64742093,MISW,2027,GenX,MISO,full-base-200,base,base,carbon_price
10,12347541.01535294,NWPP,2027,GenX,WECC,full-base-200,base,base,carbon_price
11,11390530.216471769,NYCW,2027,GenX,NE,full-base-200,base,base,carbon_price
12,12964331.85381374,NYUP,2027,GenX,NE,full-base-200,base,base,carbon_price
13,13296783.877525888,PJMC,2027,GenX,PJM,full-base-200,base,base,carbon_price
14,17826766.30499586,PJMD,2027,GenX,PJM,full-base-200,base,base,carbon_price
15,76208294.58670871,PJME,2027,GenX,PJM,full-base-200,base,base,carbon_price
