line_name,planning_year,case,start_region,dest_region,value
MISW_to_SPPC,2045,full-base-1000,MISW,SPPC,87.66666666666667
PJMD_to_SRCA,2045,full-base-1000,PJMD,SRCA,860.5
PJMD_to_SRCA,2040,full-base-1000,PJMD,SRCA,1563.0
PJMD_to_SRCA,2035,full-base-1000,PJMD,SRCA,51.0
RMRG_to_SPPN,2030,full-base-1000,RMRG,SPPN,1655.0
PJMD_to_SRCA,2030,full-base-1000,PJMD,SRCA,0.5
PJMD_to_SRCA,2027,full-base-1000,PJMD,SRCA,0.0
PJMD_to_PJMW,2050,full-base-1000,PJMD,PJMW,0.0
RMRG_to_SPPN,2035,full-base-1000,RMRG,SPPN,562.5
PJMD_to_PJMW,2045,full-base-1000,PJMD,PJMW,5.333333333333333
PJMD_to_PJMW,2040,full-base-1000,PJMD,PJMW,0.0
PJMD_to_PJMW,2035,full-base-1000,PJMD,PJMW,-1.0
RMRG_to_SPPN,2040,full-base-1000,RMRG,SPPN,666.75
RMRG_to_SPPN,2027,full-base-1000,RMRG,SPPN,1475.25
PJMD_to_PJMW,2030,full-base-1000,PJMD,PJMW,-0.3333333333333333
PJMD_to_PJME,2050,full-base-1000,PJMD,PJME,13.333333333333334
RMRG_to_SPPN,2045,full-base-1000,RMRG,SPPN,1012.0
PJMD_to_PJME,2045,full-base-1000,PJMD,PJME,99.0
PJMD_to_PJME,2040,full-base-1000,PJMD,PJME,104.33333333333333
PJMD_to_PJME,2035,full-base-1000,PJMD,PJME,1004.75
RMRG_to_SPPN,2050,full-base-1000,RMRG,SPPN,429.25
PJMD_to_PJME,2030,full-base-1000,PJMD,PJME,2848.75
PJMD_to_PJME,2027,full-base-1000,PJMD,PJME,0.0
PJMC_to_PJMW,2050,full-base-1000,PJMC,PJMW,3794.25
RMRG_to_SRSG,2027,full-base-1000,RMRG,SRSG,0.0
PJMC_to_PJMW,2045,full-base-1000,PJMC,PJMW,1191.25
PJMC_to_PJMW,2040,full-base-1000,PJMC,PJMW,525.25
PJMD_to_PJMW,2027,full-base-1000,PJMD,PJMW,-0.3333333333333333
PJMD_to_SRCA,2050,full-base-1000,PJMD,SRCA,20.333333333333332
PJME_to_PJMW,2027,full-base-1000,PJME,PJMW,-0.3333333333333333
PJME_to_PJMW,2030,full-base-1000,PJME,PJMW,3042.0
PJMW_to_SRCE,2040,full-base-1000,PJMW,SRCE,20.666666666666668
PJMW_to_SRCE,2035,full-base-1000,PJMW,SRCE,8.5
PJMW_to_SRCE,2050,full-base-1000,PJMW,SRCE,987.25
PJMW_to_SRCE,2030,full-base-1000,PJMW,SRCE,0.0
PJMW_to_SRCE,2027,full-base-1000,PJMW,SRCE,-0.3333333333333333
PJMW_to_SRCA,2050,full-base-1000,PJMW,SRCA,0.0
RMRG_to_SPPC,2027,full-base-1000,RMRG,SPPC,6.0
PJMW_to_SRCA,2045,full-base-1000,PJMW,SRCA,0.0
PJMW_to_SRCA,2040,full-base-1000,PJMW,SRCA,0.0
PJMW_to_SRCA,2035,full-base-1000,PJMW,SRCA,0.0
RMRG_to_SPPC,2030,full-base-1000,RMRG,SPPC,5719.0
PJMW_to_SRCA,2030,full-base-1000,PJMW,SRCA,0.0
PJMW_to_SRCA,2027,full-base-1000,PJMW,SRCA,0.0
PJMW_to_MISE,2050,full-base-1000,PJMW,MISE,0.0
RMRG_to_SPPC,2035,full-base-1000,RMRG,SPPC,1964.5
PJMW_to_MISE,2045,full-base-1000,PJMW,MISE,0.0
PJMW_to_MISE,2040,full-base-1000,PJMW,MISE,0.0
PJMW_to_MISE,2035,full-base-1000,PJMW,MISE,-0.3333333333333333
RMRG_to_SPPC,2040,full-base-1000,RMRG,SPPC,492.75
PJMW_to_MISE,2030,full-base-1000,PJMW,MISE,1.0
PJMW_to_MISE,2027,full-base-1000,PJMW,MISE,0.0
PJME_to_PJMW,2050,full-base-1000,PJME,PJMW,113.66666666666667
RMRG_to_SPPC,2045,full-base-1000,RMRG,SPPC,3078.0
PJME_to_PJMW,2045,full-base-1000,PJME,PJMW,6460.75
PJME_to_PJMW,2040,full-base-1000,PJME,PJMW,16329.25
PJME_to_PJMW,2035,full-base-1000,PJME,PJMW,21211.0
RMRG_to_SPPC,2050,full-base-1000,RMRG,SPPC,1071.0
PJMC_to_PJMW,2035,full-base-1000,PJMC,PJMW,1349.0
MISC_to_PJMC,2030,full-base-1000,MISC,PJMC,0.5
RMRG_to_SRSG,2030,full-base-1000,RMRG,SRSG,411.25
PJMC_to_PJMW,2027,full-base-1000,PJMC,PJMW,1.0
NWPP_to_SPPN,2027,full-base-1000,NWPP,SPPN,1.5
NWPP_to_RMRG,2050,full-base-1000,NWPP,RMRG,949.25
SPPC_to_SPPN,2045,full-base-1000,SPPC,SPPN,34.666666666666664
NWPP_to_RMRG,2045,full-base-1000,NWPP,RMRG,2507.75
NWPP_to_RMRG,2040,full-base-1000,NWPP,RMRG,398.0
NWPP_to_RMRG,2035,full-base-1000,NWPP,RMRG,1302.5
SPPC_to_SPPN,2050,full-base-1000,SPPC,SPPN,40.333333333333336
NWPP_to_RMRG,2030,full-base-1000,NWPP,RMRG,2314.25
NWPP_to_RMRG,2027,full-base-1000,NWPP,RMRG,0.0
NWPP_to_CASO,2050,full-base-1000,NWPP,CASO,0.0
SPPC_to_SPPS,2027,full-base-1000,SPPC,SPPS,-0.3333333333333333
NWPP_to_CASO,2045,full-base-1000,NWPP,CASO,0.0
NWPP_to_SPPN,2030,full-base-1000,NWPP,SPPN,839.0
NWPP_to_CASO,2040,full-base-1000,NWPP,CASO,0.0
SPPC_to_SPPS,2030,full-base-1000,SPPC,SPPS,6.0
NWPP_to_CASO,2030,full-base-1000,NWPP,CASO,0.0
NWPP_to_CASO,2027,full-base-1000,NWPP,CASO,0.0
MISW_to_SPPN,2050,full-base-1000,MISW,SPPN,9.666666666666666
SPPC_to_SPPS,2035,full-base-1000,SPPC,SPPS,216.0
MISW_to_SPPN,2045,full-base-1000,MISW,SPPN,6.0
MISW_to_SPPN,2040,full-base-1000,MISW,SPPN,3.6666666666666665
MISW_to_SPPN,2035,full-base-1000,MISW,SPPN,2.75
SPPC_to_SPPS,2040,full-base-1000,SPPC,SPPS,261.0
MISW_to_SPPN,2030,full-base-1000,MISW,SPPN,0.0
MISW_to_SPPN,2027,full-base-1000,MISW,SPPN,-0.3333333333333333
MISW_to_SPPC,2050,full-base-1000,MISW,SPPC,72.0
NWPP_to_CASO,2035,full-base-1000,NWPP,CASO,-0.3333333333333333
SPPC_to_SPPN,2040,full-base-1000,SPPC,SPPN,40.666666666666664
NWPP_to_SPPN,2035,full-base-1000,NWPP,SPPN,594.75
NWPP_to_SPPN,2040,full-base-1000,NWPP,SPPN,680.25
NYUP_to_PJME,2050,full-base-1000,NYUP,PJME,36.5
RMRG_to_SRSG,2035,full-base-1000,RMRG,SRSG,1211.25
NYUP_to_PJME,2045,full-base-1000,NYUP,PJME,217.66666666666666
NYUP_to_PJME,2040,full-base-1000,NYUP,PJME,2743.5
NYUP_to_PJME,2035,full-base-1000,NYUP,PJME,3607.5
RMRG_to_SRSG,2040,full-base-1000,RMRG,SRSG,166.0
NYUP_to_PJME,2030,full-base-1000,NYUP,PJME,3538.0
NYUP_to_PJME,2027,full-base-1000,NYUP,PJME,0.0
NYCW_to_PJME,2050,full-base-1000,NYCW,PJME,576.0
RMRG_to_SRSG,2045,full-base-1000,RMRG,SRSG,1427.75
NYCW_to_PJME,2045,full-base-1000,NYCW,PJME,491.5
NYCW_to_PJME,2040,full-base-1000,NYCW,PJME,2133.25
NYCW_to_PJME,2035,full-base-1000,NYCW,PJME,4516.75
RMRG_to_SRSG,2050,full-base-1000,RMRG,SRSG,1407.0
NYCW_to_PJME,2030,full-base-1000,NYCW,PJME,326.6666666666667
NYCW_to_PJME,2027,full-base-1000,NYCW,PJME,4309.25
NYCW_to_NYUP,2050,full-base-1000,NYCW,NYUP,0.0
SPPC_to_SPPN,2027,full-base-1000,SPPC,SPPN,1588.75
NYCW_to_NYUP,2045,full-base-1000,NYCW,NYUP,0.0
NYCW_to_NYUP,2040,full-base-1000,NYCW,NYUP,0.0
NYCW_to_NYUP,2035,full-base-1000,NYCW,NYUP,2.5
SPPC_to_SPPN,2030,full-base-1000,SPPC,SPPN,8.0
NYCW_to_NYUP,2030,full-base-1000,NYCW,NYUP,1958.25
NYCW_to_NYUP,2027,full-base-1000,NYCW,NYUP,0.0
NWPP_to_SPPN,2050,full-base-1000,NWPP,SPPN,62.333333333333336
SPPC_to_SPPN,2035,full-base-1000,SPPC,SPPN,35.5
NWPP_to_SPPN,2045,full-base-1000,NWPP,SPPN,255.75
PJMC_to_PJMW,2030,full-base-1000,PJMC,PJMW,8972.0
SRCA_to_SRCE,2040,full-base-1000,SRCA,SRCE,132.0
MISS_to_SPPC,2035,full-base-1000,MISS,SPPC,45.0
MISC_to_PJMC,2027,full-base-1000,MISC,PJMC,-0.3333333333333333
CASO_to_SRSG,2050,full-base-1000,CASO,SRSG,2256.75
CASO_to_SRSG,2045,full-base-1000,CASO,SRSG,3122.0
SRCE_to_SRSE,2035,full-base-1000,SRCE,SRSE,4.75
CASO_to_SRSG,2040,full-base-1000,CASO,SRSG,2312.5
CASO_to_SRSG,2035,full-base-1000,CASO,SRSG,1435.0
CASO_to_SRSG,2030,full-base-1000,CASO,SRSG,2553.0
SRCE_to_SRSE,2040,full-base-1000,SRCE,SRSE,5.333333333333333
CASO_to_SRSG,2027,full-base-1000,CASO,SRSG,-0.3333333333333333
FRCC_to_SRSE,2027,full-base-1000,FRCC,SRSE,-0.3333333333333333
CANO_to_NWPP,2050,full-base-1000,CANO,NWPP,414.0
SRCE_to_SRSE,2045,full-base-1000,SRCE,SRSE,6.333333333333333
CANO_to_NWPP,2040,full-base-1000,CANO,NWPP,0.0
CANO_to_NWPP,2035,full-base-1000,CANO,NWPP,-0.3333333333333333
CANO_to_NWPP,2030,full-base-1000,CANO,NWPP,0.0
SRCE_to_SRSE,2050,full-base-1000,SRCE,SRSE,7.666666666666667
CANO_to_NWPP,2027,full-base-1000,CANO,NWPP,-0.3333333333333333
CANO_to_CASO,2050,full-base-1000,CANO,CASO,10.666666666666666
CANO_to_CASO,2045,full-base-1000,CANO,CASO,0.0
CANO_to_NWPP,2045,full-base-1000,CANO,NWPP,266.3333333333333
SRSG_to_TRE,2027,full-base-1000,SRSG,TRE,1.5
SRCE_to_SRSE,2030,full-base-1000,SRCE,SRSE,1.0
FRCC_to_SRSE,2035,full-base-1000,FRCC,SRSE,6.25
SRCA_to_SRSE,2035,full-base-1000,SRCA,SRSE,2.5
ISNE_to_NYUP,2040,full-base-1000,ISNE,NYUP,1626.0
ISNE_to_NYUP,2035,full-base-1000,ISNE,NYUP,3879.5
ISNE_to_NYUP,2030,full-base-1000,ISNE,NYUP,4587.5
SRCA_to_SRSE,2040,full-base-1000,SRCA,SRSE,4.0
ISNE_to_NYUP,2027,full-base-1000,ISNE,NYUP,0.5
ISNE_to_NYCW,2050,full-base-1000,ISNE,NYCW,0.0
ISNE_to_NYCW,2045,full-base-1000,ISNE,NYCW,145.0
FRCC_to_SRSE,2030,full-base-1000,FRCC,SRSE,0.0
SRCA_to_SRSE,2045,full-base-1000,SRCA,SRSE,5.0
ISNE_to_NYCW,2035,full-base-1000,ISNE,NYCW,7.0
ISNE_to_NYCW,2030,full-base-1000,ISNE,NYCW,0.0
SRCA_to_SRSE,2050,full-base-1000,SRCA,SRSE,3.6666666666666665
ISNE_to_NYCW,2027,full-base-1000,ISNE,NYCW,51.333333333333336
FRCC_to_SRSE,2050,full-base-1000,FRCC,SRSE,1241.0
FRCC_to_SRSE,2045,full-base-1000,FRCC,SRSE,1562.25
SRCE_to_SRSE,2027,full-base-1000,SRCE,SRSE,-0.3333333333333333
FRCC_to_SRSE,2040,full-base-1000,FRCC,SRSE,253.75
ISNE_to_NYCW,2040,full-base-1000,ISNE,NYCW,13.666666666666666
CANO_to_CASO,2040,full-base-1000,CANO,CASO,0.0
CANO_to_CASO,2035,full-base-1000,CANO,CASO,-0.3333333333333333
CANO_to_CASO,2030,full-base-1000,CANO,CASO,0.0
BASN_to_NWPP,2030,full-base-1000,BASN,NWPP,0.0
TREW_to_TRE,2030,full-base-1000,TREW,TRE,-0.3333333333333333
BASN_to_NWPP,2027,full-base-1000,BASN,NWPP,0.0
BASN_to_CASO,2050,full-base-1000,BASN,CASO,0.0
BASN_to_CASO,2045,full-base-1000,BASN,CASO,0.0
TREW_to_TRE,2035,full-base-1000,TREW,TRE,-2.0
BASN_to_CASO,2040,full-base-1000,BASN,CASO,0.0
BASN_to_CASO,2035,full-base-1000,BASN,CASO,-0.6666666666666666
BASN_to_NWPP,2035,full-base-1000,BASN,NWPP,-0.3333333333333333
BASN_to_CASO,2030,full-base-1000,BASN,CASO,0.0
BASN_to_CASO,2027,full-base-1000,BASN,CASO,0.0
BASN_to_CANO,2050,full-base-1000,BASN,CANO,138.66666666666666
BASN_to_CANO,2045,full-base-1000,BASN,CANO,7.333333333333333
TREW_to_TRE,2045,full-base-1000,TREW,TRE,0.0
BASN_to_CANO,2040,full-base-1000,BASN,CANO,0.0
BASN_to_CANO,2035,full-base-1000,BASN,CANO,0.0
BASN_to_CANO,2030,full-base-1000,BASN,CANO,0.0
TREW_to_TRE,2050,full-base-1000,TREW,TRE,0.0
TREW_to_TRE,2040,full-base-1000,TREW,TRE,0.0
BASN_to_NWPP,2040,full-base-1000,BASN,NWPP,0.0
TREW_to_TRE,2027,full-base-1000,TREW,TRE,-1.0
BASN_to_NWPP,2045,full-base-1000,BASN,NWPP,0.0
SRSG_to_TRE,2030,full-base-1000,SRSG,TRE,1993.75
CANO_to_CASO,2027,full-base-1000,CANO,CASO,-0.3333333333333333
BASN_to_SRSG,2050,full-base-1000,BASN,SRSG,0.5
BASN_to_SRSG,2045,full-base-1000,BASN,SRSG,0.0
SRSG_to_TRE,2035,full-base-1000,SRSG,TRE,964.25
BASN_to_SRSG,2040,full-base-1000,BASN,SRSG,0.0
BASN_to_SRSG,2035,full-base-1000,BASN,SRSG,-0.3333333333333333
BASN_to_SRSG,2030,full-base-1000,BASN,SRSG,1.0
SRSG_to_TRE,2040,full-base-1000,SRSG,TRE,1692.0
BASN_to_SRSG,2027,full-base-1000,BASN,SRSG,-0.3333333333333333
BASN_to_RMRG,2050,full-base-1000,BASN,RMRG,17.0
BASN_to_RMRG,2045,full-base-1000,BASN,RMRG,1735.75
SRSG_to_TRE,2045,full-base-1000,SRSG,TRE,1863.5
BASN_to_RMRG,2040,full-base-1000,BASN,RMRG,339.0
BASN_to_RMRG,2035,full-base-1000,BASN,RMRG,24.75
BASN_to_RMRG,2030,full-base-1000,BASN,RMRG,0.0
SRSG_to_TRE,2050,full-base-1000,SRSG,TRE,53.333333333333336
BASN_to_RMRG,2027,full-base-1000,BASN,RMRG,-0.3333333333333333
BASN_to_NWPP,2050,full-base-1000,BASN,NWPP,0.0
ISNE_to_NYUP,2045,full-base-1000,ISNE,NYUP,13.666666666666666
ISNE_to_NYUP,2050,full-base-1000,ISNE,NYUP,0.5
PJMW_to_SRCE,2045,full-base-1000,PJMW,SRCE,655.0
SRCA_to_SRSE,2027,full-base-1000,SRCA,SRSE,0.0
MISC_to_MISE,2045,full-base-1000,MISC,MISE,655.25
MISC_to_MISE,2027,full-base-1000,MISC,MISE,2.0
MISC_to_MISE,2030,full-base-1000,MISC,MISE,1754.25
MISC_to_MISE,2035,full-base-1000,MISC,MISE,130.25
SRCA_to_SRSE,2030,full-base-1000,SRCA,SRSE,0.0
SRCA_to_SRCE,2050,full-base-1000,SRCA,SRCE,1021.0
MISC_to_MISE,2040,full-base-1000,MISC,MISE,384.75
MISC_to_MISE,2050,full-base-1000,MISC,MISE,1970.25
SRCA_to_SRCE,2045,full-base-1000,SRCA,SRCE,739.0
BASN_to_RMRG,2050,full-base-200,BASN,RMRG,245.75
SRSG_to_TRE,2040,full-base-200,SRSG,TRE,1407.5
NYCW_to_PJME,2045,full-base-200,NYCW,PJME,1280.0
SPPS_to_TREW,2050,full-base-200,SPPS,TREW,0.0
RMRG_to_SRSG,2045,full-base-200,RMRG,SRSG,378.75
NYCW_to_PJME,2040,full-base-200,NYCW,PJME,1357.5
BASN_to_SRSG,2027,full-base-200,BASN,SRSG,0.5
NYCW_to_NYUP,2050,full-base-200,NYCW,NYUP,0.0
MISC_to_MISS,2035,full-base-200,MISC,MISS,3.6666666666666665
MISC_to_SPPC,2027,full-base-200,MISC,SPPC,0.0
NYCW_to_PJME,2030,full-base-200,NYCW,PJME,324.6666666666667
SRSG_to_TRE,2035,full-base-200,SRSG,TRE,1008.0
NYCW_to_NYUP,2045,full-base-200,NYCW,NYUP,408.3333333333333
BASN_to_SRSG,2030,full-base-200,BASN,SRSG,0.0
RMRG_to_SRSG,2050,full-base-200,RMRG,SRSG,86.66666666666667
NYCW_to_PJME,2027,full-base-200,NYCW,PJME,4309.5
BASN_to_SRSG,2035,full-base-200,BASN,SRSG,0.0
NYCW_to_PJME,2035,full-base-200,NYCW,PJME,4527.0
ISNE_to_NYUP,2050,full-base-200,ISNE,NYUP,1.5
SPPC_to_SPPN,2027,full-base-200,SPPC,SPPN,1590.0
PJMC_to_PJMW,2035,full-base-200,PJMC,PJMW,800.0
BASN_to_RMRG,2030,full-base-200,BASN,RMRG,10.666666666666666
PJMC_to_PJMW,2030,full-base-200,PJMC,PJMW,8991.75
MISC_to_MISS,2040,full-base-200,MISC,MISS,0.0
RMRG_to_SRSG,2030,full-base-200,RMRG,SRSG,378.0
PJMC_to_PJMW,2027,full-base-200,PJMC,PJMW,0.0
BASN_to_RMRG,2035,full-base-200,BASN,RMRG,50.666666666666664
NYUP_to_PJME,2050,full-base-200,NYUP,PJME,9.0
SRSG_to_TRE,2045,full-base-200,SRSG,TRE,1454.5
NYCW_to_PJME,2050,full-base-200,NYCW,PJME,280.6666666666667
MISC_to_PJMW,2045,full-base-200,MISC,PJMW,2128.0
BASN_to_RMRG,2040,full-base-200,BASN,RMRG,91.5
RMRG_to_SRSG,2035,full-base-200,RMRG,SRSG,1225.5
NYUP_to_PJME,2040,full-base-200,NYUP,PJME,1970.25
NYUP_to_PJME,2035,full-base-200,NYUP,PJME,3598.0
SRCA_to_SRCE,2045,full-base-200,SRCA,SRCE,43.0
BASN_to_RMRG,2045,full-base-200,BASN,RMRG,1534.75
NYUP_to_PJME,2030,full-base-200,NYUP,PJME,3534.25
RMRG_to_SRSG,2040,full-base-200,RMRG,SRSG,74.0
NYUP_to_PJME,2027,full-base-200,NYUP,PJME,0.5
NYUP_to_PJME,2045,full-base-200,NYUP,PJME,150.0
MISC_to_PJMW,2050,full-base-200,MISC,PJMW,1903.25
NYCW_to_NYUP,2035,full-base-200,NYCW,NYUP,5.0
MISC_to_MISS,2030,full-base-200,MISC,MISS,0.5
MISC_to_SPPC,2040,full-base-200,MISC,SPPC,849.75
SPPC_to_SPPN,2045,full-base-200,SPPC,SPPN,39.333333333333336
NWPP_to_RMRG,2040,full-base-200,NWPP,RMRG,307.3333333333333
CANO_to_CASO,2035,full-base-200,CANO,CASO,0.0
NWPP_to_RMRG,2035,full-base-200,NWPP,RMRG,1259.0
SRSG_to_TRE,2027,full-base-200,SRSG,TRE,1.0
