period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,207007.14166402526,SWITCH,BASN,BASN_batteries_1,Battery,base_short_retire,all,MWh,2027
2027,1.5019082715995928e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short_retire,all,MWh,2027
2027,70667.25119999227,SWITCH,BASN,BASN_biomass_1,Other,base_short_retire,all,MWh,2027
2027,179472.38399999528,SWITCH,BASN,BASN_biomass_2,Other,base_short_retire,all,MWh,2027
2027,8999951.39113471,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short_retire,all,MWh,2027
2027,3.66627258538901e-07,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short_retire,all,MWh,2027
2027,15606001.475592092,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short_retire,all,MWh,2027
2027,2908742.774999999,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short_retire,all,MWh,2027
2027,4344884.543999998,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short_retire,all,MWh,2027
2027,6.867723398922139e-10,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_short_retire,all,MWh,2027
2027,1.152577747694116e-09,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_short_retire,all,MWh,2027
2027,1.375299097444424e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,6.713502935233686e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,6.603841238659167e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,2.498476107064997e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,1.687092287333623e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,1.997949389128836e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,1.1346852692409733e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,1.1436086363638025e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,9.044870435088844e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,8.767941249088172e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,7.104833626062412e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,7.726627842162378e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,2477892.25297563,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_retire,all,MWh,2027
2027,44030077.8125481,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_retire,all,MWh,2027
2027,2.8480190672144985e-08,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_retire,all,MWh,2027
2027,1.1952447189668946e-08,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_retire,all,MWh,2027
2027,1.1995584030238019e-08,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short_retire,all,MWh,2027
2027,3.1746019811047186e-09,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short_retire,all,MWh,2027
2027,4.582685367956667e-09,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,base_short_retire,all,MWh,2027
2027,6.813496640351234e-08,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,base_short_retire,all,MWh,2027
2027,2.0522328776210427e-09,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short_retire,all,MWh,2027
2027,3996895.5657413565,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short_retire,all,MWh,2027
2027,5.14404536737559e-10,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short_retire,all,MWh,2027
2027,2004457.7280000001,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short_retire,all,MWh,2027
2027,19998970.00108941,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short_retire,all,MWh,2027
2027,3.7266262868300735e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,base_short_retire,all,MWh,2027
2027,2.157932692768099e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,base_short_retire,all,MWh,2027
2027,1.3798107202246197e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,base_short_retire,all,MWh,2027
2027,1.0486868954778236e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,base_short_retire,all,MWh,2027
2027,1.4978831273713397e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,base_short_retire,all,MWh,2027
2027,8.872302246597971e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,base_short_retire,all,MWh,2027
2027,9.874215581066045e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,base_short_retire,all,MWh,2027
2027,8.149419151443211e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,base_short_retire,all,MWh,2027
2027,8.665034699832056e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,base_short_retire,all,MWh,2027
2027,7.137278516237915e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,base_short_retire,all,MWh,2027
2027,668874.9446663992,SWITCH,CANO,CANO_batteries_1,Battery,base_short_retire,all,MWh,2027
2027,1.4741209649808547e-08,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short_retire,all,MWh,2027
2027,1380751.0079999901,SWITCH,CANO,CANO_biomass_1,Other,base_short_retire,all,MWh,2027
2027,646509.4271999951,SWITCH,CANO,CANO_biomass_2,Other,base_short_retire,all,MWh,2027
2027,22082024.646383498,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short_retire,all,MWh,2027
2027,10708259.311999999,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short_retire,all,MWh,2027
2027,6831733.708799998,SWITCH,CANO,CANO_geothermal_1,Geothermal,base_short_retire,all,MWh,2027
2027,186690.9416227057,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short_retire,all,MWh,2027
2027,6.088963318763906e-10,SWITCH,CANO,CANO_hydrogen_fframe_ct_moderate_0,Hydro,base_short_retire,all,MWh,2027
2027,1.015339838016962e-09,SWITCH,CANO,CANO_hydrogen_hframe_cc_moderate_0,Hydro,base_short_retire,all,MWh,2027
2027,3.197274124405002e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,2.091221220321398e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,1.4481324205123835e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,5.466555503953684e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,2.5059471247935042e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,1.8934824962078115e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,2.532660137968789e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,2.2131010051081307e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,2.1951676729371874e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,1.6905612145415274e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,2.3720408499253613e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_short_retire,all,MWh,2027
2027,1.6541124467378043e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_short_retire,all,MWh,2027
2027,1.5329615272059854e-08,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,base_short_retire,all,MWh,2027
2027,41984423.97157178,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,base_short_retire,all,MWh,2027
2027,5.3059971037949545e-09,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short_retire,all,MWh,2027
2027,4.8020723189081184e-09,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short_retire,all,MWh,2027
