model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,base_short_retire,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2027,base_short_retire,MW,980.0,980.0
SWITCH,PJMC_to_MISW,2027,base_short_retire,MW,3200.0,3200.0
SWITCH,PJME_to_NYUP,2027,base_short_retire,MW,1255.0,1255.0
SWITCH,PJME_to_PJMW,2027,base_short_retire,MW,3885.0,3885.0
SWITCH,PJME_to_NYCW,2027,base_short_retire,MW,660.0,660.6561333545665
SWITCH,PJME_to_PJMD,2027,base_short_retire,MW,1200.0,1481.406464106752
SWITCH,MISE_to_MISC,2027,base_short_retire,MW,0.0,5.884763749232204e-12
SWITCH,MISE_to_PJMW,2027,base_short_retire,MW,2662.0,2662.0
SWITCH,MISE_to_MISW,2027,base_short_retire,MW,0.0,4.140247935603304e-12
SWITCH,ISNE_to_NYUP,2027,base_short_retire,MW,1400.0,1400.0
SWITCH,ISNE_to_NYCW,2027,base_short_retire,MW,760.0,760.0
SWITCH,MISC_to_SPPC,2027,base_short_retire,MW,1430.0,1430.0000000000002
SWITCH,MISC_to_PJMW,2027,base_short_retire,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2027,base_short_retire,MW,3745.0,3745.0
SWITCH,MISC_to_SPPS,2027,base_short_retire,MW,1172.0,1172.0
SWITCH,MISC_to_MISS,2027,base_short_retire,MW,1039.0,1039.0
SWITCH,MISC_to_SPPN,2027,base_short_retire,MW,0.0,8.125528369362929e-12
SWITCH,MISC_to_MISW,2027,base_short_retire,MW,1655.0,1655.0
SWITCH,CANO_to_BASN,2027,base_short_retire,MW,100.0,100.0
SWITCH,CANO_to_CASO,2027,base_short_retire,MW,3675.0,3675.0
SWITCH,CANO_to_NWPP,2027,base_short_retire,MW,3675.0,3675.0
SWITCH,TREW_to_TRE,2027,base_short_retire,MW,16529.0,16529.0
SWITCH,TREW_to_SPPS,2027,base_short_retire,MW,220.0,1622.4813767791895
SWITCH,SPPC_to_SPPS,2027,base_short_retire,MW,3372.0,3372.0
SWITCH,SPPC_to_MISS,2027,base_short_retire,MW,0.0,1.580875315536253e-11
SWITCH,SPPC_to_SPPN,2027,base_short_retire,MW,1433.0,1597.978109686692
SWITCH,SPPC_to_MISW,2027,base_short_retire,MW,0.0,5.8080725824172245e-12
SWITCH,FRCC_to_SRSE,2027,base_short_retire,MW,3600.0,3600.0
SWITCH,TRE_to_SPPS,2027,base_short_retire,MW,600.0,600.0000000000005
SWITCH,SRCA_to_PJMW,2027,base_short_retire,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2027,base_short_retire,MW,216.0,216.0
SWITCH,SRCA_to_PJMD,2027,base_short_retire,MW,1000.0,1000.0
SWITCH,SRCA_to_SRSE,2027,base_short_retire,MW,1400.0,1400.0
SWITCH,NYUP_to_NYCW,2027,base_short_retire,MW,2489.0,2489.0
SWITCH,PJMW_to_SRCE,2027,base_short_retire,MW,3333.0,3333.0
SWITCH,PJMW_to_PJMD,2027,base_short_retire,MW,6930.0,6930.0
SWITCH,BASN_to_RMRG,2027,base_short_retire,MW,3750.0,3750.0
SWITCH,BASN_to_CASO,2027,base_short_retire,MW,5920.0,5920.0
SWITCH,BASN_to_NWPP,2027,base_short_retire,MW,3350.0,3350.0
SWITCH,BASN_to_SRSG,2027,base_short_retire,MW,5385.0,5385.0
SWITCH,SRCE_to_MISS,2027,base_short_retire,MW,4092.0,4092.0
SWITCH,SRCE_to_SRSE,2027,base_short_retire,MW,3196.0,3196.0
SWITCH,SPPS_to_MISS,2027,base_short_retire,MW,1697.0,1697.0
SWITCH,SPPS_to_SRSG,2027,base_short_retire,MW,1010.0,1569.556697598917
SWITCH,SPPS_to_SPPN,2027,base_short_retire,MW,0.0,1.4719946363879827e-10
SWITCH,RMRG_to_NWPP,2027,base_short_retire,MW,400.0,400.0
SWITCH,RMRG_to_SRSG,2027,base_short_retire,MW,614.0,614.0
SWITCH,MISS_to_SRSE,2027,base_short_retire,MW,891.0,891.0
SWITCH,CASO_to_NWPP,2027,base_short_retire,MW,2858.0,2858.0
SWITCH,CASO_to_SRSG,2027,base_short_retire,MW,4354.0,4354.0
SWITCH,SPPN_to_MISW,2027,base_short_retire,MW,5512.0,5512.0
SWITCH,NWPP_to_SPPN,2027,base_short_retire,MW,0.0,4.472467669078785e-12
SWITCH,NWPP_to_MISW,2027,base_short_retire,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2027,base_short_retire,MW,410.0,1582.2638090499836
SWITCH,RMRG_to_SPPC,2027,base_short_retire,MW,210.0,1931.4547589111348
SWITCH,SRSG_to_TRE,2027,base_short_retire,MW,0.0,7.733267539209458e-12
SWITCH,PJMC_to_MISC,2030,base_short_retire,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2030,base_short_retire,MW,980.0,3282.7263084576343
SWITCH,PJMC_to_MISW,2030,base_short_retire,MW,3200.0,3200.0000000000687
SWITCH,PJME_to_NYUP,2030,base_short_retire,MW,1255.0,3067.139192403009
SWITCH,PJME_to_PJMW,2030,base_short_retire,MW,3885.0,4650.0246110260505
SWITCH,PJME_to_NYCW,2030,base_short_retire,MW,660.6561333545665,5775.623757837377
SWITCH,PJME_to_PJMD,2030,base_short_retire,MW,1481.406464106752,4433.512619968518
SWITCH,MISE_to_MISC,2030,base_short_retire,MW,5.884763749232204e-12,1213.522048403265
SWITCH,MISE_to_PJMW,2030,base_short_retire,MW,2662.0,2662.0
SWITCH,MISE_to_MISW,2030,base_short_retire,MW,4.140247935603304e-12,775.7506011949495
SWITCH,ISNE_to_NYUP,2030,base_short_retire,MW,1400.0,2884.4617668761302
SWITCH,ISNE_to_NYCW,2030,base_short_retire,MW,760.0,760.0000000000002
SWITCH,MISC_to_SPPC,2030,base_short_retire,MW,1430.0000000000002,6863.93604137618
SWITCH,MISC_to_PJMW,2030,base_short_retire,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2030,base_short_retire,MW,3745.0,3745.0
SWITCH,MISC_to_SPPS,2030,base_short_retire,MW,1172.0,2024.4582474559909
SWITCH,MISC_to_MISS,2030,base_short_retire,MW,1039.0,1039.0
SWITCH,MISC_to_SPPN,2030,base_short_retire,MW,8.125528369362929e-12,972.6004111923628
SWITCH,MISC_to_MISW,2030,base_short_retire,MW,1655.0,1655.0
SWITCH,CANO_to_BASN,2030,base_short_retire,MW,100.0,100.00000000000006
SWITCH,CANO_to_CASO,2030,base_short_retire,MW,3675.0,3675.0
SWITCH,CANO_to_NWPP,2030,base_short_retire,MW,3675.0,3675.0
SWITCH,TREW_to_TRE,2030,base_short_retire,MW,16529.0,16529.0
SWITCH,TREW_to_SPPS,2030,base_short_retire,MW,1622.4813767791895,3950.137651256965
SWITCH,SPPC_to_SPPS,2030,base_short_retire,MW,3372.0,3372.000000000001
SWITCH,SPPC_to_MISS,2030,base_short_retire,MW,1.580875315536253e-11,1612.7470505014096
SWITCH,SPPC_to_SPPN,2030,base_short_retire,MW,1597.978109686692,1597.9781096866957
SWITCH,SPPC_to_MISW,2030,base_short_retire,MW,5.808072582417225e-12,4.982524157229215e-10
SWITCH,FRCC_to_SRSE,2030,base_short_retire,MW,3600.0,3600.0
SWITCH,TRE_to_SPPS,2030,base_short_retire,MW,600.0000000000005,5622.73702794905
SWITCH,SRCA_to_PJMW,2030,base_short_retire,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2030,base_short_retire,MW,216.0,216.0000000000001
SWITCH,SRCA_to_PJMD,2030,base_short_retire,MW,1000.0,1000.0000000000002
SWITCH,SRCA_to_SRSE,2030,base_short_retire,MW,1400.0,1400.0
SWITCH,NYUP_to_NYCW,2030,base_short_retire,MW,2489.0,3840.8790761542095
SWITCH,PJMW_to_SRCE,2030,base_short_retire,MW,3333.0,3333.0
SWITCH,PJMW_to_PJMD,2030,base_short_retire,MW,6930.0,6930.0
SWITCH,BASN_to_RMRG,2030,base_short_retire,MW,3750.0,3750.0
SWITCH,BASN_to_CASO,2030,base_short_retire,MW,5920.0,5920.0
SWITCH,BASN_to_NWPP,2030,base_short_retire,MW,3350.0,3350.0
SWITCH,BASN_to_SRSG,2030,base_short_retire,MW,5385.0,5385.0
SWITCH,SRCE_to_MISS,2030,base_short_retire,MW,4092.0,4092.0
SWITCH,SRCE_to_SRSE,2030,base_short_retire,MW,3196.0,3196.0
SWITCH,SPPS_to_MISS,2030,base_short_retire,MW,1697.0,18667.0
SWITCH,SPPS_to_SRSG,2030,base_short_retire,MW,1569.556697598917,4349.049321853865
SWITCH,SPPS_to_SPPN,2030,base_short_retire,MW,1.4719946363879827e-10,4149.561446901633
SWITCH,RMRG_to_NWPP,2030,base_short_retire,MW,400.0,3707.394851257616
SWITCH,RMRG_to_SRSG,2030,base_short_retire,MW,614.0,614.0000000000009
SWITCH,MISS_to_SRSE,2030,base_short_retire,MW,891.0,5600.614953996175
SWITCH,CASO_to_NWPP,2030,base_short_retire,MW,2858.0,2858.0
SWITCH,CASO_to_SRSG,2030,base_short_retire,MW,4354.0,4354.000000000001
SWITCH,SPPN_to_MISW,2030,base_short_retire,MW,5512.0,5512.0
SWITCH,NWPP_to_SPPN,2030,base_short_retire,MW,4.472467669078785e-12,83.08279545916423
SWITCH,NWPP_to_MISW,2030,base_short_retire,MW,200.0,200.00000000000009
SWITCH,RMRG_to_SPPN,2030,base_short_retire,MW,1582.2638090499836,4134.034796842672
SWITCH,RMRG_to_SPPC,2030,base_short_retire,MW,1931.4547589111348,4981.736373982799
SWITCH,SRSG_to_TRE,2030,base_short_retire,MW,7.733267539209458e-12,979.8716323964056
SWITCH,PJMC_to_MISC,2035,base_short_retire,MW,5244.0,5244.000000000043
SWITCH,PJMC_to_PJMW,2035,base_short_retire,MW,3282.7263084576343,5418.060088882256
SWITCH,PJMC_to_MISW,2035,base_short_retire,MW,3200.0000000000687,3266.4833066595525
SWITCH,PJME_to_NYUP,2035,base_short_retire,MW,3067.139192403009,3253.052251140706
SWITCH,PJME_to_PJMW,2035,base_short_retire,MW,4650.0246110260505,26684.8979975148
SWITCH,PJME_to_NYCW,2035,base_short_retire,MW,5775.623757837377,10005.284945098148
SWITCH,PJME_to_PJMD,2035,base_short_retire,MW,4433.512619968518,4433.512619968604
SWITCH,MISE_to_MISC,2035,base_short_retire,MW,1213.522048403265,2375.731914823232
SWITCH,MISE_to_PJMW,2035,base_short_retire,MW,2662.0,2662.000000000017
SWITCH,MISE_to_MISW,2035,base_short_retire,MW,775.7506011949495,775.7506011949965
SWITCH,ISNE_to_NYUP,2035,base_short_retire,MW,2884.4617668761302,6240.279612189901
SWITCH,ISNE_to_NYCW,2035,base_short_retire,MW,760.0000000000002,760.0000000000374
SWITCH,MISC_to_SPPC,2035,base_short_retire,MW,6863.93604137618,7052.135570546371
SWITCH,MISC_to_PJMW,2035,base_short_retire,MW,5441.0,5441.000000000732
SWITCH,MISC_to_SRCE,2035,base_short_retire,MW,3745.0,3745.000000000023
SWITCH,MISC_to_SPPS,2035,base_short_retire,MW,2024.4582474559909,5248.618801825005
SWITCH,MISC_to_MISS,2035,base_short_retire,MW,1039.0,1039.000000000016
SWITCH,MISC_to_SPPN,2035,base_short_retire,MW,972.6004111923628,4917.852708537763
SWITCH,MISC_to_MISW,2035,base_short_retire,MW,1655.0,1655.0000000000157
SWITCH,CANO_to_BASN,2035,base_short_retire,MW,100.00000000000006,100.000000000012
SWITCH,CANO_to_CASO,2035,base_short_retire,MW,3675.0,3675.000000000013
SWITCH,CANO_to_NWPP,2035,base_short_retire,MW,3675.0,3675.000000000025
SWITCH,TREW_to_TRE,2035,base_short_retire,MW,16529.0,16529.00000000002
SWITCH,TREW_to_SPPS,2035,base_short_retire,MW,3950.137651256966,11138.480602864724
SWITCH,SPPC_to_SPPS,2035,base_short_retire,MW,3372.000000000001,3372.0000000006125
SWITCH,SPPC_to_MISS,2035,base_short_retire,MW,1612.7470505014096,1612.747050501672
SWITCH,SPPC_to_SPPN,2035,base_short_retire,MW,1597.9781096866957,2507.6156097167777
SWITCH,SPPC_to_MISW,2035,base_short_retire,MW,4.982524157229214e-10,1.892945221690282e-07
SWITCH,FRCC_to_SRSE,2035,base_short_retire,MW,3600.0,3600.000000000041
SWITCH,TRE_to_SPPS,2035,base_short_retire,MW,5622.73702794905,7146.246902882942
SWITCH,SRCA_to_PJMW,2035,base_short_retire,MW,1219.0,1219.000000000013
SWITCH,SRCA_to_SRCE,2035,base_short_retire,MW,216.0000000000001,216.00000000002225
SWITCH,SRCA_to_PJMD,2035,base_short_retire,MW,1000.0000000000002,1000.0000000013752
SWITCH,SRCA_to_SRSE,2035,base_short_retire,MW,1400.0,1400.000000000019
SWITCH,NYUP_to_NYCW,2035,base_short_retire,MW,3840.8790761542095,3840.879076154228
SWITCH,PJMW_to_SRCE,2035,base_short_retire,MW,3333.0,3333.0000000000314
SWITCH,PJMW_to_PJMD,2035,base_short_retire,MW,6930.0,6930.000000000038
SWITCH,BASN_to_RMRG,2035,base_short_retire,MW,3750.0,3981.364812737529
SWITCH,BASN_to_CASO,2035,base_short_retire,MW,5920.0,5920.000000000014
SWITCH,BASN_to_NWPP,2035,base_short_retire,MW,3350.0,3350.000000000009
SWITCH,BASN_to_SRSG,2035,base_short_retire,MW,5385.0,5385.000000000008
SWITCH,SRCE_to_MISS,2035,base_short_retire,MW,4092.0,4092.0000000000414
SWITCH,SRCE_to_SRSE,2035,base_short_retire,MW,3196.0,3196.000000000018
SWITCH,SPPS_to_MISS,2035,base_short_retire,MW,18667.0,30269.95992761557
SWITCH,SPPS_to_SRSG,2035,base_short_retire,MW,4349.049321853865,5944.039179780592
SWITCH,SPPS_to_SPPN,2035,base_short_retire,MW,4149.561446901633,5263.393328209936
SWITCH,RMRG_to_NWPP,2035,base_short_retire,MW,3707.394851257616,5041.918673268044
SWITCH,RMRG_to_SRSG,2035,base_short_retire,MW,614.0000000000009,2357.372154778158
SWITCH,MISS_to_SRSE,2035,base_short_retire,MW,5600.614953996175,11403.31150869198
SWITCH,CASO_to_NWPP,2035,base_short_retire,MW,2858.0,2858.000000000025
SWITCH,CASO_to_SRSG,2035,base_short_retire,MW,4354.000000000001,5564.02588270737
SWITCH,SPPN_to_MISW,2035,base_short_retire,MW,5512.0,5512.000000000034
SWITCH,NWPP_to_SPPN,2035,base_short_retire,MW,83.08279545916423,83.08279545953155
SWITCH,NWPP_to_MISW,2035,base_short_retire,MW,200.00000000000009,200.0000000000196
SWITCH,RMRG_to_SPPN,2035,base_short_retire,MW,4134.034796842672,5179.656461751194
SWITCH,RMRG_to_SPPC,2035,base_short_retire,MW,4981.736373982799,5628.802143842813
SWITCH,SRSG_to_TRE,2035,base_short_retire,MW,979.8716323964056,4614.467605874097
SWITCH,PJMC_to_MISC,2040,base_short_retire,MW,5244.000000000043,5244.000000000436
SWITCH,PJMC_to_PJMW,2040,base_short_retire,MW,5418.060088882256,5577.594424038149
SWITCH,PJMC_to_MISW,2040,base_short_retire,MW,3266.4833066595525,3914.8580260461786
SWITCH,PJME_to_NYUP,2040,base_short_retire,MW,3253.052251140707,5770.374529912922
SWITCH,PJME_to_PJMW,2040,base_short_retire,MW,26684.8979975148,37209.849386875954
SWITCH,PJME_to_NYCW,2040,base_short_retire,MW,10005.284945098148,11854.048970739186
SWITCH,PJME_to_PJMD,2040,base_short_retire,MW,4433.512619968604,4433.512620002501
SWITCH,MISE_to_MISC,2040,base_short_retire,MW,2375.731914823232,2375.7319148406004
SWITCH,MISE_to_PJMW,2040,base_short_retire,MW,2662.000000000017,2662.0000000004607
SWITCH,MISE_to_MISW,2040,base_short_retire,MW,775.7506011949965,775.750601196013
SWITCH,ISNE_to_NYUP,2040,base_short_retire,MW,6240.279612189901,7077.762738669391
SWITCH,ISNE_to_NYCW,2040,base_short_retire,MW,760.0000000000374,760.0000000019505
SWITCH,MISC_to_SPPC,2040,base_short_retire,MW,7052.135570546371,7428.376629061223
SWITCH,MISC_to_PJMW,2040,base_short_retire,MW,5441.000000000732,5818.728299473452
SWITCH,MISC_to_SRCE,2040,base_short_retire,MW,3745.000000000023,3745.000000000579
SWITCH,MISC_to_SPPS,2040,base_short_retire,MW,5248.618801825005,5431.603749331695
SWITCH,MISC_to_MISS,2040,base_short_retire,MW,1039.000000000016,1039.0000000001612
SWITCH,MISC_to_SPPN,2040,base_short_retire,MW,4917.852708537763,5431.102413317743
SWITCH,MISC_to_MISW,2040,base_short_retire,MW,1655.0000000000157,1655.000000000355
SWITCH,CANO_to_BASN,2040,base_short_retire,MW,100.000000000012,100.00000000515443
SWITCH,CANO_to_CASO,2040,base_short_retire,MW,3675.000000000013,3675.000000000398
SWITCH,CANO_to_NWPP,2040,base_short_retire,MW,3675.000000000025,3675.0000000002624
SWITCH,TREW_to_TRE,2040,base_short_retire,MW,16529.00000000002,16529.000000007243
SWITCH,TREW_to_SPPS,2040,base_short_retire,MW,11138.480602864724,11138.48060371414
SWITCH,SPPC_to_SPPS,2040,base_short_retire,MW,3372.0000000006125,3372.0000000195323
SWITCH,SPPC_to_MISS,2040,base_short_retire,MW,1612.747050501672,1612.7470534319186
SWITCH,SPPC_to_SPPN,2040,base_short_retire,MW,2507.6156097167777,2507.615610101189
SWITCH,SPPC_to_MISW,2040,base_short_retire,MW,1.8929452216902825e-07,3.173192878787076e-06
SWITCH,FRCC_to_SRSE,2040,base_short_retire,MW,3600.000000000041,3600.0000000022624
SWITCH,TRE_to_SPPS,2040,base_short_retire,MW,7146.246902882942,7146.246903167534
SWITCH,SRCA_to_PJMW,2040,base_short_retire,MW,1219.000000000013,1219.0000000035293
SWITCH,SRCA_to_SRCE,2040,base_short_retire,MW,216.00000000002225,216.0000000334932
