model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_short_retire,kg,34154802542.450027
SWITCH,CANO,2027,base_short_retire,kg,16527258343.07656
SWITCH,CASO,2027,base_short_retire,kg,21579555753.31072
SWITCH,FRCC,2027,base_short_retire,kg,76369979871.58385
SWITCH,ISNE,2027,base_short_retire,kg,34734432162.71794
SWITCH,MISC,2027,base_short_retire,kg,46976181552.87507
SWITCH,MISE,2027,base_short_retire,kg,30551717541.79726
SWITCH,MISS,2027,base_short_retire,kg,56215434731.22255
SWITCH,MISW,2027,base_short_retire,kg,43959516128.73569
SWITCH,NWPP,2027,base_short_retire,kg,4468813799.7829
SWITCH,NYCW,2027,base_short_retire,kg,23285294226.163837
SWITCH,NYUP,2027,base_short_retire,kg,11899217977.150944
SWITCH,PJMC,2027,base_short_retire,kg,14790731002.27115
SWITCH,PJMD,2027,base_short_retire,kg,15553320965.785095
SWITCH,PJME,2027,base_short_retire,kg,70136793030.92902
SWITCH,PJMW,2027,base_short_retire,kg,82933642356.354
SWITCH,RMRG,2027,base_short_retire,kg,8229841537.305822
SWITCH,SPPC,2027,base_short_retire,kg,18376144354.888508
SWITCH,SPPN,2027,base_short_retire,kg,16733675544.180874
SWITCH,SPPS,2027,base_short_retire,kg,19507403967.132706
SWITCH,SRCA,2027,base_short_retire,kg,33294511328.555767
SWITCH,SRCE,2027,base_short_retire,kg,41613870432.54712
SWITCH,SRSE,2027,base_short_retire,kg,50164889653.80085
SWITCH,SRSG,2027,base_short_retire,kg,25891287187.525253
SWITCH,TRE,2027,base_short_retire,kg,67276646428.1867
SWITCH,TREW,2027,base_short_retire,kg,7775037580.835846
SWITCH,BASN,2030,base_short_retire,kg,2207013601.530563
SWITCH,CANO,2030,base_short_retire,kg,3059474682.9198604
SWITCH,CASO,2030,base_short_retire,kg,5548351617.088833
SWITCH,FRCC,2030,base_short_retire,kg,9416258440.593351
SWITCH,ISNE,2030,base_short_retire,kg,12267877046.141106
