model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,MISC,MISC_biomass_1,Biomass,2035,20-week-foresight,MWh,255816
USENSYS,MISC,MISC_biomass_1,Biomass,2040,20-week-foresight,MWh,254294
USENSYS,MISC,MISC_biomass_1,Biomass,2045,20-week-foresight,MWh,201489
USENSYS,MISC,MISC_biomass_1,Biomass,2050,20-week-foresight,MWh,124083
USENSYS,MISE,MISE_biomass_1,Biomass,2027,20-week-foresight,MWh,620256
USENSYS,MISE,MISE_biomass_1,Biomass,2030,20-week-foresight,MWh,581778
USENSYS,MISE,MISE_biomass_1,Biomass,2035,20-week-foresight,MWh,510642
USENSYS,MISE,MISE_biomass_1,Biomass,2040,20-week-foresight,MWh,256494
USENSYS,MISE,MISE_biomass_1,Biomass,2045,20-week-foresight,MWh,239859
USENSYS,MISE,MISE_biomass_1,Biomass,2050,20-week-foresight,MWh,172704
USENSYS,MISS,MISS_biomass_1,Biomass,2027,20-week-foresight,MWh,51756
USENSYS,MISS,MISS_biomass_1,Biomass,2030,20-week-foresight,MWh,41820
USENSYS,MISS,MISS_biomass_1,Biomass,2035,20-week-foresight,MWh,22329
USENSYS,MISS,MISS_biomass_1,Biomass,2040,20-week-foresight,MWh,22062
USENSYS,MISS,MISS_biomass_1,Biomass,2045,20-week-foresight,MWh,15173
USENSYS,MISS,MISS_biomass_1,Biomass,2050,20-week-foresight,MWh,7598
USENSYS,MISW,MISW_biomass_1,Biomass,2027,20-week-foresight,MWh,617452
USENSYS,MISW,MISW_biomass_1,Biomass,2030,20-week-foresight,MWh,499805
USENSYS,MISW,MISW_biomass_1,Biomass,2035,20-week-foresight,MWh,396623
USENSYS,MISW,MISW_biomass_1,Biomass,2040,20-week-foresight,MWh,374939
USENSYS,MISW,MISW_biomass_1,Biomass,2045,20-week-foresight,MWh,311849
USENSYS,MISW,MISW_biomass_1,Biomass,2050,20-week-foresight,MWh,269325
USENSYS,NWPP,NWPP_biomass_1,Biomass,2027,20-week-foresight,MWh,330133
USENSYS,NWPP,NWPP_biomass_1,Biomass,2030,20-week-foresight,MWh,274105
USENSYS,NWPP,NWPP_biomass_1,Biomass,2035,20-week-foresight,MWh,136885
USENSYS,NWPP,NWPP_biomass_1,Biomass,2040,20-week-foresight,MWh,137866
USENSYS,NWPP,NWPP_biomass_1,Biomass,2045,20-week-foresight,MWh,165961
USENSYS,NWPP,NWPP_biomass_1,Biomass,2050,20-week-foresight,MWh,167994
USENSYS,NYCW,NYCW_biomass_1,Biomass,2027,20-week-foresight,MWh,82428
USENSYS,NYUP,NYUP_biomass_1,Biomass,2027,20-week-foresight,MWh,663936
USENSYS,NYUP,NYUP_biomass_1,Biomass,2030,20-week-foresight,MWh,534815
USENSYS,NYUP,NYUP_biomass_1,Biomass,2035,20-week-foresight,MWh,485017
USENSYS,NYUP,NYUP_biomass_1,Biomass,2040,20-week-foresight,MWh,364438
USENSYS,NYUP,NYUP_biomass_1,Biomass,2045,20-week-foresight,MWh,334476
USENSYS,NYUP,NYUP_biomass_1,Biomass,2050,20-week-foresight,MWh,117420
USENSYS,PJMC,PJMC_biomass_1,Biomass,2027,20-week-foresight,MWh,106971
USENSYS,PJMC,PJMC_biomass_1,Biomass,2030,20-week-foresight,MWh,71899
USENSYS,PJMC,PJMC_biomass_1,Biomass,2035,20-week-foresight,MWh,48720
USENSYS,PJMC,PJMC_biomass_1,Biomass,2040,20-week-foresight,MWh,14040
USENSYS,PJMC,PJMC_biomass_1,Biomass,2045,20-week-foresight,MWh,14188
USENSYS,PJMD,PJMD_biomass_1,Biomass,2027,20-week-foresight,MWh,349440
USENSYS,PJMD,PJMD_biomass_1,Biomass,2030,20-week-foresight,MWh,314741
USENSYS,PJMD,PJMD_biomass_1,Biomass,2035,20-week-foresight,MWh,242910
USENSYS,PJMD,PJMD_biomass_1,Biomass,2040,20-week-foresight,MWh,234378
USENSYS,PJMD,PJMD_biomass_1,Biomass,2045,20-week-foresight,MWh,161940
USENSYS,PJMD,PJMD_biomass_1,Biomass,2050,20-week-foresight,MWh,95652
USENSYS,PJME,PJME_biomass_1,Biomass,2027,20-week-foresight,MWh,803712
USENSYS,PJME,PJME_biomass_1,Biomass,2030,20-week-foresight,MWh,585073
USENSYS,PJME,PJME_biomass_1,Biomass,2035,20-week-foresight,MWh,601102
USENSYS,PJME,PJME_biomass_1,Biomass,2040,20-week-foresight,MWh,543946
USENSYS,PJME,PJME_biomass_1,Biomass,2045,20-week-foresight,MWh,384930
USENSYS,PJME,PJME_biomass_1,Biomass,2050,20-week-foresight,MWh,187013
USENSYS,PJMW,PJMW_biomass_1,Biomass,2027,20-week-foresight,MWh,279552
USENSYS,PJMW,PJMW_biomass_1,Biomass,2030,20-week-foresight,MWh,158460
USENSYS,PJMW,PJMW_biomass_1,Biomass,2035,20-week-foresight,MWh,162080
USENSYS,PJMW,PJMW_biomass_1,Biomass,2040,20-week-foresight,MWh,162220
USENSYS,PJMW,PJMW_biomass_1,Biomass,2045,20-week-foresight,MWh,106405
USENSYS,PJMW,PJMW_biomass_1,Biomass,2050,20-week-foresight,MWh,73126
USENSYS,RMRG,RMRG_biomass_1,Biomass,2027,20-week-foresight,MWh,47246
USENSYS,RMRG,RMRG_biomass_1,Biomass,2030,20-week-foresight,MWh,34176
USENSYS,RMRG,RMRG_biomass_1,Biomass,2035,20-week-foresight,MWh,34632
USENSYS,RMRG,RMRG_biomass_1,Biomass,2040,20-week-foresight,MWh,34254
USENSYS,RMRG,RMRG_biomass_1,Biomass,2045,20-week-foresight,MWh,35964
USENSYS,RMRG,RMRG_biomass_1,Biomass,2050,20-week-foresight,MWh,31200
USENSYS,SPPC,SPPC_biomass_1,Biomass,2027,20-week-foresight,MWh,31140
USENSYS,SPPC,SPPC_biomass_1,Biomass,2030,20-week-foresight,MWh,23684
USENSYS,SPPC,SPPC_biomass_1,Biomass,2035,20-week-foresight,MWh,24644
USENSYS,SPPC,SPPC_biomass_1,Biomass,2040,20-week-foresight,MWh,24708
USENSYS,SPPC,SPPC_biomass_1,Biomass,2045,20-week-foresight,MWh,25042
USENSYS,SPPC,SPPC_biomass_1,Biomass,2050,20-week-foresight,MWh,6449
USENSYS,SPPN,SPPN_biomass_1,Biomass,2027,20-week-foresight,MWh,53669
USENSYS,SPPN,SPPN_biomass_1,Biomass,2030,20-week-foresight,MWh,40705
USENSYS,SPPN,SPPN_biomass_1,Biomass,2035,20-week-foresight,MWh,42365
USENSYS,SPPN,SPPN_biomass_1,Biomass,2040,20-week-foresight,MWh,42336
USENSYS,SPPN,SPPN_biomass_1,Biomass,2045,20-week-foresight,MWh,24808
USENSYS,SPPS,SPPS_biomass_1,Biomass,2027,20-week-foresight,MWh,15416
USENSYS,SPPS,SPPS_biomass_1,Biomass,2030,20-week-foresight,MWh,11896
USENSYS,SPPS,SPPS_biomass_1,Biomass,2035,20-week-foresight,MWh,6084
USENSYS,SPPS,SPPS_biomass_1,Biomass,2040,20-week-foresight,MWh,6002
USENSYS,SPPS,SPPS_biomass_1,Biomass,2045,20-week-foresight,MWh,6186
USENSYS,SPPS,SPPS_biomass_1,Biomass,2050,20-week-foresight,MWh,1
USENSYS,SRCA,SRCA_biomass_1,Biomass,2027,20-week-foresight,MWh,388114
USENSYS,SRCA,SRCA_biomass_1,Biomass,2030,20-week-foresight,MWh,328121
USENSYS,SRCA,SRCA_biomass_1,Biomass,2035,20-week-foresight,MWh,347720
USENSYS,SRCA,SRCA_biomass_1,Biomass,2040,20-week-foresight,MWh,226066
USENSYS,SRCA,SRCA_biomass_1,Biomass,2045,20-week-foresight,MWh,220119
USENSYS,SRCA,SRCA_biomass_1,Biomass,2050,20-week-foresight,MWh,76870
USENSYS,SRCE,SRCE_biomass_1,Biomass,2027,20-week-foresight,MWh,214279
USENSYS,SRCE,SRCE_biomass_1,Biomass,2030,20-week-foresight,MWh,171275
USENSYS,SRCE,SRCE_biomass_1,Biomass,2035,20-week-foresight,MWh,51324
USENSYS,SRCE,SRCE_biomass_1,Biomass,2040,20-week-foresight,MWh,50029
USENSYS,SRCE,SRCE_biomass_1,Biomass,2045,20-week-foresight,MWh,50814
USENSYS,SRCE,SRCE_biomass_1,Biomass,2050,20-week-foresight,MWh,51267
USENSYS,SRSE,SRSE_biomass_1,Biomass,2027,20-week-foresight,MWh,1467648
USENSYS,SRSE,SRSE_biomass_1,Biomass,2030,20-week-foresight,MWh,1235969
USENSYS,SRSE,SRSE_biomass_1,Biomass,2035,20-week-foresight,MWh,917893
USENSYS,SRSE,SRSE_biomass_1,Biomass,2040,20-week-foresight,MWh,813455
USENSYS,SRSE,SRSE_biomass_1,Biomass,2045,20-week-foresight,MWh,739796
USENSYS,SRSE,SRSE_biomass_1,Biomass,2050,20-week-foresight,MWh,539635
USENSYS,SRSG,SRSG_biomass_1,Biomass,2027,20-week-foresight,MWh,85660
USENSYS,SRSG,SRSG_biomass_1,Biomass,2030,20-week-foresight,MWh,67176
USENSYS,SRSG,SRSG_biomass_1,Biomass,2035,20-week-foresight,MWh,66270
USENSYS,SRSG,SRSG_biomass_1,Biomass,2040,20-week-foresight,MWh,20055
USENSYS,SRSG,SRSG_biomass_1,Biomass,2045,20-week-foresight,MWh,20565
USENSYS,SRSG,SRSG_biomass_1,Biomass,2050,20-week-foresight,MWh,13660
USENSYS,TRE,TRE_biomass_1,Biomass,2027,20-week-foresight,MWh,166364
USENSYS,TRE,TRE_biomass_1,Biomass,2030,20-week-foresight,MWh,132462
USENSYS,TRE,TRE_biomass_1,Biomass,2035,20-week-foresight,MWh,137522
USENSYS,TRE,TRE_biomass_1,Biomass,2040,20-week-foresight,MWh,136376
USENSYS,TRE,TRE_biomass_1,Biomass,2045,20-week-foresight,MWh,124400
USENSYS,TRE,TRE_biomass_1,Biomass,2050,20-week-foresight,MWh,124440
USENSYS,BASN,BASN_biomass_2,Biomass,2027,20-week-foresight,MWh,179886
USENSYS,BASN,BASN_biomass_2,Biomass,2030,20-week-foresight,MWh,140945
USENSYS,BASN,BASN_biomass_2,Biomass,2035,20-week-foresight,MWh,110108
USENSYS,BASN,BASN_biomass_2,Biomass,2040,20-week-foresight,MWh,111816
USENSYS,BASN,BASN_biomass_2,Biomass,2045,20-week-foresight,MWh,114575
USENSYS,BASN,BASN_biomass_2,Biomass,2050,20-week-foresight,MWh,81636
USENSYS,CANO,CANO_biomass_2,Biomass,2027,20-week-foresight,MWh,617487
USENSYS,CANO,CANO_biomass_2,Biomass,2030,20-week-foresight,MWh,553689
USENSYS,CANO,CANO_biomass_2,Biomass,2035,20-week-foresight,MWh,495117
USENSYS,CANO,CANO_biomass_2,Biomass,2040,20-week-foresight,MWh,287168
USENSYS,CANO,CANO_biomass_2,Biomass,2045,20-week-foresight,MWh,283929
USENSYS,CANO,CANO_biomass_2,Biomass,2050,20-week-foresight,MWh,204363
USENSYS,CASO,CASO_biomass_2,Biomass,2027,20-week-foresight,MWh,208536
USENSYS,CASO,CASO_biomass_2,Biomass,2030,20-week-foresight,MWh,90048
USENSYS,CASO,CASO_biomass_2,Biomass,2035,20-week-foresight,MWh,76330
USENSYS,CASO,CASO_biomass_2,Biomass,2040,20-week-foresight,MWh,75612
USENSYS,CASO,CASO_biomass_2,Biomass,2045,20-week-foresight,MWh,70143
USENSYS,CASO,CASO_biomass_2,Biomass,2050,20-week-foresight,MWh,15497
USENSYS,FRCC,FRCC_biomass_2,Biomass,2027,20-week-foresight,MWh,995904
USENSYS,FRCC,FRCC_biomass_2,Biomass,2030,20-week-foresight,MWh,909232
USENSYS,FRCC,FRCC_biomass_2,Biomass,2035,20-week-foresight,MWh,809530
USENSYS,FRCC,FRCC_biomass_2,Biomass,2040,20-week-foresight,MWh,728732
USENSYS,FRCC,FRCC_biomass_2,Biomass,2045,20-week-foresight,MWh,675649
USENSYS,FRCC,FRCC_biomass_2,Biomass,2050,20-week-foresight,MWh,626944
USENSYS,ISNE,ISNE_biomass_2,Biomass,2027,20-week-foresight,MWh,1142685
USENSYS,ISNE,ISNE_biomass_2,Biomass,2030,20-week-foresight,MWh,805731
USENSYS,ISNE,ISNE_biomass_2,Biomass,2035,20-week-foresight,MWh,576551
USENSYS,ISNE,ISNE_biomass_2,Biomass,2040,20-week-foresight,MWh,322486
USENSYS,ISNE,ISNE_biomass_2,Biomass,2045,20-week-foresight,MWh,225285
USENSYS,ISNE,ISNE_biomass_2,Biomass,2050,20-week-foresight,MWh,181716
USENSYS,MISC,MISC_biomass_2,Biomass,2027,20-week-foresight,MWh,339861
USENSYS,MISC,MISC_biomass_2,Biomass,2030,20-week-foresight,MWh,277443
USENSYS,MISC,MISC_biomass_2,Biomass,2035,20-week-foresight,MWh,292372
USENSYS,MISC,MISC_biomass_2,Biomass,2040,20-week-foresight,MWh,290519
USENSYS,MISC,MISC_biomass_2,Biomass,2045,20-week-foresight,MWh,296019
USENSYS,MISC,MISC_biomass_2,Biomass,2050,20-week-foresight,MWh,271368
USENSYS,MISE,MISE_biomass_2,Biomass,2027,20-week-foresight,MWh,506688
USENSYS,MISE,MISE_biomass_2,Biomass,2030,20-week-foresight,MWh,392264
USENSYS,MISE,MISE_biomass_2,Biomass,2035,20-week-foresight,MWh,382907
USENSYS,MISE,MISE_biomass_2,Biomass,2040,20-week-foresight,MWh,385986
USENSYS,MISE,MISE_biomass_2,Biomass,2045,20-week-foresight,MWh,137970
USENSYS,MISE,MISE_biomass_2,Biomass,2050,20-week-foresight,MWh,128576
USENSYS,MISS,MISS_biomass_2,Biomass,2027,20-week-foresight,MWh,733843
USENSYS,MISS,MISS_biomass_2,Biomass,2030,20-week-foresight,MWh,526192
USENSYS,MISS,MISS_biomass_2,Biomass,2035,20-week-foresight,MWh,336161
USENSYS,MISS,MISS_biomass_2,Biomass,2040,20-week-foresight,MWh,295501
USENSYS,MISS,MISS_biomass_2,Biomass,2045,20-week-foresight,MWh,303996
USENSYS,MISS,MISS_biomass_2,Biomass,2050,20-week-foresight,MWh,228293
USENSYS,MISW,MISW_biomass_2,Biomass,2027,20-week-foresight,MWh,161709
USENSYS,MISW,MISW_biomass_2,Biomass,2030,20-week-foresight,MWh,62808
USENSYS,MISW,MISW_biomass_2,Biomass,2035,20-week-foresight,MWh,65780
USENSYS,MISW,MISW_biomass_2,Biomass,2040,20-week-foresight,MWh,66789
USENSYS,MISW,MISW_biomass_2,Biomass,2045,20-week-foresight,MWh,41316
USENSYS,MISW,MISW_biomass_2,Biomass,2050,20-week-foresight,MWh,34759
