model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2027,base_short_no_ccs,all,MWh,342179
TEMOA,BASN,BASN_biomass_2,Other,2027,base_short_no_ccs,all,MWh,165615
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,8.24371e+06
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short_no_ccs,all,MWh,1.68008e+06
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short_no_ccs,all,MWh,4.43383e+06
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2027,base_short_no_ccs,all,MWh,2.67142e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2027,base_short_no_ccs,all,MWh,4.85926e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_short_no_ccs,all,MWh,1.51929e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_short_no_ccs,all,MWh,3.04201e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_short_no_ccs,all,MWh,369.159
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short_no_ccs,all,MWh,907085
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short_no_ccs,all,MWh,3.569e+07
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short_no_ccs,all,MWh,3273.97
TEMOA,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_short_no_ccs,all,MWh,780.056
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short_no_ccs,all,MWh,3.65313e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,1.63052e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short_no_ccs,all,MWh,1.8922e+07
TEMOA,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,base_short_no_ccs,all,MWh,606.285
TEMOA,CANO,CANO_batteries_1,Battery,2027,base_short_no_ccs,all,MWh,711330
TEMOA,CANO,CANO_biomass_1,Other,2027,base_short_no_ccs,all,MWh,1.31739e+06
TEMOA,CANO,CANO_biomass_2,Other,2027,base_short_no_ccs,all,MWh,609573
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,1.92638e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2027,base_short_no_ccs,all,MWh,9.77845e+06
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_no_ccs,all,MWh,175986
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short_no_ccs,all,MWh,3.02357e+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short_no_ccs,all,MWh,5.67264e+07
TEMOA,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short_no_ccs,all,MWh,25322.4
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_short_no_ccs,all,MWh,3.01326e+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,2.10446e+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_short_no_ccs,all,MWh,1.47651e+07
TEMOA,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2027,base_short_no_ccs,all,MWh,3268.48
TEMOA,CASO,CASO_batteries_1,Battery,2027,base_short_no_ccs,all,MWh,5.54809e+06
TEMOA,CASO,CASO_biomass_1,Other,2027,base_short_no_ccs,all,MWh,891721
TEMOA,CASO,CASO_biomass_2,Other,2027,base_short_no_ccs,all,MWh,178967
TEMOA,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,2.3077e+06
TEMOA,CASO,CASO_distributed_generation_1,Distributed Solar,2027,base_short_no_ccs,all,MWh,1.52182e+07
TEMOA,CASO,CASO_geothermal_1,Geothermal,2027,base_short_no_ccs,all,MWh,207199
TEMOA,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_no_ccs,all,MWh,263166
TEMOA,CASO,CASO_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_short_no_ccs,all,MWh,5428.12
TEMOA,CASO,CASO_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_short_no_ccs,all,MWh,1367.12
TEMOA,CASO,CASO_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_short_no_ccs,all,MWh,757.455
TEMOA,CASO,CASO_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_short_no_ccs,all,MWh,129.216
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_short_no_ccs,all,MWh,1.05434e+06
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_short_no_ccs,all,MWh,5.00726e+07
TEMOA,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_short_no_ccs,all,MWh,28.1739
TEMOA,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_short_no_ccs,all,MWh,49384.1
TEMOA,CASO,CASO_onshore_wind_turbine_1,Wind,2027,base_short_no_ccs,all,MWh,1.37951e+07
TEMOA,CASO,CASO_small_hydroelectric_1,Hydro,2027,base_short_no_ccs,all,MWh,576412
TEMOA,CASO,CASO_solar_photovoltaic_1,Solar,2027,base_short_no_ccs,all,MWh,3.05011e+07
TEMOA,CASO,CASO_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,base_short_no_ccs,all,MWh,693.911
TEMOA,CASO,CASO_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,base_short_no_ccs,all,MWh,14146.3
