model,zone,planning_year,case,unit,value
TEMOA,BASN,2027,base_short_no_ccs,tons,2.08041e+07
TEMOA,BASN,2030,base_short_no_ccs,tons,2.27634e+06
TEMOA,BASN,2035,base_short_no_ccs,tons,3.41229e+06
TEMOA,BASN,2040,base_short_no_ccs,tons,3.6383e+06
TEMOA,BASN,2045,base_short_no_ccs,tons,2.74049e+06
TEMOA,BASN,2050,base_short_no_ccs,tons,1.99358e+06
TEMOA,CANO,2027,base_short_no_ccs,tons,2.37321e+07
TEMOA,CANO,2030,base_short_no_ccs,tons,7.22103e+06
TEMOA,CANO,2035,base_short_no_ccs,tons,9.31707e+06
TEMOA,CANO,2040,base_short_no_ccs,tons,9.84019e+06
TEMOA,CANO,2045,base_short_no_ccs,tons,1.00238e+07
TEMOA,CANO,2050,base_short_no_ccs,tons,9.07464e+06
TEMOA,CASO,2027,base_short_no_ccs,tons,2.02815e+07
TEMOA,CASO,2030,base_short_no_ccs,tons,6.47572e+06
TEMOA,CASO,2035,base_short_no_ccs,tons,7.22301e+06
TEMOA,CASO,2040,base_short_no_ccs,tons,7.70032e+06
TEMOA,CASO,2045,base_short_no_ccs,tons,1.28895e+07
TEMOA,CASO,2050,base_short_no_ccs,tons,1.38679e+07
TEMOA,FRCC,2027,base_short_no_ccs,tons,7.59126e+07
TEMOA,FRCC,2030,base_short_no_ccs,tons,2.51233e+07
TEMOA,FRCC,2035,base_short_no_ccs,tons,2.7345e+07
TEMOA,FRCC,2040,base_short_no_ccs,tons,2.59877e+07
TEMOA,FRCC,2045,base_short_no_ccs,tons,2.58216e+07
TEMOA,FRCC,2050,base_short_no_ccs,tons,2.4201e+07
TEMOA,ISNE,2027,base_short_no_ccs,tons,3.51479e+07
TEMOA,ISNE,2030,base_short_no_ccs,tons,1.19867e+07
TEMOA,ISNE,2035,base_short_no_ccs,tons,1.52013e+07
TEMOA,ISNE,2040,base_short_no_ccs,tons,1.73017e+07
TEMOA,ISNE,2045,base_short_no_ccs,tons,1.73751e+07
TEMOA,ISNE,2050,base_short_no_ccs,tons,1.72526e+07
TEMOA,MISC,2027,base_short_no_ccs,tons,3.76915e+07
TEMOA,MISC,2030,base_short_no_ccs,tons,2.4801e+06
TEMOA,MISC,2035,base_short_no_ccs,tons,2.8965e+06
TEMOA,MISC,2040,base_short_no_ccs,tons,2.99911e+06
TEMOA,MISC,2045,base_short_no_ccs,tons,3.06255e+06
TEMOA,MISC,2050,base_short_no_ccs,tons,2.34273e+06
TEMOA,MISE,2027,base_short_no_ccs,tons,3.17401e+07
TEMOA,MISE,2030,base_short_no_ccs,tons,5.30479e+06
TEMOA,MISE,2035,base_short_no_ccs,tons,5.6747e+06
TEMOA,MISE,2040,base_short_no_ccs,tons,6.27696e+06
TEMOA,MISE,2045,base_short_no_ccs,tons,6.7894e+06
TEMOA,MISE,2050,base_short_no_ccs,tons,7.56516e+06
TEMOA,MISS,2027,base_short_no_ccs,tons,5.34535e+07
TEMOA,MISS,2030,base_short_no_ccs,tons,1.01346e+07
TEMOA,MISS,2035,base_short_no_ccs,tons,9.02074e+06
TEMOA,MISS,2040,base_short_no_ccs,tons,8.96631e+06
TEMOA,MISS,2045,base_short_no_ccs,tons,8.73362e+06
TEMOA,MISS,2050,base_short_no_ccs,tons,8.08311e+06
TEMOA,MISW,2027,base_short_no_ccs,tons,4.62282e+07
TEMOA,MISW,2030,base_short_no_ccs,tons,5.83773e+06
TEMOA,MISW,2035,base_short_no_ccs,tons,7.2088e+06
TEMOA,MISW,2040,base_short_no_ccs,tons,9.08088e+06
TEMOA,MISW,2045,base_short_no_ccs,tons,1.04406e+07
TEMOA,MISW,2050,base_short_no_ccs,tons,1.07162e+07
TEMOA,NWPP,2027,base_short_no_ccs,tons,1.69915e+07
TEMOA,NWPP,2030,base_short_no_ccs,tons,931936
TEMOA,NWPP,2035,base_short_no_ccs,tons,2.68385e+06
TEMOA,NWPP,2040,base_short_no_ccs,tons,3.11635e+06
TEMOA,NWPP,2045,base_short_no_ccs,tons,4.3688e+06
TEMOA,NWPP,2050,base_short_no_ccs,tons,6.55889e+06
