model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2027,base_short_no_ccs,MW,100,100.303
TEMOA,2,BASN_to_CASO,2027,base_short_no_ccs,MW,5920,5920.29
TEMOA,3,BASN_to_NWPP,2027,base_short_no_ccs,MW,3350,3350.17
TEMOA,4,BASN_to_RMRG,2027,base_short_no_ccs,MW,3750,3750.48
TEMOA,5,BASN_to_SRSG,2027,base_short_no_ccs,MW,5385,5385.23
TEMOA,6,CANO_to_CASO,2027,base_short_no_ccs,MW,3675,3675.47
TEMOA,7,CANO_to_NWPP,2027,base_short_no_ccs,MW,3675,3675.27
TEMOA,8,CASO_to_NWPP,2027,base_short_no_ccs,MW,2858,2858.23
TEMOA,9,CASO_to_SRSG,2027,base_short_no_ccs,MW,4354,4354.69
TEMOA,10,FRCC_to_SRSE,2027,base_short_no_ccs,MW,3600,3600.37
TEMOA,11,ISNE_to_NYCW,2027,base_short_no_ccs,MW,760,760.418
TEMOA,12,ISNE_to_NYUP,2027,base_short_no_ccs,MW,1400,1402.12
TEMOA,14,MISC_to_MISS,2027,base_short_no_ccs,MW,1039,1039.56
TEMOA,15,MISC_to_MISW,2027,base_short_no_ccs,MW,1655,1655.43
TEMOA,16,MISC_to_PJMC,2027,base_short_no_ccs,MW,5244,5244.81
TEMOA,17,MISC_to_PJMW,2027,base_short_no_ccs,MW,5441,5441.63
TEMOA,18,MISC_to_SPPC,2027,base_short_no_ccs,MW,1430,1432.22
TEMOA,20,MISC_to_SPPS,2027,base_short_no_ccs,MW,1172,1173.77
TEMOA,21,MISC_to_SRCE,2027,base_short_no_ccs,MW,3745,3745.44
TEMOA,23,MISE_to_PJMW,2027,base_short_no_ccs,MW,2662,2662.61
TEMOA,25,MISS_to_SPPS,2027,base_short_no_ccs,MW,1697,2241.8
TEMOA,26,MISS_to_SRCE,2027,base_short_no_ccs,MW,4092,4092.49
TEMOA,27,MISS_to_SRSE,2027,base_short_no_ccs,MW,891,891.601
TEMOA,28,MISW_to_NWPP,2027,base_short_no_ccs,MW,200,200.205
TEMOA,29,MISW_to_PJMC,2027,base_short_no_ccs,MW,3200,3201.22
