model,line,line_name,planning_year,case,unit,value
TEMOA,25,MISS_to_SPPS,2027,base_short_no_ccs,MW,544.803
TEMOA,34,NYCW_to_PJME,2027,base_short_no_ccs,MW,2887.1
TEMOA,43,RMRG_to_SPPC,2027,base_short_no_ccs,MW,782.104
TEMOA,44,RMRG_to_SPPN,2027,base_short_no_ccs,MW,1074.28
TEMOA,46,SPPC_to_SPPN,2027,base_short_no_ccs,MW,942.087
TEMOA,48,SPPN_to_SPPS,2027,base_short_no_ccs,MW,50.4164
TEMOA,4,BASN_to_RMRG,2030,base_short_no_ccs,MW,1804.39
TEMOA,9,CASO_to_SRSG,2030,base_short_no_ccs,MW,5801.96
TEMOA,10,FRCC_to_SRSE,2030,base_short_no_ccs,MW,1545.54
TEMOA,11,ISNE_to_NYCW,2030,base_short_no_ccs,MW,99.9741
TEMOA,12,ISNE_to_NYUP,2030,base_short_no_ccs,MW,1929.68
TEMOA,13,MISC_to_MISE,2030,base_short_no_ccs,MW,5393.73
TEMOA,17,MISC_to_PJMW,2030,base_short_no_ccs,MW,18784
TEMOA,18,MISC_to_SPPC,2030,base_short_no_ccs,MW,11373.6
TEMOA,19,MISC_to_SPPN,2030,base_short_no_ccs,MW,9999.61
TEMOA,20,MISC_to_SPPS,2030,base_short_no_ccs,MW,11719.8
TEMOA,22,MISE_to_MISW,2030,base_short_no_ccs,MW,110.603
TEMOA,24,MISS_to_SPPC,2030,base_short_no_ccs,MW,6466.5
TEMOA,25,MISS_to_SPPS,2030,base_short_no_ccs,MW,16969.9
TEMOA,27,MISS_to_SRSE,2030,base_short_no_ccs,MW,9999.88
TEMOA,29,MISW_to_PJMC,2030,base_short_no_ccs,MW,4969.92
TEMOA,30,MISW_to_SPPC,2030,base_short_no_ccs,MW,675.626
TEMOA,31,MISW_to_SPPN,2030,base_short_no_ccs,MW,63.4278
TEMOA,32,NWPP_to_RMRG,2030,base_short_no_ccs,MW,3551.28
TEMOA,33,NYCW_to_NYUP,2030,base_short_no_ccs,MW,311.622
TEMOA,34,NYCW_to_PJME,2030,base_short_no_ccs,MW,3240.03
TEMOA,35,NYUP_to_PJME,2030,base_short_no_ccs,MW,2049.14
TEMOA,36,PJMC_to_PJMW,2030,base_short_no_ccs,MW,6164.26
TEMOA,37,PJMD_to_PJME,2030,base_short_no_ccs,MW,3995.64
TEMOA,40,PJME_to_PJMW,2030,base_short_no_ccs,MW,4934.06
TEMOA,43,RMRG_to_SPPC,2030,base_short_no_ccs,MW,9999.72
TEMOA,44,RMRG_to_SPPN,2030,base_short_no_ccs,MW,5472.71
TEMOA,45,RMRG_to_SRSG,2030,base_short_no_ccs,MW,4123.44
TEMOA,46,SPPC_to_SPPN,2030,base_short_no_ccs,MW,946.244
TEMOA,47,SPPC_to_SPPS,2030,base_short_no_ccs,MW,482.791
TEMOA,48,SPPN_to_SPPS,2030,base_short_no_ccs,MW,6015.42
TEMOA,49,SPPS_to_SRSG,2030,base_short_no_ccs,MW,3216.07
TEMOA,50,SPPS_to_TRE,2030,base_short_no_ccs,MW,9999.88
TEMOA,52,SRCA_to_SRCE,2030,base_short_no_ccs,MW,838.444
TEMOA,54,SRCE_to_SRSE,2030,base_short_no_ccs,MW,1896.98
TEMOA,57,SRSG_to_TRE,2030,base_short_no_ccs,MW,9944.8
TEMOA,4,BASN_to_RMRG,2035,base_short_no_ccs,MW,105.967
TEMOA,6,CANO_to_CASO,2035,base_short_no_ccs,MW,1249.65
TEMOA,7,CANO_to_NWPP,2035,base_short_no_ccs,MW,81.5556
TEMOA,9,CASO_to_SRSG,2035,base_short_no_ccs,MW,5797.87
TEMOA,10,FRCC_to_SRSE,2035,base_short_no_ccs,MW,3185.79
TEMOA,12,ISNE_to_NYUP,2035,base_short_no_ccs,MW,4406.94
TEMOA,13,MISC_to_MISE,2035,base_short_no_ccs,MW,900.602
TEMOA,17,MISC_to_PJMW,2035,base_short_no_ccs,MW,9190.8
TEMOA,18,MISC_to_SPPC,2035,base_short_no_ccs,MW,5395.47
TEMOA,20,MISC_to_SPPS,2035,base_short_no_ccs,MW,11719.5
TEMOA,25,MISS_to_SPPS,2035,base_short_no_ccs,MW,16969.8
TEMOA,26,MISS_to_SRCE,2035,base_short_no_ccs,MW,20.6298
TEMOA,27,MISS_to_SRSE,2035,base_short_no_ccs,MW,9999.92
TEMOA,30,MISW_to_SPPC,2035,base_short_no_ccs,MW,667.545
TEMOA,31,MISW_to_SPPN,2035,base_short_no_ccs,MW,2229.29
TEMOA,32,NWPP_to_RMRG,2035,base_short_no_ccs,MW,2090.54
TEMOA,33,NYCW_to_NYUP,2035,base_short_no_ccs,MW,1221.7
TEMOA,34,NYCW_to_PJME,2035,base_short_no_ccs,MW,1965.75
TEMOA,35,NYUP_to_PJME,2035,base_short_no_ccs,MW,2351.01
TEMOA,36,PJMC_to_PJMW,2035,base_short_no_ccs,MW,112.688
TEMOA,37,PJMD_to_PJME,2035,base_short_no_ccs,MW,222.75
TEMOA,40,PJME_to_PJMW,2035,base_short_no_ccs,MW,6401.21
TEMOA,43,RMRG_to_SPPC,2035,base_short_no_ccs,MW,2983.54
TEMOA,44,RMRG_to_SPPN,2035,base_short_no_ccs,MW,627.07
TEMOA,45,RMRG_to_SRSG,2035,base_short_no_ccs,MW,17.2742
TEMOA,47,SPPC_to_SPPS,2035,base_short_no_ccs,MW,1789.5
TEMOA,48,SPPN_to_SPPS,2035,base_short_no_ccs,MW,1842.91
TEMOA,49,SPPS_to_SRSG,2035,base_short_no_ccs,MW,1775
TEMOA,50,SPPS_to_TRE,2035,base_short_no_ccs,MW,8827.12
TEMOA,52,SRCA_to_SRCE,2035,base_short_no_ccs,MW,1100.51
TEMOA,56,NWPP_to_SPPN,2035,base_short_no_ccs,MW,33.4208
TEMOA,57,SRSG_to_TRE,2035,base_short_no_ccs,MW,3250.06
TEMOA,1,BASN_to_CANO,2040,base_short_no_ccs,MW,109.052
TEMOA,4,BASN_to_RMRG,2040,base_short_no_ccs,MW,157.324
TEMOA,6,CANO_to_CASO,2040,base_short_no_ccs,MW,1268.3
TEMOA,7,CANO_to_NWPP,2040,base_short_no_ccs,MW,307.494
TEMOA,9,CASO_to_SRSG,2040,base_short_no_ccs,MW,2764.89
TEMOA,10,FRCC_to_SRSE,2040,base_short_no_ccs,MW,2824.63
TEMOA,11,ISNE_to_NYCW,2040,base_short_no_ccs,MW,18.3125
TEMOA,12,ISNE_to_NYUP,2040,base_short_no_ccs,MW,24.7738
TEMOA,13,MISC_to_MISE,2040,base_short_no_ccs,MW,640.958
TEMOA,14,MISC_to_MISS,2040,base_short_no_ccs,MW,10.404
TEMOA,16,MISC_to_PJMC,2040,base_short_no_ccs,MW,39.6093
TEMOA,17,MISC_to_PJMW,2040,base_short_no_ccs,MW,2947.39
TEMOA,18,MISC_to_SPPC,2040,base_short_no_ccs,MW,1344.65
TEMOA,19,MISC_to_SPPN,2040,base_short_no_ccs,MW,139.987
TEMOA,20,MISC_to_SPPS,2040,base_short_no_ccs,MW,3014.5
TEMOA,22,MISE_to_MISW,2040,base_short_no_ccs,MW,37.0326
TEMOA,24,MISS_to_SPPC,2040,base_short_no_ccs,MW,32.4871
TEMOA,25,MISS_to_SPPS,2040,base_short_no_ccs,MW,11965.9
TEMOA,26,MISS_to_SRCE,2040,base_short_no_ccs,MW,289.31
TEMOA,27,MISS_to_SRSE,2040,base_short_no_ccs,MW,8697.16
TEMOA,28,MISW_to_NWPP,2040,base_short_no_ccs,MW,13.8432
TEMOA,29,MISW_to_PJMC,2040,base_short_no_ccs,MW,28.8368
TEMOA,30,MISW_to_SPPC,2040,base_short_no_ccs,MW,214.116
TEMOA,31,MISW_to_SPPN,2040,base_short_no_ccs,MW,190.798
TEMOA,32,NWPP_to_RMRG,2040,base_short_no_ccs,MW,1602.19
TEMOA,33,NYCW_to_NYUP,2040,base_short_no_ccs,MW,12.5525
TEMOA,34,NYCW_to_PJME,2040,base_short_no_ccs,MW,1717.67
TEMOA,35,NYUP_to_PJME,2040,base_short_no_ccs,MW,1023.76
TEMOA,36,PJMC_to_PJMW,2040,base_short_no_ccs,MW,137.585
TEMOA,37,PJMD_to_PJME,2040,base_short_no_ccs,MW,3363.78
TEMOA,39,PJMD_to_SRCA,2040,base_short_no_ccs,MW,67.1156
TEMOA,40,PJME_to_PJMW,2040,base_short_no_ccs,MW,1615.09
TEMOA,41,PJMW_to_SRCA,2040,base_short_no_ccs,MW,11.4578
TEMOA,42,PJMW_to_SRCE,2040,base_short_no_ccs,MW,18.5072
TEMOA,43,RMRG_to_SPPC,2040,base_short_no_ccs,MW,478.767
TEMOA,44,RMRG_to_SPPN,2040,base_short_no_ccs,MW,206.468
TEMOA,45,RMRG_to_SRSG,2040,base_short_no_ccs,MW,371.083
TEMOA,46,SPPC_to_SPPN,2040,base_short_no_ccs,MW,83.1732
TEMOA,47,SPPC_to_SPPS,2040,base_short_no_ccs,MW,416.749
TEMOA,48,SPPN_to_SPPS,2040,base_short_no_ccs,MW,1098.29
TEMOA,49,SPPS_to_SRSG,2040,base_short_no_ccs,MW,2691.11
TEMOA,50,SPPS_to_TRE,2040,base_short_no_ccs,MW,704.173
TEMOA,52,SRCA_to_SRCE,2040,base_short_no_ccs,MW,200.06
TEMOA,53,SRCA_to_SRSE,2040,base_short_no_ccs,MW,414.306
TEMOA,56,NWPP_to_SPPN,2040,base_short_no_ccs,MW,360.249
TEMOA,57,SRSG_to_TRE,2040,base_short_no_ccs,MW,1876.13
TEMOA,1,BASN_to_CANO,2045,base_short_no_ccs,MW,16.8421
TEMOA,4,BASN_to_RMRG,2045,base_short_no_ccs,MW,32.3522
TEMOA,6,CANO_to_CASO,2045,base_short_no_ccs,MW,26.3254
TEMOA,7,CANO_to_NWPP,2045,base_short_no_ccs,MW,458.054
TEMOA,10,FRCC_to_SRSE,2045,base_short_no_ccs,MW,1507.08
TEMOA,11,ISNE_to_NYCW,2045,base_short_no_ccs,MW,118.984
TEMOA,12,ISNE_to_NYUP,2045,base_short_no_ccs,MW,11.403
TEMOA,13,MISC_to_MISE,2045,base_short_no_ccs,MW,75.4944
TEMOA,16,MISC_to_PJMC,2045,base_short_no_ccs,MW,35.1162
TEMOA,17,MISC_to_PJMW,2045,base_short_no_ccs,MW,3247.52
TEMOA,18,MISC_to_SPPC,2045,base_short_no_ccs,MW,1310.31
TEMOA,19,MISC_to_SPPN,2045,base_short_no_ccs,MW,53.2785
TEMOA,20,MISC_to_SPPS,2045,base_short_no_ccs,MW,384.438
TEMOA,22,MISE_to_MISW,2045,base_short_no_ccs,MW,20.2216
TEMOA,24,MISS_to_SPPC,2045,base_short_no_ccs,MW,13.917
TEMOA,25,MISS_to_SPPS,2045,base_short_no_ccs,MW,4066.01
TEMOA,26,MISS_to_SRCE,2045,base_short_no_ccs,MW,12.1254
TEMOA,27,MISS_to_SRSE,2045,base_short_no_ccs,MW,875.215
TEMOA,29,MISW_to_PJMC,2045,base_short_no_ccs,MW,45.617
TEMOA,30,MISW_to_SPPC,2045,base_short_no_ccs,MW,19.9601
TEMOA,31,MISW_to_SPPN,2045,base_short_no_ccs,MW,11.8694
TEMOA,32,NWPP_to_RMRG,2045,base_short_no_ccs,MW,14.1202
TEMOA,34,NYCW_to_PJME,2045,base_short_no_ccs,MW,513.079
TEMOA,35,NYUP_to_PJME,2045,base_short_no_ccs,MW,641.113
TEMOA,36,PJMC_to_PJMW,2045,base_short_no_ccs,MW,62.0277
TEMOA,37,PJMD_to_PJME,2045,base_short_no_ccs,MW,2095.52
TEMOA,39,PJMD_to_SRCA,2045,base_short_no_ccs,MW,982.921
TEMOA,40,PJME_to_PJMW,2045,base_short_no_ccs,MW,2231.36
TEMOA,42,PJMW_to_SRCE,2045,base_short_no_ccs,MW,22.5755
TEMOA,43,RMRG_to_SPPC,2045,base_short_no_ccs,MW,31.591
TEMOA,44,RMRG_to_SPPN,2045,base_short_no_ccs,MW,27.8266
TEMOA,45,RMRG_to_SRSG,2045,base_short_no_ccs,MW,1238.47
TEMOA,46,SPPC_to_SPPN,2045,base_short_no_ccs,MW,55.6721
TEMOA,47,SPPC_to_SPPS,2045,base_short_no_ccs,MW,1351.21
TEMOA,48,SPPN_to_SPPS,2045,base_short_no_ccs,MW,199.735
TEMOA,49,SPPS_to_SRSG,2045,base_short_no_ccs,MW,52.207
