Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,0.00015509629644430088,0.0014484851593999505,173.47869963193898,963.6464140794691,148.15696518843714,344.80381987681574,-1937.4649912586265,708.086790527933,4299.993458117497,-0.00047677687437580694,1377.1076790291202,3111.2717835050616,1525.7677295073725,0.0013985576826941932,0.015298220970797393,-74.01846350894277
t2,0.0,0.0005481909433251827,0.0013787080107541699,10.126488955704788,598.5021033914395,395.9971639401527,18.88593450060738,-1937.4649902190251,298.0342214025328,4299.99312138718,0.0002526237815158079,1003.9686550199913,3067.8028348850858,857.8109295138867,0.0015581486599785344,-735.4340419671579,-0.00012011174234609179
t3,0.0,0.0007311646727351952,0.001597067763425936,329.8083646983919,-0.0034928111420167735,922.8308271460025,-554.4150490466441,-1937.464989788135,0.00036619069364787727,3412.3297790515717,637.4597462746925,741.2584602428917,2672.372005036033,170.90318282104934,0.0016155281654531258,-1039.1771607515557,0.009195267706948385
t4,0.0,0.0035511726407615376,302.7037461986021,759.9740850722987,-88.41192679953711,958.5972898352907,-626.0661924523749,-1937.4649903017153,0.0003252780955134645,2440.054525385633,1509.9898528963074,555.5377831209978,2035.4450183156976,0.0006154869246260813,-85.43477411047273,-821.7688128547168,599.9961470309387
t5,0.0,0.009538102646508319,0.002392697878580614,269.06389195837187,-175.59532176994426,999.9983347524327,-704.2524545863937,-1937.464990678427,262.4943566642493,2107.2548934642855,1509.9983429450538,0.0009422721117433231,853.8496110729903,23.45480305084415,0.0015378031590351647,-1175.005302122501,599.9985189552459
t6,0.0,0.0009365522419540543,0.002202454540676715,745.6939661135495,-344.25122116404157,999.9996996101851,-865.0838159279639,-1937.464984278066,0.00033337597223684367,1656.1619721811858,1509.9996633928947,1121.3829092659328,880.1550608067106,756.8832263473498,0.0017643371066892086,56.603211009676954,599.9997226349045
t7,0.0,-1599.9998487553778,-599.9998783529417,-529.3284103991929,2224.580010722983,999.9999403652217,1543.4101933821464,-1937.463266326467,873.5496325933252,2500.1201605421356,1509.999904579953,2105.9282225807538,494.5289434570239,2579.9989343733187,349.99984437917846,1131.3580568282782,599.999919194875
t8,0.0,-1599.9998479581466,-599.9998775374435,-492.2560746295708,3101.6941126621646,999.9998432710221,2430.4736588981136,-1160.6512208479155,691.6651734878798,2382.5453442579965,1509.9998038914466,2158.813616086047,414.3794706911055,2579.9989360487443,349.9998509137296,1110.4663602893024,4.708577718261608
t9,0.0,-1599.9998432826462,-599.9998719090942,-441.03536303581564,3132.6239603706576,999.9998470887325,2492.020999287848,-985.6319513275382,483.91791839503,2252.086502052283,1509.9998083397704,2241.398362528998,339.7777906251096,2579.9989299102917,349.9998476758256,1052.1554880823212,-48.7930180682303
t10,0.0,-1599.9998406607544,-599.9998698280759,-371.6429100189821,3235.849513090808,999.9998424843135,2572.864387314889,-811.8624819954352,231.15691513881865,2374.8911471797605,1509.9998038441856,2949.0889927917683,1114.5042912183208,2579.998927261719,349.9998448186913,973.4520104558583,-101.64377779658163
t11,0.0,-1568.151610383169,-568.7106331268673,-342.11301432020286,3273.790375465056,999.9998411568632,2599.999829761155,-925.729014750289,113.60067536944473,2678.88799657276,1475.560540131246,3665.616910177493,2177.197251411142,2545.035072533792,323.37960474075135,855.3630608223867,-33.96098348323365
t12,0.0,-1371.5775688036713,-362.9875645459543,-28.026299901226988,3298.8826640955376,999.9999055056003,2599.9998292425657,-1350.6787980581357,266.2857473346028,3054.2832233548543,1375.028887591362,4174.568731354802,3493.6923858437262,2278.529680663809,157.62995078705893,668.1387437889477,42.22928457316394
t13,0.0,-948.6779307085409,-16.228500130774425,223.01124241624046,3293.163058403291,999.9999024041391,2599.9998327843577,-1109.3488604760762,62.855034453877636,3029.521673081644,1132.81152475455,4223.100108802283,4252.779875341259,1805.7488346698592,18.998014938864078,241.57031929659416,-62.9139534127533
t14,0.0,-1154.2731092262409,-205.76063353146432,116.13623023874838,3303.345235860722,999.9998618978603,2599.9998269420125,-1093.1686846336613,392.0982007025878,2780.1042990894493,1144.3810486694742,3617.3913305124233,2887.09690635478,2065.4734611576637,89.31312746306641,480.65478617405927,-190.11027909740923
t15,0.0,-1206.619793760887,-235.97308459254782,527.5975310886689,3325.4164155483477,999.999879575437,2599.999827810701,-1271.3138117356234,578.0889559198258,2664.5189530985513,1258.1793662880114,3124.3862202482824,1911.6435885508122,2341.7854461248326,191.75944956822215,1245.5878005441507,-360.4902449800419
