Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1.917347650304482e6
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,3.9618039244015855e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,88047.65059871537
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,2.0477908165961972e6
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,421046.5811803467
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,1.0988302696871478e6
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,1.6889423149740074e6
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,1.6164743072639871e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,1.292854847395579
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,1.2936412830389755e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.9774897734419246
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.44384978212287135
NENG_Rest,NENG_Rest_nuclear_1,1,1,3.476321994188625
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.6225335488038416
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.5656006154368646
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,101875.70587528251
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.7111424642386477
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.11403244477759018
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.3579572434935249
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,70910.9005825283
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.7953561498880829
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,8.519139548703361e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,1.0745128674189135
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,1.2335365370098843
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,5.6436871203633575e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,1.2949157704979966
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,2.0938092213863526e6
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.4261635402858427
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.16944760994663036
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,1.9023986502391406
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,865160.0100629397
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,3.549775764153595e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.2910686331772336
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,1.3144315920760985
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,71545.13082186054
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,1.0566236540937906e6
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.32339765117990865
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,15309.969535646604
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,35921.19384519929
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,1.9353360604342848e7
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.22491035675991258
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.5337530212952191
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.6649308038505135
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.6217449593485773
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,2.5261570231663253e7
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,1.7651911504954783
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,9.253064810774028e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,1.0595243012398311e6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,3.5603922692771226e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,396086.5362162963
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,1.0613688753385646e6
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.14692111231804228
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.29447966889410754
PJM_Rest,PJM_Rest_nuclear_1,11,1,1.2092036418744838e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,5.11251435835525e6
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.6206511671307107
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.2831269189527189
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.35212858576118783
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,1.0182995028781272
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.24106598182934444
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.14990560338322167
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.17890963028048246
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,2.717339299767227
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.24127558614284234
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.15897062279571805
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.17652733001297824
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,1.4869497080545777
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.6296439408105517
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.26707456560137277
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.3097240393172325
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,2.6248064931232093
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.5009377433392705
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.2193236807239164
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.26155987551994986
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0,3.596276315871578e6
NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0,0.43266265980175933
NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,6,0,0.2897272436086542
NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,6,0,0.3040554070765907
NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,0,2.2883216986934904
NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0,0.5351078700211293
NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,7,0,0.33159885668180145
NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0,0.37979941773436227
NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0,3.6122652504099837
NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0,0.5267211831053583
