region,marginal_price,total_demand
BASN,53.066229103597195,223174656.0
CASO,54.8562524192332,199559149.0
CANO,58.25831755313964,309235468.0
FRCC,55.143014818024064,398150391.0
ISNE,91.66948014045904,233966756.0
MISC,48.23904777264688,302266317.0
MISE,55.66105660861168,154617099.0
MISS,49.22008733091451,285422687.0
MISW,49.713794511546745,372086880.0
NWPP,51.51739485683726,372645986.0
NYCW,81.76508621895854,120232798.0
NYUP,62.73034623544932,103480882.0
PJMC,51.36134043974431,168907776.0
PJMD,61.45996214858731,168177932.0
PJME,67.4832283471017,442681870.0
PJMW,51.00153447500843,466199508.0
RMRG,44.0802958630283,188991709.0
SPPC,45.166314539545645,124929928.0
SPPN,43.98317964660913,88318595.0
SPPS,42.59766085884554,210273247.0
SRCA,60.875792954921494,340830683.0
SRCE,51.25529546136619,332833523.0
SRSE,55.630333502048096,398994725.0
SRSG,50.792885373772556,258600147.0
TRE,44.40478972886641,648762932.0
TREW,39.9348706408919,31419683.0
