model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2027,short-base-200,MW,100,100
USENSYS,BASN_to_CASO,2027,short-base-200,MW,5920,5920
USENSYS,BASN_to_NWPP,2027,short-base-200,MW,3350,3350
USENSYS,BASN_to_RMRG,2027,short-base-200,MW,3750,3750
USENSYS,BASN_to_SRSG,2027,short-base-200,MW,5385,5385
USENSYS,CANO_to_CASO,2027,short-base-200,MW,3675,3675
USENSYS,CANO_to_NWPP,2027,short-base-200,MW,3675,3675
USENSYS,CASO_to_NWPP,2027,short-base-200,MW,2858,2858
USENSYS,CASO_to_SRSG,2027,short-base-200,MW,4354,4354
USENSYS,FRCC_to_SRSE,2027,short-base-200,MW,3600,3600
USENSYS,ISNE_to_NYCW,2027,short-base-200,MW,760,760
USENSYS,ISNE_to_NYUP,2027,short-base-200,MW,1400,1400
USENSYS,MISC_to_MISS,2027,short-base-200,MW,1039,1039
USENSYS,MISC_to_MISW,2027,short-base-200,MW,1655,1655
USENSYS,MISC_to_PJMC,2027,short-base-200,MW,5244,5244
USENSYS,MISC_to_PJMW,2027,short-base-200,MW,5441,5441
USENSYS,MISC_to_SPPC,2027,short-base-200,MW,1430,1430
USENSYS,MISC_to_SPPS,2027,short-base-200,MW,1172,1172
USENSYS,MISC_to_SRCE,2027,short-base-200,MW,3745,3745
USENSYS,MISE_to_PJMW,2027,short-base-200,MW,2662,2662
USENSYS,MISS_to_SPPS,2027,short-base-200,MW,1697,1697
USENSYS,MISS_to_SRCE,2027,short-base-200,MW,4092,4092
USENSYS,MISS_to_SRSE,2027,short-base-200,MW,891,891
USENSYS,MISW_to_NWPP,2027,short-base-200,MW,200,200
USENSYS,MISW_to_PJMC,2027,short-base-200,MW,3200,3200
USENSYS,MISW_to_SPPN,2027,short-base-200,MW,5512,5512
USENSYS,NWPP_to_RMRG,2027,short-base-200,MW,400,400
USENSYS,NYCW_to_NYUP,2027,short-base-200,MW,2489,2489
USENSYS,NYCW_to_PJME,2027,short-base-200,MW,660,4298
USENSYS,NYUP_to_PJME,2027,short-base-200,MW,1255,1255
USENSYS,PJMC_to_PJMW,2027,short-base-200,MW,980,980
USENSYS,PJMD_to_PJME,2027,short-base-200,MW,1200,1200
USENSYS,PJMD_to_PJMW,2027,short-base-200,MW,6930,6930
USENSYS,PJMD_to_SRCA,2027,short-base-200,MW,1000,1000
USENSYS,PJME_to_PJMW,2027,short-base-200,MW,3885,3885
USENSYS,PJMW_to_SRCA,2027,short-base-200,MW,1219,1219
USENSYS,PJMW_to_SRCE,2027,short-base-200,MW,3333,3333
USENSYS,RMRG_to_SPPC,2027,short-base-200,MW,210,784
USENSYS,RMRG_to_SPPN,2027,short-base-200,MW,410,870
USENSYS,RMRG_to_SRSG,2027,short-base-200,MW,614,614
USENSYS,SPPC_to_SPPN,2027,short-base-200,MW,1433,1879
USENSYS,SPPC_to_SPPS,2027,short-base-200,MW,3372,3372
USENSYS,SPPS_to_SRSG,2027,short-base-200,MW,1010,1010
USENSYS,SPPS_to_TRE,2027,short-base-200,MW,600,600
USENSYS,SPPS_to_TREW,2027,short-base-200,MW,220,1384
USENSYS,SRCA_to_SRCE,2027,short-base-200,MW,216,216
USENSYS,SRCA_to_SRSE,2027,short-base-200,MW,1400,1400
USENSYS,SRCE_to_SRSE,2027,short-base-200,MW,3196,3196
USENSYS,TRE_to_TREW,2027,short-base-200,MW,16529,16529
USENSYS,BASN_to_CANO,2030,short-base-200,MW,100,100
USENSYS,BASN_to_CASO,2030,short-base-200,MW,5923,5923
USENSYS,BASN_to_NWPP,2030,short-base-200,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,short-base-200,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,short-base-200,MW,5385,5385
USENSYS,CANO_to_CASO,2030,short-base-200,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,short-base-200,MW,3675,3675
USENSYS,CASO_to_NWPP,2030,short-base-200,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,short-base-200,MW,4354,12188
USENSYS,FRCC_to_SRSE,2030,short-base-200,MW,3601,4652
USENSYS,ISNE_to_NYCW,2030,short-base-200,MW,760,760
USENSYS,ISNE_to_NYUP,2030,short-base-200,MW,1400,4941
USENSYS,MISC_to_MISE,2030,short-base-200,MW,3,3708
USENSYS,MISC_to_MISS,2030,short-base-200,MW,1039,1039
USENSYS,MISC_to_MISW,2030,short-base-200,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,short-base-200,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,short-base-200,MW,5443,5443
USENSYS,MISC_to_SPPC,2030,short-base-200,MW,1431,9981
USENSYS,MISC_to_SPPN,2030,short-base-200,MW,4,4
USENSYS,MISC_to_SPPS,2030,short-base-200,MW,1173,6976
USENSYS,MISC_to_SRCE,2030,short-base-200,MW,3745,3745
USENSYS,MISE_to_MISW,2030,short-base-200,MW,2,285
USENSYS,MISE_to_PJMW,2030,short-base-200,MW,2662,2760
USENSYS,MISS_to_SPPC,2030,short-base-200,MW,6,8816
USENSYS,MISS_to_SPPS,2030,short-base-200,MW,2954,16970
USENSYS,MISS_to_SRCE,2030,short-base-200,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,short-base-200,MW,891,10000
USENSYS,MISW_to_NWPP,2030,short-base-200,MW,200,200
USENSYS,MISW_to_PJMC,2030,short-base-200,MW,3200,5185
USENSYS,MISW_to_SPPC,2030,short-base-200,MW,2,906
USENSYS,MISW_to_SPPN,2030,short-base-200,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,short-base-200,MW,400,10000
USENSYS,NYCW_to_NYUP,2030,short-base-200,MW,2489,2489
USENSYS,NYCW_to_PJME,2030,short-base-200,MW,7346,8702
USENSYS,NYUP_to_PJME,2030,short-base-200,MW,1255,3810
USENSYS,PJMC_to_PJMW,2030,short-base-200,MW,980,8028
USENSYS,PJMD_to_PJME,2030,short-base-200,MW,1200,6813
USENSYS,PJMD_to_PJMW,2030,short-base-200,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,short-base-200,MW,1000,2504
USENSYS,PJME_to_PJMW,2030,short-base-200,MW,3885,5273
USENSYS,PJMW_to_SRCA,2030,short-base-200,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,short-base-200,MW,3333,6134
USENSYS,RMRG_to_SPPC,2030,short-base-200,MW,1783,23216
USENSYS,RMRG_to_SPPN,2030,short-base-200,MW,2336,7721
USENSYS,RMRG_to_SRSG,2030,short-base-200,MW,614,9994
USENSYS,SPPC_to_SPPN,2030,short-base-200,MW,2677,2677
USENSYS,SPPC_to_SPPS,2030,short-base-200,MW,3372,4090
USENSYS,SPPN_to_SPPS,2030,short-base-200,MW,91,5435
USENSYS,SPPS_to_SRSG,2030,short-base-200,MW,1011,6490
USENSYS,SPPS_to_TRE,2030,short-base-200,MW,600,10000
USENSYS,SPPS_to_TREW,2030,short-base-200,MW,2924,5999
USENSYS,SRCA_to_SRCE,2030,short-base-200,MW,217,217
USENSYS,SRCA_to_SRSE,2030,short-base-200,MW,1400,4399
USENSYS,SRCE_to_SRSE,2030,short-base-200,MW,3196,4461
USENSYS,TRE_to_TREW,2030,short-base-200,MW,16529,16529
USENSYS,NWPP_to_SPPN,2030,short-base-200,MW,1,1
USENSYS,SRSG_to_TRE,2030,short-base-200,MW,4,1765
USENSYS,BASN_to_CANO,2035,short-base-200,MW,100,100
USENSYS,BASN_to_CASO,2035,short-base-200,MW,5920,5920
USENSYS,BASN_to_NWPP,2035,short-base-200,MW,3350,3350
USENSYS,BASN_to_RMRG,2035,short-base-200,MW,3750,4374
USENSYS,BASN_to_SRSG,2035,short-base-200,MW,5385,5385
USENSYS,CANO_to_CASO,2035,short-base-200,MW,3675,3675
USENSYS,CANO_to_NWPP,2035,short-base-200,MW,3675,3675
USENSYS,CASO_to_NWPP,2035,short-base-200,MW,2858,2858
USENSYS,CASO_to_SRSG,2035,short-base-200,MW,12187,12187
USENSYS,FRCC_to_SRSE,2035,short-base-200,MW,4652,4651
USENSYS,ISNE_to_NYCW,2035,short-base-200,MW,760,1013
USENSYS,ISNE_to_NYUP,2035,short-base-200,MW,4940,9128
USENSYS,MISC_to_MISE,2035,short-base-200,MW,3705,3705
USENSYS,MISC_to_MISS,2035,short-base-200,MW,1039,1039
USENSYS,MISC_to_MISW,2035,short-base-200,MW,1655,1655
USENSYS,MISC_to_PJMC,2035,short-base-200,MW,5244,5244
USENSYS,MISC_to_PJMW,2035,short-base-200,MW,5441,5441
USENSYS,MISC_to_SPPC,2035,short-base-200,MW,9980,9980
USENSYS,MISC_to_SPPS,2035,short-base-200,MW,6975,6975
USENSYS,MISC_to_SRCE,2035,short-base-200,MW,3745,3745
USENSYS,MISE_to_MISW,2035,short-base-200,MW,284,283
USENSYS,MISE_to_PJMW,2035,short-base-200,MW,2760,2760
USENSYS,MISS_to_SPPC,2035,short-base-200,MW,8811,8811
USENSYS,MISS_to_SPPS,2035,short-base-200,MW,15713,21084
USENSYS,MISS_to_SRCE,2035,short-base-200,MW,4092,4092
USENSYS,MISS_to_SRSE,2035,short-base-200,MW,10000,10506
USENSYS,MISW_to_NWPP,2035,short-base-200,MW,200,200
USENSYS,MISW_to_PJMC,2035,short-base-200,MW,5184,5184
USENSYS,MISW_to_SPPC,2035,short-base-200,MW,904,904
USENSYS,MISW_to_SPPN,2035,short-base-200,MW,5512,5512
USENSYS,NWPP_to_RMRG,2035,short-base-200,MW,10000,18059
USENSYS,NYCW_to_NYUP,2035,short-base-200,MW,2489,2489
USENSYS,NYCW_to_PJME,2035,short-base-200,MW,5654,11589
USENSYS,NYUP_to_PJME,2035,short-base-200,MW,3810,6054
USENSYS,PJMC_to_PJMW,2035,short-base-200,MW,8028,8028
USENSYS,PJMD_to_PJME,2035,short-base-200,MW,6813,8390
USENSYS,PJMD_to_PJMW,2035,short-base-200,MW,6930,6930
USENSYS,PJMD_to_SRCA,2035,short-base-200,MW,2503,4619
USENSYS,PJME_to_PJMW,2035,short-base-200,MW,5273,11301
USENSYS,PJMW_to_SRCA,2035,short-base-200,MW,1219,1219
USENSYS,PJMW_to_SRCE,2035,short-base-200,MW,6134,6689
USENSYS,RMRG_to_SPPC,2035,short-base-200,MW,22217,24564
USENSYS,RMRG_to_SPPN,2035,short-base-200,MW,6255,9936
USENSYS,RMRG_to_SRSG,2035,short-base-200,MW,9994,13556
USENSYS,SPPC_to_SPPN,2035,short-base-200,MW,1879,1879
USENSYS,SPPC_to_SPPS,2035,short-base-200,MW,4089,4609
USENSYS,SPPN_to_SPPS,2035,short-base-200,MW,5344,5343
USENSYS,SPPS_to_SRSG,2035,short-base-200,MW,6489,9579
USENSYS,SPPS_to_TRE,2035,short-base-200,MW,10000,12527
USENSYS,SPPS_to_TREW,2035,short-base-200,MW,4460,5766
USENSYS,SRCA_to_SRCE,2035,short-base-200,MW,216,216
USENSYS,SRCA_to_SRSE,2035,short-base-200,MW,4399,6648
USENSYS,SRCE_to_SRSE,2035,short-base-200,MW,4461,4461
USENSYS,TRE_to_TREW,2035,short-base-200,MW,16529,16529
USENSYS,SRSG_to_TRE,2035,short-base-200,MW,1761,2215
USENSYS,BASN_to_CANO,2040,short-base-200,MW,100,179
USENSYS,BASN_to_CASO,2040,short-base-200,MW,5920,5920
USENSYS,BASN_to_NWPP,2040,short-base-200,MW,3350,3350
USENSYS,BASN_to_RMRG,2040,short-base-200,MW,4374,4734
USENSYS,BASN_to_SRSG,2040,short-base-200,MW,5385,5385
USENSYS,CANO_to_CASO,2040,short-base-200,MW,3675,4926
USENSYS,CANO_to_NWPP,2040,short-base-200,MW,3675,3675
USENSYS,CASO_to_NWPP,2040,short-base-200,MW,2858,2858
USENSYS,CASO_to_SRSG,2040,short-base-200,MW,12187,12187
USENSYS,FRCC_to_SRSE,2040,short-base-200,MW,4652,4651
USENSYS,ISNE_to_NYCW,2040,short-base-200,MW,1013,1013
USENSYS,ISNE_to_NYUP,2040,short-base-200,MW,9128,9370
USENSYS,MISC_to_MISE,2040,short-base-200,MW,3705,3705
USENSYS,MISC_to_MISS,2040,short-base-200,MW,1039,1039
USENSYS,MISC_to_MISW,2040,short-base-200,MW,1655,1655
