model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
USENSYS,BASN,BASN_battery_moderate_0,Battery,2040,short-base-200,MW,0,1406
USENSYS,BASN,BASN_battery_moderate_0,Battery,2045,short-base-200,MW,1406,6178
USENSYS,BASN,BASN_battery_moderate_0,Battery,2050,short-base-200,MW,6178,10947
USENSYS,CASO,CASO_battery_moderate_0,Battery,2045,short-base-200,MW,0,1918
USENSYS,CASO,CASO_battery_moderate_0,Battery,2050,short-base-200,MW,1918,5990
USENSYS,FRCC,FRCC_battery_moderate_0,Battery,2045,short-base-200,MW,0,879
USENSYS,FRCC,FRCC_battery_moderate_0,Battery,2050,short-base-200,MW,878,3141
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2035,short-base-200,MW,1,7250
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2040,short-base-200,MW,7250,13345
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2045,short-base-200,MW,13345,18119
USENSYS,ISNE,ISNE_battery_moderate_0,Battery,2050,short-base-200,MW,10870,16216
USENSYS,MISC,MISC_battery_moderate_0,Battery,2050,short-base-200,MW,0,3504
USENSYS,MISE,MISE_battery_moderate_0,Battery,2050,short-base-200,MW,0,3360
USENSYS,MISS,MISS_battery_moderate_0,Battery,2050,short-base-200,MW,0,64
USENSYS,MISW,MISW_battery_moderate_0,Battery,2045,short-base-200,MW,1,6026
USENSYS,MISW,MISW_battery_moderate_0,Battery,2050,short-base-200,MW,6025,13077
USENSYS,NWPP,NWPP_battery_moderate_0,Battery,2045,short-base-200,MW,0,203
USENSYS,NWPP,NWPP_battery_moderate_0,Battery,2050,short-base-200,MW,202,8051
USENSYS,NYCW,NYCW_battery_moderate_0,Battery,2040,short-base-200,MW,0,324
USENSYS,NYCW,NYCW_battery_moderate_0,Battery,2045,short-base-200,MW,324,1251
USENSYS,NYCW,NYCW_battery_moderate_0,Battery,2050,short-base-200,MW,1250,1764
USENSYS,NYUP,NYUP_battery_moderate_0,Battery,2050,short-base-200,MW,0,175
USENSYS,PJMC,PJMC_battery_moderate_0,Battery,2050,short-base-200,MW,0,1866
USENSYS,PJMD,PJMD_battery_moderate_0,Battery,2045,short-base-200,MW,0,2429
USENSYS,PJMD,PJMD_battery_moderate_0,Battery,2050,short-base-200,MW,2429,5152
USENSYS,PJME,PJME_battery_moderate_0,Battery,2040,short-base-200,MW,0,2069
USENSYS,PJME,PJME_battery_moderate_0,Battery,2045,short-base-200,MW,2069,10078
USENSYS,PJME,PJME_battery_moderate_0,Battery,2050,short-base-200,MW,10078,13701
USENSYS,RMRG,RMRG_battery_moderate_0,Battery,2040,short-base-200,MW,0,1171
USENSYS,RMRG,RMRG_battery_moderate_0,Battery,2045,short-base-200,MW,1171,4956
