model,zone,planning_year,case,unit,value
USENSYS,BASN,2027,short-base-200,tons,22913097
USENSYS,BASN,2030,short-base-200,tons,3336708
USENSYS,BASN,2035,short-base-200,tons,3180854
USENSYS,BASN,2040,short-base-200,tons,3572639
USENSYS,BASN,2045,short-base-200,tons,3554620
USENSYS,BASN,2050,short-base-200,tons,2710022
USENSYS,CANO,2027,short-base-200,tons,19513917
USENSYS,CANO,2030,short-base-200,tons,4283054
USENSYS,CANO,2035,short-base-200,tons,2331757
USENSYS,CANO,2040,short-base-200,tons,3922513
USENSYS,CANO,2045,short-base-200,tons,4510769
USENSYS,CANO,2050,short-base-200,tons,4357589
USENSYS,CASO,2027,short-base-200,tons,17957093
USENSYS,CASO,2030,short-base-200,tons,7196503
USENSYS,CASO,2035,short-base-200,tons,4607460
USENSYS,CASO,2040,short-base-200,tons,4979097
USENSYS,CASO,2045,short-base-200,tons,5354666
USENSYS,CASO,2050,short-base-200,tons,4639591
USENSYS,FRCC,2027,short-base-200,tons,72199482
USENSYS,FRCC,2030,short-base-200,tons,12329620
USENSYS,FRCC,2035,short-base-200,tons,7492006
USENSYS,FRCC,2040,short-base-200,tons,8695563
USENSYS,FRCC,2045,short-base-200,tons,10020954
USENSYS,FRCC,2050,short-base-200,tons,9885060
USENSYS,ISNE,2027,short-base-200,tons,34740389
USENSYS,ISNE,2030,short-base-200,tons,12785116
USENSYS,ISNE,2035,short-base-200,tons,13754407
USENSYS,ISNE,2040,short-base-200,tons,15130074
USENSYS,ISNE,2045,short-base-200,tons,16752316
USENSYS,ISNE,2050,short-base-200,tons,15999648
USENSYS,MISC,2027,short-base-200,tons,40649489
USENSYS,MISC,2030,short-base-200,tons,2955957
USENSYS,MISC,2035,short-base-200,tons,2888044
USENSYS,MISC,2040,short-base-200,tons,3144351
USENSYS,MISC,2045,short-base-200,tons,3535227
USENSYS,MISC,2050,short-base-200,tons,3199291
USENSYS,MISE,2027,short-base-200,tons,35675328
USENSYS,MISE,2030,short-base-200,tons,3584892
USENSYS,MISE,2035,short-base-200,tons,2322253
USENSYS,MISE,2040,short-base-200,tons,2652022
USENSYS,MISE,2045,short-base-200,tons,3005406
USENSYS,MISE,2050,short-base-200,tons,3088946
USENSYS,MISS,2027,short-base-200,tons,49749287
USENSYS,MISS,2030,short-base-200,tons,11938593
USENSYS,MISS,2035,short-base-200,tons,7297540
USENSYS,MISS,2040,short-base-200,tons,6733294
USENSYS,MISS,2045,short-base-200,tons,6875471
USENSYS,MISS,2050,short-base-200,tons,6023640
USENSYS,MISW,2027,short-base-200,tons,49727100
USENSYS,MISW,2030,short-base-200,tons,7068856
USENSYS,MISW,2035,short-base-200,tons,4904728
USENSYS,MISW,2040,short-base-200,tons,5114921
USENSYS,MISW,2045,short-base-200,tons,5172854
USENSYS,MISW,2050,short-base-200,tons,4478754
USENSYS,NWPP,2027,short-base-200,tons,17326283
USENSYS,NWPP,2030,short-base-200,tons,1735947
USENSYS,NWPP,2035,short-base-200,tons,1547705
USENSYS,NWPP,2040,short-base-200,tons,2358601
USENSYS,NWPP,2045,short-base-200,tons,2446894
USENSYS,NWPP,2050,short-base-200,tons,2088000
USENSYS,NYCW,2027,short-base-200,tons,10710363
USENSYS,NYCW,2030,short-base-200,tons,4111624
USENSYS,NYCW,2035,short-base-200,tons,1734494
USENSYS,NYCW,2040,short-base-200,tons,1992679
USENSYS,NYCW,2045,short-base-200,tons,3364157
USENSYS,NYCW,2050,short-base-200,tons,3331852
USENSYS,NYUP,2027,short-base-200,tons,13498933
USENSYS,NYUP,2030,short-base-200,tons,3699864
USENSYS,NYUP,2035,short-base-200,tons,2423553
USENSYS,NYUP,2040,short-base-200,tons,2574986
USENSYS,NYUP,2045,short-base-200,tons,2745123
USENSYS,NYUP,2050,short-base-200,tons,2953769
USENSYS,PJMC,2027,short-base-200,tons,13487575
USENSYS,PJMC,2030,short-base-200,tons,4671387
USENSYS,PJMC,2035,short-base-200,tons,3226160
USENSYS,PJMC,2040,short-base-200,tons,3251681
USENSYS,PJMC,2045,short-base-200,tons,3276623
USENSYS,PJMC,2050,short-base-200,tons,2914112
USENSYS,PJMD,2027,short-base-200,tons,17233878
USENSYS,PJMD,2030,short-base-200,tons,5057420
USENSYS,PJMD,2035,short-base-200,tons,3614217
USENSYS,PJMD,2040,short-base-200,tons,3411625
USENSYS,PJMD,2045,short-base-200,tons,3030110
USENSYS,PJMD,2050,short-base-200,tons,1810738
USENSYS,PJME,2027,short-base-200,tons,79030107
USENSYS,PJME,2030,short-base-200,tons,32166030
USENSYS,PJME,2035,short-base-200,tons,20059029
USENSYS,PJME,2040,short-base-200,tons,17536555
USENSYS,PJME,2045,short-base-200,tons,16583511
USENSYS,PJME,2050,short-base-200,tons,14783075
USENSYS,PJMW,2027,short-base-200,tons,96583060
USENSYS,PJMW,2030,short-base-200,tons,15132991
USENSYS,PJMW,2035,short-base-200,tons,11451456
USENSYS,PJMW,2040,short-base-200,tons,12095189
USENSYS,PJMW,2045,short-base-200,tons,13891318
USENSYS,PJMW,2050,short-base-200,tons,13162098
USENSYS,RMRG,2027,short-base-200,tons,16625572
USENSYS,RMRG,2030,short-base-200,tons,431767
USENSYS,RMRG,2035,short-base-200,tons,349797
USENSYS,RMRG,2040,short-base-200,tons,637007
USENSYS,RMRG,2045,short-base-200,tons,821773
USENSYS,RMRG,2050,short-base-200,tons,625110
USENSYS,SPPC,2027,short-base-200,tons,20712121
USENSYS,SPPC,2030,short-base-200,tons,678261
USENSYS,SPPC,2035,short-base-200,tons,468718
USENSYS,SPPC,2040,short-base-200,tons,508082
USENSYS,SPPC,2045,short-base-200,tons,622533
USENSYS,SPPC,2050,short-base-200,tons,479238
USENSYS,SPPN,2027,short-base-200,tons,11490069
USENSYS,SPPN,2030,short-base-200,tons,241736
USENSYS,SPPN,2035,short-base-200,tons,152800
USENSYS,SPPN,2040,short-base-200,tons,259563
USENSYS,SPPN,2045,short-base-200,tons,319690
USENSYS,SPPN,2050,short-base-200,tons,274705
USENSYS,SPPS,2027,short-base-200,tons,18030179
USENSYS,SPPS,2030,short-base-200,tons,3991135
USENSYS,SPPS,2035,short-base-200,tons,3113824
USENSYS,SPPS,2040,short-base-200,tons,2955784
USENSYS,SPPS,2045,short-base-200,tons,2924204
USENSYS,SPPS,2050,short-base-200,tons,2294017
USENSYS,SRCA,2027,short-base-200,tons,39007638
USENSYS,SRCA,2030,short-base-200,tons,6870199
USENSYS,SRCA,2035,short-base-200,tons,4511562
USENSYS,SRCA,2040,short-base-200,tons,4773800
USENSYS,SRCA,2045,short-base-200,tons,5059642
USENSYS,SRCA,2050,short-base-200,tons,4528305
USENSYS,SRCE,2027,short-base-200,tons,33539573
USENSYS,SRCE,2030,short-base-200,tons,7540242
USENSYS,SRCE,2035,short-base-200,tons,4837105
USENSYS,SRCE,2040,short-base-200,tons,4578922
USENSYS,SRCE,2045,short-base-200,tons,4828998
USENSYS,SRCE,2050,short-base-200,tons,4358646
USENSYS,SRSE,2027,short-base-200,tons,53063003
USENSYS,SRSE,2030,short-base-200,tons,12397183
USENSYS,SRSE,2035,short-base-200,tons,6987332
USENSYS,SRSE,2040,short-base-200,tons,6856057
USENSYS,SRSE,2045,short-base-200,tons,7461750
USENSYS,SRSE,2050,short-base-200,tons,7572910
USENSYS,SRSG,2027,short-base-200,tons,23875469
USENSYS,SRSG,2030,short-base-200,tons,3791858
USENSYS,SRSG,2035,short-base-200,tons,3976711
USENSYS,SRSG,2040,short-base-200,tons,4471184
USENSYS,SRSG,2045,short-base-200,tons,4661693
USENSYS,SRSG,2050,short-base-200,tons,3647899
USENSYS,TRE,2027,short-base-200,tons,58658866
USENSYS,TRE,2030,short-base-200,tons,15494462
USENSYS,TRE,2035,short-base-200,tons,11058811
USENSYS,TRE,2040,short-base-200,tons,9759176
USENSYS,TRE,2045,short-base-200,tons,10261862
USENSYS,TRE,2050,short-base-200,tons,8542795
USENSYS,TREW,2027,short-base-200,tons,7002128
USENSYS,TREW,2030,short-base-200,tons,2508594
USENSYS,TREW,2035,short-base-200,tons,1707677
USENSYS,TREW,2040,short-base-200,tons,1487178
USENSYS,TREW,2045,short-base-200,tons,1402595
USENSYS,TREW,2050,short-base-200,tons,1087364
