region,marginal_price,total_demand
BASN,69.2063319902659,117622650.0
CASO,71.7866786084105,115510879.0
CANO,74.91945015845015,178550343.0
FRCC,70.22982634454084,263664150.0
ISNE,80.50751212912054,149354094.0
MISC,67.45431890166905,200796305.0
MISE,72.399168604583,108618551.0
MISS,66.38304853342841,185407544.0
MISW,64.98732818115411,244560055.0
NWPP,63.91766829948287,213747716.0
NYCW,94.63874616977687,83015898.0
NYUP,72.9120709171305,74762455.0
PJMC,68.75095860294353,125041636.0
PJMD,80.57337637725024,116835353.0
PJME,84.15321114674332,308414943.0
PJMW,70.21618172884675,328889729.0
RMRG,58.6342271508127,100288099.0
SPPC,62.94028771443269,83557695.0
SPPN,61.24607134239966,54220969.0
SPPS,59.41002186772247,131322851.0
SRCA,72.69625185540214,228687588.0
SRCE,67.98374295357948,225061849.0
SRSE,70.67604696740649,255962582.0
SRSG,67.2837460353532,147664933.0
TRE,62.59425891346566,442846698.0
TREW,57.628826264433854,20819394.0
