model,zone,planning_year,case,unit,value
TEMOA_V2,BASN,2027,current_policies_20_week_foresight,tons,4.10E+07
TEMOA_V2,BASN,2030,current_policies_20_week_foresight,tons,4.31E+07
TEMOA_V2,BASN,2035,current_policies_20_week_foresight,tons,4.09E+07
TEMOA_V2,BASN,2040,current_policies_20_week_foresight,tons,1.47E+07
TEMOA_V2,BASN,2045,current_policies_20_week_foresight,tons,1.93E+07
TEMOA_V2,BASN,2050,current_policies_20_week_foresight,tons,2.16E+07
TEMOA_V2,CANO,2027,current_policies_20_week_foresight,tons,1.91E+07
TEMOA_V2,CANO,2030,current_policies_20_week_foresight,tons,2.48E+07
TEMOA_V2,CANO,2035,current_policies_20_week_foresight,tons,3.00E+07
TEMOA_V2,CANO,2040,current_policies_20_week_foresight,tons,1.49E+07
TEMOA_V2,CANO,2045,current_policies_20_week_foresight,tons,1.73E+07
TEMOA_V2,CANO,2050,current_policies_20_week_foresight,tons,2.07E+07
TEMOA_V2,CASO,2027,current_policies_20_week_foresight,tons,2.09E+07
TEMOA_V2,CASO,2030,current_policies_20_week_foresight,tons,2.31E+07
TEMOA_V2,CASO,2035,current_policies_20_week_foresight,tons,2.58E+07
TEMOA_V2,CASO,2040,current_policies_20_week_foresight,tons,1.22E+07
TEMOA_V2,CASO,2045,current_policies_20_week_foresight,tons,2.83E+07
TEMOA_V2,CASO,2050,current_policies_20_week_foresight,tons,3.72E+07
TEMOA_V2,FRCC,2027,current_policies_20_week_foresight,tons,8.71E+07
TEMOA_V2,FRCC,2030,current_policies_20_week_foresight,tons,8.91E+07
TEMOA_V2,FRCC,2035,current_policies_20_week_foresight,tons,1.04E+08
TEMOA_V2,FRCC,2040,current_policies_20_week_foresight,tons,6.55E+07
TEMOA_V2,FRCC,2045,current_policies_20_week_foresight,tons,7.54E+07
TEMOA_V2,FRCC,2050,current_policies_20_week_foresight,tons,7.04E+07
TEMOA_V2,ISNE,2027,current_policies_20_week_foresight,tons,1.49E+07
TEMOA_V2,ISNE,2030,current_policies_20_week_foresight,tons,1.15E+07
TEMOA_V2,ISNE,2035,current_policies_20_week_foresight,tons,1.66E+07
TEMOA_V2,ISNE,2040,current_policies_20_week_foresight,tons,1.16E+07
TEMOA_V2,ISNE,2045,current_policies_20_week_foresight,tons,1.53E+07
TEMOA_V2,ISNE,2050,current_policies_20_week_foresight,tons,1.67E+07
TEMOA_V2,MISC,2027,current_policies_20_week_foresight,tons,1.21E+08
TEMOA_V2,MISC,2030,current_policies_20_week_foresight,tons,1.15E+08
TEMOA_V2,MISC,2035,current_policies_20_week_foresight,tons,1.11E+08
TEMOA_V2,MISC,2040,current_policies_20_week_foresight,tons,3.96E+07
TEMOA_V2,MISC,2045,current_policies_20_week_foresight,tons,4.89E+07
TEMOA_V2,MISC,2050,current_policies_20_week_foresight,tons,5.69E+07
TEMOA_V2,MISE,2027,current_policies_20_week_foresight,tons,4.85E+07
TEMOA_V2,MISE,2030,current_policies_20_week_foresight,tons,4.29E+07
TEMOA_V2,MISE,2035,current_policies_20_week_foresight,tons,5.28E+07
TEMOA_V2,MISE,2040,current_policies_20_week_foresight,tons,1.48E+07
TEMOA_V2,MISE,2045,current_policies_20_week_foresight,tons,2.01E+07
TEMOA_V2,MISE,2050,current_policies_20_week_foresight,tons,2.38E+07
TEMOA_V2,MISS,2027,current_policies_20_week_foresight,tons,8.41E+07
TEMOA_V2,MISS,2030,current_policies_20_week_foresight,tons,8.42E+07
TEMOA_V2,MISS,2035,current_policies_20_week_foresight,tons,9.21E+07
