model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA_V2,BASN,BASN_batteries_1,Battery,2027,current_policies_20_week_foresight,all,MWh,381422
TEMOA_V2,BASN,BASN_battery_moderate_0_2hour,Battery,2027,current_policies_20_week_foresight,all,MWh,259.621
TEMOA_V2,BASN,BASN_battery_moderate_0_4hour,Battery,2027,current_policies_20_week_foresight,all,MWh,85.6344
TEMOA_V2,BASN,BASN_biomass_1,Other,2027,current_policies_20_week_foresight,all,MWh,50106.9
TEMOA_V2,BASN,BASN_biomass_2,Other,2027,current_policies_20_week_foresight,all,MWh,162953
TEMOA_V2,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_20_week_foresight,all,MWh,8.90E+06
TEMOA_V2,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_20_week_foresight,all,MWh,1.03E+07
TEMOA_V2,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_20_week_foresight,all,MWh,1.59E+07
TEMOA_V2,BASN,BASN_distributed_generation_1,Distributed Solar,2027,current_policies_20_week_foresight,all,MWh,2.78E+06
TEMOA_V2,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_20_week_foresight,all,MWh,4.85E+06
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,74128.4
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,2624.32
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,2889.68
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,71528
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,16562.7
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,23352.9
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,7323.54
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,10748.1
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,5129.69
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,6005.34
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,2291.09
TEMOA_V2,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,5435.7
TEMOA_V2,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,1.05E+06
TEMOA_V2,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,3.57E+07
TEMOA_V2,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,4035.23
TEMOA_V2,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,14369.8
TEMOA_V2,BASN,BASN_onshore_wind_turbine_1,Wind,2027,current_policies_20_week_foresight,all,MWh,3.76E+06
TEMOA_V2,BASN,BASN_small_hydroelectric_1,Hydro,2027,current_policies_20_week_foresight,all,MWh,1.62E+06
TEMOA_V2,BASN,BASN_solar_photovoltaic_1,Solar,2027,current_policies_20_week_foresight,all,MWh,1.93E+07
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,2027,current_policies_20_week_foresight,all,MWh,5939.65
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,current_policies_20_week_foresight,all,MWh,6152.07
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,2027,current_policies_20_week_foresight,all,MWh,4775.93
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,2027,current_policies_20_week_foresight,all,MWh,3871.96
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,2027,current_policies_20_week_foresight,all,MWh,5091.32
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,2027,current_policies_20_week_foresight,all,MWh,3212.83
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,2027,current_policies_20_week_foresight,all,MWh,4995.28
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,2027,current_policies_20_week_foresight,all,MWh,2312.5
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,2027,current_policies_20_week_foresight,all,MWh,5335.9
TEMOA_V2,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,2027,current_policies_20_week_foresight,all,MWh,1323.52
TEMOA_V2,CANO,CANO_batteries_1,Battery,2027,current_policies_20_week_foresight,all,MWh,339987
TEMOA_V2,CANO,CANO_biomass_1,Other,2027,current_policies_20_week_foresight,all,MWh,1.29E+06
TEMOA_V2,CANO,CANO_biomass_2,Other,2027,current_policies_20_week_foresight,all,MWh,595504
TEMOA_V2,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,current_policies_20_week_foresight,all,MWh,2.01E+07
TEMOA_V2,CANO,CANO_distributed_generation_1,Distributed Solar,2027,current_policies_20_week_foresight,all,MWh,1.04E+07
TEMOA_V2,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,current_policies_20_week_foresight,all,MWh,32082.5
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,842.658
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,255.705
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,11609
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,86.0788
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,775.295
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,82.8728
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,1217.45
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,406.133
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,10.0749
TEMOA_V2,CANO,CANO_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,324.425
TEMOA_V2,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,910964
TEMOA_V2,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,4.73E+07
TEMOA_V2,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,9759.9
TEMOA_V2,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,2395.98
TEMOA_V2,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,2027,current_policies_20_week_foresight,all,MWh,5064.5
