model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
TEMOA_V2,BASN,Battery,2027,FALSE,MW,3747.3,10.5,3736.8,0
TEMOA_V2,BASN,Battery,2027,FALSE,MWh,0,21,0,21
TEMOA_V2,BASN,Battery,2027,TRUE,MW,935.8,926.5,9.3,0
TEMOA_V2,BASN,Battery,2027,TRUE,MWh,2195.6,2173.7,21.9,0
TEMOA_V2,BASN,Battery,2030,FALSE,MW,10.5,34.5,0,10.3
TEMOA_V2,BASN,Battery,2030,FALSE,MWh,21,96.1,0,20.7
TEMOA_V2,BASN,Battery,2030,TRUE,MW,926.5,926.5,0,0
TEMOA_V2,BASN,Battery,2030,TRUE,MWh,2173.7,2173.7,0,0
TEMOA_V2,BASN,Battery,2035,FALSE,MW,34.5,116.7,0,40.6
TEMOA_V2,BASN,Battery,2035,FALSE,MWh,96.1,526.3,0,114.4
TEMOA_V2,BASN,Battery,2035,TRUE,MW,926.5,926.4,0,0
TEMOA_V2,BASN,Battery,2035,TRUE,MWh,2173.7,2173.6,0.1,0
TEMOA_V2,BASN,Battery,2040,FALSE,MW,116.7,5405.1,0,5288.4
TEMOA_V2,BASN,Battery,2040,FALSE,MWh,526.3,14531.4,0,14005.1
TEMOA_V2,BASN,Battery,2045,FALSE,MW,5405.1,5429,2.3,26.2
TEMOA_V2,BASN,Battery,2045,FALSE,MWh,14531.4,14580.5,21.2,70.3
TEMOA_V2,BASN,Battery,2050,FALSE,MW,5429,5482.6,0,53.6
TEMOA_V2,BASN,Battery,2050,FALSE,MWh,14580.5,14743.2,0,162.7
TEMOA_V2,BASN,Coal,2027,TRUE,MW,3000.2,3000.2,0,0
TEMOA_V2,BASN,Coal,2030,TRUE,MW,3000.2,3000.2,0,0
TEMOA_V2,BASN,Coal,2035,TRUE,MW,3000.2,3000.2,0,0
TEMOA_V2,BASN,Coal,2040,TRUE,MW,3000.2,2091.2,909,0
TEMOA_V2,BASN,Coal,2045,TRUE,MW,2091.2,1199.2,892,0
TEMOA_V2,BASN,Coal,2050,TRUE,MW,728.2,728.2,0,0
TEMOA_V2,BASN,Distributed Solar,2027,TRUE,MW,1193,1193,0,0
TEMOA_V2,BASN,Distributed Solar,2030,TRUE,MW,1193,1642,0,449
TEMOA_V2,BASN,Distributed Solar,2035,TRUE,MW,1642,2008,0,366
TEMOA_V2,BASN,Distributed Solar,2040,TRUE,MW,2008,2011,0,3
TEMOA_V2,BASN,Distributed Solar,2045,TRUE,MW,2011,2029,0,18
TEMOA_V2,BASN,Distributed Solar,2050,TRUE,MW,2029,2057,0,28
TEMOA_V2,BASN,Geothermal,2027,TRUE,MW,462.4,554.7,0,92.3
TEMOA_V2,BASN,Geothermal,2030,TRUE,MW,554.7,519.4,35.4,0
TEMOA_V2,BASN,Geothermal,2035,TRUE,MW,519.4,496.7,22.7,0
TEMOA_V2,BASN,Geothermal,2040,TRUE,MW,496.7,344.7,152,0
TEMOA_V2,BASN,Geothermal,2045,TRUE,MW,344.7,182,162.7,0
TEMOA_V2,BASN,Hydro,2027,TRUE,MW,2662.7,2667.7,8.1,13.1
TEMOA_V2,BASN,Hydro,2030,TRUE,MW,2667.7,2667.7,0,0
TEMOA_V2,BASN,Hydro,2035,TRUE,MW,2667.7,2663.1,4.6,0
