model,zone,planning_year,case,unit,value
GenX,BASN,2027,Results_p1,tons,1.48958e+07
GenX,CANO,2027,Results_p1,tons,1.78119e+07
GenX,CASO,2027,Results_p1,tons,1.92697e+07
GenX,FRCC,2027,Results_p1,tons,7.31629e+07
GenX,ISNE,2027,Results_p1,tons,3.34313e+07
GenX,MISC,2027,Results_p1,tons,4.49832e+07
GenX,MISE,2027,Results_p1,tons,3.32627e+07
GenX,MISS,2027,Results_p1,tons,5.41009e+07
GenX,MISW,2027,Results_p1,tons,4.88132e+07
GenX,NWPP,2027,Results_p1,tons,8.70818e+06
GenX,NYCW,2027,Results_p1,tons,1.23542e+07
GenX,NYUP,2027,Results_p1,tons,1.45291e+07
GenX,PJMC,2027,Results_p1,tons,1.49417e+07
GenX,PJMD,2027,Results_p1,tons,1.85127e+07
GenX,PJME,2027,Results_p1,tons,8.0931e+07
GenX,PJMW,2027,Results_p1,tons,9.75602e+07
GenX,RMRG,2027,Results_p1,tons,1.17838e+07
GenX,SPPC,2027,Results_p1,tons,1.74162e+07
GenX,SPPN,2027,Results_p1,tons,8.43944e+06
GenX,SPPS,2027,Results_p1,tons,1.9326e+07
GenX,SRCA,2027,Results_p1,tons,3.80698e+07
GenX,SRCE,2027,Results_p1,tons,3.94535e+07
GenX,SRSE,2027,Results_p1,tons,5.50914e+07
GenX,SRSG,2027,Results_p1,tons,2.59792e+07
GenX,TRE,2027,Results_p1,tons,6.27251e+07
GenX,TREW,2027,Results_p1,tons,7.44732e+06
GenX,BASN,2030,Results_p2,tons,2.8192e+06
GenX,CANO,2030,Results_p2,tons,5.49379e+06
GenX,CASO,2030,Results_p2,tons,7.06034e+06
GenX,FRCC,2030,Results_p2,tons,1.00342e+07
GenX,ISNE,2030,Results_p2,tons,1.18067e+07
GenX,MISC,2030,Results_p2,tons,3.66325e+06
GenX,MISE,2030,Results_p2,tons,4.96099e+06
GenX,MISS,2030,Results_p2,tons,1.2822e+07
GenX,MISW,2030,Results_p2,tons,6.45091e+06
GenX,NWPP,2030,Results_p2,tons,759958
GenX,NYCW,2030,Results_p2,tons,3.66756e+06
GenX,NYUP,2030,Results_p2,tons,4.06413e+06
GenX,PJMC,2030,Results_p2,tons,5.40734e+06
GenX,PJMD,2030,Results_p2,tons,5.34655e+06
