Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,0.0008068549058212365,0.001939443417193655,227.05651192292373,1047.904743319745,999.9987617326877,428.42947557316984,-1573.1160354796057,0.00048307222624549757,3596.023788524858,493.88282341054656,1707.144187226653,3111.822760438382,1472.669746843823,0.0019023540404192873,0.0048208590561270755,0.00022160311165051166
t2,0.0,0.003498870003071007,451.4131219110082,759.9959074992355,860.6114190482521,999.9988358760943,274.79689526007735,-1510.1368476338428,0.0006102482329371718,2798.0323871351466,953.231402387902,1337.4190062072178,3084.2900975155326,858.7115425739917,0.0019183146739836492,-0.008470866451166533,103.32807164030697
t3,0.0,0.0036451366369219637,817.8998162987518,759.995821915816,963.559842118554,999.9989452483709,411.5187916082457,-1592.6200280528262,0.0005354378127389286,3053.313331669984,953.2324797345993,310.50761959113896,2576.574893373155,769.2487212091688,0.0019066769151516842,-0.009374014087014557,389.3103045170789
t4,0.0,537.0319234208978,21.214343435561673,759.9949871245811,934.5863135607407,999.9984304379277,395.735158729125,-1599.9998381246485,0.0029978569158026144,3296.721518332314,714.7820968914989,0.004966577553577015,2047.9294032397347,1.5809692556096857,0.0022265338738821435,-733.8879220596413,87.19430961483846
t5,0.0,0.0062468227628388155,0.001910754466511456,576.0049594156584,743.695473779987,999.9991821558648,215.82381905926945,-1599.9998446514421,523.5674338711834,2331.930629267926,953.2398994056671,0.001180112593296311,796.9636881951166,295.88951171818826,0.002264417444056715,-596.4712286524976,599.9989675741327
t6,0.0,0.006091629058180029,44.32009941540056,759.9910125349795,-185.34288370700816,999.9996971504154,-705.0186863813988,-1548.2059756489857,0.0010281848927245533,1790.3348128875527,953.2408032907456,1710.5355618345407,886.3593336297346,1427.7782110272944,0.003354022458523843,733.9152332565116,599.9997969598584
t7,0.0,-1599.9981960454813,-1199.9980386884254,-759.9978737979192,1871.9986300945975,999.9997585672409,1334.643287952193,-1127.0703946766632,557.4639714571217,2280.253198503529,953.2408685827583,3574.9369645147253,1022.6746844327877,2485.9784729784255,276.0573610631114,733.9134744310375,599.9999336783808
t8,0.0,-1599.9981227101578,-1199.9978730163216,-759.9977418832694,2409.7400655986553,999.9977691870181,1881.131286560493,-805.8030904434622,461.38286081539735,2139.166357484438,953.2386912824232,3413.487229576825,755.6461203804355,2524.930458878847,303.8386011195794,733.9134385128266,-38.98752734325464
t9,0.0,-1599.9981176631552,-1199.997872605323,-758.1999913866936,2744.2495693286587,999.997828026101,2187.686314218875,-645.9196481391554,485.3600268661788,2175.5152208072464,953.2387215431252,3474.7976297388936,908.2277447498974,2579.9977477842504,349.99797192603876,732.1890422805171,-134.18102474439652
t10,0.0,-1599.9981270728993,-1199.997881861543,-676.4817623692006,2849.531049840517,999.9977707785049,2238.3271360250046,-528.7222037730213,211.84812509501617,2288.402579291909,953.2386765359621,4205.513047796432,1761.4136763060194,2579.9977681995597,349.9979615215106,675.4518754851247,-8.287113045877732
t11,0.0,-1599.9981352373566,-1199.9978864127474,-626.0582951703756,3055.4182688762685,999.9977345765568,2412.1108970809382,-583.071350303343,135.78757668658415,2546.203007172984,953.238598843257,4751.988443168471,2680.7484621599906,2579.9977925725893,349.99798450118715,636.2521750033874,131.06413554955344
t12,0.0,-1599.998326141171,-1199.9981733575917,-582.75685937772,3248.7299048203786,999.9982061351262,2580.6061947946328,-876.0862716381301,213.53895119102285,2938.2144313455738,953.239206954489,5316.478157023217,3805.8299021333437,2579.9978763846902,349.9980817171734,606.2803915908644,-96.70976754951164
t13,0.0,-1533.1939763138444,-1124.9607730338982,-396.17603669004257,3291.6593248353497,999.998360098216,2599.9981509084287,-910.7248239475203,189.33827300892324,3061.0887777604853,892.7243484625151,5548.281052424101,4303.836308058366,2484.7052194113016,266.59744571716055,549.2085075820207,-368.7859298543161
t14,0.0,-1599.9956234470676,-1199.9951132119347,-542.231824024081,3288.1314658839683,999.9978257918825,2599.996706210838,-775.3149031394926,279.88892655957784,2765.4169650790163,953.235474032227,4981.962244031456,3129.5510967540363,2579.9951052088745,349.99557533609794,591.4355820935072,-405.1825291537293
