Constraint,CapRes_1,CapRes_2,CapRes_3
t46,7.272926259986327e-10,5.704327719774205e-10,9.906700026992922e-11
t47,3.9560082607778016e-10,5.222276967611237e-10,7.869602839527414e-11
t48,3.014914949799512e-10,4.565550531976454e-10,6.037776573222281e-11
t49,3.0329308115152657e-10,3.9521513416399755e-10,6.467351941526998e-11
t50,2.73884285922952e-10,5.788125554556068e-10,5.236083422692517e-11
t51,2.4195553232264654e-10,3.065490046341873e-10,5.161911605573027e-11
t52,2.973519099927851e-10,2.974851126584692e-10,4.419358499027572e-11
t53,2.536573921403269e-10,4.824340262232598e-10,5.115608252691019e-11
t54,2.450990643292412e-10,5.010078258806159e-10,5.803300015862036e-11
t55,2.7373199021994605e-10,5.1780073354016e-10,4.488848020393341e-11
t56,3.126458704069169e-10,5.276379638502824e-10,4.659808728980629e-11
t57,3.793386393050188e-10,4.680060466040875e-10,5.918833514209906e-11
t58,4.0802836146353807e-10,4.169277137598448e-10,1.0423330534028043e-10
t59,4.094527291654725e-10,4.44855165551134e-10,5.272030950766339e-11
t60,4.106462560701874e-10,2.983619342683068e-10,5.436306699625457e-11
t61,4.2848700203602976e-10,4.55465676144459e-10,4.347090790005667e-11
t62,4.2190503029722696e-10,2.9405331794692504e-10,9.278695487123457e-11
t63,4.299976002389141e-10,4.652780124617423e-10,9.643883021607882e-11
t64,3.936700400729702e-10,4.4800661781138766e-10,9.580092763174869e-11
t65,3.874506714948227e-10,2.847097749895048e-10,8.31682759608388e-11
t66,3.718992969891055e-10,3.186747337121258e-10,6.157050425281698e-11
t67,3.640571005593015e-10,3.749569175320777e-10,5.302909353701905e-11
t68,7.271672608795426e-10,8.039032809079599e-10,8.59249183985957e-11
t69,7.820765056992222e-10,7.466272975381712e-10,6.752546621743645e-11
t70,7.631543219352897e-10,3.8161341236220654e-10,5.1511772054047665e-11
t71,4.2208813178946834e-10,3.308259085127402e-10,4.9381859432344464e-11
t72,2.7868368229612756e-10,3.293469003025988e-10,4.329623255027441e-11
t73,2.6002668547037377e-10,5.54400448169231e-10,3.8703613660736374e-11
t74,2.4064022494314816e-10,2.837835362522384e-10,3.794741051108476e-11
t75,2.1390411170103012e-10,4.615516312069104e-10,3.4086508407560156e-11
t76,2.3474164834841104e-10,4.666221513461738e-10,4.308546199653318e-11
t77,1.954423214902232e-10,2.650161207118003e-10,2.8594717031716212e-11
t78,2.2361971238556702e-10,4.351778132410509e-10,3.8340050295911014e-11
t79,2.15478101923248e-10,4.621648746315996e-10,3.702834993113225e-11
t80,2.162394301383793e-10,2.502345751568042e-10,3.5128235681936106e-11
t81,2.634693108366465e-10,3.6849684863370075e-10,2.9529519365491144e-11
t82,2.6557659129615246e-10,3.6260844200628504e-10,2.7070785821568086e-11
t83,2.776374350279877e-10,3.686410101238723e-10,2.897350837654312e-11
t84,3.50754603295397e-10,2.5861092690830866e-10,2.6938285739953956e-11
t85,2.775206353522004e-10,2.4647372727112077e-10,2.7682788469788923e-11
t86,2.793694751148286e-10,2.270530152581397e-10,2.7397541921460823e-11
t87,2.664568529450743e-10,2.0146716893967143e-10,2.9835072555100826e-11
t88,2.59579044850278e-10,1.987453637152907e-10,2.9883745476239403e-11
t89,2.589630209484165e-10,2.0459458586486426e-10,2.969684201751065e-11
t90,2.479488915211032e-10,2.0391938337745933e-10,3.4335376490555566e-11
t91,1.9679100357228562e-10,2.598704393240426e-10,3.9036394971374066e-11
t92,1.9158000663355877e-10,5.995041356436846e-10,3.005672203608773e-11
t93,1.8940093547321097e-10,3.001233305992318e-10,6.647894123201381e-11
t94,1.9049348242052269e-10,2.8193370051220923e-10,4.978546617198734e-11
t95,1.8480852644455097e-10,2.7173890974528967e-10,4.6075405113012195e-11
t96,1.7799905628823137e-10,2.4642965470564133e-10,3.795734501969991e-11
t97,3.1058860968707403e-10,3.908073143102539e-10,6.924372457847863e-11
t98,2.7240471764169964e-10,3.7960715005458556e-10,6.643454486675343e-11
t99,2.7541710599045246e-10,3.758348680644138e-10,6.712212497211099e-11
t100,2.7106017986476907e-10,3.8919703794711857e-10,7.083574953452259e-11
t101,2.7807153603779555e-10,3.8235915838520457e-10,7.960451663254951e-11
t102,3.2526895173995765e-10,3.828928424653691e-10,8.894074018550535e-11
t103,4.520678517648242e-10,3.830496103433465e-10,9.660353479929925e-11
t104,5.623340858265262e-10,4.0428265265869326e-10,1.0688091804883014e-10
t105,8.698828353675286e-10,1.0522419448916066e-9,1.3583759901374922e-10
t106,5.243581070502707e-10,4.715333070839975e-10,6.359069911091468e-11
t107,5.235019769038779e-10,3.7371191911701604e-10,4.994483890369192e-11
t108,4.714550107310563e-10,3.340730300493954e-10,3.994727694415265e-11
t109,3.91584446494787e-10,3.351663173425742e-10,3.6026655032632254e-11
t110,3.839462518987615e-10,3.4431612207318034e-10,3.557534333666685e-11
t111,3.64627585944753e-10,3.401835321108743e-10,3.501466498101561e-11
t112,3.192461483873273e-10,3.3363997722293575e-10,3.761888222643516e-11
t113,3.182394833599126e-10,4.078427826181989e-10,4.807799189057284e-11
t114,5.398631594714797e-10,4.793517781685476e-10,7.967610931916664e-11
t115,6.186869629770061e-10,5.098398321040058e-10,9.995633006714368e-11
t116,5.973725819727847e-10,5.281657872694785e-10,9.549880567591444e-11
t117,5.779602473913253e-10,9.286466057432811e-10,9.558078564370797e-11
t118,5.366330482708462e-10,1.0104941186016345e-9,1.2411962035582357e-10
t119,6.268250962049919e-10,4.2590619447370115e-10,8.579220774711504e-11
t120,5.617961501660365e-10,4.112192960184566e-10,7.924736410239133e-11
t121,5.693394555893838e-10,3.6333658181968824e-10,8.642378418982156e-11
t122,4.057051911907037e-10,3.5503803586244785e-10,5.880365259672793e-11
t123,4.1056888404839726e-10,3.4475282802436784e-10,6.884902482424821e-11
t124,4.027182401399036e-10,3.6335917266233643e-10,6.976724744549189e-11
t125,5.023637757679468e-10,3.474188110148932e-10,6.4745271224813e-11
t126,5.228209938293291e-10,3.534784329376419e-10,6.361427065458958e-11
t127,5.473976201429539e-10,3.8366241678725193e-10,7.582495362361597e-11
t128,5.513425209951329e-10,4.204928226228933e-10,7.727287675914653e-11
t129,6.164543980795278e-10,4.4501647432367293e-10,8.60389136244046e-11
t130,4.630315064191693e-10,2.733135038804037e-10,4.5343948555322844e-11
t131,3.8488085034810245e-10,2.38191744938994e-10,3.399873766688683e-11
t132,3.793245892722957e-10,2.1781760023111627e-10,2.9799764411126564e-11
t133,3.31317228220504e-10,2.0422171883237744e-10,2.829491920095745e-11
t134,2.9571193177811713e-10,2.2812810620903596e-10,2.8313111536422032e-11
t135,3.076459825188531e-10,2.4538695257901166e-10,2.9002819598392464e-11
t136,2.8130919612235786e-10,2.4597860008818586e-10,3.0800873472047664e-11
t137,3.9169888598121953e-10,3.3408587991771464e-10,3.720506250729349e-11
t138,3.7892560598048124e-10,3.265354230148191e-10,5.472220810673315e-11
t139,3.799875310435081e-10,3.42078221888682e-10,6.551661215256257e-11
t140,3.6125822711076956e-10,3.2973003679478104e-10,6.20893343808529e-11
t141,3.488623404691129e-10,3.120509512270633e-10,5.935225745470722e-11
t142,3.3750574771136686e-10,2.976483610538879e-10,5.546296922875012e-11
t143,3.3060669338465003e-10,2.961365412018416e-10,5.079264986562287e-11
t144,3.07167951190995e-10,2.873744843394389e-10,4.7516851964014683e-11
t145,2.503042817659399e-10,2.8913996256768543e-10,4.5063167923192665e-11
t146,2.300842066346338e-10,2.8694338050707397e-10,4.248755500439101e-11
t147,2.3589208794579947e-10,2.8473868173696023e-10,4.1203477944652985e-11
t148,2.3482132027504904e-10,2.8362036793146876e-10,4.0685713699374284e-11
t149,2.330615302049168e-10,2.850524546679046e-10,4.113757947378097e-11
t150,2.3135657342197675e-10,2.799255483939826e-10,4.345680924112075e-11
t151,2.8431112636263155e-10,2.8579455984727904e-10,4.617457596894707e-11
t152,3.6926728185853436e-10,3.0436172071449543e-10,5.233224323669264e-11
t153,3.1164715570515565e-10,4.010332196405981e-10,6.134813988908047e-11
t154,3.094906049238431e-10,2.833460011148021e-10,4.122512764575333e-11
t155,2.958213177230451e-10,2.370158772237903e-10,3.388332337347878e-11
t156,3.0903646834922516e-10,2.2767544046525563e-10,3.058598390455443e-11
t157,2.881165978874166e-10,2.1943628167903338e-10,2.8317178451562696e-11
t158,2.9521957767959474e-10,2.0367988586114493e-10,2.7271154137112635e-11
t159,2.678921649488547e-10,2.0154412163469036e-10,2.759746513518024e-11
t160,2.397601372052419e-10,2.1025085662242604e-10,2.9262604279859643e-11
t161,3.3814042403359643e-10,2.438471340116264e-10,3.4614495549650086e-11
t162,2.546592514822478e-10,3.191639358098523e-10,5.42504418934934e-11
t163,2.6817397112931745e-10,3.6422308207625723e-10,6.121573798985531e-11
t164,2.658773002151975e-10,3.476390059017267e-10,6.072521692481161e-11
t165,2.61023777554721e-10,3.582089023388721e-10,6.002138837928986e-11
t166,2.5978237008597784e-10,3.4292298327279094e-10,5.825686616453632e-11
t167,2.514647057070203e-10,3.2709423252166747e-10,5.6157216396325e-11
t168,2.3928898571579623e-10,3.2274189418619234e-10,5.250853719839251e-11
t169,2.2536304710890357e-10,3.1196194692056315e-10,5.13095779169768e-11
t170,2.1869844413866037e-10,3.051114728770624e-10,5.0761033496431194e-11
t171,2.1644238588424176e-10,2.9722588234704756e-10,5.0873542381006115e-11
t172,2.2605613141419858e-10,2.9864579245420663e-10,5.198342840722464e-11
t173,2.3408559724250064e-10,2.87829739408081e-10,5.2405279580181456e-11
t174,2.3619944537512427e-10,2.8606293010335246e-10,5.288317764643858e-11
t175,2.4336541377366783e-10,4.957479980884572e-10,7.323103988782984e-11
t176,2.6706742489017073e-10,3.3034617559136695e-10,7.21929366090271e-11
t177,3.0492058044628216e-10,6.857196350414265e-10,7.873543505040664e-11
t178,2.752974976837244e-10,2.8062276209301795e-10,4.9500175892465934e-11
t179,2.6211516558715585e-10,2.413761356860776e-10,3.8627843671007913e-11
t180,2.80357532126427e-10,2.479049965427578e-10,3.662875449322e-11
t181,3.07508345410834e-10,2.49526356079382e-10,3.410980374457813e-11
t182,3.1934926313327956e-10,2.4774924845806856e-10,3.179549250569556e-11
t183,2.821444686742409e-10,2.4271171487993036e-10,3.4844052554831285e-11
t184,2.557538604636911e-10,2.5049062818186425e-10,4.014288635265881e-11
t185,3.43463131274793e-10,3.8145024991254895e-10,4.7354108442039635e-11
t186,5.52980553394395e-10,4.397823880852675e-10,9.448369541423949e-11
t187,5.86782500174284e-10,4.954857055657793e-10,9.46350852245503e-11
t188,6.17058546748183e-10,4.902497797972357e-10,9.460338603521506e-11
t189,5.515032338545602e-10,4.866223334631572e-10,9.956871172073408e-11
t190,5.232675053999425e-10,4.739043714800139e-10,9.63561193999801e-11
t191,4.786699009488112e-10,4.2459076033130486e-10,8.746595300847437e-11
t192,2.851094173829476e-10,4.2225719823808367e-10,8.86996289503783e-11
t193,4.89840287858378e-10,1.3271435611783136e-9,2.1399503901034156e-10
t194,4.729504849036099e-10,1.0029745323108873e-9,1.5216777472173744e-10
t195,3.6723864326891677e-10,1.4163989900222988e-9,1.3782547128778984e-10
t196,4.0292045170779226e-10,1.3212663062883531e-9,1.203289729082293e-10
t197,4.690404734157282e-10,7.098486211591955e-10,1.1229405413267788e-10
t198,4.845410081813125e-10,6.668102879819361e-10,1.1791099277721664e-10
t199,5.478781864578315e-10,7.365216256566655e-10,1.2735677824808163e-10
t200,5.856261349550722e-10,5.924309922940503e-10,9.659572817141328e-11
t201,7.405121529688439e-10,1.4397567685079489e-9,9.371192487506061e-11
t202,8.160444927245966e-10,1.4196414296284634e-9,8.587533542690035e-11
t203,8.511648515640013e-10,1.4090407556252518e-9,8.640203845879227e-11
t204,8.624187999468366e-10,1.3826509392223779e-9,1.0348056807817929e-10
t205,8.41991841219423e-10,7.329161286110103e-10,1.0820648479100693e-10
t206,8.473415598099609e-10,8.310029431225172e-10,1.318076435815861e-10
t207,9.650642606715093e-10,9.477177951296996e-10,1.4945687024364247e-10
t208,1.1247358134244654e-9,9.222308626817618e-10,1.4143607688448013e-10
t209,1.1448972828586054e-9,1.2065156789872752e-9,1.5451241668181137e-10
t210,1.387692808043113e-9,1.8518667974780448e-9,1.6656638099777667e-10
t211,1.1678421383299285e-9,3.1528884953686933e-9,2.542713763879352e-10
t212,7.880880451979228e-9,2.4411056989095265e-9,9.71489990542013e-10
t213,5.941247526843454e-9,1.1769384988751798e-9,1.1318383866608292e-9
t214,5.520534772045849e-9,2.319481874804222e-9,9.289545284686579e-10
t215,4.061452420634167e-9,8.849858448925483e-10,3.755244315808177e-10
t216,1.0669588725568245e-9,1.7082839791611729e-9,2.6581871869430156e-10
t217,8.818144927828593e-10,7.158106419867765e-10,1.5877611480679944e-10
t218,6.907042000853684e-10,7.188858635560329e-10,1.16127499835379e-10
t219,4.718148721008924e-10,1.3240353384530583e-9,1.0986228805311844e-10
t220,4.384484405082445e-10,6.629198512967417e-10,1.1045370450771623e-10
t221,4.315414777908878e-10,6.713742065634423e-10,1.1309247641437482e-10
t222,5.996775968385948e-10,6.781696661892387e-10,1.0951091395393258e-10
t223,6.436984804755664e-10,5.553024071320635e-10,1.0580836503857756e-10
t224,7.212739840152675e-10,1.050793858664243e-9,7.878039228462996e-11
t225,8.052725569989839e-10,1.0459815467108059e-9,1.3629441879845393e-10
t226,8.646116716033832e-10,4.995690244883888e-10,9.016463712788651e-11
t227,8.739478012448199e-10,1.2414282581463476e-9,1.0031927827914199e-10
t228,9.315199871390143e-10,1.533721602370259e-9,9.959071275491177e-11
t229,8.799668538096304e-10,1.658785786121744e-9,1.1638157366207018e-10
t230,9.237140112480345e-10,1.7041090649383114e-9,1.2045303699724647e-10
t231,8.737057748130922e-10,6.740725808686037e-10,1.251667886156157e-10
t232,7.390574166126539e-10,6.253153457154342e-10,1.48215828897363e-10
t233,6.457137775671524e-10,7.566902305577881e-10,1.6900239561415692e-10
t234,9.023077959354457e-10,1.115642622146313e-9,1.8968023579760782e-10
t235,1.1998144694835846e-9,2.212147692621553e-9,4.4375812907181156e-10
t236,8.29771769312108e-9,2.8457937575351124e-9,1.7271312307201777e-9
t237,7.653794338597138e-9,1.1257784112385987e-9,9.338398801247298e-10
t238,7.733703648705673e-9,1.7184829519303173e-9,5.952515810762694e-10
t239,1.106239971345658e-9,1.1306342686163215e-9,2.6550075090074416e-10
t240,5.01440477817466e-10,8.877767838085515e-10,1.6884826181014722e-10
t241,3.570672501121512e-10,6.82498032360613e-10,1.0920062340195491e-10
t242,3.4501617441440936e-10,7.045777167787141e-10,8.87151686672763e-11
t243,3.509398219199163e-10,4.916753661067995e-10,7.776615922344172e-11
t244,3.5612659722336007e-10,4.805122821354736e-10,7.438720490177301e-11
t245,3.613377809769657e-10,4.848084672236262e-10,7.779168807944485e-11
t246,5.09055852485965e-10,5.19923942864506e-10,9.230054821515412e-11
t247,5.926278794202004e-10,5.988114025528538e-10,1.2061654279728543e-10
t248,7.04201366340746e-10,6.305931499194186e-10,1.0363381329603134e-10
t249,7.746466813122635e-10,8.89611124438978e-10,8.551717075516976e-11
t250,8.2071437742598e-10,1.7620461996376394e-9,1.2831078401023999e-10
t251,8.754520109386417e-10,2.283539862294602e-9,1.0844788511401667e-10
t252,9.825802359435093e-10,2.8175981241991987e-9,1.2094592615934923e-10
t253,1.5473347797236035e-9,5.3421629402334965e-9,2.30857139006186e-10
t254,1.4751078503526817e-9,1.2941853987230733e-9,2.366933264667887e-10
t255,1.5908857847872518e-9,2.1075677104662643e-9,3.4066712363012406e-10
t256,1.6632631609183704e-9,4.5703392778232956e-9,1.21209843087697e-9
t257,1.2378241490901886e-9,1.435360999915875e-9,1.3560563581909505e-9
t258,1.0246454191378752e-9,1.8639904669412504e-9,9.679052799282841e-10
t259,2.8013636175734122e-9,0.0005851653134771925,0.015082317103261246
t260,2.58755258824179,2.253019661385499,2.659204646216564
t261,2.5715788507041077,2.253018503824154,2.682859145307712
t262,2.579253544300913,1.8842463998326762,2.397481711362004
t263,6.696837899216612e-8,5.905876936331509e-9,4.3377573775236465e-10
t264,6.545831094105103e-10,2.7770823129773632e-9,2.0533302800271284e-10
t265,5.392032922322273e-10,2.0584954276536625e-9,1.1709927501599397e-10
t266,4.247971397601938e-10,1.5872303841020103e-9,9.420031333994624e-11
t267,3.5390555927315204e-10,2.393408190361699e-9,8.16080937726368e-11
t268,3.5018425554672467e-10,1.1321136010179647e-9,7.748706987377816e-11
t269,3.5268387234754787e-10,1.1148123581037598e-9,8.553580432038595e-11
t270,4.75208429100533e-10,1.0185519569933112e-9,9.093282973736326e-11
t271,5.63433742608659e-10,5.762297303833595e-10,1.1765786029803885e-10
t272,7.105666744685084e-10,5.378560976893146e-10,1.4459431228459102e-10
t273,8.564150958322865e-10,1.4691415145918393e-9,1.0090038912896908e-10
t274,1.0332057995085082e-9,6.233293971851148e-10,9.60392577785611e-11
t275,1.1994194004400487e-9,8.633260295887084e-10,8.783395599983651e-11
t276,1.6054840476119084e-9,1.2638351202178467e-9,1.2958822162989006e-10
t277,1.0096676736635549e-8,5.797878322559621e-9,1.7136491702029367e-10
t278,3.9855019418502165e-6,6.599734005420484e-9,2.2186169800724913e-10
t279,0.02869935961204143,1.67501745003725e-9,1.7141612713534035e-10
t280,0.028699365273508127,1.6464253736600907e-9,2.1173626219321986e-10
t281,0.02869936851790988,1.796731878758647e-9,2.1447085124179684e-9
t282,0.028699355143489758,2.8051168116422447e-9,1.0510014007060843e-9
t283,0.007898394200259931,0.005369767027224458,0.02226388416919572
t284,0.8643277939881845,2.0094394268280618e-7,2.9612840924704454e-9
t285,0.8377955016441289,0.3824461323918997,1.1114649677411309e-9
t286,0.028699373609216334,2.064506514774603e-8,6.504229504471938e-10
t287,1.3468521183244858e-9,3.203741192998719e-9,3.36493712162437e-10
t288,4.973301338538869e-10,1.5694037236542904e-9,1.361272255160903e-10
t289,6.981373442381642e-9,1.0308084060554224e-8,1.5265830469520128e-9
t290,6.6344545685333234e-9,2.4222271959634176e-8,1.5036241741050827e-9
t291,6.774444436047404e-9,1.0031449984037322e-8,1.8004654241096655e-9
t292,6.803385636050565e-9,1.013142525606086e-8,1.8594992934730332e-9
t293,6.809293152565052e-9,9.730871198483995e-9,2.4039678309896856e-9
t294,6.837772071193596e-9,1.0159173893217909e-8,1.3958328402300883e-9
t295,6.633468802718371e-9,1.1907481853393883e-8,1.7140513699189564e-9
t296,8.569297553994713e-9,1.0926965247900082e-8,1.912451243207437e-9
t297,1.0928965966094562e-8,1.1184232748748588e-8,2.1349442252477838e-9
t298,1.0379073566876307e-8,1.9206034573549323e-8,6.841524024572649e-10
t299,1.1084902551292595e-8,7.304159519054624e-9,1.0899526456047942e-9
t300,1.110373350138668e-8,6.538721051382952e-9,9.153376198805053e-10
t301,1.0415558183527203e-8,6.124221518435809e-9,8.383741760005186e-10
t302,1.0073910940846044e-8,6.110796314385487e-9,8.43040128496257e-10
t303,9.401006625490675e-9,6.432129052131516e-9,8.637613088713077e-10
t304,8.658214736571008e-9,6.8885491338908e-9,9.214866375508494e-10
t305,8.243598983596306e-9,9.146085955568508e-9,1.1031972204419675e-9
t306,9.617333979797591e-9,9.633689179562657e-9,1.6248874129099668e-9
t307,7.949213753374502e-9,9.99938101033967e-9,1.58650529701302e-9
t308,7.824948658072188e-9,1.0004954870077553e-8,1.5438278431437807e-9
t309,7.412237830531044e-9,1.0131162483166557e-8,1.4970432618653585e-9
t310,7.177213849851142e-9,9.830771534639309e-9,1.4119794363247984e-9
t311,7.0479099961739355e-9,9.376511620791114e-9,1.3019402523932172e-9
t312,6.748430825524966e-9,8.813716398076154e-9,1.1953105748708364e-9
t313,6.566628690686042e-9,8.787891582853165e-9,1.129887257284996e-9
t314,6.373373986158822e-9,7.247105264169923e-9,1.1063230593710823e-9
t315,6.347257461117791e-9,7.177805100951253e-9,1.1127316923980785e-9
t316,6.387623315725714e-9,7.115529815617058e-9,1.1252162546296488e-9
t317,6.414393706712316e-9,7.203280155841885e-9,1.1360120412409912e-9
t318,6.589467532288978e-9,7.204549786452468e-9,1.161414413844243e-9
t319,6.651335297573251e-9,7.263676393699443e-9,1.2178320977582334e-9
t320,7.426059008039737e-9,7.802538804679954e-9,1.355356723069166e-9
t321,7.442344221524501e-9,2.0234292332810744e-8,1.5142261087114078e-9
t322,6.4073808638680715e-9,5.95758207733505e-9,1.207873713068294e-9
t323,6.430368277817553e-9,5.094477576502831e-9,1.0714942885451608e-9
t324,6.9753978992849204e-9,4.958151953449082e-9,1.0188849369364365e-9
t325,7.245509236005588e-9,4.988754054661231e-9,1.0200660765365026e-9
t326,7.233452847493555e-9,4.94916099339617e-9,1.0416954438989038e-9
t327,6.987998569321574e-9,5.318406611443161e-9,1.0688394972616966e-9
t328,6.717154209965745e-9,6.0709834482087295e-9,1.1369104156023526e-9
t329,9.977660063967987e-9,9.134052909429127e-9,1.3551566355639996e-9
t330,8.064086940364384e-9,1.0760339167782542e-8,3.1891345792561275e-9
t331,8.292029176674319e-9,1.1288423010479896e-8,3.326800698017854e-9
t332,8.003660032174503e-9,1.0940907006632794e-8,3.1951311873305046e-9
t333,7.798301163820864e-9,1.106261961877241e-8,2.9847381731110003e-9
t334,7.564554586079155e-9,1.0890480115757616e-8,2.8261063715773375e-9
t335,6.9222427487981e-9,9.972318037288224e-9,2.502219881366397e-9
t336,6.7446508748331595e-9,9.525846616129929e-9,2.190143044821019e-9
t337,6.504597942219159e-9,9.432563073730025e-9,1.8844008313513877e-9
t338,6.209176507707039e-9,9.211790514757611e-9,1.8080777225150044e-9
t339,6.286710759266068e-9,9.22324684836033e-9,1.8059246825555667e-9
t340,6.268550607479062e-9,9.233932567996409e-9,1.8561103318077587e-9
t341,6.3995317499499695e-9,9.374168587606797e-9,1.8791226550647186e-9
t342,6.532190570345828e-9,9.546955466360672e-9,2.253255187113019e-9
t343,6.802975276902454e-9,1.0001269308660296e-8,3.1669126847782594e-9
t344,8.648762706823276e-9,1.069392352184723e-8,3.937642470131659e-9
t345,1.0781339750629091e-8,1.2547540538113404e-8,4.5262021493030484e-9
t346,9.399684311903276e-9,9.47148858431154e-9,1.9432177185868546e-9
t347,8.86319852111054e-9,7.735375059386252e-9,1.5365417903516294e-9
t348,8.534918405882148e-9,6.224726249447691e-9,1.3629079479517136e-9
t349,8.586676168057106e-9,5.542547716657932e-9,1.2675700467537481e-9
t350,8.181875759620563e-9,5.22718344306347e-9,1.2213031561512303e-9
t351,8.081441557934203e-9,5.7783586693203425e-9,1.2177763671082575e-9
t352,7.453398770966906e-9,7.18689574800244e-9,1.3448923332842364e-9
t353,8.354667382877688e-9,1.0710210726386609e-8,1.6498615445251246e-9
t354,1.084800350933893e-8,1.3114797908677906e-8,6.50652049421219e-9
t355,1.5539261491347165e-8,1.5013083815231264e-8,7.717183550086608e-9
t356,1.4735608710585063e-8,1.5071289074972242e-8,6.875248149043326e-9
t357,1.4517413152428975e-8,1.4543227783623369e-8,6.167063635276487e-9
t358,1.160681497975472e-8,1.389644932793895e-8,5.499927266284639e-9
t359,9.131393170887235e-9,1.2951759438600158e-8,4.353907940945429e-9
t360,8.554008174196069e-9,1.2533710745812341e-8,3.49679800259068e-9
t361,8.430873614085776e-9,1.1873917656587883e-8,2.7328520997322106e-9
t362,8.320518362466719e-9,1.130678977919612e-8,2.3979637826263424e-9
t363,8.196902762865003e-9,1.0801315803401693e-8,2.2355734559304166e-9
t364,8.157357569986011e-9,1.065806056880437e-8,2.2236583535396428e-9
t365,8.25880176037756e-9,1.1079564213061975e-8,2.365089730394818e-9
t366,8.359881334476827e-9,1.0877397228675382e-8,2.8128010311112695e-9
t367,8.649668262773056e-9,1.145467246368496e-8,4.841195695340735e-9
t368,1.1357943252156088e-8,1.3032461570990763e-8,7.775113060534597e-9
t369,1.503891083467355e-8,1.4065681250128857e-8,5.7015424439781674e-9
t370,1.3048096134607805e-8,1.0870821765985269e-8,2.9785398187928424e-9
t371,1.161685988871232e-8,1.0506816549713837e-8,1.8655481316417428e-9
t372,1.2568936985661312e-8,1.4266787532162438e-8,2.167713229668238e-9
t373,1.1777345984646924e-8,2.6055627470851764e-8,1.958950133331777e-9
t374,1.4699763328039391e-8,9.791007455780363e-9,1.6111772109049635e-9
t375,1.3085459462706412e-8,1.0192351733939764e-8,1.6700286538152964e-9
t376,1.5903880760507542e-8,1.2546738742200618e-8,1.8624748115633186e-9
