Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,95067.81130835862,0.0,0.0,95067.81130835862
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,251539.79398544854,0.0,251539.79398544854
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,4783.536835383344,0.0,4783.536835383344
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,115659.89243079862,0.0,115659.89243079862
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,20505.317910707272,0.0,20505.317910707272
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,42932.25604533666,42932.25604533666
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,98242.52161758747,98242.52161758747
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,105493.52826482618,0.0,0.0,105493.52826482618
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,896430.0485466246,0.0,0.0,896430.0485466246
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,2.5321577871654625e6,0.0,0.0,2.5321577871654625e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,224763.83645452178,0.0,0.0,224763.83645452178
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,145089.72881808024,0.0,0.0,145089.72881808024
NENG_Rest,NENG_Rest_nuclear_1,1,1,1.4518094678386533,0.0,0.0,1.4518094678386533
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,75710.65702243726,0.0,75710.65702243726
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,8000.001314300082,0.0,8000.001314300082
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,7659.5762498933445,0.0,7659.5762498933445
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,20272.345385539975,0.0,20272.345385539975
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,20357.451308247284,0.0,20357.451308247284
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.03505946811906321,0.0,0.03505946811906321
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,300970.2874708441,0.0,300970.2874708441
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,18093.62131865334,0.0,18093.62131865334
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,459574.41190633754,0.0,459574.41190633754
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,47659.58611049345,0.0,47659.58611049345
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,15489.36540583082,0.0,15489.36540583082
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,595710.7862235244,0.0,595710.7862235244
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,49923.41663139301,0.0,49923.41663139301
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,127063.86106181961,0.0,127063.86106181961
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,3693.6175482974177,0.0,3693.6175482974177
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,14263.832207182715,0.0,14263.832207182715
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,4221.276675107468,0.0,4221.276675107468
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.0,128783.01067108513,0.0,128783.01067108513
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,0.0,481429.906565605,0.0,481429.906565605
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.0,128748.95816116649,0.0,128748.95816116649
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.0,275914.93728312035,0.0,275914.93728312035
