Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,8.985150291181737e-10,0.0
AnnualSum,1.6007376425836021e7,102416.82005276326,2.937836881389099,7.82583075135788,3.957424904870891,5.798233304170387e6,1.7546594465945566e6,3.5321991205870397e6,1.4009830241301619e6,2.3413656817572076e7,2.3040227092368618e8,2.8241181060372174e8
t1,523.8093833402716,16.379475616287735,0.00020051565095929055,0.0003164310857634536,0.0002452163785324173,0.0012274301418921812,126.10540670877157,0.0011548653881250457,0.0014604963661719273,0.006045317055386377,20128.707729462512,20795.01264539991
t2,523.8092361820902,16.379464419420753,0.0001977970135813372,0.0002978866147966634,0.00023111421957857126,0.0006925038315044223,0.0009732532048056477,0.0008194674310995009,0.000658612457043001,0.005919034964838144,15753.141893049367,16293.340383320616
t3,523.8091656789003,12.971646940897703,0.00018888602120987308,0.0002803437544255996,0.000215920288899104,0.0005579402780706413,0.0007550683045432783,0.000684144588008091,0.0005752366760627872,0.00583806590527083,13530.17282658672,14066.962734812336
t4,523.8091300093732,3.638914490505846,0.00018287746399630876,0.0002683604695997578,0.00020543645437000652,0.00048028343685872635,0.0006527154719400821,0.0005972258534587705,0.0005220918866003857,0.005799616411887556,13362.751423734355,13890.208176841683
t5,523.8090945062697,3.636582607878407,0.000170360158553169,0.00024139341683276894,0.00018438838154964887,0.00038270666855154303,0.000510833487064489,0.0005011145773523891,0.0004589135739299869,0.0056187393621177865,13362.751712670075,13890.20545823385
t6,523.8090388364421,3.6363946519679513,0.00014219140063520753,0.000197336742643899,0.00014895906180238574,0.0002584550936269538,0.00033220710881441055,0.00038309325246897025,0.0003779391994660337,0.005367681781619525,13362.751700365427,13890.204341717477
t7,239.38113671605632,3.6363433991551593,0.00011500150046020794,0.00015599675939738958,0.00011566546411951056,0.0001600762700243059,0.0002242660547045085,0.00026375027686882636,0.00030868504643755297,0.005282199557421393,13362.748720280335,13605.772826036477
t8,239.38112725673977,3.6363406290867704,0.00011242717186009187,0.00015182861693459966,0.00011112447996443303,0.00014988200821556416,0.0002178999229315205,0.0002462815337150175,0.00029667769124269873,0.005273300082632703,13362.748741176954,13605.772768484288
t9,239.38112133543564,3.6363398370846136,0.00011151742767950373,0.0001502311760071959,0.00010914999657171119,0.00014551887350544368,0.00021547157314321348,0.00023789372182071164,0.0002938147693136435,0.005276587974748755,13362.748751618908,13605.772752976942
t10,239.3811191678692,3.6363394759675263,0.00011079744913365026,0.00014922008338233984,0.00010765691895501645,0.00014301645351784187,0.00021359215680509004,0.00023332827384834275,0.0002888776233536162,0.005289258375064471,13362.74877279368,13605.772767184852
t11,239.38111880139866,3.6363403857592265,0.00011108075928588961,0.00014961835213507266,0.00010748724719421019,0.0001424724169507227,0.00021362955617648948,0.0002320217130023758,0.0002885520783724246,0.005294756025462623,13362.74879540841,13605.772794213717
