Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,407,13729,14072,21774,20967,16910,24413,12339,19003,29710,31753,9668,8746,15900,11654,32868,36773,12586,10605,6505,14668,20884,24299,23500,15171,46505,2149
,,,,,,,,408,13226,13660,21145,18885,15610,23254,11593,17923,27793,30536,9054,8202,14986,10755,30476,34809,11733,10062,6090,13900,19623,23483,22088,14776,43799,2020
,,,,,,,,409,12525,12899,19963,17699,14202,22952,11044,17062,26682,29732,8357,7590,14266,10091,28751,34333,10915,9656,5799,13254,19188,23643,21476,13892,41264,1899
,,,,,,,,410,11803,11931,18469,17208,13351,22733,10744,16725,25912,28009,7879,7148,13984,9818,27963,33857,10420,9431,5619,12906,18929,24394,21581,13159,40873,1901
,,,,,,,,411,11263,11169,17292,17186,12938,22694,10594,16642,25440,26527,7572,6879,13781,9790,27761,33741,10079,9409,5565,12817,18993,24814,21923,12853,40839,1912
,,,,,,,,412,10967,10653,16495,17854,12743,22812,10565,16810,25227,26009,7439,6732,13665,9888,28133,34211,10081,9420,5541,12906,19720,25540,22741,12841,41346,1946
,,,,,,,,413,10866,10485,16242,19973,12768,23278,10678,17250,25401,25912,7431,6696,13677,10311,29155,35156,10250,9590,5593,13105,21615,26810,24706,13004,42472,2011
,,,,,,,,414,10881,10478,16239,23888,13318,24309,11257,18152,26212,26004,7606,6825,14047,11377,31812,37773,10241,9939,5750,13549,25046,29268,28304,13318,44478,2115
,,,,,,,,415,11056,10627,16473,26401,16344,26392,12565,20029,28383,26734,8398,7387,15024,12884,36858,42424,10355,10575,6158,14567,26898,31779,31192,14023,48861,2329
,,,,,,,,416,11497,11065,17151,26810,20374,28071,13726,22476,31674,28167,9520,8373,16817,13696,39355,44801,10844,11360,6803,16282,26663,32030,31244,15319,55912,2695
,,,,,,,,417,12398,11962,18541,26980,20752,28173,13918,23075,33193,30392,10218,9081,17434,13705,38811,44360,11663,11694,7153,16849,26319,31536,30986,17045,57533,2753
,,,,,,,,418,13332,13527,20983,27125,20132,27550,13915,22556,32753,33285,10292,9270,17149,13786,38251,43934,11956,11425,6959,16318,25875,30900,30492,17254,55319,2630
,,,,,,,,419,13235,13881,21516,27131,19633,27012,13960,21812,32323,33821,10426,9376,16932,13574,38424,43838,11876,11140,6766,15849,25487,30223,29828,16469,52953,2497
,,,,,,,,420,12962,13678,21184,27328,19319,26536,13821,21056,31765,33611,10402,9401,16788,13552,38045,43462,11833,10989,6670,15290,24958,29518,29043,15521,51282,2422
,,,,,,,,421,12801,13324,20615,27365,19087,26034,13789,20278,31501,32781,10416,9436,16501,13532,37761,43168,11582,10705,6537,14788,24603,28656,28435,14846,48901,2295
,,,,,,,,422,12593,13339,20637,27450,18828,25607,13711,19680,31231,33504,10310,9365,16286,13394,37458,42811,11420,10488,6369,14416,24176,28082,27876,14234,46934,2195
,,,,,,,,423,12406,12816,19813,27589,18909,25183,13603,19253,30925,32468,10322,9366,16158,13338,37381,42364,11460,10253,6250,14055,24096,27611,27594,13881,45394,2114
,,,,,,,,424,12367,12498,19315,28187,19269,25131,13638,18850,30996,31823,10412,9405,16148,13622,38181,42541,11324,10071,6216,13798,24960,28022,28184,13544,44143,2050
,,,,,,,,425,12269,12300,19004,29682,20298,25648,13869,19151,31524,31135,10662,9537,16333,14404,40346,43918,11516,10158,6317,13880,27333,29676,29941,13354,43713,2029
,,,,,,,,426,12302,12181,18820,31868,22323,26947,14634,20034,32781,30869,11203,9892,16986,15866,44533,46596,11826,10555,6620,14245,30318,32348,33502,13459,44183,2053
,,,,,,,,427,12659,12361,19100,31418,24568,28501,15029,21330,34771,31304,11912,10516,18018,16381,44940,47743,12295,11258,7022,14979,30252,33028,34388,13842,46122,2151
,,,,,,,,428,13349,12774,19750,29629,24793,28244,14624,22344,34213,32667,11990,10592,17722,16112,43984,47152,13097,11330,7059,15720,29687,32439,33606,14931,49435,2296
,,,,,,,,429,13957,14165,21914,27376,24814,27741,14256,22206,32868,34754,11864,10457,17394,15826,43085,46565,12741,11002,6830,15533,28909,31807,32672,15953,49306,2285
,,,,,,,,430,13510,14244,22032,24814,19894,27136,13610,22086,31794,33343,10942,9787,17118,15295,40743,44956,12019,10745,6664,15421,27527,30959,31052,15722,48965,2273
,,,,,,,,431,13018,13687,21173,22102,18318,26037,12779,21418,29896,31638,10456,9382,16326,14479,38296,42766,11632,10304,6369,14978,26055,29805,29457,15255,47545,2200
,,,,,,,,432,12540,13292,20569,19970,17303,24769,11944,20346,28093,30399,9871,8860,15311,13694,36181,40742,10921,9744,5959,14155,25337,29005,28377,14816,44910,2086
,,,,,,,,433,11849,12570,19447,18971,18407,23757,11294,19470,26737,29429,9607,8464,14475,13171,35070,39198,10154,9222,5617,13414,25436,28900,28080,13978,42384,1980
,,,,,,,,434,11188,11598,17945,18667,17693,23261,10946,18960,25947,27759,9063,7975,13914,13088,34617,38703,9690,8928,5507,12981,25765,29005,28240,13169,40147,1865
,,,,,,,,435,10714,10789,16694,18864,17395,23001,10774,18864,25453,26158,8775,7732,13571,13200,34562,38360,9301,8791,5456,12801,26347,29304,28693,12932,39674,1854
,,,,,,,,436,10461,10323,15976,19708,17351,22934,10693,18951,25251,25847,8667,7613,13342,13460,34985,38734,9234,8753,5457,12759,27621,29869,29683,12966,39612,1858
,,,,,,,,437,10362,10207,15804,22251,17615,23221,10818,19288,25362,25805,8652,7578,13297,14044,36252,39764,9338,8850,5530,12802,30139,31077,31793,13092,40003,1885
,,,,,,,,438,10374,10211,15819,26744,18175,24058,11394,19999,26078,25744,8834,7708,13555,15177,39061,42367,9371,9154,5704,13071,34008,33419,35485,13321,41322,1956
,,,,,,,,439,10554,10377,16079,29526,21355,26094,12685,21655,27991,26379,9740,8326,14491,16637,44091,47225,9507,9752,6119,13928,36070,35609,38014,13945,44544,2113
,,,,,,,,440,10985,10802,16738,29818,27330,27655,13850,23541,31196,27647,11062,9461,16355,17367,46506,49275,9956,10538,6842,15461,34971,35143,37106,15164,50231,2405
,,,,,,,,441,11792,11675,18091,29345,28215,27742,14107,23422,32816,29752,11786,10177,17154,16844,45374,48133,10704,10999,7290,15769,32873,33377,35136,16785,50711,2406
,,,,,,,,442,12735,13293,20614,28393,27087,27120,14042,22098,32542,32250,11726,10267,17112,16034,43661,46719,10769,10871,7181,15102,30787,31745,33157,16961,48062,2259
,,,,,,,,443,12825,13629,21117,27792,25856,26730,14112,20945,32338,32702,11691,10249,17094,15393,42749,46041,10705,10716,7007,14619,29152,30467,31235,16132,45995,2133
,,,,,,,,444,12605,13375,20706,27347,25117,26368,14032,20100,32140,32173,11603,10232,17024,14816,41532,45132,10695,10611,6921,14109,27505,29340,29733,15225,44917,2079
,,,,,,,,445,12473,13186,20393,26977,24383,25941,14009,19270,32069,31298,11511,10173,16907,14370,40780,44443,10638,10349,6860,13592,26711,28286,28543,14524,43483,1997
,,,,,,,,446,12381,13270,20520,26630,23694,25617,13942,18771,31917,32072,11366,10068,16779,14014,40407,43848,10581,10196,6739,13249,26089,27367,27623,13977,42596,1950
,,,,,,,,447,12256,12884,19909,26574,23379,25346,13849,18399,31730,31014,11266,9983,16660,13775,40331,43423,10687,10050,6690,12979,26065,26623,26962,13660,42221,1928
,,,,,,,,448,12152,12686,19597,26872,23457,25329,13848,18230,31569,30206,11322,10009,16513,14015,41106,43745,10601,9947,6630,12831,26939,26770,27234,13399,42017,1917
,,,,,,,,449,12065,12553,19388,28078,24721,25835,14084,18721,32071,29529,11619,10181,16622,14648,43328,44981,10691,10044,6711,12955,29129,27954,28634,13201,42288,1930
,,,,,,,,450,12147,12467,19255,31081,26947,27038,14746,18724,33427,29106,12267,10606,17260,15840,46741,47115,11060,10469,6981,13107,31542,29965,31911,13290,42638,1951
,,,,,,,,451,12473,12624,19503,31323,29150,28541,15364,20074,35088,29328,12877,11133,18441,16142,46411,47946,11493,11241,7360,13797,31379,30395,32634,13698,43704,2005
,,,,,,,,452,13124,13065,20195,29938,29537,28428,15036,20599,34497,30615,12817,11081,18318,15737,45040,47192,12228,11442,7467,14419,30545,29667,31814,14601,46035,2111
,,,,,,,,453,13672,14321,22150,28102,29598,28004,14658,20178,33056,32486,12620,10890,18050,15376,43960,46631,11943,11196,7214,14211,29527,28865,30553,15550,45393,2076
,,,,,,,,454,13216,14205,21969,25811,21988,27522,14057,19664,32113,31308,11436,10037,17845,14806,41101,44807,11255,11023,7029,14056,27955,27595,28552,15284,44388,2028
,,,,,,,,455,12669,13578,20999,23389,20182,26493,13226,18733,30268,29657,10831,9546,17097,13744,38058,42260,10836,10641,6668,13601,26383,26195,26498,14912,42498,1935
,,,,,,,,456,12176,13124,20306,21527,19045,25310,12390,17542,28752,28462,10218,9002,16157,12835,35576,40211,10263,10106,6279,12863,25526,25057,24962,14379,39623,1801
,,,,,,,,457,11524,12359,19119,20701,17923,24542,11824,16544,27552,27631,9465,8336,15340,12308,33851,38882,9534,9685,5972,12199,25426,24451,24119,13592,36641,1664
,,,,,,,,458,10841,11326,17519,20546,17094,24115,11436,15797,26569,26145,8933,7861,14845,12011,33026,38157,9119,9511,5763,11776,25416,24285,23672,12784,34725,1578
,,,,,,,,459,10346,10449,16162,20759,16592,23921,11247,15460,25992,24875,8589,7569,14519,12014,32689,37868,8832,9446,5653,11576,25810,24207,23620,12390,33980,1550
,,,,,,,,460,10149,10029,15518,21604,16382,23866,11132,15390,25652,23668,8411,7396,14300,12207,32797,38106,8773,9451,5616,11555,26636,24545,24022,12398,33727,1540
,,,,,,,,461,10069,9899,15324,24028,16533,24269,11283,15387,25723,23481,8376,7346,14247,12698,33784,39134,8918,9561,5643,11601,28449,25428,25373,12554,34108,1564
,,,,,,,,462,10064,9840,15240,28241,17005,25257,11790,15891,26358,23364,8545,7466,14545,13629,36490,41652,8966,9854,5783,11847,31481,27415,28293,12797,35230,1623
,,,,,,,,463,10225,9948,15410,30677,20001,27403,13131,17138,28286,23863,9478,8086,15398,14905,41371,46538,9061,10446,6135,12586,33075,29463,30354,13503,38135,1762
,,,,,,,,464,10657,10290,15943,30488,25551,28999,14366,18696,31458,24837,10741,9168,17275,15560,44127,49073,9528,11136,6771,13885,31825,29386,29791,14783,43466,2030
,,,,,,,,465,11489,11121,17230,29259,26246,29067,14545,19010,33093,26645,11470,9898,18096,15396,43555,48370,10300,11520,7151,14348,30059,28705,29135,16450,44985,2094
,,,,,,,,466,12309,12610,19550,27870,25288,28668,14671,18728,33028,29393,11448,10025,17955,15304,42738,47576,10571,11412,7062,14085,28461,28105,28597,16712,43771,2025
,,,,,,,,467,12420,12908,19996,27198,24306,28273,14634,18820,32987,30017,11477,10071,17791,15086,42433,46791,10623,11268,6902,14040,27222,27621,28103,16087,43292,1983
,,,,,,,,468,12193,12885,19943,26935,23769,28043,14560,18869,32698,29619,11410,10074,17677,14879,41519,46011,10621,11202,6816,13881,26313,27027,27569,15335,43351,1986
,,,,,,,,469,12078,12700,19634,26690,23227,27626,14540,18888,32492,28792,11356,10053,17568,14743,40728,45377,10609,10980,6717,13663,25964,26561,27379,14637,43255,1981
,,,,,,,,470,11969,12840,19848,26477,22664,27318,14504,18738,32419,29535,11188,9935,17466,14514,40199,44779,10568,10754,6608,13436,25583,26156,26997,14017,43175,1974
,,,,,,,,471,11838,12510,19325,26429,22459,26902,14417,18665,32169,28687,11083,9849,17337,14321,40074,44289,10595,10606,6553,13283,25596,25858,26830,13675,43188,1975
,,,,,,,,472,11735,12350,19074,26547,22518,26672,14337,18539,31689,28207,11102,9836,17146,14602,40742,44320,10522,10474,6479,13128,26314,26017,27139,13446,43159,1978
,,,,,,,,473,11649,12222,18874,27257,23615,27046,14521,18649,32062,27929,11308,9926,17156,15147,42532,45266,10461,10555,6553,13159,27965,26719,28238,13262,43312,1987
,,,,,,,,474,11719,12113,18706,29477,25635,28005,15104,18984,33138,27836,11854,10267,17642,16143,46042,47398,10661,10859,6855,13358,28980,27816,29748,13358,43526,2004
,,,,,,,,475,11973,12236,18901,28922,28061,28898,15442,19504,34726,28291,12463,10801,18371,16025,45554,47625,11154,11387,7210,13795,28153,27631,29308,13649,43974,2029
,,,,,,,,476,12579,12674,19588,27261,28368,28262,14861,19848,34001,29411,12520,10840,18012,15440,44076,46198,11943,11325,7237,14197,26958,26531,27929,14563,45510,2101
,,,,,,,,477,13145,13794,21333,25515,28246,27450,14347,19229,32329,31017,12331,10644,17476,15066,43046,45276,11598,10955,6980,13842,25988,25441,26617,15339,44263,2037
,,,,,,,,478,12698,13611,21050,23497,21184,26746,13659,18721,31339,29860,11241,9869,17001,14641,40551,43577,10960,10718,6806,13643,24531,24375,25031,14987,43057,1979
,,,,,,,,479,12071,12934,20005,21344,19805,25714,12831,18105,29461,28168,10744,9472,16249,13931,38358,41336,10711,10422,6491,13305,22900,23219,23416,14521,41600,1905
,,,,,,,,480,11753,12455,19270,19342,19095,24524,12008,17203,27608,27029,10296,9073,15314,13253,36391,39147,10197,10012,6159,12800,21712,22001,21937,14148,39484,1802
,,,,,,,,481,11215,11827,18295,18289,18830,23691,11379,16357,26534,26188,10027,8607,14528,12655,35303,37633,9647,9664,5910,12238,21085,21532,20960,13448,37171,1690
,,,,,,,,482,10679,11026,17053,17584,17954,23189,10938,15777,25842,24790,9471,8142,13984,12339,34302,36436,9284,9651,5781,11823,20641,21393,20350,12786,35830,1655
,,,,,,,,483,10258,10239,15832,17175,17640,22912,10748,15292,25032,23421,9141,7833,13587,12159,33951,35945,9113,9501,5605,11595,20443,21346,19977,12507,35006,1627
,,,,,,,,484,10052,10013,15458,17453,17459,22884,10631,15156,24761,22951,8948,7647,13468,12030,33910,35797,8948,9502,5557,11584,20551,21581,19989,12406,34787,1627
,,,,,,,,485,9908,9752,15063,18229,17517,23023,10614,15112,24768,22302,8864,7567,13489,12090,34205,35963,9053,9535,5556,11585,21013,22063,20373,12447,35107,1654
,,,,,,,,486,9886,9660,14925,19710,17697,23374,10882,15297,25041,22106,8958,7615,13594,12321,35008,36936,9065,9649,5604,11758,21844,22813,21211,12518,35890,1698
,,,,,,,,487,9926,9644,14903,21669,18625,24131,11338,15765,25976,22296,9207,7779,13963,12698,36393,38304,8974,9903,5783,12210,22968,23895,22243,12816,37406,1775
,,,,,,,,488,10055,9775,15109,23917,18910,25282,11989,16487,27386,22834,9607,8079,14516,13254,37710,40460,9262,10286,6054,12883,23755,24893,23208,13351,40182,1928
,,,,,,,,489,10420,10064,15558,25607,19451,26041,12242,17055,28487,23591,10020,8409,15093,13733,39201,41806,9503,10529,6290,13323,24542,25670,24171,14205,42190,2012
,,,,,,,,490,10684,10716,16577,26437,20262,26668,12524,17846,29203,25317,10418,8771,15502,14328,40899,43073,9498,10712,6465,13613,25044,26661,25010,14319,44193,2106
,,,,,,,,491,10849,10622,16413,26737,20978,26961,12705,18681,29782,26136,10917,9205,15755,14661,42069,43786,9659,10870,6575,13941,25025,27095,25502,14747,45724,2177
,,,,,,,,492,11142,11136,17199,26845,21442,26919,12744,19194,29965,27739,11189,9493,15879,14797,42187,43673,9944,10944,6621,14041,24741,27107,25702,14979,46362,2206
,,,,,,,,493,11520,11554,17835,26799,21576,26454,12666,19262,29932,28609,11361,9638,15688,14725,42120,43336,10212,10696,6567,13885,24347,26893,25487,14949,45304,2141
,,,,,,,,494,11710,11860,18309,26829,21454,26059,12450,19215,29865,29334,11266,9571,15485,14446,41437,42759,10176,10431,6502,13591,23919,26652,25070,14456,44243,2088
,,,,,,,,495,11698,11575,17856,26588,21272,25535,12277,18945,29414,28193,11165,9520,15118,14372,40751,42118,10287,10165,6412,13140,23708,26407,24759,14213,42769,2019
,,,,,,,,496,11654,11395,17579,26415,21041,25111,12153,18772,29206,27583,11119,9469,14872,14377,40646,41828,10118,9880,6349,12897,24021,26484,24875,13837,41666,1960
,,,,,,,,497,11503,11076,17085,26995,21322,25263,12281,18742,29471,27138,11162,9467,14811,14729,41516,42444,10110,9827,6379,12775,25034,27133,25361,13575,40918,1921
,,,,,,,,498,11507,10863,16753,28904,21617,25900,12840,19029,30463,26150,11367,9573,15114,15316,43867,43979,10155,9988,6540,12922,25676,28108,26954,13259,40780,1914
,,,,,,,,499,11622,10876,16777,28459,22928,26894,13562,19448,31779,26157,11827,10035,16270,15807,44026,44867,10472,10475,6719,13393,25459,28178,27047,13411,41909,1968
,,,,,,,,500,12109,11241,17348,27212,22983,26831,13457,20212,31752,27186,11967,10137,16154,15549,43226,44218,11043,10716,6800,14333,24918,27898,26677,14207,44885,2099
,,,,,,,,501,12765,12389,19130,25729,22452,26629,13154,19978,31082,29079,11764,9974,15969,15254,42109,43305,11373,10670,6704,14294,24058,27282,25794,15039,45141,2112
,,,,,,,,502,12807,12825,19795,23810,22054,26137,12750,19479,30075,28889,11539,9789,15707,14810,40806,42247,11212,10438,6509,14094,23048,26356,24573,14883,44495,2080
,,,,,,,,503,12576,12709,19618,21630,21672,25397,12088,18799,28815,28573,11177,9535,15395,14165,38983,40578,10873,10151,6283,13699,21840,25250,23241,14617,43408,2028
,,,,,,,,504,12284,12338,19039,19636,20675,24355,11362,18007,27114,27590,10660,9138,14732,13491,36971,38671,10518,9741,5975,13100,20866,24161,21689,14148,41801,1954
,,,,,,,,505,11767,11873,18318,18127,19312,23233,10703,17182,25807,26389,10065,8625,14045,12847,35337,36831,9896,9298,5680,12449,20576,23290,20629,13543,39925,1870
,,,,,,,,506,11284,11203,17282,17256,18529,22575,10336,16399,24650,25114,9553,8195,13578,12558,34380,35997,9477,8939,5434,11873,20495,22841,19915,12816,37501,1736
,,,,,,,,507,10866,10444,16116,16852,18268,22219,10106,15954,23795,23671,9273,7929,13288,12467,34078,35619,9060,8758,5251,11547,20732,22754,19669,12657,36418,1688
,,,,,,,,508,10507,10036,15503,16905,18232,22061,9978,15701,23542,23143,9139,7795,13149,12478,34007,35488,8906,8699,5192,11359,21320,22906,19705,12400,35953,1672
,,,,,,,,509,10326,9783,15118,17380,18190,22014,9940,15621,23397,22638,9031,7697,13003,12563,34266,35615,9113,8660,5166,11261,22232,23182,20002,12452,35806,1672
,,,,,,,,510,10341,9776,15113,18562,18355,22173,10027,15653,23403,22539,9014,7678,13089,12826,35007,36171,9091,8668,5151,11234,23430,23645,20671,12640,36014,1686
,,,,,,,,511,10389,9813,15175,20280,18849,22585,10235,15951,23845,22811,9132,7753,13210,13182,36298,37141,9094,8763,5252,11405,25125,24488,21690,12901,36644,1719
,,,,,,,,512,10570,9951,15392,22884,18903,23254,10680,16408,24546,23263,9450,7984,13546,13786,37372,38603,9217,9027,5410,11744,26856,25253,22830,13404,37972,1794
,,,,,,,,513,10897,10202,15780,24819,18947,23738,10930,16899,25518,24130,9643,8130,13771,14354,38712,39703,9340,9080,5609,12013,27840,25639,23886,14086,38386,1804
,,,,,,,,514,11223,10729,16603,25875,19402,24000,11208,17383,26254,26116,9982,8447,14110,14866,39725,40370,9407,9102,5748,12227,27905,25466,24379,14403,39483,1858
,,,,,,,,515,11341,10620,16421,26450,19699,24024,11481,17850,26901,26782,10410,8820,14355,15059,40267,40329,9643,9134,5826,12444,27838,24855,24461,14711,40637,1906
,,,,,,,,516,11584,11124,17198,26949,19712,23791,11553,17923,27290,28254,10511,8973,14481,15138,39901,39896,10056,9148,5836,12390,27915,24495,24786,14691,40988,1920
,,,,,,,,517,11752,11521,17804,27197,19435,23389,11703,18061,27546,29029,10604,9063,14369,15221,39738,39662,10227,8956,5822,12319,27945,24104,25094,14609,40631,1892
,,,,,,,,518,11871,11960,18486,27258,19132,23179,11693,18196,27812,29949,10513,9005,14358,15105,39349,39105,10234,8838,5830,12315,27697,23819,25233,14189,40561,1890
,,,,,,,,519,11912,11660,18007,27007,18960,22780,11671,18149,27636,29085,10379,8937,14188,15141,38907,38576,10442,8671,5801,12145,27603,23522,25370,13957,40486,1892
,,,,,,,,520,11953,11597,17905,26738,18949,22459,11717,18047,27616,28737,10299,8867,14095,15229,38968,38438,10306,8506,5761,12068,27905,23596,25814,13701,40333,1883
,,,,,,,,521,11855,11427,17638,27264,19305,22583,11914,17987,27930,28460,10364,8892,14130,15479,40140,39107,10615,8507,5840,12008,29458,24218,26812,13562,40313,1881
,,,,,,,,522,11860,11235,17335,29558,19958,23292,12553,18363,28969,27582,10734,9131,14482,16022,42477,40950,10820,8737,6054,12150,30403,25280,28407,13469,40508,1892
,,,,,,,,523,12018,11264,17382,29428,21482,24075,13090,18950,30230,27534,11357,9714,15295,16399,42962,42124,11147,9204,6350,12600,30335,25529,28710,13754,41430,1936
,,,,,,,,524,12539,11586,17886,28123,21863,23951,12930,19834,30224,28360,11548,9871,15081,16101,42511,41700,11818,9396,6486,13518,29910,25215,28383,14724,44346,2066
,,,,,,,,525,13209,12802,19774,26064,21734,23475,12564,19678,29388,30021,11310,9688,14726,15681,41544,40713,12168,9322,6399,13531,28635,24355,27153,15635,44561,2076
,,,,,,,,526,13179,13104,20231,23707,21408,22706,12132,19066,28197,29551,11094,9508,14334,14950,40011,39198,11774,9070,6211,13274,27203,23173,25664,15629,43439,2020
,,,,,,,,527,12983,12956,20003,21283,20552,21735,11537,18268,26827,29312,10735,9226,13793,14005,37866,37241,11385,8753,5938,12798,25612,21846,23995,15461,41776,1938
,,,,,,,,528,12712,12654,19528,18925,19380,20762,10882,17239,25275,28407,10170,8780,13086,13125,35584,35306,10957,8315,5602,12113,24380,20549,22297,15044,39301,1816
,,,,,,,,529,12147,12030,18563,17431,16538,19640,10144,16189,23957,26934,9014,8024,12296,12471,33136,33231,10260,7924,5300,11363,23672,19572,21126,14210,36291,1672
,,,,,,,,530,11439,11209,17301,16688,15733,19037,9834,15272,22715,25151,8497,7557,11790,12161,32265,32515,9718,7614,5024,10841,23621,19121,20620,13394,34565,1588
,,,,,,,,531,10822,10396,16060,16392,15372,18843,9698,14891,22321,23562,8181,7288,11559,12060,31991,32155,9175,7579,4961,10630,23877,19072,20601,13009,33829,1562
,,,,,,,,532,10328,9716,15043,16874,15220,18876,9675,14772,22205,22025,7992,7105,11394,12179,32052,32252,9128,7606,4950,10636,24692,19398,21101,12841,33746,1563
,,,,,,,,533,10254,9557,14805,18705,15394,19302,9812,15004,22497,21908,7970,7066,11469,12522,32902,33073,9409,7758,5029,10779,26497,20336,22447,12994,34284,1596
,,,,,,,,534,10297,9501,14725,22247,15931,20348,10358,15467,23387,21984,8103,7157,11780,13447,35220,35364,9435,8081,5208,11137,29583,22294,25376,13280,35757,1673
,,,,,,,,535,10461,9629,14925,24712,19123,22349,11597,16652,25603,22704,8922,7715,12702,14456,39651,39375,9645,8716,5655,12018,31388,24424,27514,13984,39272,1844
,,,,,,,,536,10920,10030,15547,25851,24091,24063,12571,18213,28592,24229,9985,8671,14453,15296,42050,41640,10021,9640,6300,13466,30925,24687,27561,15291,45375,2153
,,,,,,,,537,11901,10881,16866,26822,24436,24220,12824,18688,30001,26807,10508,9266,15160,15337,41706,41147,10893,10000,6631,14097,30561,24402,27588,17101,47112,2225
,,,,,,,,538,12834,12410,19251,27297,23511,23761,12877,18524,29916,30447,10500,9421,15088,15481,41238,40481,11139,9851,6522,13948,29990,24167,27740,17335,45792,2147
,,,,,,,,539,12926,12964,20092,27785,22609,23782,13005,18532,29994,31330,10571,9495,15219,15323,41220,40478,11063,9748,6375,13880,29507,23997,27690,16616,44879,2078
,,,,,,,,540,12708,13114,20308,28368,22014,23876,12993,18558,29961,30434,10457,9476,15452,15216,40537,40085,11037,9772,6337,13614,28857,23797,27495,15895,44682,2067
,,,,,,,,541,12683,13197,20415,28672,21546,23650,13000,18555,29820,28807,10403,9478,15401,15129,39963,39824,10954,9594,6291,13375,28245,23546,27288,15224,43798,2016
,,,,,,,,542,12609,13518,20908,28695,20942,23475,13000,18427,29907,29016,10239,9376,15385,14969,39419,39478,10874,9420,6248,13158,27622,23201,26931,14637,42931,1968
,,,,,,,,543,12498,13160,20340,28773,20682,23275,12929,18287,29826,27585,10144,9303,15365,14801,39069,39118,10919,9271,6196,12953,27317,23014,26746,14367,42372,1940
,,,,,,,,544,12355,12945,20001,28887,20772,23241,12928,18181,29838,26664,10157,9293,15371,14839,39454,39147,10812,9098,6195,12759,27591,23297,27005,14096,41868,1917
,,,,,,,,545,12271,12710,19633,29523,21723,23586,13190,18386,30335,25921,10376,9394,15594,15222,40868,40182,10942,9100,6281,12799,29181,24258,27911,13912,41824,1917
,,,,,,,,546,12290,12610,19479,31895,23607,24588,13825,18820,31539,25668,10895,9725,16080,16010,43379,42215,11253,9325,6496,13013,30686,26132,30173,14067,42245,1942
,,,,,,,,547,12725,12739,19681,31657,25361,25664,14115,19603,33244,26203,11299,10094,16732,15869,42587,42650,11824,9932,6811,13581,29791,26572,30341,14624,43495,2004
,,,,,,,,548,13492,13090,20234,29638,25352,25390,13759,20381,32630,27942,11212,10027,16292,15184,40934,41644,12681,10170,6885,14333,28372,25962,29169,15784,46377,2134
,,,,,,,,549,14165,14276,22081,26975,24952,24841,13315,19990,31227,30633,10936,9770,16011,14571,39552,40874,12431,9907,6665,14161,26755,25174,27566,16537,46167,2118
,,,,,,,,550,13755,14276,22079,24165,18999,24076,12731,19440,30138,30368,9961,9056,15654,13795,36607,39067,11788,9689,6469,13971,24612,24066,25614,16201,45430,2082
,,,,,,,,551,13252,13625,21074,21220,17034,22980,11932,18556,28183,29152,9384,8576,14954,12623,33687,36566,11415,9323,6139,13554,22587,22779,23548,15710,43875,2004
,,,,,,,,552,12801,13098,20265,18920,15743,21869,11160,17479,26275,28056,8740,8003,14062,11624,31433,34631,10717,8819,5757,12815,21296,21692,21993,15001,41037,1874
,,,,,,,,553,12101,12271,18983,17569,13631,21085,10631,16591,25085,26939,7980,7339,13277,10908,29234,33263,9991,8422,5461,12131,20516,21344,21143,14007,38307,1750
,,,,,,,,554,11382,11241,17388,16828,12818,20841,10332,16101,24361,25025,7448,6848,12891,10536,28421,32679,9547,8274,5335,11732,20263,21541,20908,13173,36773,1688
,,,,,,,,555,10913,10416,16113,16500,12307,20660,10142,15867,23896,23404,7163,6600,12640,10389,27968,32353,9288,8236,5276,11582,20227,21791,20950,12679,36290,1676
,,,,,,,,556,10665,9934,15371,16780,12087,20697,10090,15852,23693,22776,7030,6453,12527,10421,28018,32611,9198,8239,5257,11568,20618,22474,21531,12545,36281,1681
,,,,,,,,557,10667,9821,15204,18525,12042,21191,10228,16176,23900,22630,6990,6391,12566,10747,28850,33586,9361,8390,5318,11694,22226,23849,23125,12642,36784,1712
,,,,,,,,558,10699,9778,15145,22124,12472,22323,10815,16907,24739,22605,7133,6487,12926,11634,31257,36122,9477,8718,5511,12033,25324,26286,26287,12789,38084,1779
,,,,,,,,559,10902,9898,15334,24377,14939,24292,12039,18476,26932,23223,7837,6975,13932,13045,35880,40357,9607,9324,5927,12930,26866,28777,28511,13422,41500,1945
,,,,,,,,560,11357,10302,15962,25532,18254,26005,13117,20336,29843,24634,8737,7815,15523,13684,38021,42682,10115,10216,6582,14290,26346,28823,28300,14633,47143,2233
,,,,,,,,561,12353,11170,17307,26508,18517,26000,13429,20514,31199,27126,9313,8451,16008,13513,37191,42103,10964,10459,6907,14767,25840,27563,27686,16411,48275,2276
