region,marginal_price,total_demand
BASN,49.62407059505395,177158138.0
CASO,53.777434564640075,158791938.0
CANO,56.01830342720639,245898072.0
FRCC,57.105435071164116,334048179.0
ISNE,92.80894255821009,210413923.0
MISC,47.76339476115975,264171318.0
MISE,53.8268341657463,137137308.0
MISS,48.44666818043702,242486982.0
MISW,46.47754848648904,324181570.0
NWPP,47.280155615404084,300529644.0
NYCW,76.37428973877337,106442119.0
NYUP,62.164598816450464,92400602.0
PJMC,50.4220568714578,152682741.0
PJMD,64.45000302655859,145712440.0
PJME,67.35914102871742,389826566.0
PJMW,51.31587878591708,412215498.0
RMRG,41.415303346747564,150676430.0
SPPC,44.23828214776035,108907378.0
SPPN,42.65815264491793,74985567.0
SPPS,41.99457991428693,177543457.0
SRCA,58.001358801474616,287884867.0
SRCE,50.320290210509064,285639456.0
SRSE,55.56898953523706,333542368.0
SRSG,49.14758452866819,204888767.0
TRE,44.42405337350524,555402906.0
TREW,39.149458118216494,26667903.0
