region,marginal_price,total_demand
BASN,44.637912600726516,117622650.0
CASO,48.238507793491,115510879.0
CANO,49.20551860804163,178550343.0
FRCC,52.33788672137765,263664150.0
ISNE,59.71344098736341,149354094.0
MISC,45.09642535074461,200796305.0
MISE,50.28506291192016,108618551.0
MISS,44.50685286247052,185407544.0
MISW,42.969228649984984,244560055.0
NWPP,41.297837211029155,213747716.0
NYCW,61.34883193180011,83015898.0
NYUP,49.68877392772291,74762455.0
PJMC,46.88581124331682,125041636.0
PJMD,54.70058991280655,116835353.0
PJME,56.29727412060169,308414943.0
PJMW,48.74306208462836,328889729.0
RMRG,38.05392804209637,100288099.0
SPPC,41.47284643298484,83557695.0
SPPN,40.261037268628236,54220969.0
SPPS,39.81331202722234,131322851.0
SRCA,52.21279621049388,228687588.0
SRCE,46.02582140802307,225061849.0
SRSE,51.02412100843326,255962582.0
SRSG,44.600503416458416,147664933.0
TRE,41.666978973717804,442846698.0
TREW,38.34768049338915,20819394.0
