model,line_name,planning_year,case,unit,start_value,end_value
USENSYS,BASN_to_CANO,2027,short-base-200-no-ccs,MW,100,100
USENSYS,BASN_to_CASO,2027,short-base-200-no-ccs,MW,5920,5920
USENSYS,BASN_to_NWPP,2027,short-base-200-no-ccs,MW,3350,3350
USENSYS,BASN_to_RMRG,2027,short-base-200-no-ccs,MW,3750,3750
USENSYS,BASN_to_SRSG,2027,short-base-200-no-ccs,MW,5385,5385
USENSYS,CANO_to_CASO,2027,short-base-200-no-ccs,MW,3675,3675
USENSYS,CANO_to_NWPP,2027,short-base-200-no-ccs,MW,3675,3675
USENSYS,CASO_to_NWPP,2027,short-base-200-no-ccs,MW,2858,2858
USENSYS,CASO_to_SRSG,2027,short-base-200-no-ccs,MW,4354,4354
USENSYS,FRCC_to_SRSE,2027,short-base-200-no-ccs,MW,3600,3600
USENSYS,ISNE_to_NYCW,2027,short-base-200-no-ccs,MW,760,760
USENSYS,ISNE_to_NYUP,2027,short-base-200-no-ccs,MW,1400,1400
USENSYS,MISC_to_MISS,2027,short-base-200-no-ccs,MW,1039,1039
USENSYS,MISC_to_MISW,2027,short-base-200-no-ccs,MW,1655,1655
USENSYS,MISC_to_PJMC,2027,short-base-200-no-ccs,MW,5244,5244
USENSYS,MISC_to_PJMW,2027,short-base-200-no-ccs,MW,5441,5441
USENSYS,MISC_to_SPPC,2027,short-base-200-no-ccs,MW,1430,1430
USENSYS,MISC_to_SPPS,2027,short-base-200-no-ccs,MW,1172,1172
USENSYS,MISC_to_SRCE,2027,short-base-200-no-ccs,MW,3745,3745
USENSYS,MISE_to_PJMW,2027,short-base-200-no-ccs,MW,2662,2662
USENSYS,MISS_to_SPPS,2027,short-base-200-no-ccs,MW,1697,1697
USENSYS,MISS_to_SRCE,2027,short-base-200-no-ccs,MW,4092,4092
USENSYS,MISS_to_SRSE,2027,short-base-200-no-ccs,MW,891,891
USENSYS,MISW_to_NWPP,2027,short-base-200-no-ccs,MW,200,200
USENSYS,MISW_to_PJMC,2027,short-base-200-no-ccs,MW,3200,3200
USENSYS,MISW_to_SPPN,2027,short-base-200-no-ccs,MW,5512,5512
USENSYS,NWPP_to_RMRG,2027,short-base-200-no-ccs,MW,400,400
USENSYS,NYCW_to_NYUP,2027,short-base-200-no-ccs,MW,2489,2489
USENSYS,NYCW_to_PJME,2027,short-base-200-no-ccs,MW,660,4298
USENSYS,NYUP_to_PJME,2027,short-base-200-no-ccs,MW,1255,1255
USENSYS,PJMC_to_PJMW,2027,short-base-200-no-ccs,MW,980,980
USENSYS,PJMD_to_PJME,2027,short-base-200-no-ccs,MW,1200,1200
USENSYS,PJMD_to_PJMW,2027,short-base-200-no-ccs,MW,6930,6930
USENSYS,PJMD_to_SRCA,2027,short-base-200-no-ccs,MW,1000,1000
USENSYS,PJME_to_PJMW,2027,short-base-200-no-ccs,MW,3885,3885
USENSYS,PJMW_to_SRCA,2027,short-base-200-no-ccs,MW,1219,1219
USENSYS,PJMW_to_SRCE,2027,short-base-200-no-ccs,MW,3333,3333
USENSYS,RMRG_to_SPPC,2027,short-base-200-no-ccs,MW,210,784
USENSYS,RMRG_to_SPPN,2027,short-base-200-no-ccs,MW,410,870
USENSYS,RMRG_to_SRSG,2027,short-base-200-no-ccs,MW,614,614
USENSYS,SPPC_to_SPPN,2027,short-base-200-no-ccs,MW,1433,1879
USENSYS,SPPC_to_SPPS,2027,short-base-200-no-ccs,MW,3372,3372
USENSYS,SPPS_to_SRSG,2027,short-base-200-no-ccs,MW,1010,1010
USENSYS,SPPS_to_TRE,2027,short-base-200-no-ccs,MW,600,600
USENSYS,SPPS_to_TREW,2027,short-base-200-no-ccs,MW,220,1384
USENSYS,SRCA_to_SRCE,2027,short-base-200-no-ccs,MW,216,216
USENSYS,SRCA_to_SRSE,2027,short-base-200-no-ccs,MW,1400,1400
USENSYS,SRCE_to_SRSE,2027,short-base-200-no-ccs,MW,3196,3196
USENSYS,TRE_to_TREW,2027,short-base-200-no-ccs,MW,16529,16529
USENSYS,BASN_to_CANO,2030,short-base-200-no-ccs,MW,100,459
USENSYS,BASN_to_CASO,2030,short-base-200-no-ccs,MW,5920,5920
USENSYS,BASN_to_NWPP,2030,short-base-200-no-ccs,MW,3350,3350
USENSYS,BASN_to_RMRG,2030,short-base-200-no-ccs,MW,3750,3750
USENSYS,BASN_to_SRSG,2030,short-base-200-no-ccs,MW,5385,5385
USENSYS,CANO_to_CASO,2030,short-base-200-no-ccs,MW,3675,3675
USENSYS,CANO_to_NWPP,2030,short-base-200-no-ccs,MW,3675,3675
USENSYS,CASO_to_NWPP,2030,short-base-200-no-ccs,MW,2858,2858
USENSYS,CASO_to_SRSG,2030,short-base-200-no-ccs,MW,4354,11740
USENSYS,FRCC_to_SRSE,2030,short-base-200-no-ccs,MW,3600,10607
USENSYS,ISNE_to_NYCW,2030,short-base-200-no-ccs,MW,760,1269
USENSYS,ISNE_to_NYUP,2030,short-base-200-no-ccs,MW,1400,4817
USENSYS,MISC_to_MISS,2030,short-base-200-no-ccs,MW,1039,1039
USENSYS,MISC_to_MISW,2030,short-base-200-no-ccs,MW,1655,1655
USENSYS,MISC_to_PJMC,2030,short-base-200-no-ccs,MW,5244,5244
USENSYS,MISC_to_PJMW,2030,short-base-200-no-ccs,MW,5441,25724
USENSYS,MISC_to_SPPC,2030,short-base-200-no-ccs,MW,1430,14300
USENSYS,MISC_to_SPPS,2030,short-base-200-no-ccs,MW,1172,11720
USENSYS,MISC_to_SRCE,2030,short-base-200-no-ccs,MW,3745,3745
USENSYS,MISE_to_PJMW,2030,short-base-200-no-ccs,MW,2662,2662
USENSYS,MISS_to_SPPS,2030,short-base-200-no-ccs,MW,1697,16970
USENSYS,MISS_to_SRCE,2030,short-base-200-no-ccs,MW,4092,4092
USENSYS,MISS_to_SRSE,2030,short-base-200-no-ccs,MW,891,10000
USENSYS,MISW_to_NWPP,2030,short-base-200-no-ccs,MW,200,200
USENSYS,MISW_to_PJMC,2030,short-base-200-no-ccs,MW,3200,7550
USENSYS,MISW_to_SPPN,2030,short-base-200-no-ccs,MW,5512,5512
USENSYS,NWPP_to_RMRG,2030,short-base-200-no-ccs,MW,400,8722
USENSYS,NYCW_to_NYUP,2030,short-base-200-no-ccs,MW,2489,3450
USENSYS,NYCW_to_PJME,2030,short-base-200-no-ccs,MW,4298,6384
USENSYS,NYUP_to_PJME,2030,short-base-200-no-ccs,MW,1255,6990
USENSYS,PJMC_to_PJMW,2030,short-base-200-no-ccs,MW,980,7686
USENSYS,PJMD_to_PJME,2030,short-base-200-no-ccs,MW,1200,4322
USENSYS,PJMD_to_PJMW,2030,short-base-200-no-ccs,MW,6930,6930
USENSYS,PJMD_to_SRCA,2030,short-base-200-no-ccs,MW,1000,1000
USENSYS,PJME_to_PJMW,2030,short-base-200-no-ccs,MW,3885,11464
USENSYS,PJMW_to_SRCA,2030,short-base-200-no-ccs,MW,1219,1219
USENSYS,PJMW_to_SRCE,2030,short-base-200-no-ccs,MW,3333,5029
USENSYS,RMRG_to_SPPC,2030,short-base-200-no-ccs,MW,784,9033
USENSYS,RMRG_to_SPPN,2030,short-base-200-no-ccs,MW,870,6127
USENSYS,RMRG_to_SRSG,2030,short-base-200-no-ccs,MW,614,614
USENSYS,SPPC_to_SPPN,2030,short-base-200-no-ccs,MW,1879,2000
USENSYS,SPPC_to_SPPS,2030,short-base-200-no-ccs,MW,3372,4543
USENSYS,SPPS_to_SRSG,2030,short-base-200-no-ccs,MW,1010,10100
USENSYS,SPPS_to_TRE,2030,short-base-200-no-ccs,MW,600,10000
USENSYS,SPPS_to_TREW,2030,short-base-200-no-ccs,MW,1384,8688
USENSYS,SRCA_to_SRCE,2030,short-base-200-no-ccs,MW,216,3066
USENSYS,SRCA_to_SRSE,2030,short-base-200-no-ccs,MW,1400,1400
USENSYS,SRCE_to_SRSE,2030,short-base-200-no-ccs,MW,3196,7491
USENSYS,TRE_to_TREW,2030,short-base-200-no-ccs,MW,16529,16529
USENSYS,MISC_to_MISE,2030,short-base-200-no-ccs,MW,,6736
USENSYS,MISC_to_SPPN,2030,short-base-200-no-ccs,MW,,7365
USENSYS,MISS_to_SPPC,2030,short-base-200-no-ccs,MW,,8006
USENSYS,MISW_to_SPPC,2030,short-base-200-no-ccs,MW,,1812
USENSYS,SPPN_to_SPPS,2030,short-base-200-no-ccs,MW,,5470
USENSYS,SRSG_to_TRE,2030,short-base-200-no-ccs,MW,,4628
USENSYS,BASN_to_CANO,2035,short-base-200-no-ccs,MW,459,459
