model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,base_20_week,MW,0.18713000000025204
SWITCH,PJMC_to_MISC,2030,base_20_week,MW,0.27999999999974534
SWITCH,PJMC_to_MISC,2035,base_20_week,MW,1.6986399999996138
SWITCH,PJMC_to_MISC,2040,base_20_week,MW,0.030330000000503787
SWITCH,PJMC_to_MISC,2045,base_20_week,MW,0.0640400000002046
SWITCH,PJMC_to_MISC,2050,base_20_week,MW,18.93170000000009
SWITCH,PJMC_to_PJMW,2027,base_20_week,MW,0.323729999999955
SWITCH,PJMC_to_PJMW,2030,base_20_week,MW,5749.61151
SWITCH,PJMC_to_PJMW,2035,base_20_week,MW,9.238730000000032
SWITCH,PJMC_to_PJMW,2040,base_20_week,MW,16.49949000000015
SWITCH,PJMC_to_PJMW,2045,base_20_week,MW,0.011419999999816355
SWITCH,PJMC_to_PJMW,2050,base_20_week,MW,0.10343999999986409
SWITCH,PJMC_to_MISW,2027,base_20_week,MW,0.5939800000001014
SWITCH,PJMC_to_MISW,2030,base_20_week,MW,2456.94421
SWITCH,PJMC_to_MISW,2035,base_20_week,MW,77.2497400000002
SWITCH,PJMC_to_MISW,2040,base_20_week,MW,0.17373999999927037
SWITCH,PJMC_to_MISW,2045,base_20_week,MW,2003.7191300000004
SWITCH,PJMC_to_MISW,2050,base_20_week,MW,324.4535999999998
SWITCH,PJME_to_NYUP,2027,base_20_week,MW,0.01873000000000502
SWITCH,PJME_to_NYUP,2030,base_20_week,MW,1860.6297200000001
SWITCH,PJME_to_NYUP,2035,base_20_week,MW,4238.344419999999
SWITCH,PJME_to_NYUP,2040,base_20_week,MW,1364.0471300000008
SWITCH,PJME_to_NYUP,2045,base_20_week,MW,158.86740999999893
SWITCH,PJME_to_NYUP,2050,base_20_week,MW,0.26604000000043015
SWITCH,PJME_to_PJMW,2027,base_20_week,MW,0.3334100000001854
SWITCH,PJME_to_PJMW,2030,base_20_week,MW,14825.56815
SWITCH,PJME_to_PJMW,2035,base_20_week,MW,9826.103430000003
SWITCH,PJME_to_PJMW,2040,base_20_week,MW,8717.3217
SWITCH,PJME_to_PJMW,2045,base_20_week,MW,9493.759290000002
SWITCH,PJME_to_PJMW,2050,base_20_week,MW,2.3706399999937275
SWITCH,PJME_to_NYCW,2027,base_20_week,MW,3474.0540499999997
SWITCH,PJME_to_NYCW,2030,base_20_week,MW,3561.78006
SWITCH,PJME_to_NYCW,2035,base_20_week,MW,3173.72976
SWITCH,PJME_to_NYCW,2040,base_20_week,MW,2113.94635
SWITCH,PJME_to_NYCW,2045,base_20_week,MW,1358.4531700000007
SWITCH,PJME_to_NYCW,2050,base_20_week,MW,452.0264299999999
SWITCH,PJME_to_PJMD,2027,base_20_week,MW,0.33755999999993946
SWITCH,PJME_to_PJMD,2030,base_20_week,MW,1476.09902
SWITCH,PJME_to_PJMD,2035,base_20_week,MW,215.9395199999999
SWITCH,PJME_to_PJMD,2040,base_20_week,MW,1471.1871699999997
SWITCH,PJME_to_PJMD,2045,base_20_week,MW,1812.8828300000005
SWITCH,PJME_to_PJMD,2050,base_20_week,MW,2.010389999999461
SWITCH,MISE_to_MISC,2027,base_20_week,MW,20.61928
SWITCH,MISE_to_MISC,2030,base_20_week,MW,1458.37329
SWITCH,MISE_to_MISC,2035,base_20_week,MW,444.6570300000001
SWITCH,MISE_to_MISC,2040,base_20_week,MW,164.6418000000001
SWITCH,MISE_to_MISC,2045,base_20_week,MW,0.6586699999998018
SWITCH,MISE_to_MISC,2050,base_20_week,MW,0.8609599999999773
SWITCH,MISE_to_PJMW,2027,base_20_week,MW,0.08489999999983411
SWITCH,MISE_to_PJMW,2030,base_20_week,MW,0.1269600000000537
SWITCH,MISE_to_PJMW,2035,base_20_week,MW,1.320770000000266
SWITCH,MISE_to_PJMW,2040,base_20_week,MW,1.2396899999998823
SWITCH,MISE_to_PJMW,2045,base_20_week,MW,0.7398699999998826
SWITCH,MISE_to_PJMW,2050,base_20_week,MW,0.018149999999877764
SWITCH,MISE_to_MISW,2027,base_20_week,MW,18.65549
SWITCH,MISE_to_MISW,2030,base_20_week,MW,163.81637
SWITCH,MISE_to_MISW,2035,base_20_week,MW,3.6377899999999954
SWITCH,MISE_to_MISW,2040,base_20_week,MW,0.03183000000001357
SWITCH,MISE_to_MISW,2045,base_20_week,MW,0.30552000000000135
SWITCH,MISE_to_MISW,2050,base_20_week,MW,0.8157899999999927
