region,marginal_price,total_demand
BASN,63.164402699994085,177158138.0
CASO,71.72773620923428,158791938.0
CANO,71.43864159493444,245898072.0
FRCC,77.67098134034944,334048179.0
ISNE,71.59024312874948,210413923.0
MISC,70.01937211740162,264171318.0
MISE,75.67407697745476,137137308.0
MISS,71.24651789548498,242486982.0
MISW,63.79670686565831,324181570.0
NWPP,64.08248498344723,300529644.0
NYCW,86.42862935023751,106442119.0
NYUP,67.75947689627361,92400602.0
PJMC,70.20214178292274,152682741.0
PJMD,78.98979181586819,145712440.0
PJME,78.82087736677244,389826566.0
PJMW,76.37911573297826,412215498.0
RMRG,54.85459574032869,150676430.0
SPPC,63.404223867654565,108907378.0
SPPN,58.59430115878975,74985567.0
SPPS,56.317704988175194,177543457.0
SRCA,82.7663532291304,287884867.0
SRCE,82.25362141872581,285639456.0
SRSE,80.29017035019736,333542368.0
SRSG,62.69165549707342,204888767.0
TRE,58.591257991300346,555402906.0
TREW,51.88553945679793,26667903.0
