region,marginal_price,total_demand
BASN,55.453479029659185,117622650.0
CASO,61.636399258385424,115510879.0
CANO,62.39615841235971,178550343.0
FRCC,73.41199133056286,263664150.0
ISNE,73.91735474809599,149354094.0
MISC,60.133084508919694,200796305.0
MISE,67.27298512773176,108618551.0
MISS,58.71982484064003,185407544.0
MISW,56.3777676348593,244560055.0
NWPP,51.0030969267648,213747716.0
NYCW,79.78485987783,83015898.0
NYUP,65.42164189223945,74762455.0
PJMC,62.096619677167965,125041636.0
PJMD,72.85063235134929,116835353.0
PJME,74.94123643206966,308414943.0
PJMW,67.84213058029486,328889729.0
RMRG,46.81727572514049,100288099.0
SPPC,54.08779676122312,83557695.0
SPPN,52.433815214036294,54220969.0
SPPS,51.418414133669756,131322851.0
SRCA,74.31702482396273,228687588.0
SRCE,62.032322294131646,225061849.0
SRSE,68.53784007774561,255962582.0
SRSG,56.011693648809405,147664933.0
TRE,53.72768719421044,442846698.0
TREW,49.15257428524722,20819394.0
