BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.021642040050249e8,1.9729826719884092e6,-2.6307977949445075e6,1.7097236405648326e6,-1.7097236405434255e6,2328.5125584544207,0.00012605012304325026,1.3135263732196607e7,-174695.12457584572,-1.14469286e8,1.5784548902831597e7,267663.216305367,-356871.7891310311,110368.16127970869,-110368.16127970879,0.0031416908676462066,0.00012526274435409947,-5.490461629903062e6,-92882.70220330953,-1.0111996e7,1.9727222638682872e7,3.857111941615997e6,-4.557079326076405e6,83608.13089841354,-83608.13088189503,0.003110803160346844,0.0001240885278598505,-1.127494950309062e7,-96840.75350642575,-7.655465e6,3.0665658746861205e7,39.47446113930109,-46.63803587207178,168262.79071605232,-168262.79069829022,0.008631434178313111,0.0001245371236960162,-1.505130778548745e7,-446311.80546933017,-1.5168032e7,5.979647315596132e6,17.56418209450711,-20.751600327655336,19391.616468959917,-19391.61645119739,0.005442194956597843,0.00012379425227347654,-4.215843737560953e6,-31761.395249667592,-1.732039e6,4.995282537847596e7,2.8782578030153853e6,-3.6519953695786474e6,102794.27700653655,-102794.27698877391,0.007228669833056707,0.00012463320105665743,-3.950305639538653e7,-306611.42300773814,-9.36942e6,5.653033877502007e6,24305.887098566564,-28716.785304187957,191137.55901861572,-191137.55901861627,0.015024003166903973,0.0001263608307158006,1.166703279294865e7,-617484.786351922,-1.6698171e7,2.8281964766358074e7,5607.656636813602,-6625.3031901593595,681362.7985850195,-681362.798585018,0.06361600485447397,0.00012660979464411531,3.557072322986354e7,-127069.41150454953,-6.3724601e7,3.229204653947817e6,1.1136119595039649,-1.3156842724844475,234941.7629811774,-234941.76298117827,0.26193923466352165,0.00012514323031990036,1.6780892825606875e7,-157590.53870491247,-1.9852507e7,1.5314507545125884e8,2.186721007542983e6,-2.8507951132790097e6,2.087667938682113e6,-2.0876679386752874e6,0.04746219149090711,0.0001196174568308479,-90971.12083920103,-109035.26855224097,-1.52280995e8,5.764626889361284e8,3.723433543249959e6,-4.845261058024424e6,6.7708843891488025e6,-6.770884389148738e6,147591.30905348528,0.0001223282239105988,-1.5273224083478425e6,-223670.31869772333,-5.7373746e8
t1,9088.47477988841,3.357254327249606e-5,-0.00010167519239677828,120.65428018850416,-279.3402171451821,1.6343755091777771e-7,9.163051328548148e-9,804.2889757766353,-7.077750468072215,-9727.0,1996.753688569107,5.957659095010543e-5,-7.329223166927036e-5,8.093181210846025,-8.291197035964164,1.6287188309358097e-7,8.77057022079979e-9,-1132.8370312360862,-6.718627834249906,-857.0,399.2493394753494,3.022992141933596e-5,-4.555276251220201e-5,6.1407080737435615,-13.397131623139446,1.6132465319065596e-7,8.823776552106742e-9,265.9540238473059,-8.946924547732074,-649.0,4294.634431555018,2.692142594196316e-5,-4.8601545760524444e-5,12.15385403482913,-26.49988086756411,1.613888304467742e-7,8.842961350978935e-9,-2933.818891476356,-61.469491625466645,-1285.0,723.7226736262718,2.7616774595747774e-5,-5.668316037700763e-5,1.394969209441383,-3.05505796251502,1.612434780675772e-7,8.814252894873401e-9,-571.2069075540679,-3.8556483336535607,-147.0,889.6811241782538,4.242701885985436e-5,-7.848921721063509e-5,7.420565082431229,-16.18927490421553,1.614294174737165e-7,8.887556822443317e-9,-68.99907037137554,-16.91330801052329,-795.0,756.008794601522,2.407706839083177e-5,-4.204316832707472e-5,13.757595224359829,-29.991416685501083,1.6249686226980824e-7,8.952614605724123e-9,715.0449402739852,-44.81989550936328,-1410.0,2376.8707976897276,2.207562518081827e-5,-4.039537651817026e-5,49.23546266864241,-107.35388456762352,1.638893957573106e-7,8.984733828513566e-9,3115.5288935603467,-10.281250978535986,-5424.0,0.0009451214400438107,2.289774208447508e-5,-4.02837994042939e-5,16.768831433386534,-36.569228172613236,1.6164761678054518e-7,8.79604970584559e-9,1699.8471857760533,-9.047716853694059,-1671.0,12579.380917357908,4.112307581942893e-5,-8.14581866406738e-5,141.7255164359265,-318.923636543917,1.604179558582036e-7,8.601077464641748e-9,-55.55443823291162,-14.628318556893685,-12332.0,53136.57149978136,2.382152667902033e-5,-592.511013331665,459.30520478888405,-1680.6287865970946,1.6366394241222958e-7,8.809155086919731e-9,-1838.2476803635282,-31.48924801694572,-49453.0
t2,9529.494597989555,3.233511538183369e-5,-0.00035139253243237717,40.1441178822849,-215.5258590337939,1.6282868504288846e-7,9.164436413891721e-9,-437.7698623001553,-5.342675581868313,-8911.0,1989.9882032571031,6.648559216951173e-5,-7.667396180231287e-5,2.706626416095899,-13.982497921753776,1.6279567966878574e-7,8.748239643303769e-9,-1168.5572022412493,-3.1551193512112237,-807.0,399.2493524982058,3.679273579737301e-5,-3.749465703115392e-5,2.0541408946143145,-10.611912204756266,1.6114653433243178e-7,8.82738846778218e-9,227.9315045081044,-7.623085091291193,-611.0,4330.041209637024,3.204500882226074e-5,-3.846134665063442e-5,4.062645787111555,-20.989876735198514,1.6125240983473074e-7,8.837685259373612e-9,-3063.0175419522757,-39.09643037748941,-1211.0,725.5036390396658,3.260085606653213e-5,-4.1690768217941174e-5,0.46875985794460034,-2.4203695309698983,1.6113437515950046e-7,8.819183144039615e-9,-581.6260427503126,-3.925977607124201,-138.0,173.58254505328384,4.626360232625386e-5,-7.2490164033393e-5,2.482306135439034,-12.824067548351984,1.612452241862893e-7,8.889966431742684e-9,589.0449419553642,-3.2856994566436444,-749.0,278.250391076414,2.7590634827448376e-5,-3.601198730908522e-5,4.5979303236639275,-23.756903429290553,1.622430062197338e-7,8.953747365703602e-9,1104.3660391792328,-36.45744878937097,-1327.0,2121.8154662344423,2.5621267837472325e-5,-3.421396813062967e-5,16.45959189705833,-85.0429736758874,1.6362405882061487e-7,8.989314749699464e-9,3072.908526124836,-10.14060193407294,-5116.0,0.0004331559334570837,2.5756182249921083e-5,-3.54416807816466e-5,5.607058214650721,-28.970207121939218,1.6189222917866187e-7,8.744332570982836e-9,1608.1877111800318,-13.824985825117947,-1571.0,12716.519859062772,4.027917253442262e-5,-0.00015461627204971858,48.23143329404149,-253.6051612759433,1.6347859870026972e-7,8.0817562488919e-9,-934.7242423787839,-14.421774214623543,-11562.0,47916.453450497276,2.0234826409499223e-5,-333.64107472494635,156.7567527848224,-780.7858935836217,1.684318964662077e-7,8.34599556787598e-9,-416.74383132479176,-7.039423734268175,-46535.0
t3,9409.176207861461,4.312753121613838e-5,-642.6810729750903,30.998372800978043,-230.06777248384014,1.626718685604295e-7,9.17030323216246e-9,-163.30284182137925,-2.1229364858975432,-8402.0,1937.8733611281411,9.036735003678338e-5,-7.860335756880011e-5,2.1091139105807852,-11.894234394615,1.6276107591124584e-7,8.757381451433238e-9,-1150.9805996832397,-3.1076527779367944,-774.0,388.40537180332433,5.5934138412894336e-5,-2.8788271556759294e-5,1.6007934879792678,-9.026351500846758,1.6111665267413386e-7,8.836778587454255e-9,212.58518775748348,-7.565028790942637,-586.0,4339.902747711648,4.837303534215992e-5,-2.857472167891223e-5,3.16527275103827,-17.855481832697677,1.6121610829273424e-7,8.849011847539447e-9,-3127.178810804889,-37.03374768877293,-1161.0,725.5038574790129,5.344064767813631e-5,-3.0289596335110948e-5,0.3658419570379044,-2.057479555788836,1.61163297295652e-7,8.829803215401275e-9,-586.8509970953783,-3.9612460167535315,-133.0,173.64928181292237,6.330625224554268e-5,-6.475420784723588e-5,1.9344722627555568,-10.907767543755913,1.612116039800905e-7,8.896944524136876e-9,556.132495193044,-2.8084803644142315,-718.0,9.512135168605768,4.13712130329605e-5,-2.657696573572335e-5,3.582123757026787,-20.208987906235162,1.6219052444027861e-7,8.960847355428735e-9,1315.2056043183225,-35.09089019304521,-1273.0,2339.311772682955,3.85196456326457e-5,-2.530060389222649e-5,12.824373945886704,-72.33866646951022,1.6356465069680784e-7,8.997943784033284e-9,2638.9109184670274,-8.708411792888331,-4910.0,0.0003778277398758854,3.883341242488819e-5,-2.5589931010446656e-5,4.369002447003369,-24.64125460868136,1.6188381900372602e-7,8.752616754312146e-9,1539.0372575766703,-11.765396568179078,-1507.0,12546.180816133652,6.312468970922998e-5,-0.00017641343680905843,38.032737585492114,-210.58903278494373,1.637013461347755e-7,8.091367875588288e-9,-1233.5577428351344,-9.066664687792102,-11131.0,45381.33524007681,2.470337946299093e-5,-445.75888108854724,98.76230506546085,-488.33819932271615,1.6871973293872405e-7,8.357553792489671e-9,-0.00047107252714795973,-1.8166397562389302e-5,-44546.0
t4,9692.032808718228,7.150488451454516e-5,-1573.5557781219873,20.384292008728533,-59.86163047556163,1.6258018034549638e-7,9.177278239411635e-9,0.0002468323520696135,-1.1317459345009514e-5,-8079.000000000001,1938.5490478651304,0.00010581052045137181,-0.0001093282817733882,1.403923676318954,-6.804869925870374,1.6251427942732564e-7,8.769438180049561e-9,-1173.978342388654,-3.1697557589273058,-756.0,371.74904112866227,7.392897631618048e-5,-2.621390068078348e-5,1.0656554888681586,-5.165419500764413,1.6093806971045603e-7,8.849268552807305e-9,212.08938442005788,-7.738709348807883,-572.0,4247.699565757452,6.57952583741213e-5,-2.5516053757085315e-5,2.1065751815888074,-10.21002641458769,1.6103120820866156e-7,8.863016872198165e-9,-3068.583954379807,-37.012200484373274,-1134.0,725.5038269330929,7.252174653898194e-5,-2.641871894955136e-5,0.24395006103730882,-1.1831203849410656,1.6103145797910084e-7,8.84292841876169e-9,-591.571592707196,-3.9931100857081674,-129.0,173.649163087212,7.969429523010302e-5,-7.707717195808817e-5,1.287793944009948,-6.242163939663594,1.6104517629936884e-7,8.906585959482477e-9,535.0070012778076,-2.7017970735707717,-701.0,9.511819510232442,5.731389132221662e-5,-2.3332146738560335e-5,2.3838536260159646,-11.553684218638846,1.620055778760119e-7,8.968896588665946e-9,1276.2137059918982,-35.55572895268697,-1241.0,2728.85046899753,5.4019813590725436e-5,-2.2195683433608585e-5,8.535269964797871,-41.36878650538409,1.6338297534086339e-7,9.007702888880787e-9,2101.9193555652314,-6.936339792098562,-4791.0,0.0003338858677066052,5.4211986865497734e-5,-2.2106150923977436e-5,2.908020994240754,-14.094963655833563,1.6173237662674368e-7,8.762074250330213e-9,1488.7898096478782,-8.603233059629817,-1469.0,12769.500977073294,7.856909906090837e-5,-1031.4116182755597,25.5152556398581,-121.98570526041391,1.6358668240453757e-7,8.11648694387538e-9,-779.8868149029288,-5.732172700821279,-10856.0,43833.05537544009,2.1021035900300488e-5,-356.98528126644453,70.21633029629263,-185.2876230063565,1.6840044410374208e-7,8.387945104192505e-9,0.0012006433599499597,-2.3149443803922064e-5,-43361.0
t5,10058.529423153497,0.00010958330181204396,-1829.999880539951,6.976834058365538,-74.64340874730716,1.6198195966612652e-7,9.153226194892633e-9,-234.81054035328054,-3.0525358970346432,-7923.0,1965.003096225425,0.00018474873497436909,-0.0005366805059418746,0.5095595354664737,-4.738880679721869,1.6205094619674184e-7,8.80534859605115e-9,-1199.5346801860455,-13.23874300922537,-748.0,395.4267418073779,0.00015120825741512367,-1.96369709175118e-5,0.38649897381676646,-3.597236720734873,1.6064150405311788e-7,8.847093079019535e-9,174.44180539418807,-0.6579411227588955,-566.0,4320.343057909147,0.000142543209926704,-1.8798292618999447e-5,0.7657595239773951,-7.11000282950711,1.6068003493414536e-7,8.8659223522873e-9,-3156.814590339143,-35.184348070389014,-1122.0,725.5038434102294,0.00014968266219307356,-1.9577178511176905e-5,0.08723230332171597,-0.8241555148980833,1.6077077229466092e-7,8.840550604188115e-9,-592.7658787414273,-4.001171643312329,-128.0,176.9491764852765,0.00015694874609756526,-0.00020622260531532861,0.467043202439634,-4.347108285815187,1.6067176127808044e-7,8.89833277374931e-9,523.5750040790524,-2.6440662935573505,-694.0,15.61154094626632,0.00013383194548052384,-1.6744479052230424e-5,0.867011302897587,-8.045595400889313,1.6175482934496187e-7,8.958859563279136e-9,1241.882582831965,-21.31565682853549,-1229.0,3902.4019744698576,0.00012974487804208682,-1.600242988991375e-5,3.1016271404333398,-28.808732560380125,1.6317765084069254e-7,9.006233077647078e-9,868.1699843767906,-2.8649671152702836,-4742.0,0.00028945146178466837,0.00012736651718556885,-1.557494402230324e-5,1.0560491390194422,-9.815670610686423,1.614989842491376e-7,8.752944263739108e-9,1473.2700576269017,-10.510837480055653,-1454.0,13058.061592270064,0.00014677060361877362,-1489.9998015688761,8.751154878368885,-85.20453171439512,1.6301375455041997e-7,8.142988290464912e-9,-740.1683021036197,-5.440258379721818,-10746.0,41728.25386101547,1.5604170585367377e-5,-268.85145437793943,27.071942384685016,-411.5415461472237,1.6688738149477477e-7,8.424857971870905e-9,1642.7545574146175,-24.687375799035554,-42693.0
t6,10801.309521969715,7.558735929385845e-5,-1829.9999671065025,14.092654245538212,-85.45700314442085,1.5927319606765471e-7,9.1899632150251e-9,-978.3252958345105,-12.619984773133481,-7909.0,1905.4530638286408,0.00010964633617628909,-239.9999396721757,1.0100585827264608,-5.558401587258607,1.6933085401705384e-7,1.0936100517907764e-8,-903.9455424882419,-12.959348390408131,-744.0,499.142288654085,9.481936264082491e-5,-1.34461700374313e-5,0.7664431396462742,-4.219621083117632,1.6462371829067157e-7,1.0914146585334437e-8,68.3510849567546,-1.0402771427437336,-563.0,3594.7561716060245,8.492256195275856e-5,-1.3409431945201237e-5,1.5165972566468175,-8.3383303552059,1.7748047428731058e-7,1.0960460530262184e-8,-2436.7299682135713,-35.2045418833296,-1116.0,725.7232889106098,8.527436081091261e-5,-1.3636921657482197e-5,0.17437516456624935,-0.9680983858872362,1.513246004104734e-7,1.0864068444492866e-8,-593.9206704317191,-4.008966955434466,-127.0,3452.4186171116735,8.931066498592528e-5,-1166.6999258114022,0.9261886710926317,-5.099251860306454,1.6794991504321414e-7,1.0943689113762324e-8,-1581.6882379513593,-8.85747955708354,-691.0,29.783055893040796,8.343700475258135e-5,-1.2698043326248655e-5,1.7166180572488945,-9.435082092889788,1.799754597117556e-7,1.0925684940576642e-8,1233.3797832253633,-32.44444591228822,-1223.0,3740.10643026037,8.212103701052295e-5,-1.2388750505983475e-5,6.14393794022944,-33.786406451543485,2.029141578938898e-7,1.0935355926100638e-8,1009.8685424627645,-3.3325739650360693,-4719.0,0.00022962320996377936,8.164897955701921e-5,-1.2795577372293766e-5,2.0926774081532935,-11.51243566027843,1.844352168703436e-7,1.0923315144925336e-8,1478.2360082543994,-20.816548607776408,-1448.0,12228.926614266891,0.00010165396315899165,-1489.9999341559387,18.02891010286454,-101.15368947261895,2.0530869332585148e-7,1.0712268914886824e-8,104.1837490413563,-14.9857514050994,-10745.0,40842.92759679246,2.723140929698022e-5,-517.1717212641969,45.99771000606784,-137.17314394261393,2.0617574844253574e-7,1.0737889915589777e-8,2600.590546978764,-41.171015654347975,-42794.0
t7,6842.659719465992,1.1533410150515982e-5,-1830.0007255023531,34.455231865644755,-80.6240976985587,1.550334317289479e-7,9.126078337679417e-9,2959.9998603444683,-31.489999355821745,-7895.0,1790.3781501683584,1.2093649643476759e-5,-240.18816505121586,3.497722677864635,-2.4668169960549817,1.5186749443649771e-7,8.567558804116786e-9,-784.3099092400934,-17.910993669197815,-749.0,3910.892918833041,1.0761196839282298e-5,-1997.4124908611848,2.65269938723449,-1.8724555195961023,1.5056419883661301e-7,8.59301829851859e-9,-1329.6996956758962,-17.560986978123857,-567.0,2701.204218584608,1.0748945715737131e-5,-0.05528211250016777,5.257509314475155,-3.701529203651773,1.5052902052254506e-7,8.613999093751607e-9,-1494.3914416345092,-85.313485712158,-1123.0,658.4456452931299,1.1026631555429873e-5,-0.024259574385970494,0.5974170725307218,-0.42857782202972533,1.5079596504160356e-7,8.587421316343894e-9,-519.7902440162815,-10.799992015825907,-128.0,7303.561667207083,1.1999682776441662e-5,-2502.417575615497,3.2055362330894726,-2.2627137467644656,1.5073307126455136e-7,8.58633928791557e-9,-4037.674442294717,-69.41248382666177,-695.0,194.7361070733422,9.455288157544084e-6,-25.1976058030172,5.953114669680057,-4.188802121304345,1.518380291508012e-7,8.6512456694693e-9,1165.974896206194,-105.2777195108967,-1232.0,4126.157247191773,8.992634642164384e-6,-6.958012383229568,21.294843788496184,-14.996530870696898,1.5291707990863597e-7,8.717934591440297e-9,639.6311812412822,-22.128737894228003,-4743.0,0.00017821293840671843,9.035289211423614e-6,-0.0018005293245955001,7.2497200174071095,-5.1094668820262,1.5165904183652313e-7,8.52452164062121e-9,1488.2425084742067,-30.38114840374638,-1460.0,14302.931728334597,9.357316840142414e-6,-2833.95888015143,60.03284014618798,-44.41010496249495,1.8154717519679784e-7,1.0692692005823771e-8,-688.5734341588699,-19.022158505052026,-10777.0,40744.911265203475,2.077858204751067e-5,-555.0649365192729,187.99141724057804,-197.25747015727268,1.8942630846165508e-7,1.0732213719225654e-8,2600.590720754216,-41.171017286972,-42740.0
t8,7101.375184965989,6.672452744983882e-5,-1830.000419260958,82.43491367985162,-70.31961342169505,1.5515015381061303e-7,9.124643665722494e-9,2959.999868302023,-31.489999403685317,-8212.0,1514.816394593923,0.03997971565339578,-240.19194822171653,6.48616196921677,-8.117317872021859,1.5207238529918327e-7,8.781065379389189e-9,-453.1222756770179,-17.910994512170262,-802.0,5269.253461559421,562.3592490717491,-3258.092025126902,4.933356957627052,-6.179424706941994,1.5066441358887106e-7,8.793231157227853e-9,-1947.7136294821898,-17.560988322619764,-607.0,2418.4241180973186,0.026753194388701954,-0.05659338443672379,9.529080460640538,-12.684634680074591,1.5085692638049107e-7,8.804611184682787e-9,-1128.9252364933993,-85.31348721270737,-1201.0,591.5285680768776,0.011438498631606672,-0.024685854476140755,1.0900333485187443,-1.4645276056090162,1.5095413005606637e-7,8.784383461210397e-9,-443.3408341197936,-10.79999238199657,-137.0,7723.3848369879515,327.1485198591081,-2974.1470292605977,5.818532918983922,-7.778290360359991,1.5104486368800428e-7,8.775517238968183e-9,-4262.014085354132,-69.41248480019763,-743.0,227.40834053525305,6.12842977381305,-27.63375229901886,10.75641387607089,-14.233989260291747,1.5212474602622295e-7,8.832337581300068e-9,1223.852279056343,-105.27772170422683,-1321.0,4839.592842185368,3.445863128915941,-7.386235172262266,38.7003726929424,-51.4343296660604,1.534320405975151e-7,8.888556561763287e-9,261.2102259170062,-22.128739011378684,-5062.0,0.00017347367204055994,0.0006331165635410442,-0.0014137581509189535,12.318138142450012,-20.624815809515333,1.5227106385064498e-7,8.706312480815856e-9,1605.6884336664884,-30.381148905049525,-1567.0,14142.669485228509,492.5393396988116,-2577.459945214326,95.93851563437431,-214.43976839013456,1.959595791130121e-7,1.0714432198534523e-8,-416.2254690176589,-19.022157902663114,-11504.0,43166.0290694208,2.6957119760608283e-5,-876.3479052557573,487.43035545362545,-154.53125240071373,2.0621526758414392e-7,1.0778674811246907e-8,2600.590723202331,-41.171017310649404,-45182.0
