model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value,new_build,existing
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,MW,0.0,0.0003794009903505,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0014175434144691,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001118355132685,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0002608882449375,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0010577723300547,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,34205.03494243069,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,0.0,0.0001951647030723,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,0.0001789957465358,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,5.5462091635904064e-05,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,0.0,6.203850691712326e-05,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,1830.0,1830.0,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,240.0,240.0,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,1166.7,1166.7,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_res_water_heat_1,res_water_heat,2030,Results_p1,MW,1490.0,1490.0,0,1
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,3693.0,3693.0,0,1
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,0.0,0.0007000132684421,0,1
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,0.0,0.0993230434522751,0,1
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,2179.9173554284494,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,3819.830055414576,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0678177278396544,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0261824460864273,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0336007611653478,1,0
p3_High_Elect_Low_RE,PJM_EMAC,PJM_EMAC_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,0.0,0.0087687549877412,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_battery_advanced_0,Battery_*_Advanced,2030,Results_p1,MW,0.0,0.0174154465053067,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_biomass_1,Biomass,2030,Results_p1,MW,0.0,1580.0000427767084,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_biomass_2,Biomass,2030,Results_p1,MW,0.0,2573.143489454977,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_conventional_hydroelectric_1,Conventional Hydroelectric,2030,Results_p1,MW,9.8,9.8,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_conventional_steam_coal_1,Conventional Steam Coal,2030,Results_p1,MW,7.4,7.4,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_distributed_generation_1,distributed_generation,2030,Results_p1,MW,14.7,14.7,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,2030,Results_p1,MW,1.7,1.7,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,9.0,9.0,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,16.6,16.6,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,59.6,59.6,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,20.3,20.3,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,164.2,164.2,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,MW,665.5,665.5,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,122.8,122.8,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2030,Results_p1,MW,240.2,240.2,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,182.0,182.0,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,360.2,360.2,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,41.6,41.6,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,Natural Gas Fired Combustion Turbine,2030,Results_p1,MW,220.1,220.1,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,MW,407.2,407.2,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,NaturalGas_CCCCSAvgCF_Moderate,2030,Results_p1,MW,1458.7,1458.7,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,MW,497.1,497.1,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,MW,4652.1,4652.1,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_nuclear_1,Nuclear,2030,Results_p1,MW,13706.4,13706.4,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,MW,3904.7,3904.7,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,30.5,30.5,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,57.9,57.9,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,108.5,108.5,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,418.6,418.6,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,24.7,24.7,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,MW,1.0,1.0,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,11.3,11.3,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,285.5,285.5,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,75.8,75.8,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,277.6,277.6,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,30.2,30.2,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,MW,111.8,111.8,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,32.0,32.0,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,155.2,155.2,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,5.1,5.1,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,134.2,134.2,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,77.5,77.5,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,MW,301.5,301.5,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,MW,5017.0,5016.999999594505,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_res_water_heat_1,res_water_heat,2030,Results_p1,MW,180.0,179.99999781269804,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_small_hydroelectric_1,Small Hydroelectric,2030,Results_p1,MW,136.0,135.99999847727358,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,MW,270.0,269.9999961823987,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_trans_light_duty_1,trans_light_duty,2030,Results_p1,MW,31.0,30.999999496135025,0,1
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,165.0,164.9999848286658,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,305.0,304.9999991722612,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,1094.0,1093.9999990303477,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,373.0,372.9999991127697,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,5972.0,5971.999996647666,1,0
p3_High_Elect_Low_RE,PJM_Rest,PJM_Rest_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,MW,8622.0,8621.999995481665,1,0
