Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,6.2131974495670274e7
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,7.679207970576642e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,3.603556937522611e7
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,2.9896340044439126e7
NENG_Rest_nuclear_1,new_england_uranium,1,3.1055840738993242e7
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,3.008903457593505e7
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,5.41027345268862e6
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,3.8929526715027126e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,1.4923395615342956e7
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,1.4177893603358319e7
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,9.76521726740014e6
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,7.829579017314467e7
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,1.177447685649695e7
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.1272079458523265e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,2.0320739797358867e7
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,1.1902197484635223e7
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,2.2580051661209315e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,2.9996982434893176e7
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,7.829089748134871e7
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,3.9128967649339656e6
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,9.323812433136778e6
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,3.2707360302387034e6
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,6.977465991732173e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,1.9172647439149305e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,2.8167451591591056e7
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,4.9952583628993705e7
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,2.5554793376052532e7
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,5.5162567296012826e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,2.620743523370536e7
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,4.0631968270936124e7
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,1.0317365597929129e8
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,1.1751144901329296e9
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,2.657806424607288e7
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,3.2327692137071658e7
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,5.115832304507448e7
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,3.696681033137282e7
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,4.914663101066206e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,1.7990434529180847e7
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,4.792111236000027e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,1.104257904121499e8
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.6211750846640801e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,4.0467014269801594e7
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,1.1691624269093943e8
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,2.6889856998757586e7
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,2.6566596900083255e7
PJM_Rest_nuclear_1,east_north_central_uranium,11,9.196149535421565e8
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,3.875201112807416e7
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,2.579951235386246e7
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,3.57719687810324e6
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,1.3868047917887975e7
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,2.3211145139062624e7
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,2.1074514645668086e7
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,4.19877439792202e6
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,1.0063984237999564e7
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,2.3345594556900334e7
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,2.0953711803784635e7
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,4.337187142840864e6
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,1.0753647510849237e7
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,2.537279351612119e7
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,2.138922186731074e7
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,4.428635362537458e6
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,1.0786132648971416e7
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,2.2234728960821945e7
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,1.9986698547087632e7
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,4.196179268258487e6
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,1.0298056112957807e7
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,2.72774044467557e7
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,2.190753368208717e7
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,4.550315851646322e6
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,1.0952003678868566e7
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,3.1141234430745948e7
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,2.379313480559525e7
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,4.63381387301939e6
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,1.5857490487848476e7
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,2.3761241410724025e7
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,2.2061390838253748e7
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,3.6374947926326143e6
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,1.0963389653035086e7
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,2.6799528602071766e7
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,2.2882220844744418e7
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,3.7180487675029235e6
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,1.1071144504218936e7
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,7.038277892272721e7
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,3.428301908148539e7
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,4.130665281785122e6
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,1.5392575041207232e7
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,east_north_central_naturalgas_ccs90,11,2.0824293315563142e7
PJM_Rest_naturalgas_ccavgcf_moderate_0,east_north_central_naturalgas,11,8.53692256900494e7
PJM_Rest_naturalgas_ctavgcf_moderate_0,east_north_central_naturalgas,11,4.6511515476407774e7
PJM_Rest_nuclear_nuclear_moderate_0,east_north_central_uranium,11,5.26195009790905e6
PJM_Rest_naturalgas_ccs100_moderate_0,east_north_central_naturalgas_ccs100,11,1.9770375197421957e7
