model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,PJMC_to_PJMW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,PJMC_to_MISW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,PJME_to_NYUP,2027,current_policies_short_high_ccs,MW,1481.6511624660102
SWITCH,PJME_to_PJMW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,PJME_to_NYCW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,PJME_to_PJMD,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISE_to_MISC,2027,current_policies_short_high_ccs,MW,2.333094655017217e-11
SWITCH,MISE_to_PJMW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISE_to_MISW,2027,current_policies_short_high_ccs,MW,1.5648137095953774e-11
SWITCH,ISNE_to_NYUP,2027,current_policies_short_high_ccs,MW,1044.4112963405942
SWITCH,ISNE_to_NYCW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_SPPC,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_PJMW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_SRCE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_SPPS,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_MISS,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_SPPN,2027,current_policies_short_high_ccs,MW,3.4272771389245145e-11
SWITCH,MISC_to_MISW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,CANO_to_BASN,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,CANO_to_CASO,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,CANO_to_NWPP,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,TREW_to_TRE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,TREW_to_SPPS,2027,current_policies_short_high_ccs,MW,422.5378702027516
SWITCH,SPPC_to_SPPS,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SPPC_to_MISS,2027,current_policies_short_high_ccs,MW,7.569556295854353e-11
SWITCH,SPPC_to_SPPN,2027,current_policies_short_high_ccs,MW,208.04770564628075
SWITCH,SPPC_to_MISW,2027,current_policies_short_high_ccs,MW,2.3750119495815387e-11
SWITCH,FRCC_to_SRSE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,TRE_to_SPPS,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCA_to_PJMW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCA_to_SRCE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCA_to_PJMD,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCA_to_SRSE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,NYUP_to_NYCW,2027,current_policies_short_high_ccs,MW,3809.469210965388
SWITCH,PJMW_to_SRCE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,PJMW_to_PJMD,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_RMRG,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_CASO,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_NWPP,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_SRSG,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCE_to_MISS,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCE_to_SRSE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SPPS_to_MISS,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SPPS_to_SRSG,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SPPS_to_SPPN,2027,current_policies_short_high_ccs,MW,1.8447987210140415e-10
SWITCH,RMRG_to_NWPP,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,RMRG_to_SRSG,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,MISS_to_SRSE,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,CASO_to_NWPP,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,CASO_to_SRSG,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,SPPN_to_MISW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,NWPP_to_SPPN,2027,current_policies_short_high_ccs,MW,1.3575989880642791e-11
SWITCH,NWPP_to_MISW,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,RMRG_to_SPPN,2027,current_policies_short_high_ccs,MW,0.0
SWITCH,RMRG_to_SPPC,2027,current_policies_short_high_ccs,MW,2.842170943040401e-14
SWITCH,SRSG_to_TRE,2027,current_policies_short_high_ccs,MW,2.2691960421830365e-11
SWITCH,PJMC_to_MISC,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,PJMC_to_PJMW,2030,current_policies_short_high_ccs,MW,4.547473508864641e-13
SWITCH,PJMC_to_MISW,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,PJME_to_NYUP,2030,current_policies_short_high_ccs,MW,2118.4100127884326
SWITCH,PJME_to_PJMW,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,PJME_to_NYCW,2030,current_policies_short_high_ccs,MW,4.661160346586257e-12
SWITCH,PJME_to_PJMD,2030,current_policies_short_high_ccs,MW,4.547473508864641e-13
SWITCH,MISE_to_MISC,2030,current_policies_short_high_ccs,MW,3.602273191661146e-10
SWITCH,MISE_to_PJMW,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,MISE_to_MISW,2030,current_policies_short_high_ccs,MW,2.519629170884608e-10
SWITCH,ISNE_to_NYUP,2030,current_policies_short_high_ccs,MW,225.42601637300186
SWITCH,ISNE_to_NYCW,2030,current_policies_short_high_ccs,MW,1.1368683772161603e-13
SWITCH,MISC_to_SPPC,2030,current_policies_short_high_ccs,MW,9.094947017729282e-13
SWITCH,MISC_to_PJMW,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_SRCE,2030,current_policies_short_high_ccs,MW,9.094947017729282e-13
SWITCH,MISC_to_SPPS,2030,current_policies_short_high_ccs,MW,2.2737367544323206e-13
SWITCH,MISC_to_MISS,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,MISC_to_SPPN,2030,current_policies_short_high_ccs,MW,4.973614605222219e-10
SWITCH,MISC_to_MISW,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,CANO_to_BASN,2030,current_policies_short_high_ccs,MW,1.9895196601282805e-13
SWITCH,CANO_to_CASO,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,CANO_to_NWPP,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,TREW_to_TRE,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,TREW_to_SPPS,2030,current_policies_short_high_ccs,MW,916.3463414775118
SWITCH,SPPC_to_SPPS,2030,current_policies_short_high_ccs,MW,4.547473508864641e-13
SWITCH,SPPC_to_MISS,2030,current_policies_short_high_ccs,MW,1.365542939469563e-09
SWITCH,SPPC_to_SPPN,2030,current_policies_short_high_ccs,MW,2.2737367544323206e-12
SWITCH,SPPC_to_MISW,2030,current_policies_short_high_ccs,MW,2.920266109919725e-10
SWITCH,FRCC_to_SRSE,2030,current_policies_short_high_ccs,MW,9.094947017729282e-13
SWITCH,TRE_to_SPPS,2030,current_policies_short_high_ccs,MW,2.0463630789890885e-12
SWITCH,SRCA_to_PJMW,2030,current_policies_short_high_ccs,MW,2.2737367544323206e-13
SWITCH,SRCA_to_SRCE,2030,current_policies_short_high_ccs,MW,8.526512829121202e-14
SWITCH,SRCA_to_PJMD,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCA_to_SRSE,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,NYUP_to_NYCW,2030,current_policies_short_high_ccs,MW,1415.7956971080685
SWITCH,PJMW_to_SRCE,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,PJMW_to_PJMD,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_RMRG,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_CASO,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_NWPP,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,BASN_to_SRSG,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCE_to_MISS,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,SRCE_to_SRSE,2030,current_policies_short_high_ccs,MW,0.0
SWITCH,SPPS_to_MISS,2030,current_policies_short_high_ccs,MW,782.5246929439463
SWITCH,SPPS_to_SRSG,2030,current_policies_short_high_ccs,MW,2.2737367544323206e-13
SWITCH,SPPS_to_SPPN,2030,current_policies_short_high_ccs,MW,4.435379053133567e-09
SWITCH,RMRG_to_NWPP,2030,current_policies_short_high_ccs,MW,5.684341886080801e-13
SWITCH,RMRG_to_SRSG,2030,current_policies_short_high_ccs,MW,4.547473508864641e-13
