period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,295573.0425980243,SWITCH,BASN,BASN_batteries_1,Battery,current_policies_short_high_ccs,all,MWh,2027
2027,7.901853725253486e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,current_policies_short_high_ccs,all,MWh,2027
2027,65376.91439994835,SWITCH,BASN,BASN_biomass_1,Other,current_policies_short_high_ccs,all,MWh,2027
2027,179472.38399997514,SWITCH,BASN,BASN_biomass_2,Other,current_policies_short_high_ccs,all,MWh,2027
2027,8882173.17122274,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,9960721.400729898,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,current_policies_short_high_ccs,all,MWh,2027
2027,15595581.45634386,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,current_policies_short_high_ccs,all,MWh,2027
2027,2908742.774999998,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,current_policies_short_high_ccs,all,MWh,2027
2027,4035503.4719999954,SWITCH,BASN,BASN_geothermal_1,Geothermal,current_policies_short_high_ccs,all,MWh,2027
2027,2.4161819416213213e-09,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,4.009191316021832e-09,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,1.7332395621644732e-06,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,2.5144348781078262e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,2.510885700928121e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,30359679.91218292,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,6.594214822928223e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,8.532733935764196e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,4.3582781644416506e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,4.4982027508740215e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,3.45958892122268e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,3.4243808910680654e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,2.711452633568742e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,2.9614979872853424e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,276802.8609516621,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,17260546.81075006,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,1.7111276681386938e-08,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,2.040805949987509e-08,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,3.132597914780229e-08,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,1.2956541868598867e-08,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,1.4726793132577407e-08,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,5.3415582404852075e-08,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,current_policies_short_high_ccs,all,MWh,2027
2027,1.110337171894732e-08,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,current_policies_short_high_ccs,all,MWh,2027
2027,3996895.565741355,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,1.5763437123897725e-09,SWITCH,BASN,BASN_petroleum_liquids_1,Other,current_policies_short_high_ccs,all,MWh,2027
2027,1643290.5216000006,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,19998970.00108941,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,1.0311833323098589e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,9.16480593715145e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,4.177428867271063e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,4.3182839600956306e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,4.1864324226654047e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,3.627267805938024e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,3.238561312962002e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,3.2685196331361785e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,2.754668111336221e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,2.8907289868645137e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,current_policies_short_high_ccs,all,MWh,2027
2027,971156.7451770577,SWITCH,CANO,CANO_batteries_1,Battery,current_policies_short_high_ccs,all,MWh,2027
2027,7.424613146997949e-08,SWITCH,CANO,CANO_battery_moderate_0,Battery,current_policies_short_high_ccs,all,MWh,2027
2027,1258261.0787999525,SWITCH,CANO,CANO_biomass_1,Other,current_policies_short_high_ccs,all,MWh,2027
2027,624429.1871999777,SWITCH,CANO,CANO_biomass_2,Other,current_policies_short_high_ccs,all,MWh,2027
2027,21136212.41450729,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,10708259.311999999,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,current_policies_short_high_ccs,all,MWh,2027
2027,879207.9021251645,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,2.40873578098794e-09,SWITCH,CANO,CANO_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,3.918227408541913e-09,SWITCH,CANO,CANO_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_short_high_ccs,all,MWh,2027
2027,1.331681429251254e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,8.295957227058102e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,6.350928891702224e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,2.5883384861810225e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,1.022627158225207e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,7.676492239551547e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,1.0288051988968667e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,9.032256159843642e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_short_high_ccs,all,MWh,2027
2027,8.78737257195931e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_short_high_ccs,all,MWh,2027
