model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,current_policies_short_high_ccs,kg,32500481068.77021
SWITCH,CANO,2027,current_policies_short_high_ccs,kg,13133042070.232405
SWITCH,CASO,2027,current_policies_short_high_ccs,kg,14471021047.478437
SWITCH,FRCC,2027,current_policies_short_high_ccs,kg,88185261876.02881
SWITCH,ISNE,2027,current_policies_short_high_ccs,kg,15718348388.594063
SWITCH,MISC,2027,current_policies_short_high_ccs,kg,119851259263.23795
SWITCH,MISE,2027,current_policies_short_high_ccs,kg,49178235327.66396
SWITCH,MISS,2027,current_policies_short_high_ccs,kg,81346559755.4798
SWITCH,MISW,2027,current_policies_short_high_ccs,kg,86534546627.47182
SWITCH,NWPP,2027,current_policies_short_high_ccs,kg,15745083884.468021
SWITCH,NYCW,2027,current_policies_short_high_ccs,kg,9173899102.5251
SWITCH,NYUP,2027,current_policies_short_high_ccs,kg,8350748630.975422
SWITCH,PJMC,2027,current_policies_short_high_ccs,kg,11182031496.00599
SWITCH,PJMD,2027,current_policies_short_high_ccs,kg,6302658549.208355
SWITCH,PJME,2027,current_policies_short_high_ccs,kg,99426663753.40761
SWITCH,PJMW,2027,current_policies_short_high_ccs,kg,202154614306.07184
SWITCH,RMRG,2027,current_policies_short_high_ccs,kg,49234775322.90329
SWITCH,SPPC,2027,current_policies_short_high_ccs,kg,45560591583.85057
SWITCH,SPPN,2027,current_policies_short_high_ccs,kg,33156785632.57481
SWITCH,SPPS,2027,current_policies_short_high_ccs,kg,41057360238.66483
SWITCH,SRCA,2027,current_policies_short_high_ccs,kg,90040737839.06111
SWITCH,SRCE,2027,current_policies_short_high_ccs,kg,105088530493.32532
SWITCH,SRSE,2027,current_policies_short_high_ccs,kg,111688278483.94545
SWITCH,SRSG,2027,current_policies_short_high_ccs,kg,46117982855.77842
SWITCH,TRE,2027,current_policies_short_high_ccs,kg,108645897451.20398
SWITCH,TREW,2027,current_policies_short_high_ccs,kg,5069599424.114046
SWITCH,BASN,2030,current_policies_short_high_ccs,kg,28968917706.362057
SWITCH,CANO,2030,current_policies_short_high_ccs,kg,12026156926.649885
SWITCH,CASO,2030,current_policies_short_high_ccs,kg,13359508006.648006
SWITCH,FRCC,2030,current_policies_short_high_ccs,kg,79098414581.15259
SWITCH,ISNE,2030,current_policies_short_high_ccs,kg,12265267755.985668
SWITCH,MISC,2030,current_policies_short_high_ccs,kg,108876507437.3297
SWITCH,MISE,2030,current_policies_short_high_ccs,kg,36176418211.05412
SWITCH,MISS,2030,current_policies_short_high_ccs,kg,79190163697.78491
SWITCH,MISW,2030,current_policies_short_high_ccs,kg,84377859354.63882
SWITCH,NWPP,2030,current_policies_short_high_ccs,kg,15119291752.863588
SWITCH,NYCW,2030,current_policies_short_high_ccs,kg,6728403101.664217
SWITCH,NYUP,2030,current_policies_short_high_ccs,kg,6769199544.751965
SWITCH,PJMC,2030,current_policies_short_high_ccs,kg,14834942562.232779
SWITCH,PJMD,2030,current_policies_short_high_ccs,kg,5231487570.377014
SWITCH,PJME,2030,current_policies_short_high_ccs,kg,85385642027.21861
SWITCH,PJMW,2030,current_policies_short_high_ccs,kg,181194937384.2131
SWITCH,RMRG,2030,current_policies_short_high_ccs,kg,39902945191.99465
SWITCH,SPPC,2030,current_policies_short_high_ccs,kg,48753863116.111786
SWITCH,SPPN,2030,current_policies_short_high_ccs,kg,33539496458.425304
SWITCH,SPPS,2030,current_policies_short_high_ccs,kg,43169320350.43929
SWITCH,SRCA,2030,current_policies_short_high_ccs,kg,89542774227.55525
SWITCH,SRCE,2030,current_policies_short_high_ccs,kg,83784509242.59357
SWITCH,SRSE,2030,current_policies_short_high_ccs,kg,101517070160.26562
