Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cStart,9719004297.973362,9.250485091195111e7,4.88529639645694e8,5.495080358567009e8,1.2182393063620625e9,1.4393547601787224e8,4.471276914781683e8,2.2735725370986012e8,5.405787637020016e8,3.99138564550057e8,1.9226196657138696e8,3.695093171526936e7,4.537826776024321e7,1.0104974289030525e8,9.696877773520043e7,3.9734956458993936e8,1.414928438509544e9,3.978311898341727e7,2.013130759952413e7,1.4270597673610631e7,8.209737729154828e7,6.557959546186855e8,4.567221211254492e8,9.664389589304992e8,9.31662150005466e7,9.575592340668535e8,4.123214067721879e7,2050,TEMOA,0.028,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-200
cNetworkExp,12974661277.673616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.038,full-base-200
cVOM,14183469511.694847,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.041,full-base-200
cCO2,23471713108.858852,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.068,full-base-200
cFix,63416618119.0,2.335458938e9,9.0635084e8,8.36524536e8,1.745265245e9,1.9407603735e9,4.1400237159e9,1.4262145821e9,2.3970599214e9,3.512113657e9,2.393647218e9,1.04410532e8,1.388397187e9,2.49111657e9,1.213366928e9,4.051532861e9,4.4257145337e9,2.1311269776e9,1.322431379e9,1.7013259784e9,2.228092665e9,4.3368927269e9,4.273101444e9,3.08539732e9,2.6269326712e9,5.3231152583e9,1.08024406e9,2027,USENSYS,0.213,full-base-200
cVar,50934709319.151825,1.2480756293269916e9,1.6825681488416617e9,1.720035492934499e9,6.27756357377353e9,2.234974386957818e9,1.6052420619530125e9,1.7275633165245042e9,3.653901919649383e9,2.1089423051953425e9,1.03885093900864e9,7.033160862662178e8,1.0825735244771993e9,1.7588839406497939e9,1.724530435820581e9,5.614691367893557e9,5.273673051569115e9,3.82981155681178e8,6.208524656857046e8,2.876598270720297e8,1.1959279584415624e9,3.369728161022916e9,2.85742402930948e9,4.64347233469195e9,1.7461012970906274e9,4.611177816978637e9,4.873259106188031e8,2027,USENSYS,0.171,full-base-200
cNSE,981547.9900479484,17320.667863420815,17829.201235292454,17960.868841683987,18825.193230990717,526303.6724778306,18473.822146318813,18038.58000824712,18596.260251207575,18797.83085717172,18047.61161449081,18003.85110252144,17904.644818527493,18113.846110285507,18419.307582210768,18975.723753389175,18686.916282506387,17268.500140218144,18037.029884850457,17750.245921048972,18050.812292037634,18522.69501195039,18420.781980400763,18786.42861206863,17981.19138742827,19215.63007250698,17216.67656937733,2027,USENSYS,0.0,full-base-200
cStart,623779445.9297571,4.503677388198404e6,1.7734334700401407e6,3.5439067584936516e6,6.477320405606304e6,3.8656859116050988e6,4.8678999136194244e7,9.284720657322325e6,9.503012842230331e6,9.887808336501299e7,799874.4674124763,4.271001346269666e6,312571.4904900292,1.6519707662302436e7,2.681611045910053e6,2.4341524441162344e7,3.700228318921431e7,1.0419924239528311e7,2.7759927576891683e7,1.7146798931029517e7,4.7468169871529855e7,1.896646511352226e7,9.239343536173053e6,8.423733191646265e6,6.018448005033088e6,1.881834434421229e8,1.771577844475553e7,2027,USENSYS,0.002,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-200
cNetworkExp,428234237.96567315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.001,full-base-200
cVOM,8723327818.331963,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.029,full-base-200
cCO2,174070423972.35532,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.584,full-base-200
cFix,129472538912.70004,3.719120198e9,2.486898641e9,2.5839506865e9,7.6734820199e9,5.3343765755e9,6.9754521626e9,3.5484540308e9,4.321474783e9,7.6966389458e9,4.7431352711e9,9.0716512e7,3.6776188358e9,2.662779689e9,3.049983782e9,7.189863772700001e9,1.08179933002e10,3.9922182976e9,2.456317462e9,2.1586660213e9,6.7256130858e9,7.1710152124e9,7.3061976e9,7.0456867835e9,4.4286880094e9,9.4673404758e9,2.148856759e9,2030,USENSYS,0.605,full-base-200
cVar,29249329699.440205,3.230190470221052e8,1.1873979591249068e9,1.228016170057859e9,4.556173129852124e9,1.064345904532725e9,1.3837951909158175e9,1.125272965364459e9,1.6183212024936566e9,8.802942756018227e8,2.1314107211595246e8,2.299576758109904e8,5.584282250858866e8,1.1790619664622765e9,7.750538375380647e8,3.1886522828725905e9,5.282797245202928e9,5.70339872537923e7,1.5482049086500925e8,7.971378606521624e7,3.402560195229989e8,2.906841750065873e9,1.4163685529680216e9,3.3815314345855145e9,6.105774392415603e8,2.8253048032160125e9,2.0563658230766255e8,2030,USENSYS,0.137,full-base-200
cNSE,128715.88586858672,5170.542405082175,5101.913748622053,4867.946760262625,4667.485812069606,5065.759095091458,4814.388509602708,5016.0500138992775,4820.833134570465,4536.751439019377,5096.832383011648,5232.68930734402,5143.008545297813,5216.777414771848,4982.383275854097,4786.5818710379035,5077.982223258941,4789.45995577804,5015.698625236659,5223.054283518313,4943.133188435682,4536.359426618817,4801.708692598941,4882.783766817478,5169.441714701696,4582.0821100771045,5174.238166005938,2030,USENSYS,0.0,full-base-200
cStart,3746786673.354397,4.296668297288812e7,9.979019997952883e7,1.1276530949813509e8,5.049630352212003e8,1.0642134467322846e8,1.2498498202755481e8,9.574286790779112e7,1.94753769184549e8,1.2803969681334436e8,1.7752313098527215e7,4.078745212110162e7,3.757683179635287e7,6.971307105996956e7,8.623227220820811e7,4.24296915830873e8,4.3889589857068175e8,1.0895425992479261e7,1.4645248370817324e7,1.0195970047741856e7,6.334974086726671e7,1.6932781182846296e8,1.3625245455115372e8,3.534696941345395e8,4.73042247805695e7,3.762882986120358e8,3.937516120544061e7,2030,USENSYS,0.018,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-200
cNetworkExp,5662266047.441788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.026,full-base-200
cVOM,7522483296.6938505,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.035,full-base-200
cCO2,38250173234.58261,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.179,full-base-200
cFix,167379113667.6,5.28457302e9,3.591651068e9,4.4833919275e9,9.3978074015e9,8.1557226547e9,8.714373925599998e9,4.2435748908e9,5.4485807575e9,1.00507190248e10,6.159249151299999e9,2.30060046e8,4.8276898028e9,3.3351554741e9,4.0108777052e9,6.930222072700001e9,1.66707477722e10,5.401629628299999e9,3.134866259e9,2.6802483923e9,7.7497535259e9,8.4629166957e9,8.821942432e9,8.999483435e9,5.0620202126e9,1.30286098098e10,2.5032465823e9,2035,USENSYS,0.649,full-base-200
cVar,36957497536.23624,3.100728408757071e8,1.7368382882816343e9,2.2967032211637063e9,5.313598828790849e9,1.1854645715489597e9,2.282338670560221e9,1.3922957664698744e9,2.3418025710048766e9,1.8061835800248117e9,3.1180023121802175e8,1.230515269213245e8,4.124875389024205e8,1.0568971566140172e9,6.262260207432119e8,2.350304042761774e9,9.389496449521563e9,3.9528388652576864e7,1.333552938972696e8,7.536624052079916e7,2.5193388513837945e8,3.4516081386035714e9,2.0435791819443421e9,4.287197302975877e9,6.017789634322215e8,3.7321035522392693e9,1.3412261938598335e8,2035,USENSYS,0.143,full-base-200
cNSE,524679.0032089347,19703.202738128595,20604.591255181105,21504.7031571853,20572.693172328345,21350.91832624522,20522.34344168786,20614.281505418985,20585.348554852975,19078.83724190302,19944.005631671334,21055.445688818763,20354.594070543175,19020.131341907625,20381.738226066278,20126.963311684613,21062.296016487504,18929.193517283395,19205.55224344056,18295.060667191334,19100.843402425442,19935.738259382357,20771.585269083025,20837.67139131335,20879.229691117802,21343.556293466525,18898.47879411539,2035,USENSYS,0.0,full-base-200
cStart,6636067512.612615,9.296353788806772e7,2.0632938056491712e8,3.2801953293453676e8,7.874910924788355e8,2.0562407686291203e8,2.746259066127498e8,1.5983008326343843e8,3.645191750695333e8,2.889230700157631e8,5.404418089234474e7,5.162052600016263e7,4.3265511222154975e7,7.92763197887947e7,1.3184486200764033e8,4.9773994342689854e8,9.358486360466444e8,1.6138742241344836e7,1.793455222894338e7,1.1280857936509255e7,8.168482596419097e7,3.6061699227979445e8,2.7158819359836054e8,6.126579895974782e8,9.14755297300821e7,6.310469854943825e8,3.967700846610472e7,2035,USENSYS,0.026,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,full-base-200
cNetworkExp,8846328222.89614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.034,full-base-200
cVOM,10728637335.975122,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,USENSYS,0.042,full-base-200
cCO2,27457172810.73848,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,USENSYS,0.106,full-base-200
cFix,190674555256.2,6.2474075855e9,4.0450011009e9,5.9352575692e9,1.05706212955e10,1.10736255337e10,9.613940276599998e9,4.4216129738e9,6.2934962275e9,1.18435796958e10,7.490430258299999e9,5.74208076e8,5.4046672458e9,3.3983060667e9,4.2401837832e9,7.673710987700001e9,1.85275558352e10,6.148778197299999e9,3.301047746e9,2.9806168163e9,7.9339243104e9,9.183641703099998e9,9.742217435e9,1.0191010244e10,6.023581143599999e9,1.51179157188e10,2.6982174303e9,2040,USENSYS,0.659,full-base-200
cVar,41689909377.712234,3.148876713151113e8,2.168777842248949e9,3.4995060156021986e9,5.751880017819781e9,1.1040049533328052e9,2.5313365641497188e9,1.549357056240046e9,2.6198418102106953e9,2.2498235049440002e9,8.16545429049506e8,1.2900022852398296e8,3.8976846498534334e8,1.0243964055841484e9,5.575538604137284e8,2.0454355323906748e9,1.085706297382567e10,4.1226896421443415e8,1.2971074665215151e8,8.036071341160792e7,2.2338304946538937e8,3.9220743246582775e9,2.1702952900860853e9,4.38362830600621e9,7.099728955851778e8,4.159511984947074e9,1.0746064464999533e8,2040,USENSYS,0.144,full-base-200
cNSE,12886322.497819183,30455.154331588332,30075.494375537193,29555.777636195075,29687.294369820807,30017.350184379447,29902.74698559934,30526.96088254306,29573.404191659236,29840.362939087696,1.2137626023614118e7,30471.246259332966,30171.382819965642,30577.99243573035,29993.174290075196,29701.041406100434,30011.67904047239,29910.304129744167,29945.477933728922,30228.306153060632,29881.138006705838,29666.382570970338,29646.402323392635,29457.77024297649,29870.636159623984,29286.623444477795,30242.37109249155,2040,USENSYS,0.0,full-base-200
cStart,9208963178.948065,1.4098396300270793e8,3.9157449268834674e8,7.397976183189886e8,1.038801099834438e9,1.94685766530602e8,3.705903795553566e8,2.018073258044056e8,5.07305800183296e8,4.2116574363345647e8,1.6100017094755158e8,3.901537164165321e7,4.7389342061340936e7,9.812706891882624e7,1.2865445550017588e8,4.903002895109204e8,1.1959660972648807e9,1.0476603816785075e8,2.2178667409309242e7,1.5547452744847925e7,1.0177662802540812e8,5.069766750648199e8,3.7463101484333986e8,8.056492193418272e8,1.8240551833717218e8,8.801469241077636e8,4.772005550847841e7,2040,USENSYS,0.032,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.0,full-base-200
cNetworkExp,10231863566.008963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,USENSYS,0.035,full-base-200
cVOM,12217935872.636944,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,USENSYS,0.042,full-base-200
cCO2,25177993589.26164,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,USENSYS,0.087,full-base-200
cFix,217033822006.80008,7.5839172655e9,5.1140450209e9,7.3955365417e9,1.16359002715e10,1.24493608007e10,1.0402440191599998e10,4.8238532628e9,7.1743409795e9,1.35593818723e10,9.2699771093e9,7.51131715e8,6.204068971e9,3.5663554937e9,5.4905855757e9,8.4972851475e9,1.98512149029e10,7.3626658965e9,3.4641265852e9,3.4230376888e9,8.652633949400002e9,1.0203051989099998e10,1.096869419e10,1.17710030125e10,7.491591377799999e9,1.69687254836e10,2.9588967123e9,2045,USENSYS,0.663,full-base-200
cVar,47624248212.1131,2.8840529811432254e8,2.8541039678019295e9,4.504533124564319e9,6.562930071992893e9,1.1320361161112814e9,2.7177071360468216e9,1.7711488949792461e9,3.10264589970142e9,3.066538277939302e9,1.5275578978001924e9,1.3915134441777387e8,4.0103795755116516e8,1.0945929041622705e9,5.2489234414672804e8,1.9964103949083583e9,1.1956457135161106e10,4.440157891855546e8,1.3517413455537456e8,8.348218738408485e7,2.1719709425744948e8,4.665398005341739e9,2.5120986378636866e9,4.813574129024704e9,6.725050101070677e8,4.598909899882347e9,1.0158053996996218e8,2045,USENSYS,0.145,full-base-200
cNSE,558717.5105012328,23422.600764197705,22838.26724537602,19888.16017498423,19723.90113227556,21057.767208994854,21989.95140383375,25555.44878641671,19386.62305181211,20153.982423746886,21382.80720440618,24240.516053055355,23627.919415962344,25023.82542093705,21742.076116211974,19519.839266150513,21017.776380113464,20163.425702562177,21899.49211842347,21996.46906236431,20561.920074200418,20302.36289406079,19574.598027202177,19163.364749563498,20915.67956434826,19107.703301457623,24461.032958577183,2045,USENSYS,0.0,full-base-200
cStart,10407006089.210217,1.1757237929738553e8,4.925461977739554e8,8.410972815135719e8,1.1958395943782387e9,1.6968568973032457e8,4.213953975573842e8,2.4354585798768246e8,6.165104850027125e8,5.485198690614071e8,2.6060210084484214e8,3.27356261752435e7,4.232690854748412e7,1.1051373779586399e8,1.1213522935044895e8,4.442999876244228e8,1.2398188221123054e9,1.1613856264171433e8,2.580668128178244e7,1.791580821060273e7,1.0876722624511121e8,6.305240818443629e8,4.626754931360763e8,9.600462585859632e8,1.4844689848867127e8,9.987124043615566e8,4.8827509660269774e7,2045,USENSYS,0.032,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.0,full-base-200
cNetworkExp,11771814943.813885,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,USENSYS,0.036,full-base-200
cVOM,14259835980.850227,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,USENSYS,0.044,full-base-200
cCO2,26330853061.380505,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,USENSYS,0.08,full-base-200
cFix,236375526345.2001,8.6324478503e9,5.9384939569e9,9.1055890637e9,1.27741216967e10,1.27034319787e10,1.1149727765599998e10,5.1555404266e9,7.2313184395e9,1.46435556615e10,1.08792510803e10,7.07034924e8,6.402369667e9,3.9558688317e9,5.7328052454e9,9.7317625235e9,2.01423892209e10,7.9141832157e9,3.910029458e9,3.8567985918e9,9.067031581400002e9,1.1473058133099998e10,1.18720136844e10,1.2750995784e10,8.526975091799999e9,1.8729429876699997e10,3.389302596e9,2050,USENSYS,0.684,full-base-200
cVar,48269412686.39262,2.546240120207819e8,3.032145976877981e9,4.447837588742662e9,6.624454597161568e9,1.1336056760687366e9,3.2142842527918677e9,1.9431736803618555e9,3.188670716789394e9,2.7918158832038565e9,1.6365496862502112e9,1.3771754656535637e8,3.056234401309374e8,1.415339740309688e9,4.824684901475915e8,1.8838805981807077e9,1.1678633789208736e10,3.886821912139779e8,1.251254973780263e8,7.71127915324489e7,2.230076497498758e8,4.754039312961103e9,2.651778462261546e9,4.850829536863465e9,5.961488134972706e8,4.924483632658998e9,7.938292831479934e7,2050,USENSYS,0.14,full-base-200
cNSE,18382850.503028512,54983.63293604229,55076.2627819682,55334.985475485446,57702.79861058555,55383.217411226884,55118.38520914456,57808.6911861541,55108.73808471596,55443.642725569676,1.6991188348466437e7,55725.34465051646,54912.45134311229,54988.27945285265,55079.03059467467,57206.04228540505,55808.57893648368,54730.840729298834,54140.01385438278,53901.10819215558,55046.094620847696,58390.15207954442,55267.62864863404,55393.93730963957,57192.628519463746,56693.78789810088,55225.88102609404,2050,USENSYS,0.0,full-base-200
cStart,10185941466.12081,9.190472152858905e7,5.407440513018404e8,7.381601936640592e8,1.2846506899673605e9,1.6874099200814903e8,4.5573433792653906e8,2.337489866596594e8,6.055826816187416e8,4.3596562382464993e8,2.5539710900131175e8,3.2026197059619877e7,3.988761774995941e7,1.4340956448828137e8,8.89926482151843e7,3.904670524333337e8,1.2180278936354237e9,9.471846439891201e7,1.8368148326981846e7,1.3672185592280043e7,9.521113105289832e7,6.72623785788326e8,4.779748160991019e8,9.922004509750662e8,1.0239193279818204e8,9.530005537763742e8,4.233963623001869e7,2050,USENSYS,0.029,full-base-200
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,USENSYS,0.0,full-base-200
cNetworkExp,12578031382.512655,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,USENSYS,0.036,full-base-200
cVOM,14572003804.806358,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.042,full-base-200
cCO2,23672429969.501442,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,USENSYS,0.068,full-base-200
cCO2,1158864521628.8813,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.19,full-base-200
cFix,3475451837423.162,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.569,full-base-200
cNSE,7550320683.254134,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.001,full-base-200
cNetworkExp,177090259455.81372,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.029,full-base-200
cStart,144032423595.81708,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.024,full-base-200
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-base-200
cVOM,240162791117.88318,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.039,full-base-200
cVar,903299899473.0693,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.148,full-base-200
cCO2,1157025903216.9817,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.189,full-base-200
cFix,3485540824212.45,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.57,full-base-200
cNSE,6196646998.633654,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.001,full-base-200
cNetworkExp,172297320367.08496,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.028,full-base-200
cStart,144466555232.75946,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.024,full-base-200
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-base-200
cVOM,241609187113.90497,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.04,full-base-200
cVar,906727503982.3854,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.148,full-base-200
cCO2,1158957723356.6611,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.19,full-base-200
cFix,3509081859513.299,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.574,full-base-200
cNSE,8589598635.791356,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.001,full-base-200
cNetworkExp,173853109300.0802,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.028,full-base-200
cStart,139920309700.7296,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.023,full-base-200
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-200
cVOM,234527999377.3888,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.038,full-base-200
cVar,885092878966.557,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.145,full-base-200
cCO2,1154406010215.5728,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.189,full-base-200
cFix,3501795225604.9683,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.573,full-base-200
cNSE,114294104.63656706,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200
cNetworkExp,172397859946.17984,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.028,full-base-200
cStart,142698335907.50958,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.023,full-base-200
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.0,full-base-200
cVOM,239820965862.34927,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.039,full-base-200
cVar,903661471072.6124,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,USENSYS,0.148,full-base-200
cFix,63814574576.37996,2.4134052189599996e9,9.064165293e8,8.3655581759e8,1.7454931287299998e9,1.8268988436200001e9,4.0890669176e9,1.5616540147200003e9,2.501195295270001e9,3.5135708162200007e9,2.3935535991200004e9,1.0429691239999998e8,1.3886591512400002e9,2.49098530261e9,1.2137117427800004e9,4.11828987596e9,4.425075118929998e9,2.25213364623e9,1.3198305167499998e9,1.69150942934e9,2.3803031837e9,4.428055039440001e9,4.273107109109999e9,3.08509808877e9,2.78583457502e9,4.98985795577e9,1.0800167472e9,2027,GenX,0.214,full-base-200-commit
cVar,50213437579.914536,1.184441418250362e9,1.6299860090671663e9,1.678353866918923e9,6.261745935630288e9,2.0540511641484895e9,1.6086423210458546e9,1.7409647372572982e9,3.533617888547505e9,2.0705902045792146e9,9.947295621460959e8,6.94028899604007e8,1.107887089435509e9,1.757101994212275e9,1.6800852714590533e9,5.608488454140807e9,5.279483595305572e9,3.3665693776897e8,6.003138293678112e8,2.8127280230526686e8,1.1408060685210965e9,3.292240934834926e9,2.8314489491680903e9,4.612203897365999e9,1.586276258262811e9,4.794948846443511e9,4.947669777076418e8,2027,GenX,0.168,full-base-200-commit
cNSE,107552954.70980802,22506.497592149542,22491.45142084743,22489.70584097866,22868.959564835688,9.587079094291915e7,22473.34536385254,22531.52343987747,22703.275846567118,22682.447626517478,22484.857464801662,1.1140742959563347e7,22469.421305969343,22548.354111524597,22523.19345045632,22673.22927118634,22535.73240848156,22450.850632777296,22482.27480422965,22399.319495538322,22529.98846881379,22497.030186647193,22561.62916915584,22604.191430276434,22685.960477752287,22710.781511596742,22516.786441803448,2027,GenX,0.0,full-base-200-commit
cStart,531439710.4842558,4.0150796999758016e6,1.6348889177161278e6,3.2850998347356524e6,5.915614083296741e6,7.592191326981123e6,4.473162977530202e7,6.096416579025667e6,7.51032133172307e6,8.695204648080541e7,748011.3224708841,4.527298473907923e6,843399.057588651,1.501537347149585e7,2.8866890096905907e6,2.2184199855830017e7,3.049438388161289e7,9.754313562528359e6,2.3743726405757435e7,1.475040156531336e7,3.9896081951852836e7,1.5671954864062058e7,8.623449912322436e6,7.094386746279275e6,5.769075562614513e6,1.467370968994044e8,1.4966579911993682e7,2027,GenX,0.002,full-base-200-commit
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-base-200-commit
cNetworkExp,580047359.5407871,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.002,full-base-200-commit
cVOM,8641696333.50861,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.029,full-base-200-commit
cCO2,174122303453.54227,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.584,full-base-200-commit
cFix,127186663817.31004,3.97763960499e9,2.281087290609999e9,2.3437663776499996e9,7.24080072825e9,5.064347737849999e9,6.61399372792e9,3.48965492416e9,3.8658852615200005e9,7.920369892280002e9,4.532423720490001e9,9.166602402000001e7,3.4931599367200007e9,2.57085375329e9,2.7034473501300006e9,6.38662294438e9,1.1116620194690002e10,4.44729703179e9,2.41248462207e9,2.31933392496e9,7.42726475665e9,6.966578269500001e9,7.20226486192e9,6.467828298539998e9,4.467612248279999e9,9.386270997670002e9,2.3973893369800005e9,2030,GenX,0.597,full-base-200-commit
cVar,31038477059.495987,2.872763559179625e8,1.2669456415906215e9,1.1473928980087466e9,5.228900904502839e9,1.0000531324727677e9,1.483079604682945e9,1.3476596524447236e9,1.5322366336148546e9,6.63670889757558e8,2.125386862782284e8,2.9490813481301045e8,5.879596406691527e8,1.1871850230166287e9,7.671653995248417e8,3.143206246621362e9,6.6952029408743725e9,5.011139833842388e7,1.5052387095892847e8,7.861697901478462e7,3.232853098925584e8,3.2495847258091264e9,1.640886026843987e9,3.484627087652931e9,5.852619044329058e8,2.716760322132125e9,1.9061124477415133e8,2030,GenX,0.146,full-base-200-commit
cNSE,56243904.77213911,177561.25481652314,164347.99658127842,174238.38788459566,195442.7581297798,5.1771380343088016e7,171528.41593488204,174933.33759059026,176363.57359740257,170607.94359637616,177186.57397011982,190270.4646999287,180637.66024727668,187489.85700587294,186860.97460968696,185064.36526874124,176917.64489124218,165899.73982863975,178339.92364706512,170953.2812977608,178958.0069451077,176778.88973135035,180742.8819751688,181662.36121712546,171670.95719278214,196348.82151504452,181718.3568751834,2030,GenX,0.0,full-base-200-commit
cStart,2833947408.7457232,3.601611074782216e7,7.173043013877828e7,8.664579117875452e7,3.06096878627075e8,9.445417208553983e7,1.0457389002403925e8,7.209072235136266e7,1.6268483488893518e8,9.09516051617157e7,1.4795291981354566e7,3.856716152505188e7,3.330428548423964e7,5.1539163923995964e7,5.950102035133018e7,3.069449725219133e8,3.095938908655174e8,9.533974458685476e6,1.3487880240336012e7,8.796700468257999e6,5.592443245137965e7,1.1039310064615674e8,1.2045001060812417e8,2.6318963501465213e8,4.2788456531375684e7,3.348468035429135e8,3.50461929263014e7,2030,GenX,0.013,full-base-200-commit
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-base-200-commit
cNetworkExp,6802302356.185397,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.032,full-base-200-commit
cVOM,8277173595.104317,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.039,full-base-200-commit
cCO2,36747643153.27137,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.173,full-base-200-commit
