case,tech_type,planning_year,agg_zone,end_value,min,max
full-base-200-commit,CCS,2035,MISO,31240.5,,
full-base-200-commit,CCS,2035,NE,,,
full-base-200-commit,CCS,2035,PJM,26184.5,,
full-base-200-commit,CCS,2035,SOU,18448.0,,
full-base-200-commit,CCS,2035,SPP,4.0,,
full-base-200-commit,CCS,2035,TRE,11163.5,,
full-base-200-commit,CCS,2035,WECC,538.5,,
full-base-200-commit,Hydrogen,2035,CA,0.0,,
full-base-200-commit,Hydrogen,2035,MISO,0.0,,
full-base-200-commit,Hydrogen,2035,NE,1.0,,
full-base-200-commit,Hydrogen,2035,PJM,0.0,,
full-base-200-commit,Hydrogen,2035,SOU,1.0,,
full-base-200-commit,Hydrogen,2035,SPP,0.0,,
full-base-200-commit,Hydrogen,2035,TRE,0.0,,
full-base-200-commit,Hydrogen,2035,WECC,0.0,,
full-base-200-commit,Natural Gas CC,2035,CA,0.5,,
full-base-200-commit,Natural Gas CC,2035,MISO,0.5,,
full-base-200-commit,Natural Gas CC,2035,NE,3750.5,,
full-base-200-commit,Natural Gas CC,2035,PJM,1.5,,
full-base-200-commit,Natural Gas CC,2035,SOU,0.0,,
full-base-200-commit,Natural Gas CC,2035,SPP,1.0,,
full-base-200-commit,Natural Gas CC,2035,TRE,0.0,,
full-base-200-commit,Natural Gas CC,2035,WECC,0.0,,
full-base-200-commit,Natural Gas CT,2035,CA,0.0,,
full-base-200-commit,Natural Gas CT,2035,MISO,0.0,,
full-base-200-commit,Natural Gas CT,2035,NE,0.0,,
full-base-200-commit,Natural Gas CT,2035,PJM,0.0,,
full-base-200-commit,Natural Gas CT,2035,SOU,0.0,,
full-base-200-commit,Natural Gas CT,2035,SPP,0.0,,
full-base-200-commit,Natural Gas CT,2035,TRE,0.0,,
full-base-200-commit,Natural Gas CT,2035,WECC,0.0,,
full-base-200-commit,Nuclear,2035,CA,0.0,,
full-base-200-commit,Nuclear,2035,MISO,0.0,,
full-base-200-commit,Nuclear,2035,NE,0.0,,
full-base-200-commit,Nuclear,2035,PJM,0.0,,
full-base-200-commit,Nuclear,2035,SOU,0.0,,
full-base-200-commit,Nuclear,2035,SPP,0.0,,
full-base-200-commit,Nuclear,2035,TRE,0.0,,
full-base-200-commit,Nuclear,2035,WECC,0.0,,
full-base-200-commit,Solar,2035,CA,7311.0,,
full-base-200-commit,Solar,2035,MISO,18248.0,,
full-base-200-commit,Solar,2035,NE,11676.5,,
full-base-200-commit,Solar,2035,PJM,22384.0,,
full-base-200-commit,Solar,2035,SOU,23139.5,,
full-base-200-commit,Solar,2035,SPP,10944.5,,
full-base-200-commit,Solar,2035,TRE,9893.0,,
full-base-200-commit,Solar,2035,WECC,24891.0,,
full-base-200-commit,Wind,2035,CA,447.5,,
full-base-200-commit,Wind,2035,MISO,9649.0,,
full-base-200-commit,Wind,2035,NE,8575.0,,
full-base-200-commit,Wind,2035,PJM,4179.5,,
full-base-200-commit,Wind,2035,SOU,3960.5,,
full-base-200-commit,Wind,2035,SPP,14298.0,,
full-base-200-commit,Wind,2035,TRE,13729.5,,
full-base-200-commit,Wind,2035,WECC,25241.5,,
full-base-200-commit,Battery,2040,CA,11880.5,,
full-base-200-commit,Battery,2040,MISO,10539.5,,
full-base-200-commit,Battery,2040,NE,5527.0,,
full-base-200-commit,Battery,2040,PJM,9843.0,,
full-base-200-commit,Battery,2040,SOU,12779.5,,
full-base-200-commit,Battery,2040,SPP,212.0,,
full-base-200-commit,Battery,2040,TRE,6228.0,,
full-base-200-commit,Battery,2040,WECC,7163.0,,
full-base-200-commit,CCS,2040,CA,4201.0,,
full-base-200-commit,CCS,2040,MISO,11578.5,,
full-base-200-commit,CCS,2040,NE,,,
full-base-200-commit,CCS,2040,PJM,11763.0,,
full-base-200-commit,CCS,2040,SOU,5493.5,,
full-base-200-commit,CCS,2040,SPP,36.0,,
full-base-200-commit,CCS,2040,TRE,4586.5,,
full-base-200-commit,CCS,2040,WECC,4132.0,,
full-base-200-commit,Hydrogen,2040,CA,5.0,,
full-base-200-commit,Hydrogen,2040,MISO,12.5,,
full-base-200-commit,Hydrogen,2040,NE,13.5,,
full-base-200-commit,Hydrogen,2040,PJM,10.0,,
full-base-200-commit,Hydrogen,2040,SOU,6.5,,
full-base-200-commit,Hydrogen,2040,SPP,7.5,,
full-base-200-commit,Hydrogen,2040,TRE,5.0,,
full-base-200-commit,Hydrogen,2040,WECC,11.5,,
full-base-200-commit,Natural Gas CC,2040,CA,2.0,,
full-base-200-commit,Natural Gas CC,2040,MISO,5.5,,
full-base-200-commit,Natural Gas CC,2040,NE,2705.5,,
full-base-200-commit,Natural Gas CC,2040,PJM,4.0,,
full-base-200-commit,Natural Gas CC,2040,SOU,3.5,,
full-base-200-commit,Natural Gas CC,2040,SPP,3.5,,
full-base-200-commit,Natural Gas CC,2040,TRE,2.0,,
full-base-200-commit,Natural Gas CC,2040,WECC,7.0,,
full-base-200-commit,Natural Gas CT,2040,CA,2.0,,
full-base-200-commit,Natural Gas CT,2040,MISO,5.0,,
full-base-200-commit,Natural Gas CT,2040,NE,6.0,,
full-base-200-commit,Natural Gas CT,2040,PJM,4.0,,
full-base-200-commit,Natural Gas CT,2040,SOU,3.0,,
full-base-200-commit,Natural Gas CT,2040,SPP,3.0,,
full-base-200-commit,Natural Gas CT,2040,TRE,2.0,,
full-base-200-commit,Natural Gas CT,2040,WECC,4.0,,
full-base-200-commit,Nuclear,2040,CA,1.0,,
full-base-200-commit,Nuclear,2040,MISO,2.5,,
full-base-200-commit,Nuclear,2040,NE,3.0,,
full-base-200-commit,Nuclear,2040,PJM,3.0,,
full-base-200-commit,Nuclear,2040,SOU,3.0,,
full-base-200-commit,Nuclear,2040,SPP,1.5,,
full-base-200-commit,Nuclear,2040,TRE,1.0,,
full-base-200-commit,Nuclear,2040,WECC,2.0,,
full-base-200-commit,Solar,2040,CA,10661.5,,
full-base-200-commit,Solar,2040,MISO,20957.0,,
full-base-200-commit,Solar,2040,NE,10393.0,,
full-base-200-commit,Solar,2040,PJM,26232.0,,
full-base-200-commit,Solar,2040,SOU,28405.5,,
full-base-200-commit,Solar,2040,SPP,5595.0,,
full-base-200-commit,Solar,2040,TRE,11048.5,,
full-base-200-commit,Solar,2040,WECC,23074.0,,
full-base-200-commit,Wind,2040,CA,445.0,,
full-base-200-commit,Wind,2040,MISO,11048.0,,
full-base-200-commit,Wind,2040,NE,5646.0,,
full-base-200-commit,Wind,2040,PJM,361.0,,
full-base-200-commit,Wind,2040,SOU,5387.0,,
full-base-200-commit,Wind,2040,SPP,12272.0,,
full-base-200-commit,Wind,2040,TRE,9913.0,,
full-base-200-commit,Wind,2040,WECC,18680.5,,
full-base-200-commit,Battery,2045,CA,6535.0,,
full-base-200-commit,Battery,2045,MISO,10693.0,,
full-base-200-commit,Battery,2045,NE,4863.0,,
full-base-200-commit,Battery,2045,PJM,7405.0,,
full-base-200-commit,Battery,2045,SOU,11876.5,,
full-base-200-commit,Battery,2045,SPP,930.5,,
full-base-200-commit,Battery,2045,TRE,3066.0,,
full-base-200-commit,Battery,2045,WECC,11978.5,,
full-base-200-commit,CCS,2045,CA,6307.0,,
full-base-200-commit,CCS,2045,MISO,13622.5,,
full-base-200-commit,CCS,2045,NE,,,
full-base-200-commit,CCS,2045,PJM,12237.5,,
full-base-200-commit,CCS,2045,SOU,7506.0,,
full-base-200-commit,CCS,2045,SPP,10.5,,
full-base-200-commit,CCS,2045,TRE,3669.0,,
full-base-200-commit,CCS,2045,WECC,4269.5,,
full-base-200-commit,Hydrogen,2045,CA,2.5,,
full-base-200-commit,Hydrogen,2045,MISO,8.5,,
full-base-200-commit,Hydrogen,2045,NE,5.5,,
full-base-200-commit,Hydrogen,2045,PJM,6.5,,
full-base-200-commit,Hydrogen,2045,SOU,2.0,,
full-base-200-commit,Hydrogen,2045,SPP,7.0,,
full-base-200-commit,Hydrogen,2045,TRE,5.5,,
full-base-200-commit,Hydrogen,2045,WECC,4.5,,
full-base-200-commit,Natural Gas CC,2045,CA,3.0,,
full-base-200-commit,Natural Gas CC,2045,MISO,7.0,,
full-base-200-commit,Natural Gas CC,2045,NE,568.5,,
full-base-200-commit,Natural Gas CC,2045,PJM,3.5,,
full-base-200-commit,Natural Gas CC,2045,SOU,2.5,,
full-base-200-commit,Natural Gas CC,2045,SPP,5.0,,
full-base-200-commit,Natural Gas CC,2045,TRE,2.5,,
full-base-200-commit,Natural Gas CC,2045,WECC,3.5,,
full-base-200-commit,Natural Gas CT,2045,CA,1.0,,
full-base-200-commit,Natural Gas CT,2045,MISO,4.0,,
full-base-200-commit,Natural Gas CT,2045,NE,3.0,,
full-base-200-commit,Natural Gas CT,2045,PJM,2.0,,
full-base-200-commit,Natural Gas CT,2045,SOU,3.0,,
full-base-200-commit,Natural Gas CT,2045,SPP,3.0,,
full-base-200-commit,Natural Gas CT,2045,TRE,2.0,,
full-base-200-commit,Natural Gas CT,2045,WECC,3.0,,
full-base-200-commit,Nuclear,2045,CA,0.5,,
full-base-200-commit,Nuclear,2045,MISO,1.5,,
full-base-200-commit,Nuclear,2045,NE,2.0,,
full-base-200-commit,Nuclear,2045,PJM,2.5,,
full-base-200-commit,Nuclear,2045,SOU,1.0,,
full-base-200-commit,Nuclear,2045,SPP,0.0,,
full-base-200-commit,Nuclear,2045,TRE,2.5,,
full-base-200-commit,Nuclear,2045,WECC,1.5,,
full-base-200-commit,Solar,2045,CA,14857.0,,
full-base-200-commit,Solar,2045,MISO,22197.5,,
full-base-200-commit,Solar,2045,NE,9992.5,,
full-base-200-commit,Solar,2045,PJM,21792.0,,
full-base-200-commit,Solar,2045,SOU,27613.5,,
full-base-200-commit,Solar,2045,SPP,5343.5,,
full-base-200-commit,Solar,2045,TRE,9203.0,,
full-base-200-commit,Solar,2045,WECC,36433.0,,
full-base-200-commit,Wind,2045,CA,421.0,,
full-base-200-commit,Wind,2045,MISO,14025.5,,
full-base-200-commit,Wind,2045,NE,2711.5,,
full-base-200-commit,Wind,2045,PJM,1914.5,,
full-base-200-commit,Wind,2045,SOU,5538.5,,
full-base-200-commit,Wind,2045,SPP,19757.0,,
full-base-200-commit,Wind,2045,TRE,15071.5,,
full-base-200-commit,Wind,2045,WECC,15494.0,,
full-base-200-commit,Battery,2050,CA,7470.0,25393.0,26385.0
full-base-200-commit,Battery,2050,MISO,14966.5,38029.0,43246.0
full-base-200-commit,Battery,2050,NE,2819.0,21770.0,22571.0
full-base-200-commit,Battery,2050,PJM,8025.0,31032.0,32172.0
full-base-200-commit,Battery,2050,SOU,15435.0,44180.0,47560.0
full-base-200-commit,Battery,2050,SPP,1849.5,2919.0,3092.0
full-base-200-commit,Battery,2050,TRE,4363.0,13169.0,14171.0
full-base-200-commit,Battery,2050,WECC,16564.5,35199.0,36235.0
full-base-200-commit,CCS,2050,CA,1066.0,29569.0,29705.0
full-base-200-commit,CCS,2050,MISO,3006.0,74369.0,75711.0
full-base-200-commit,CCS,2050,NE,,0.0,0.0
full-base-200-commit,CCS,2050,PJM,5052.0,80231.0,80665.0
full-base-200-commit,CCS,2050,SOU,1911.0,65821.0,67505.0
full-base-200-commit,CCS,2050,SPP,84.5,4.0,279.0
full-base-200-commit,CCS,2050,TRE,2083.0,29622.0,29844.0
full-base-200-commit,CCS,2050,WECC,2129.5,10923.0,11224.0
full-base-200-commit,Hydrogen,2050,CA,13.0,0.0,45.0
full-base-200-commit,Hydrogen,2050,MISO,36.0,0.0,124.0
full-base-200-commit,Hydrogen,2050,NE,28.0,0.0,102.0
full-base-200-commit,Hydrogen,2050,PJM,27.5,0.0,96.0
full-base-200-commit,Hydrogen,2050,SOU,26.5,0.0,78.0
full-base-200-commit,Hydrogen,2050,SPP,21.5,0.0,78.0
full-base-200-commit,Hydrogen,2050,TRE,14.0,0.0,53.0
full-base-200-commit,Hydrogen,2050,WECC,38.0,0.0,116.0
full-base-200-commit,Natural Gas CC,2050,CA,8.0,0.0,30.0
full-base-200-commit,Natural Gas CC,2050,MISO,20.0,1258.0,1503.0
full-base-200-commit,Natural Gas CC,2050,NE,19.0,8139.0,9014.0
full-base-200-commit,Natural Gas CC,2050,PJM,21.0,2.0,70.0
full-base-200-commit,Natural Gas CC,2050,SOU,16.0,1.0,52.0
full-base-200-commit,Natural Gas CC,2050,SPP,15.5,0.0,56.0
full-base-200-commit,Natural Gas CC,2050,TRE,11.0,1.0,38.0
full-base-200-commit,Natural Gas CC,2050,WECC,27.5,0.0,84.0
full-base-200-commit,Natural Gas CT,2050,CA,5.5,0.0,19.0
full-base-200-commit,Natural Gas CT,2050,MISO,16.5,0.0,56.0
full-base-200-commit,Natural Gas CT,2050,NE,10.0,0.0,42.0
full-base-200-commit,Natural Gas CT,2050,PJM,14.0,0.0,44.0
full-base-200-commit,Natural Gas CT,2050,SOU,9.0,0.0,33.0
full-base-200-commit,Natural Gas CT,2050,SPP,10.0,0.0,35.0
full-base-200-commit,Natural Gas CT,2050,TRE,7.0,0.0,24.0
full-base-200-commit,Natural Gas CT,2050,WECC,15.5,0.0,49.0
full-base-200-commit,Nuclear,2050,CA,3.5,0.0,12.0
full-base-200-commit,Nuclear,2050,MISO,9.0,0.0,31.0
full-base-200-commit,Nuclear,2050,NE,4.5,0.0,21.0
full-base-200-commit,Nuclear,2050,PJM,5.5,0.0,26.0
full-base-200-commit,Nuclear,2050,SOU,5.5,0.0,22.0
full-base-200-commit,Nuclear,2050,SPP,6.0,0.0,18.0
full-base-200-commit,Nuclear,2050,TRE,8.0,0.0,25.0
full-base-200-commit,Nuclear,2050,WECC,8.0,0.0,27.0
full-base-200-commit,Solar,2050,CA,21262.5,69825.0,70236.0
full-base-200-commit,Solar,2050,MISO,26823.0,133426.0,140069.0
full-base-200-commit,Solar,2050,NE,8690.0,47806.0,49286.0
full-base-200-commit,Solar,2050,PJM,18625.5,127732.0,132806.0
full-base-200-commit,Solar,2050,SOU,39735.5,145824.0,154400.0
full-base-200-commit,Solar,2050,SPP,7996.5,40910.0,43906.0
full-base-200-commit,Solar,2050,TRE,12084.5,49352.0,52097.0
full-base-200-commit,Solar,2050,WECC,29521.5,135847.0,136087.0
full-base-200-commit,Wind,2050,CA,716.0,2693.0,3196.0
full-base-200-commit,Wind,2050,MISO,8139.5,137744.0,141623.0
full-base-200-commit,Wind,2050,NE,1652.5,46274.0,47195.0
full-base-200-commit,Wind,2050,PJM,2021.0,38682.0,38897.0
full-base-200-commit,Wind,2050,SOU,2454.5,42184.0,42656.0
full-base-200-commit,Wind,2050,SPP,11737.0,117413.0,127310.0
full-base-200-commit,Wind,2050,TRE,11045.0,95433.0,99798.0
full-base-200-commit,Wind,2050,WECC,10767.5,140659.0,142006.0
full-current-policies,Battery,2027,CA,7.0,,
full-current-policies,Battery,2027,MISO,19.0,,
full-current-policies,Battery,2027,NE,8.0,,
full-current-policies,Battery,2027,PJM,15.5,,
full-current-policies,Battery,2027,SOU,11.0,,
full-current-policies,Battery,2027,SPP,12.5,,
full-current-policies,Battery,2027,TRE,8.0,,
full-current-policies,Battery,2027,WECC,18.0,,
full-current-policies,CCS,2027,CA,1.0,,
full-current-policies,CCS,2027,MISO,2.5,,
full-current-policies,CCS,2027,NE,,,
full-current-policies,CCS,2027,PJM,1.0,,
full-current-policies,CCS,2027,SOU,1.5,,
full-current-policies,CCS,2027,SPP,1.5,,
full-current-policies,CCS,2027,TRE,1.0,,
full-current-policies,CCS,2027,WECC,1.5,,
full-current-policies,Hydrogen,2027,CA,2.0,,
full-current-policies,Hydrogen,2027,MISO,5.0,,
full-current-policies,Hydrogen,2027,NE,3.0,,
full-current-policies,Hydrogen,2027,PJM,4.0,,
full-current-policies,Hydrogen,2027,SOU,3.0,,
full-current-policies,Hydrogen,2027,SPP,3.0,,
full-current-policies,Hydrogen,2027,TRE,2.0,,
full-current-policies,Hydrogen,2027,WECC,4.0,,
full-current-policies,Natural Gas CC,2027,CA,1.5,,
full-current-policies,Natural Gas CC,2027,MISO,4.5,,
full-current-policies,Natural Gas CC,2027,NE,2.0,,
full-current-policies,Natural Gas CC,2027,PJM,3.5,,
full-current-policies,Natural Gas CC,2027,SOU,3.0,,
full-current-policies,Natural Gas CC,2027,SPP,2.0,,
full-current-policies,Natural Gas CC,2027,TRE,1.5,,
full-current-policies,Natural Gas CC,2027,WECC,3.5,,
full-current-policies,Natural Gas CT,2027,CA,1.0,,
full-current-policies,Natural Gas CT,2027,MISO,2.5,,
full-current-policies,Natural Gas CT,2027,NE,1.5,,
full-current-policies,Natural Gas CT,2027,PJM,2.0,,
full-current-policies,Natural Gas CT,2027,SOU,1.5,,
full-current-policies,Natural Gas CT,2027,SPP,1.5,,
full-current-policies,Natural Gas CT,2027,TRE,1.0,,
full-current-policies,Natural Gas CT,2027,WECC,2.0,,
full-current-policies,Nuclear,2027,CA,0.0,,
full-current-policies,Nuclear,2027,MISO,0.0,,
full-current-policies,Nuclear,2027,NE,0.0,,
full-current-policies,Nuclear,2027,PJM,0.0,,
full-current-policies,Nuclear,2027,SOU,0.0,,
full-current-policies,Nuclear,2027,SPP,0.0,,
full-current-policies,Nuclear,2027,TRE,0.0,,
full-current-policies,Nuclear,2027,WECC,0.0,,
full-current-policies,Solar,2027,CA,144.7,,
full-current-policies,Solar,2027,MISO,110.5,,
full-current-policies,Solar,2027,NE,12458.0,,
full-current-policies,Solar,2027,PJM,130.5,,
full-current-policies,Solar,2027,SOU,84.0,,
full-current-policies,Solar,2027,SPP,68.5,,
full-current-policies,Solar,2027,TRE,25.5,,
full-current-policies,Solar,2027,WECC,215.0,,
full-current-policies,Wind,2027,CA,27.0,,
full-current-policies,Wind,2027,MISO,42020.2,,
full-current-policies,Wind,2027,NE,18460.5,,
full-current-policies,Wind,2027,PJM,19117.8,,
full-current-policies,Wind,2027,SOU,349.2,,
full-current-policies,Wind,2027,SPP,14441.5,,
full-current-policies,Wind,2027,TRE,23083.8,,
full-current-policies,Wind,2027,WECC,24291.8,,
full-current-policies,Battery,2030,CA,-3.0,,
full-current-policies,Battery,2030,MISO,-7.5,,
full-current-policies,Battery,2030,NE,438.2,,
full-current-policies,Battery,2030,PJM,-7.5,,
full-current-policies,Battery,2030,SOU,-5.0,,
full-current-policies,Battery,2030,SPP,-5.0,,
full-current-policies,Battery,2030,TRE,-3.0,,
full-current-policies,Battery,2030,WECC,-10.0,,
full-current-policies,CCS,2030,CA,0.0,,
full-current-policies,CCS,2030,MISO,0.0,,
full-current-policies,CCS,2030,NE,,,
full-current-policies,CCS,2030,PJM,0.0,,
full-current-policies,CCS,2030,SOU,0.0,,
full-current-policies,CCS,2030,SPP,0.0,,
full-current-policies,CCS,2030,TRE,0.0,,
full-current-policies,CCS,2030,WECC,0.0,,
full-current-policies,Hydrogen,2030,CA,0.0,,
full-current-policies,Hydrogen,2030,MISO,0.0,,
full-current-policies,Hydrogen,2030,NE,0.5,,
full-current-policies,Hydrogen,2030,PJM,0.0,,
full-current-policies,Hydrogen,2030,SOU,0.0,,
full-current-policies,Hydrogen,2030,SPP,0.0,,
full-current-policies,Hydrogen,2030,TRE,0.0,,
full-current-policies,Hydrogen,2030,WECC,0.0,,
full-current-policies,Natural Gas CC,2030,CA,0.0,,
full-current-policies,Natural Gas CC,2030,MISO,0.0,,
full-current-policies,Natural Gas CC,2030,NE,1.5,,
full-current-policies,Natural Gas CC,2030,PJM,0.0,,
full-current-policies,Natural Gas CC,2030,SOU,0.0,,
full-current-policies,Natural Gas CC,2030,SPP,-0.5,,
full-current-policies,Natural Gas CC,2030,TRE,0.0,,
full-current-policies,Natural Gas CC,2030,WECC,0.0,,
full-current-policies,Natural Gas CT,2030,CA,0.0,,
full-current-policies,Natural Gas CT,2030,MISO,0.0,,
full-current-policies,Natural Gas CT,2030,NE,0.5,,
full-current-policies,Natural Gas CT,2030,PJM,0.0,,
full-current-policies,Natural Gas CT,2030,SOU,0.0,,
full-current-policies,Natural Gas CT,2030,SPP,0.0,,
full-current-policies,Natural Gas CT,2030,TRE,0.0,,
full-current-policies,Natural Gas CT,2030,WECC,0.0,,
full-current-policies,Nuclear,2030,CA,0.0,,
full-current-policies,Nuclear,2030,MISO,0.0,,
full-current-policies,Nuclear,2030,NE,0.0,,
full-current-policies,Nuclear,2030,PJM,1.0,,
full-current-policies,Nuclear,2030,SOU,0.0,,
full-current-policies,Nuclear,2030,SPP,0.0,,
full-current-policies,Nuclear,2030,TRE,0.5,,
full-current-policies,Nuclear,2030,WECC,0.0,,
full-current-policies,Solar,2030,CA,13607.2,,
full-current-policies,Solar,2030,MISO,1480.8,,
full-current-policies,Solar,2030,NE,4631.5,,
full-current-policies,Solar,2030,PJM,2304.2,,
full-current-policies,Solar,2030,SOU,11346.0,,
full-current-policies,Solar,2030,SPP,11.0,,
full-current-policies,Solar,2030,TRE,5.5,,
full-current-policies,Solar,2030,WECC,4237.8,,
full-current-policies,Wind,2030,CA,0.5,,
full-current-policies,Wind,2030,MISO,20695.2,,
full-current-policies,Wind,2030,NE,11520.5,,
full-current-policies,Wind,2030,PJM,8073.5,,
full-current-policies,Wind,2030,SOU,3745.0,,
full-current-policies,Wind,2030,SPP,9178.8,,
full-current-policies,Wind,2030,TRE,8250.5,,
full-current-policies,Wind,2030,WECC,16556.0,,
full-current-policies,Battery,2035,CA,41.2,,
full-current-policies,Battery,2035,MISO,3606.5,,
full-current-policies,Battery,2035,NE,9536.5,,
full-current-policies,Battery,2035,PJM,645.5,,
full-current-policies,Battery,2035,SOU,53.8,,
full-current-policies,Battery,2035,SPP,69.0,,
full-current-policies,Battery,2035,TRE,37.8,,
full-current-policies,Battery,2035,WECC,89.8,,
full-current-policies,CCS,2035,CA,15.0,,
full-current-policies,CCS,2035,MISO,48.0,,
full-current-policies,CCS,2035,NE,,,
full-current-policies,CCS,2035,PJM,18.0,,
full-current-policies,CCS,2035,SOU,17.5,,
full-current-policies,CCS,2035,SPP,12.0,,
full-current-policies,CCS,2035,TRE,9.5,,
full-current-policies,CCS,2035,WECC,13.5,,
full-current-policies,Hydrogen,2035,CA,13.5,,
full-current-policies,Hydrogen,2035,MISO,55.5,,
full-current-policies,Hydrogen,2035,NE,107.5,,
full-current-policies,Hydrogen,2035,PJM,49.0,,
full-current-policies,Hydrogen,2035,SOU,26.5,,
full-current-policies,Hydrogen,2035,SPP,26.5,,
full-current-policies,Hydrogen,2035,TRE,18.0,,
full-current-policies,Hydrogen,2035,WECC,36.5,,
full-current-policies,Natural Gas CC,2035,CA,18.0,,
full-current-policies,Natural Gas CC,2035,MISO,198.8,,
full-current-policies,Natural Gas CC,2035,NE,8969.8,,
full-current-policies,Natural Gas CC,2035,PJM,1064.5,,
full-current-policies,Natural Gas CC,2035,SOU,23.5,,
full-current-policies,Natural Gas CC,2035,SPP,18.5,,
full-current-policies,Natural Gas CC,2035,TRE,16.5,,
full-current-policies,Natural Gas CC,2035,WECC,28.0,,
full-current-policies,Natural Gas CT,2035,CA,8.5,,
full-current-policies,Natural Gas CT,2035,MISO,38.0,,
full-current-policies,Natural Gas CT,2035,NE,899.8,,
full-current-policies,Natural Gas CT,2035,PJM,32.0,,
full-current-policies,Natural Gas CT,2035,SOU,16.0,,
full-current-policies,Natural Gas CT,2035,SPP,15.5,,
full-current-policies,Natural Gas CT,2035,TRE,11.0,,
full-current-policies,Natural Gas CT,2035,WECC,22.5,,
full-current-policies,Nuclear,2035,CA,3.0,,
full-current-policies,Nuclear,2035,MISO,8.5,,
full-current-policies,Nuclear,2035,NE,4.5,,
full-current-policies,Nuclear,2035,PJM,6.5,,
full-current-policies,Nuclear,2035,SOU,5.0,,
full-current-policies,Nuclear,2035,SPP,4.5,,
full-current-policies,Nuclear,2035,TRE,3.0,,
full-current-policies,Nuclear,2035,WECC,7.5,,
full-current-policies,Solar,2035,CA,20645.0,,
full-current-policies,Solar,2035,MISO,67580.2,,
full-current-policies,Solar,2035,NE,79.2,,
full-current-policies,Solar,2035,PJM,30767.2,,
full-current-policies,Solar,2035,SOU,61139.2,,
full-current-policies,Solar,2035,SPP,3103.8,,
full-current-policies,Solar,2035,TRE,7901.5,,
full-current-policies,Solar,2035,WECC,26775.0,,
full-current-policies,Wind,2035,CA,182.5,,
full-current-policies,Wind,2035,MISO,20306.0,,
full-current-policies,Wind,2035,NE,11446.8,,
full-current-policies,Wind,2035,PJM,14889.2,,
full-current-policies,Wind,2035,SOU,8569.5,,
full-current-policies,Wind,2035,SPP,22557.2,,
full-current-policies,Wind,2035,TRE,12718.0,,
full-current-policies,Wind,2035,WECC,13736.5,,
full-current-policies,Battery,2040,CA,9957.5,,
full-current-policies,Battery,2040,MISO,12879.8,,
full-current-policies,Battery,2040,NE,4417.5,,
full-current-policies,Battery,2040,PJM,7768.8,,
full-current-policies,Battery,2040,SOU,4655.2,,
full-current-policies,Battery,2040,SPP,80.2,,
full-current-policies,Battery,2040,TRE,739.0,,
full-current-policies,Battery,2040,WECC,8924.5,,
full-current-policies,CCS,2040,CA,2066.5,,
full-current-policies,CCS,2040,MISO,96.3,,
full-current-policies,CCS,2040,NE,,,
full-current-policies,CCS,2040,PJM,2434.8,,
full-current-policies,CCS,2040,SOU,113.3,,
full-current-policies,CCS,2040,SPP,9.0,,
full-current-policies,CCS,2040,TRE,15.7,,
full-current-policies,CCS,2040,WECC,10.5,,
full-current-policies,Hydrogen,2040,CA,16.5,,
full-current-policies,Hydrogen,2040,MISO,47.0,,
full-current-policies,Hydrogen,2040,NE,75.5,,
full-current-policies,Hydrogen,2040,PJM,31.5,,
full-current-policies,Hydrogen,2040,SOU,23.5,,
full-current-policies,Hydrogen,2040,SPP,22.0,,
full-current-policies,Hydrogen,2040,TRE,23.0,,
full-current-policies,Hydrogen,2040,WECC,51.0,,
full-current-policies,Natural Gas CC,2040,CA,7288.8,,
full-current-policies,Natural Gas CC,2040,MISO,16552.5,,
full-current-policies,Natural Gas CC,2040,NE,3923.0,,
full-current-policies,Natural Gas CC,2040,PJM,17753.0,,
full-current-policies,Natural Gas CC,2040,SOU,3284.5,,
full-current-policies,Natural Gas CC,2040,SPP,26.0,,
full-current-policies,Natural Gas CC,2040,TRE,3490.5,,
full-current-policies,Natural Gas CC,2040,WECC,6691.0,,
full-current-policies,Natural Gas CT,2040,CA,12.0,,
full-current-policies,Natural Gas CT,2040,MISO,32.0,,
full-current-policies,Natural Gas CT,2040,NE,4494.5,,
full-current-policies,Natural Gas CT,2040,PJM,25.5,,
full-current-policies,Natural Gas CT,2040,SOU,17.0,,
full-current-policies,Natural Gas CT,2040,SPP,15.5,,
full-current-policies,Natural Gas CT,2040,TRE,18.0,,
full-current-policies,Natural Gas CT,2040,WECC,30.0,,
full-current-policies,Nuclear,2040,CA,0.5,,
full-current-policies,Nuclear,2040,MISO,1.5,,
full-current-policies,Nuclear,2040,NE,1.0,,
full-current-policies,Nuclear,2040,PJM,0.0,,
full-current-policies,Nuclear,2040,SOU,1.0,,
full-current-policies,Nuclear,2040,SPP,0.0,,
full-current-policies,Nuclear,2040,TRE,0.5,,
full-current-policies,Nuclear,2040,WECC,0.0,,
full-current-policies,Solar,2040,CA,4442.5,,
full-current-policies,Solar,2040,MISO,22254.2,,
full-current-policies,Solar,2040,NE,10856.0,,
full-current-policies,Solar,2040,PJM,32124.8,,
full-current-policies,Solar,2040,SOU,30553.5,,
full-current-policies,Solar,2040,SPP,8101.2,,
full-current-policies,Solar,2040,TRE,15014.2,,
full-current-policies,Solar,2040,WECC,28814.8,,
full-current-policies,Wind,2040,CA,116.5,,
full-current-policies,Wind,2040,MISO,21041.2,,
full-current-policies,Wind,2040,NE,2498.5,,
full-current-policies,Wind,2040,PJM,5015.5,,
full-current-policies,Wind,2040,SOU,11425.5,,
full-current-policies,Wind,2040,SPP,11783.5,,
