Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,29.738070786863883
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,2.742569876664198e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,13.893820911833402
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,12.103535570305363
NENG_Rest_nuclear_1,new_england_uranium,1,1.703874321103761e7
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,18.515891563953467
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,14.27777344697721
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,6.843839814172009e6
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,166.0233316603307
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,10.750134411222481
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,18.441681446469957
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,8.348515283676992e6
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,11.98520745768112
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.8386360407065967e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,105048.37730366245
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,460.6965496693897
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,99.58251853692225
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,29.36093873420776
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,9.738996738890305e7
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,125364.46394675646
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,14.658696720456462
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,297152.74941980804
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,8.44624298486069e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,2.7943751669219136e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,15.548796814223673
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,2.683042748424502e7
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,4.7990118231171025e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,6.005297099133589e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,1.3403391410003675e6
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,8.303628931460046e6
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,14.572196878554195
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,29.915352491461547
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,11.606685721049434
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,13.787120411026674
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,14.96845228903023
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,15.850750059060749
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,5.228001371661968e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,9.918381250654015
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,4.749926591697704e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,17.25294351354116
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,1.0820124164363706e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,17.807900393636032
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,19.663003458050117
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,11.105203123802838
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,12.616679754284263
PJM_Rest_nuclear_1,east_north_central_uranium,11,1.6101546389633005e9
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,1.3288063230012934e9
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,8.773123088906956
NENG_Rest_nuclear_nuclear_moderate_0,new_england_uranium,1,1.890427327009077
NENG_Rest_naturalgas_ccs100_moderate_0,new_england_naturalgas_ccs100,1,6.5463039113410195
NY_Z_A_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,2,11.999908910779363
NY_Z_A_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,2,14.461355491468625
NY_Z_A_nuclear_nuclear_moderate_0,middle_atlantic_uranium,2,1.8957184926021506
NY_Z_A_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,2,4.956255727122928
NY_Z_B_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,3,20.252075950539936
NY_Z_B_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,3,8.809679084604502
NY_Z_B_nuclear_nuclear_moderate_0,middle_atlantic_uranium,3,1.7742724365747427
NY_Z_B_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,3,6.5301453815492
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,4,23.07855892667889
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,4,35.4778802618086
NY_Z_C&E_nuclear_nuclear_moderate_0,middle_atlantic_uranium,4,2.4345080505636245
NY_Z_C&E_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,4,6.092909791015489
NY_Z_D_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,5,10.241268475931491
NY_Z_D_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,5,19.54409195856309
NY_Z_D_nuclear_nuclear_moderate_0,middle_atlantic_uranium,5,1.7632065469709108
NY_Z_D_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,5,4.81683792088869
NY_Z_F_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,6,13.436315784913086
NY_Z_F_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,6,9.647927219237006
NY_Z_F_nuclear_nuclear_moderate_0,middle_atlantic_uranium,6,1.9319044581568303
NY_Z_F_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,6,7.411119059531197
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,7,42.99442013131601
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,7,8.684464860494705
NY_Z_G-I_nuclear_nuclear_moderate_0,middle_atlantic_uranium,7,2.6070027676029577
NY_Z_G-I_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,7,5.555660374263969
NY_Z_J_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,8,86.57444989919456
NY_Z_J_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,8,17.03132836190282
NY_Z_J_nuclear_nuclear_moderate_0,middle_atlantic_uranium,8,1.8464023869377584
NY_Z_J_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,8,6.02874784095438
NY_Z_K_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,9,12.021618363174298
NY_Z_K_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,9,11.949991125883974
NY_Z_K_nuclear_nuclear_moderate_0,middle_atlantic_uranium,9,2.1139467776403102
NY_Z_K_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,9,5.583565311251081
PJM_EMAC_naturalgas_ccavgcf_moderate_0,middle_atlantic_naturalgas,10,2.0908657983650842e9
PJM_EMAC_naturalgas_ctavgcf_moderate_0,middle_atlantic_naturalgas,10,9.710470956033681
PJM_EMAC_nuclear_nuclear_moderate_0,middle_atlantic_uranium,10,1.6831998972480955
PJM_EMAC_naturalgas_ccs100_moderate_0,middle_atlantic_naturalgas_ccs100,10,5.338940745542235
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,east_north_central_naturalgas_ccs90,11,7.556256151562058
PJM_Rest_naturalgas_ccavgcf_moderate_0,east_north_central_naturalgas,11,1.3453885634199384e8
PJM_Rest_naturalgas_ctavgcf_moderate_0,east_north_central_naturalgas,11,15.55473629956647
PJM_Rest_nuclear_nuclear_moderate_0,east_north_central_uranium,11,2.358441030397569
PJM_Rest_naturalgas_ccs100_moderate_0,east_north_central_naturalgas_ccs100,11,8.75719093412212
