BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.2318390002105e8,1.624013987618331e6,-2.165478942546215e6,7.941003910357731e6,-7.9410039103485895e6,22478.68157119256,0.00022837708549624717,3.9611787498608744e6,-176477.4965070907,-1.26449615e8,1.4361038803082345e7,423831.94278149324,-565141.6494555173,498388.31558491924,-498388.3155849199,335.2941569390049,0.00022689073474791902,-2.9452720971467122e6,-97953.29322563828,-1.1176839e7,1.7199264915498192e6,5.376351951141393,-6.352011293072878,373851.45971708593,-373851.45971145434,316.0417262347225,0.00022757162316307692,6.811318373395399e6,-69329.93089044045,-8.46223e6,8.043060962575743e7,6.296945423380952e6,-7.439680320533886e6,740627.0026776915,-740627.0026716067,421.4606236654017,0.00022728671156690416,-6.188972360170331e7,-632766.5873469246,-1.6765806e7,5.974905473883697e6,39.39468513846685,-46.54380377126878,84985.64456650647,-84985.6445604297,48.23909281720447,0.00022768608352979541,-4.0279196441903105e6,-30202.919550033246,-1.916824e6,1.3678104606349481e7,1.7610905995804362e6,-2.3482581279089507e6,454882.12583783123,-454882.1258317459,385.64719119234087,0.00022750874816401958,-2.3622546211854788e6,-382677.1039141636,-1.0346391e7,4.2661823793905815e6,2.8838941130978046,-3.4072403951299806,853356.2980893471,-853356.2980893978,694.0648944940256,0.0002268302974126092,1.481169590256472e7,-578180.8233786706,-1.8500391e7,3.278134544643526e7,6.168460100043138,-7.287871246797463,3.1625276678656177e6,-3.1625276678657527e6,2605.5974126780134,0.00022606096821719044,3.755515354187276e7,-127501.4658636396,-7.0211602e7,2.7272529148231703e6,1.0135978453478713,-1.1975330441801801,1.0557431865361948e6,-1.0557431865361761e6,831.0223343407989,0.00022707515730980722,1.9492821328465223e7,-172150.08158150385,-2.2048755e7,1.8157951062662187e8,613141.619656458,-801602.4967239326,9.678077626252703e6,-9.678077626250109e6,16513.244712898504,0.00022597574286454378,-1.2520968600310862e7,-158816.39270053635,-1.68727778e8,6.213545401920999e8,9.08971438013306e6,-1.1424945559034837e7,2.9027376351407617e7,-2.9027376351413682e7,902998.3899843456,0.0002255981607324309,1.1139706683777443e6,-341869.06970773346,-6.20694409e8
t1,17128.739756967287,0.00023409725451286587,-4.6875300104199535e-5,213.87931809932164,-1395.11241676084,3.5089492206051643e-7,2.2505552051716185e-8,-2237.956318947135,-24.550526763771675,-13685.0,1974.9200546486536,54.10842222685221,-5.3883635565073815e-5,14.207241785950497,-49.056418172513105,3.3495522859477164e-7,2.2403129394550713e-8,-686.3261421652574,-1.8531047492098456,-1306.0,365.6512210661934,0.0001587372309610289,-3.6148645010839716e-5,10.75982808432358,-39.01081426619094,3.5058750973237707e-7,2.2566605752212022e-8,653.6081473112878,-2.0085051088434636,-989.0,3449.6244390681854,157.53804388386473,-3.154610697150489e-5,21.305802543663066,-58.863487162449736,3.50723291887719e-7,2.255881462764628e-8,-1575.4408093843701,-34.16395772253959,-1960.0,604.8214768492471,0.0016834734477480986,-3.254425605849626e-5,2.461030265870473,-5.634680168032087,3.503768163034751e-7,2.2552431586511875e-8,-375.117433397373,-2.5320448063396777,-224.0,209.50348890444835,0.0011326920589778116,-5.306667423799575e-5,13.022329910303668,-40.51431322373575,3.509638454481326e-7,2.255389909030204e-8,1034.087403923754,-9.0999894712201,-1207.0,757.3803777396436,0.00018359527366735188,-3.2636978786888796e-5,24.082298155378606,-68.01203009818857,3.355213730545929e-7,2.2418382351158445e-8,1485.064816787143,-28.515613856363803,-2170.0,6784.3154832398195,0.00020874466065499514,-3.064185658234137e-5,86.2958716247815,-346.5250120521525,3.5144428320782546e-7,2.24943404028005e-8,1652.366296375299,-5.452817569547554,-8170.999999999999,527.8999459095002,0.00011550078356148806,-3.219542566659755e-5,29.406015929052796,-73.029852316063,3.51386494630767e-7,2.253781271245079e-8,2130.510370178417,-19.786563324276038,-2595.0,22460.8900974465,0.00012405119864779664,-9.689525087098535e-5,201.88655940077473,-1384.2648137074648,3.43699205355229e-7,2.249537167329711e-8,-1919.9998712034567,-19.511998825907387,-19339.0,72896.05387177298,1001.4241040817426,-4.630669788533202e-5,843.3016423517396,-6098.984263301334,3.314095160906645e-7,2.2436845751021728e-8,-160.79645947830824,-23.998849309032185,-68457.0
t2,17419.389261656263,0.00018565997796674152,-4.8732406909415485e-5,132.8880476531304,-1977.307817135965,3.504595401618278e-7,2.2502242901681114e-8,-2774.115421323411,-29.854209066400724,-12771.0,1743.5559881115378,17.385047777360956,-5.596351546862554e-5,8.808103680170296,-84.07322130632475,3.34793826967281e-7,2.240523216388718e-8,-469.4084393415197,-1.2674232657627678,-1215.0,308.5572233295269,0.00014485856560929805,-3.8112804660936044e-5,6.670068954189298,-57.68730236478389,3.5055815550168964e-7,2.2564644277984477e-8,664.6547278518088,-2.194824841102241,-920.0,3329.4600838294455,0.00027132137662585684,-3.482278628950518e-5,13.209134524227617,-193.72493508921934,3.503221105274006e-7,2.2555509881322825e-8,-1313.9793817121413,-11.96513837320813,-1823.0,537.6341933577987,0.0002505402983017905,-3.677012815811656e-5,1.525835336343207,-22.373850778199202,3.499579161630972e-7,2.2549714839735863e-8,-305.7227611420373,-2.0636308708265,-209.0,186.74533385208036,0.0002692766658376525,-5.937692001608512e-5,8.074055516904385,-118.3822904458137,3.5048338611852177e-7,2.2548506593411854e-8,1060.9844938539145,-14.42180300743334,-1123.0,757.3867685490088,0.00010702921793501626,-3.620982085600028e-5,14.929986133970543,-218.9957355722289,3.352665680977202e-7,2.2417076975162648e-8,1486.1585753062209,-21.479665550348418,-2017.9999999999998,7511.430937401687,0.00010919801489924072,-3.453977719234975e-5,53.50361725960888,-784.5565193620359,3.5104310689260283e-7,2.248992770364056e-8,816.3157405581833,-2.693850794561386,-7594.0,527.8999327513419,8.352980956365199e-5,-3.5622615120170395e-5,18.231469831979872,-267.3587516901469,3.5098709579195123e-7,2.253412720119555e-8,2155.113510299575,-19.886209420127784,-2414.0,22120.81199257274,9.868304859508991e-5,-0.00011597853546546738,122.6399882314634,-1617.9400896704067,3.435001691643733e-7,2.249578925326791e-8,-1919.9998755221222,-19.51199885575153,-18686.0,72944.35491692521,81.52705813669343,-4.59415469162457e-5,528.78247365819,-7406.853214095463,3.3154290998428546e-7,2.243638397475199e-8,599.9988311715286,-9.810020039689242,-66738.0
t3,17257.419309361158,3.677256472756835e-5,-101.42002439605909,41.062529736051644,-1924.5721217481284,3.4634378833068436e-7,2.247411157246716e-8,-2959.999730840783,-31.489998188764655,-12281.0,1532.8556975710658,0.00010490095810243852,-0.00012048730909088478,3.8713547465436036,-108.27203387455724,3.331821097262214e-7,2.2400168741713135e-8,-256.60323857217514,-7.851764591056208,-1164.0,240.57932760600966,4.514831741976058e-5,-9.580445049546234e-5,2.931929818994145,-82.03290879209136,3.4894200422926515e-7,2.255595536241314e-8,721.4696769479639,-1.9479752477116787,-881.0,3264.0315305514173,5.741170842382817e-5,-6.993194414475899e-5,5.80573214170629,-162.3637889184506,3.4883102711124433e-7,2.2547000217063155e-8,-1349.3559878356177,-12.117473739591167,-1746.0,497.0792827453816,6.166413743398136e-5,-7.372107109729314e-5,0.6705239325122166,-18.752028768261102,3.4847006111117964e-7,2.2541835246019205e-8,-277.1271555100075,-1.8706106678927215,-200.0,163.97594718098975,8.833334591581706e-5,-0.00012019278048253241,3.548479771965305,-99.21574067575825,3.4899227345620257e-7,2.253926283893871e-8,1024.9913998338213,-17.30005458081037,-1076.0,757.3931538945958,4.0762338775692985e-5,-8.329691375300057e-5,6.562327196127248,-183.54596049793022,3.338084485538503e-7,2.241211959545061e-8,1378.2840041879194,-25.693482558273463,-1933.0,6433.5401838640355,3.939304017814993e-5,-8.089640290549603e-5,23.51562708991154,-657.5375471771293,3.495242879668702e-7,2.248103428462208e-8,1482.3202368835289,-4.838459434866002,-7277.0,527.8996596254939,3.56866234123772e-5,-8.567077244456397e-5,8.01303416376419,-224.07545968256554,3.493512100273814e-7,2.2524319378802457e-8,2020.8866939904685,-19.72387842521532,-2313.0,21440.875638972317,9.877693581746458e-5,-0.00011396592462871311,49.33851201927132,-1157.7023108368498,3.4345869190603043e-7,2.2494333985379014e-8,-1919.9998269807224,-19.51199846131598,-18393.0,72194.62438671902,9.875082587206398e-5,-9.320587472547497e-5,171.85790502783237,-6804.902421490869,3.2981777461733746e-7,2.243066233467675e-8,135.1339278956043,-15.713803885780656,-65681.0
t4,17097.146913171167,4.042953217741183e-5,-129.41252752871378,57.7221986298997,-1958.9672198125318,3.4644884794663977e-7,2.24702943608078e-8,-2959.9994100300137,-31.489995736483603,-12075.0,1644.4545985555471,6.921633467797324e-5,-0.0007257616930921838,3.448156193772191,-113.74558590738457,3.322231415852286e-7,2.2397983327120502e-8,-395.16333598807455,-1.9931766140376799,-1137.0,216.38193798830918,3.187728885229252e-5,-0.0006994444919371202,2.5839860797861083,-86.28146311864047,3.4797787799115354e-7,2.2549374160747897e-8,730.164284049255,-2.8480777534927952,-860.0,3333.6944833602147,3.823453358764525e-5,-0.00020982103261092035,5.153104231297801,-173.5365002256412,3.4780693189425437e-7,2.2539941043893995e-8,-1447.318663059508,-12.992253039606686,-1705.0,564.2850555503715,4.041708875923945e-5,-0.00021702879340652727,0.6016770766146676,-19.881495091247263,3.4743677365734255e-7,2.2535335427542137e-8,-347.6583648510576,-2.3466963972201107,-195.0,170.6546779441233,6.219998193704711e-5,-0.0009957707150108786,3.131401608922787,-105.94430908962916,3.479686746990994e-7,2.2532015038261594e-8,1000.5958315575735,-17.436668778418415,-1051.0,757.39953520939,2.951778136759757e-5,-0.0008178320525046774,5.926052388910675,-197.05574059781034,3.32878365560484e-7,2.2409804193719605e-8,1346.3958418653008,-23.66490086304978,-1889.0,6755.2766268078585,2.8078807586863825e-5,-0.001064475586465127,21.709161763129753,-706.6242718736925,3.48477832583902e-7,2.2473139669579866e-8,1038.0651445702474,-3.4256251470982093,-7105.0,231.7484850094297,2.771317320439929e-5,-0.00038294057726037103,7.2987424312472795,-222.02151983438995,3.4842460198997834e-7,2.251701419802767e-8,2262.294946756691,-20.320299450711442,-2259.0,21140.799280201176,0.00010146218380306176,-0.00014396776664050057,65.87604627691515,-915.1634705738275,3.4342226665074116e-7,2.2491932940651163e-8,-1919.9998147745853,-19.51199847537386,-18352.0,70289.17240761861,9.972565102367079e-5,-9.369013649135188e-5,216.47901018249686,-5451.288636686355,3.298527841021324e-7,2.2432138678677472e-8,692.6235399041714,-10.98632723513644,-65736.0
t5,15389.50866294529,3.978519007735049e-5,-82.9512015311828,39.01487066549909,-366.0829998831159,3.464861338423774e-7,2.247732220874893e-8,-2959.999377116735,-31.489995522698287,-11988.0,1850.8743175394682,6.918847786137978e-5,-0.0009840083176073527,2.461013340101153,-57.1098006423076,3.325587404832556e-7,2.2389890503318156e-8,-675.272346587721,-3.952269135583799,-1117.0,265.7219123062774,3.125131302115946e-5,-0.0009663323817588831,1.845607914324167,-43.122766911271825,3.480443524272694e-7,2.256119739904865e-8,623.5702877080937,-2.0141062584843894,-846.0,3365.6917315144224,3.746392144795107e-5,-0.0002211554737985808,3.6778817403292554,-82.64670158706114,3.478487869918487e-7,2.25517761399064e-8,-1595.3453759451652,-15.377352346821432,-1676.0,631.4908865431546,3.997461215566023e-5,-0.00021963241105906226,0.42873784796831566,-9.715760402325776,3.474883441678993e-7,2.2548068173717957e-8,-427.3192771012796,-2.8844075540396275,-192.0,193.46880888731366,6.099443437129722e-5,-0.001203251174389052,2.242253828629034,-50.57708629363227,3.47994871364472e-7,2.2542731057429223e-8,904.8400664964682,-17.97290099013357,-1032.0,757.4059417262724,2.8656746251655944e-5,-0.0010738519209386311,4.190131445270194,-92.68436914618346,3.3307256771082073e-7,2.2401288695912246e-8,1216.6830395533123,-29.59369869498633,-1856.0,5422.785191446969,2.7211769815210344e-5,-0.0016981906326078858,15.040209457821648,-331.8429817012114,3.485140680570514e-7,2.2484392052735696e-8,1884.2372444148084,-6.217992916002057,-6984.0,231.74848211452576,2.715723136459628e-5,-0.0004051188602842206,5.133110636843873,-131.7758176669949,3.48443577711576e-7,2.25278223872774e-8,2135.702201639417,-19.807599080805417,-2221.0,21057.50575250908,9.951412662177582e-5,-0.00015727691639457248,43.25443632228292,-554.2483041920948,3.434564175089689e-7,2.2501884103921183e-8,-1919.9998284115823,-19.51199855976286,-18607.0,69061.60316048616,0.00010049765708535546,-8.985455929772789e-5,209.90261633502578,-3029.8952718253427,3.3023866803982983e-7,2.2424565543440488e-8,812.9033653503833,-12.5138811753618,-67042.0
t6,14258.175326337556,6.775502820848991e-5,-8.910496048266777e-5,154.61425711862933,-20.948658608278972,3.488544505567869e-7,2.2466737766026916e-8,-2025.1770479836787,-22.663857087285148,-12344.0,2051.643719551094,8.379876373979829e-5,-0.0002555579673178286,9.960565100330424,-1.615766151341783,3.330810835241936e-7,2.2394800678021795e-8,-931.4733613398138,-2.514985707369788,-1126.0,323.4610438925558,3.4947211961521864e-5,-0.00022733800877926814,7.5473748173453785,-1.2245812316377431,3.485722881353387e-7,2.2559879877358642e-8,527.6495015516075,-4.4331469618028665,-853.0,3389.480432624507,5.320684210025261e-5,-7.751683462845146e-5,14.95490884260394,-2.4408416355836864,3.4869364273231574e-7,2.2551696553264856e-8,-1691.3031680170327,-21.691307825386318,-1689.0,698.6966961126084,5.648060298882378e-5,-8.358796881691405e-5,1.7271751688653658,-0.2820688096838544,3.483227227290219e-7,2.254862311055503e-8,-503.74151807811427,-3.400257611497423,-193.0,216.29418820632696,7.820423936871535e-5,-0.0001863474396134572,9.150058358189725,-1.503411233078359,3.4889968934652916e-7,2.254231167897632e-8,823.304371160283,-7.245098677538136,-1040.0,757.4123563993587,3.247308532820448e-5,-0.00015781855974034213,16.843509282233363,-2.6965515330166197,3.3364829191803625e-7,2.2407325341528106e-8,1128.9052601461312,-28.46444926112259,-1872.0,4713.741711627179,3.0027606295503653e-5,-0.0001822148111558212,60.17218054992979,-9.493369350589415,3.4938393602382847e-7,2.248447597356042e-8,2276.7780109424407,-7.198381859574175,-7034.0,527.8993958636141,2.948086755467462e-5,-0.0001645429493612993,20.575165053740317,-3.3048908266782253,3.4918101096770514e-7,2.2526215670426632e-8,1715.058059505673,-20.22759484934987,-2240.0,21765.97266860742,0.00010017496421478817,-0.00014320108959992543,165.05397978610662,-201.51475289286552,3.43452244660843e-7,2.24994475800094e-8,-1919.9998539778046,-19.511998720940113,-19790.0,70865.01414128876,0.00010325230123004286,-7.913091530474772e-5,614.890243527183,-791.0941452509712,3.303323615823709e-7,2.2425693597342775e-8,599.9997460903093,-9.81000996129255,-71279.0
t7,13560.097087299448,0.00013987147152097782,-4.755918708918905e-5,391.44465948273074,-51.5792270797069,3.271178158692811e-7,2.2512098613832602e-8,-381.99665938367355,-4.965952545130434,-13513.0,2251.9659078944383,27.933166006229296,-6.19781698589615e-5,24.318791738058216,-3.7363501562886428,3.3498713199656743e-7,2.2406488561372243e-8,-1112.4777406864507,-3.003713126153245,-1185.0,348.2080997137583,7.836950463054968e-5,-4.3654063941349156e-5,18.434973796188697,-2.8395567745223085,3.5057525965222475e-7,2.256424863339646e-8,539.9198019087734,-5.723353684258288,-898.0,3410.1060003899197,902.0719307997732,-3.196731710161928e-5,36.98162247170619,-3.7618660231519248,3.5065834935259735e-7,2.255604400375995e-8,-2536.9421552667577,-30.45550072642516,-1778.0,765.9025577307397,0.0015287067350668562,-3.4645572296350824e-5,4.285547286274978,-0.39311544384055425,3.5028193164030005e-7,2.255374410538778e-8,-562.0029617801363,-3.793522181182398,-204.0,239.10836678054514,581.5332331305087,-7.226924953689368e-5,22.63386945616698,-2.2454021535186106,3.509206134029066e-7,2.2544744948191533e-8,255.25908043235802,-1.289075707795187,-1095.0,757.4187860925921,5.150610111562831e-5,-5.3123431864014364e-5,41.17155573875138,-6.278852830621413,3.3519342382923896e-7,2.2419437838945243e-8,1211.0047943468012,-29.316282043012126,-1974.0,5128.123072810729,3.467948080770779e-5,-8.214195642428703e-5,147.33367767589968,-22.340321855337873,3.51408657326285e-7,2.2489544988358603e-8,2141.9520692226215,-7.068450670498256,-7388.0,527.8999958509397,3.3226579139500255e-5,-8.145550834645405e-5,50.27997612367457,-7.683961291964365,3.513350588340381e-7,2.25311260004268e-8,1810.6118673209683,-15.10783008985188,-2366.0,24119.244814896025,0.0001042504432064701,-0.00018888529011399358,391.6931454027924,-443.4259928381476,3.4285360061107743e-7,2.2494412833507153e-8,-1919.9998838638842,-19.511998960768814,-22128.0,70271.91548322431,7050.7846038856815,-4.205428502258691e-5,1580.4726706658828,-283.18913618072884,3.314588818434789e-7,2.2432759158310507e-8,554.6717877493799,-10.655367477778789,-79164.0
t8,12350.10428901862,1830.0006401345747,-4.2581615037426556e-6,822.6065824377714,-7.339743348774613e-6,3.513456553841582e-7,2.2548759355263116e-8,896.1748438075613,-7.886344064392452,-15891.0,2458.0606940447587,240.00926661205227,-4.725679770683213e-6,49.12705199226849,-7.670923800793831e-6,3.5839374645870064e-7,2.2506323814538798e-8,-1402.4104912560138,-13.786509327170586,-1331.0,350.5845635011879,0.009907739572161107,-2.6266765697315377e-6,37.20494116353641,-7.273798660369942e-6,3.75276771858295e-7,2.2653684697122102e-8,621.3269615798845,-2.1263644333975016,-1006.9999999999999,3466.8192527610727,5999.897607890577,-2.577934266648811e-6,73.67312651859508,-7.413576611687784e-6,3.7576763877021864e-7,2.264710740370874e-8,-7472.62682648555,-70.76315098877672,-1997.0,833.1056271240535,0.05602992664690377,-2.724262404928315e-6,8.51027921852623,-6.664772337218314e-6,3.7483900719339836e-7,2.264387045162032e-8,-608.5641184621497,-4.107808770080038,-229.0,265.3988062616348,1166.7057584165684,-4.970397110589391e-6,45.030829527189816,-7.184707013684473e-6,3.7632872126744314e-7,2.2635532495803236e-8,-222.16675631754023,-25.9686260821429,-1229.0,757.4256945881949,0.005906988924878274,-2.5611717981672116e-6,83.27292434994133,-7.417517514551564e-6,3.598998191827861e-7,2.2520187611371427e-8,1424.6798881099605,-49.384404402518776,-2216.0,4473.687971960094,0.013111766610499667,-2.7726810744999115e-6,298.4047373073063,-7.493874131481762e-6,3.7760465147182507e-7,2.258461697854306e-8,3534.558235148116,-11.664046228911998,-8295.0,527.9001997146858,0.002200897982131961,-3.0302743559274954e-6,101.6833921325126,-7.440491546971364e-6,3.774768540951872e-7,2.2613707034531987e-8,2039.0282862384602,-12.614068878738097,-2656.0,25449.22040176851,7.274264817764267e-5,-0.00012293015075753847,890.5054354936588,-526.213824998636,3.2022474161370135e-7,2.2388790012611866e-8,-1919.999962409357,-19.511999524215263,-23874.0,69546.02625951744,8268.030035376129,-2.319542806986863e-6,3182.6152709898624,-4.528259079652086e-6,3.760761895920825e-7,2.2620537911909615e-8,3109.999940046628,-50.671499256043745,-84056.0
