model,zone,tech_type,planning_year,existing,unit,start_value,end_value,retired_value,new_build_value
SWITCH,BASN,Battery,2027,False,MW,0.0,0.2,0.0,0.2
SWITCH,BASN,Battery,2027,False,MWh,0.0,0.2,0.0,0.2
SWITCH,BASN,Battery,2027,True,MW,935.8,935.8,0.0,0.0
SWITCH,BASN,Battery,2027,True,MWh,2195.6,2195.6,0.0,0.0
SWITCH,BASN,Battery,2030,False,MW,0.2,4.3,0.0,4.0
SWITCH,BASN,Battery,2030,False,MWh,0.2,4.0,0.0,3.8
SWITCH,BASN,Battery,2030,True,MW,935.8,935.8,0.0,0.0
SWITCH,BASN,Battery,2030,True,MWh,2195.6,2195.6,0.0,0.0
SWITCH,BASN,Battery,2035,False,MW,4.3,3.6,0.6,0.0
SWITCH,BASN,Battery,2035,False,MWh,4.0,4.2,0.0,0.2
SWITCH,BASN,Battery,2035,True,MW,935.8,935.8,0.0,0.0
SWITCH,BASN,Battery,2035,True,MWh,2195.6,2195.6,0.0,0.0
SWITCH,BASN,Battery,2040,False,MW,3.6,4269.0,0.0,4265.4
SWITCH,BASN,Battery,2040,False,MWh,4.2,9334.9,0.0,9330.7
SWITCH,BASN,Battery,2045,False,MW,4269.0,4667.4,0.0,398.4
SWITCH,BASN,Battery,2045,False,MWh,9334.9,9334.9,0.0,0.0
SWITCH,BASN,Battery,2050,False,MW,4667.4,4670.6,0.0,3.2
SWITCH,BASN,Battery,2050,False,MWh,9334.9,9340.3,0.0,5.4
SWITCH,BASN,Coal,2027,True,MW,3000.2,3000.2,0.0,0.0
SWITCH,BASN,Coal,2030,True,MW,3000.2,3000.2,0.0,0.0
SWITCH,BASN,Coal,2035,True,MW,3000.2,3000.2,0.0,0.0
SWITCH,BASN,Coal,2040,True,MW,3000.2,2091.2,909.0,0.0
SWITCH,BASN,Coal,2045,True,MW,2091.2,1645.2,446.0,0.0
SWITCH,BASN,Coal,2050,True,MW,728.2,728.2,0.0,0.0
SWITCH,BASN,Distributed Solar,2027,True,MW,1193.0,1193.0,0.0,0.0
SWITCH,BASN,Distributed Solar,2030,True,MW,1193.0,1642.0,0.0,449.0
SWITCH,BASN,Distributed Solar,2035,True,MW,1642.0,2008.0,0.0,366.0
SWITCH,BASN,Distributed Solar,2040,True,MW,2008.0,2011.0,0.0,3.0
SWITCH,BASN,Distributed Solar,2045,True,MW,2011.0,2029.0,0.0,18.0
SWITCH,BASN,Distributed Solar,2050,True,MW,2029.0,2057.0,0.0,28.0
