region,marginal_price,total_demand
BASN,87.49477188857995,223174656.0
CASO,93.17414850559595,199559149.0
CANO,98.2658861500732,309235468.0
FRCC,75.98723117139545,398150391.0
ISNE,83.5396634758192,233966756.0
MISC,57.89351434147414,302266317.0
MISE,75.73097168485327,154617099.0
MISS,78.03418939363442,285422687.0
MISW,71.20623889626363,372086880.0
NWPP,133.74234412168704,372645986.0
NYCW,86.5635044332011,120232798.0
NYUP,53.327534443257456,103480882.0
PJMC,70.10817466303473,168907776.0
PJMD,76.86606868615446,168177932.0
PJME,76.91017790975226,442681870.0
PJMW,66.01109677222026,466199508.0
RMRG,81.65558464543525,188991709.0
SPPC,79.42151983894809,124929928.0
SPPN,74.3738232223696,88318595.0
SPPS,79.65335601975814,210273247.0
SRCA,62.00181946849019,340830683.0
SRCE,68.00538140504443,332833523.0
SRSE,76.75715679064625,398994725.0
SRSG,76.93230306252966,258600147.0
TRE,122.944236132105,648762932.0
TREW,118.99097656184074,31419683.0
