BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11
AnnualSum,1.1384825864131385e8,1.7960446479370918e6,-2.3445982437204598e6,8.105849371176001e6,-8.105849371174984e6,103560.7055359685,0.0001649222994330166,1.32419912725043e7,-195642.02368111306,-1.26449615e8,1.7779905275025647e7,377851.4538214601,-503754.1874986102,484335.4948320404,-484335.49483203754,281.0410407071975,0.00016471988351750668,-6.362570198507623e6,-114874.38395510832,-1.1176839e7,2.375611402578541e7,7.3798471109119365e6,-8.71910102890676e6,367051.9577565893,-367051.9577553458,212.79198318821878,0.00016507032370553372,-1.3864844456560476e7,-89998.44291815952,-8.46223e6,6.174600508812419e7,371.4578046398843,-438.86791412023416,759628.4787592343,-759628.4787575746,421.4470301036296,0.00016501748759377012,-4.435431631075851e7,-626236.822772123,-1.6765806e7,1.0063018808505278e7,193.80435581743882,-228.9748980256684,87121.58444982173,-87121.58444848553,48.240710321886375,0.00016520370786877173,-8.089583707331979e6,-56624.17146369047,-1.916824e6,2.734098906039877e7,1.3077530655555746e6,-1.7437728410279565e6,461085.2017312574,-461085.2017299216,259.6047799954664,0.0001652282113021463,-1.6154468801341472e7,-404369.08760459226,-1.0346391e7,1.1831028687719967e7,1.3835342526335601,-1.634608885581182,881985.794824179,-881985.7948241986,467.4603349292434,0.00016510404132133447,7.311652440256192e6,-642757.3378205238,-1.8500391e7,2.854813093738258e7,2.125451240105631,-2.5111648637635544,3.229471765577367e6,-3.2294717655777214e6,1753.3218883610987,0.00016471099480302944,4.180458128579573e7,-142863.1593517767,-7.0211602e7,870862.586661272,351103.6199022119,-414819.96681572153,1.0848995069492236e6,-1.0848995069504434e6,560.2489644253764,0.0001652205079599849,2.141935235810274e7,-178303.84692842505,-2.2048755e7,1.828744286134184e8,2.2371670133424667e6,-2.879977225384318e6,9.949557372474542e6,-9.949557372463413e6,5959.046394554185,0.0001634660313131675,-1.3350448323365128e7,-159351.12438849948,-1.68727778e8,6.091912126445407e8,3.0324961429410674e7,-3.6913926201352425e7,2.8646390368388228e7,-2.8646390368398417e7,34362.500293450954,0.00016436612367303358,1.8398654441206247e7,-340855.8139470885,-6.20694409e8
t1,17547.5528198157,0.0005459586637695425,-6.197122240208416e-5,213.87921524166939,-1771.1554759104242,2.7578657560803617e-7,1.601250110111037e-8,-2276.312608645162,-28.964435529515626,-13685.0,2828.8753139674204,68.1765574162685,-5.7351807905280714e-5,14.207176185345011,-57.85978736459177,2.740446888192469e-7,1.5951543532985258e-8,-1533.259399994713,-14.139803127040592,-1306.0,365.6518830687899,113.97244882777424,-3.384328298601457e-5,10.759777270606477,-33.20301027206793,2.751090388065419e-7,1.6052446196786026e-8,533.2587451162442,-1.4398104505424383,-989.0,4036.7348444444497,0.0027924952274516884,-3.3639691582092864e-5,21.305759217541365,-145.18432326984234,2.754029778428598e-7,1.605419531019213e-8,-1907.7107591791125,-45.14828034985189,-1960.0,1346.876350343376,0.0030978511358425533,-3.317049099660784e-5,2.460993556241518,-8.181061021015395,2.7715660528732945e-7,1.6072068888367287e-8,-1109.669078628131,-7.490269216142374,-224.0,3855.3973575397667,59.75455953253986,-5.8988416697338966e-5,13.022285827503657,-57.37934802646416,2.767918128880535e-7,1.6065895530297625e-8,-2648.661807639558,-15.132988530329737,-1207.0,761.0293085113053,0.00014786033138570993,-3.9659234764069114e-5,24.082244022664767,-135.8050793201389,2.765637134816153e-7,1.5965399737069412e-8,1573.0074140730696,-52.31399577088736,-2170.0,5405.979390820254,0.0001828882168209962,-3.87805421675608e-5,86.29582043288696,-773.3081103753635,2.762292836574381e-7,1.594329813137471e-8,3463.462192711216,-11.42943796856604,-8170.999999999999,37.978783652925415,0.0006335803743386702,-3.469216509102352e-5,29.40596069517156,-163.4688582839885,2.730918007995717e-7,1.6017279963104188e-8,2715.885143260932,-24.801628489707138,-2595.0,22116.443742233343,250.83094778360993,-5.480650364011171e-5,250.33121006661497,-1339.0941444111986,2.6524114205080046e-7,1.5944906116257705e-8,-1919.9997029438152,-19.5119981642237,-19339.0,64425.947636803925,5122.872087016303,-3.6750926123491e-5,673.9378062315033,-4825.0858569246275,2.799475356381107e-7,1.5882807134960157e-8,3109.9998618690292,-50.671498503940505,-68457.0
t2,17442.125964389827,0.00011781125276310849,-0.0001160150546105105,105.41713651839483,-2326.849057998577,2.7485531105957675e-7,1.601118414112317e-8,-2419.469823744209,-30.22422178120713,-12771.0,2657.949589930526,0.00019895389650038318,-8.793445019536775e-5,8.80782540324574,-160.9183076003691,2.731053197697654e-7,1.5946811142145204e-8,-1277.3902623655329,-13.44895666598365,-1215.0,308.55787590173725,9.351501115621404e-5,-5.6237842117942806e-5,6.669888130174023,-121.87022102993193,2.741198435438182e-7,1.604790186306597e-8,729.5390859377031,-2.8966664981789183,-920.0,3815.0793714339216,8.048787655962618e-5,-6.325880540248706e-5,13.20886607527855,-230.97637983384743,2.74189783241807e-7,1.604923968229697e-8,-1730.8709892023915,-43.44088598083395,-1823.0,1361.9732842692472,8.625427189027321e-5,-6.424604334157909e-5,1.52563051090318,-29.043771886505883,2.7586615574071567e-7,1.6066904543598194e-8,-1117.909274334387,-7.54589085117171,-209.0,3790.7113339284747,0.00011617007490117812,-0.00010866976358675043,8.073798534009596,-145.5924882002161,2.7548829506398285e-7,1.605934680096999e-8,-2513.7536917373777,-16.438960308803782,-1123.0,759.9827848766156,4.9968840736621496e-5,-8.302111451706296e-5,14.929683433104072,-258.67100085196944,2.753134930157822e-7,1.5960472191314395e-8,1548.7440567985855,-46.985491485777054,-2017.9999999999998,6147.339991891155,5.24831873531618e-5,-8.256260272167522e-5,53.50329231873837,-838.4220879236083,2.7498788602896674e-7,1.5938417636840855e-8,2238.9674412474174,-7.388607725548835,-7594.0,37.978692800483444,6.951157919536945e-5,-6.847830533439461e-5,18.23116898522211,-309.2268162751009,2.719129452071434e-7,1.6012851167126223e-8,2689.5251850366467,-22.508231856174216,-2414.0,22292.05072741029,0.0006245774559684471,-6.213021025277427e-5,159.29610181384734,-2493.324034156818,2.652289007812847e-7,1.5946612679250814e-8,-1257.3816004271243,-14.641757323966855,-18686.0,63605.8030262256,4626.374386525744,-3.728185892786264e-5,425.0272333718867,-4978.532983287325,2.800928747905159e-7,1.5884674733250834e-8,3109.9998727906695,-50.67149860528205,-66738.0
t3,15964.05457509373,0.0001197383604627009,-0.00011358686314779179,42.401644742094994,-1395.9225454505763,2.7484724297361276e-7,1.6005512270978292e-8,-2300.3576644743816,-29.17601661979408,-12281.0,2398.2137277144975,0.00020007169424428428,-8.840390115333922e-5,3.8712608628427847,-76.53886228633606,2.731873335260682e-7,1.5945815318515953e-8,-1148.4454325979955,-13.100805639730252,-1164.0,240.58000793205892,9.342722686646778e-5,-5.688454442012318e-5,2.9318627025976793,-58.0363406876294,2.7415092424060703e-7,1.6047253031078697e-8,698.5381823407575,-3.0137491118552155,-881.0,3690.5938261359133,8.037856291722104e-5,-6.34785513792396e-5,5.805567809584209,-125.1130436654947,2.7422413569213036e-7,1.604849366406054e-8,-1783.005936219966,-42.280431239522514,-1746.0,1233.7167411073688,8.4084526528447e-5,-6.42544797396235e-5,0.6704117061347226,-12.082750613837051,2.7581921988715575e-7,1.6065956607258115e-8,-1015.4501307312485,-6.854291582168845,-200.0,3795.398793396566,0.00011831232225357394,-0.00010668825882581071,3.5483263556153966,-72.00608871360554,2.754540665299394e-7,1.6057494081117713e-8,-2635.535251226696,-15.405791719500296,-1076.0,761.0000911144925,5.0553729384560544e-5,-8.157775447103656e-5,6.562129923243337,-143.87138617475836,2.753567084293289e-7,1.595877915257637e-8,1355.4934652298195,-46.18426935052648,-1933.0,5525.855293533252,5.287901704642196e-5,-8.181773711921218e-5,23.515411258260976,-603.6726968959238,2.750257075246283e-7,1.5937484061414744e-8,2339.0208044561527,-7.718783684482783,-7277.0,37.978692386836855,6.929592198352614e-5,-6.810120044466688e-5,8.012859397701675,-182.20804218968152,2.719175767718322e-7,1.601153466345182e-8,2470.286238507991,-21.06974957324533,-2313.0,21369.326591493184,0.0006294800935960866,-6.276379309229741e-5,71.97446397133015,-1944.3419712292307,2.6536644675394474e-7,1.594686646086777e-8,-1090.5441492277791,-13.415501964439796,-18393.0,63050.61778460327,4122.88847761911,-3.7480864932435095e-5,195.03764788042136,-4746.872248207707,2.8022421720366113e-7,1.5884543163421633e-8,3109.9998739433454,-50.671498616933214,-65681.0
t4,13919.148963150845,0.00012830717764909685,-0.00010480238817038527,54.89774903792589,-2012.0375260473793,2.7524990757963435e-7,1.6007135150085042e-8,113.99395065142188,-1.0031610317217754,-12075.0,2197.6249095666312,0.00014859338243692233,-0.00010715491476286512,4.913510803868159,-85.22378747987722,2.7290866497015257e-7,1.5943225182075008e-8,-967.5269933084842,-12.787681300226403,-1137.0,216.3826356103073,6.418555137062747e-5,-8.002669216926244e-5,3.720809362573269,-80.86221672728819,2.736720532773671e-7,1.604427155111006e-8,724.4418169998125,-3.6830296851214728,-860.0,3862.6273694950537,5.8442844987988746e-5,-8.426571803526712e-5,5.622373158154537,-165.18449733466355,2.7378717783481603e-7,1.6045535078338955e-8,-1956.324658146004,-41.74056162730408,-1705.0,1134.4303324133116,5.892419377363676e-5,-8.88574078616337e-5,0.6522846111612718,-18.93174843465258,2.752882287617208e-7,1.6062803013963017e-8,-914.9747561104161,-6.176082829271187,-195.0,3849.283034274369,9.235028339657694e-5,-0.0001433012656352747,3.4220023750433914,-101.35929075000513,2.7498114061836777e-7,1.605402040153993e-8,-2684.945208306173,-15.400486925400783,-1051.0,762.7237518915646,4.1974754554875486e-5,-0.00011785728878423851,6.387378152175112,-188.1928677342059,2.749604536076929e-7,1.5955062819228902e-8,1333.2186715573769,-25.136858265746284,-1889.0,7071.943991257297,4.270207021487815e-5,-0.0001233951855357673,22.73390291419171,-692.2642047382989,2.7461300934152226e-7,1.593357130520063e-8,704.9126179972278,-2.3262270085463252,-7105.0,37.978648213413074,5.161277653324008e-5,-9.752923080101543e-5,7.734776254210662,-229.61018713415075,2.714330134288178e-7,1.600795768659721e-8,2457.2044983434403,-14.307690035622562,-2259.0,21884.445905932014,6.639932358576883e-5,-54.69003462563826,72.71140750534391,-1610.9555243251423,2.630408147584941e-7,1.593684815959594e-8,-1919.9998224006906,-19.51199871748888,-18352.0,62563.38623630626,3789.2168494651,-3.734710398021189e-5,239.9938493619265,-3915.9252820722863,2.802979330170835e-7,1.588384107756341e-8,3109.999882722489,-50.67149869748487,-65736.0
t5,11820.758456730764,0.00012428188384959758,-0.00010355963474929062,36.56639746190073,-298.59781097199374,2.7532117426840693e-7,1.6013515278706385e-8,433.08408989516533,-3.811154422490473,-11988.0,2468.7791490285467,0.0001360502797608593,-0.0001131156193354483,3.3827789721744783,-56.76484813417365,2.726946008303111e-7,1.5947273964769122e-8,-1284.9277949357142,-13.469308142494834,-1117.0,265.72259699145405,6.442670481776255e-5,-7.677735333788086e-5,2.5599233326058766,-26.71779585995533,2.73851163208018e-7,1.605174597915416e-8,606.7331743352127,-2.2978867296963537,-846.0,3888.7362026629967,5.728844363756507e-5,-8.394151507432288e-5,4.689259758317355,-64.89538098996672,2.7390947950650353e-7,1.605263230143958e-8,-2108.37167392959,-44.158381126398,-1676.0,1180.571888342339,5.8190462214115774e-5,-8.81718410562768e-5,0.5433129507890389,-7.366193572871056,2.753961759009361e-7,1.6069954005582287e-8,-975.1666003226676,-6.58237769950968,-192.0,3909.228125844257,9.24930279624646e-5,-0.000138438362957542,2.8715373749352273,-38.76400361898134,2.7500613852534306e-7,1.6059548619954625e-8,-2824.134578009113,-17.201035928641346,-1032.0,763.5782070129594,4.2138327599706655e-5,-0.00011327195893651539,5.277007113817425,-72.36062122233533,2.7483241343951655e-7,1.596116890616764e-8,1189.5964380147382,-30.09096006678802,-1856.0,5735.694989155164,4.271160693771682e-5,-0.00012070468760844626,18.792819378847923,-259.2455620711042,2.7446888054323993e-7,1.59401856195422e-8,1493.6870139610771,-4.929182701672183,-6984.0,37.978651159932355,5.006675321028096e-5,-9.975289622297047e-5,6.431406690237116,-89.32189519212386,2.714372152434088e-7,1.6013801264960085e-8,2279.4998729911485,-13.587986238338422,-2221.0,21701.119839490428,6.658820508259542e-5,-137.4610936446535,44.88179790818399,-1062.0287867563582,2.630017573771353e-7,1.5941266090048743e-8,-1919.9998250837004,-19.511998738146346,-18607.0,62287.61341192465,3790.7539998751117,-3.5832999977556345e-5,212.5114703187972,-2308.207230932847,2.8009324200087903e-7,1.588612614843557e-8,3109.9998830834425,-50.67149869895526,-67042.0
t6,12329.087487939987,0.00011657661997000916,-0.00011565444474249172,136.21614487543872,-254.27613517444848,2.745014508132356e-7,1.599585172475131e-8,134.15306358761754,-1.180561524230285,-12344.0,2716.090777126768,0.00010494779705031514,-0.00015551313116493108,9.845761294858619,-30.59616221270449,2.72401795335321e-7,1.594469168303294e-8,-1555.141440788983,-14.198885132646309,-1126.0,323.4616882002714,4.9763649175970187e-5,-0.00011133646768728786,7.4762794984256935,-23.193360728230285,2.7338565000279747e-7,1.6048404287485628e-8,546.793993452659,-1.538539131026107,-853.0,3824.654870208285,5.352193093505735e-5,-0.00010205022145847957,14.911973875457592,-26.745196309708543,2.736834683317442e-7,1.605006716526491e-8,-2080.1518999121054,-43.669699612380704,-1689.0,1106.8141336444808,5.3975124171262374e-5,-0.00010742089333075731,1.7250971525861654,-3.3705282170629265,2.751330904878625e-7,1.6067379425904825e-8,-906.0527899668831,-6.115859450392031,-193.0,3915.6029417379323,8.62336761459801e-5,-0.00016185775685302392,9.124578584290097,-16.81820554719431,2.746940438723481e-7,1.6055762256560905e-8,-2851.5114721864948,-16.397767247088154,-1040.0,759.7857538771922,3.953973590391158e-5,-0.00013980107707746323,16.808521607668,-29.73757810540576,2.7470591320505757e-7,1.5957318584986087e-8,1160.432887840917,-35.28948524012966,-1872.0,4937.777422697893,4.0115026603576734e-5,-0.00014757942985265353,60.06277659946676,-88.01182591149302,2.743477694647374e-7,1.593758831833789e-8,2131.204725232874,-7.032991424705091,-7034.0,37.978631752302846,4.7369492526666166e-5,-0.00012401059567906475,20.52223722100235,-35.38503687026434,2.7121224821375655e-7,1.6010138377919125e-8,2230.2728610235213,-13.3886167603498,-2240.0,22636.464817575685,6.763901662758219e-5,-490.27783167822304,169.95715689341606,-586.6323974770758,2.6303578526124266e-7,1.5939789644463272e-8,-1919.9998144790698,-19.511998709769433,-19790.0,62889.427731916905,5196.7193819247295,-3.493110862022839e-5,631.0750887616226,-497.55055539727374,2.800679276583919e-7,1.5884987304702638e-8,3109.9998861959466,-50.67149873018878,-71279.0
t7,14267.897330947368,0.0005267355973932753,-6.70370064479098e-5,392.13568079836097,-52.269869923961096,2.746709884925584e-7,1.5834042313271504e-8,-1080.7255479840087,-14.038052694590666,-13513.0,2940.10247306498,0.004091288893145656,-5.580670850796767e-5,24.35198564893859,-3.7656347530197216,2.74451140518737e-7,1.5949661017561347e-8,-1760.9383233992482,-14.754536323383167,-1185.0,348.20874964382165,0.0016650724571826714,-3.313116754211283e-5,18.47949077434293,-2.8804605841107453,2.7525055312670536e-7,1.605333322271686e-8,537.3073747498397,-3.116786807756863,-898.0,3765.4894803086972,0.0026626464050460348,-3.364188906765165e-5,36.55210910890621,-5.682941839772872,2.7540488414861804e-7,1.605404543081154e-8,-1973.8873279076192,-44.47394895563388,-1778.0,1042.7688027306476,0.0026615995382353185,-3.4719771227684584e-5,4.231795499297245,-0.6640721600253189,2.769138670625668e-7,1.6071802957139832e-8,-836.6914828952185,-5.647670339255527,-204.0,3871.885245643966,231.82672867108886,-5.653820144502135e-5,22.35909156754991,-3.4951787621232224,2.761460716395402e-7,1.6056422840714866e-8,-3010.7157748563804,-16.86005601029932,-1095.0,758.205958682498,0.00017981828719692362,-3.757696725404014e-5,41.27015727036187,-6.373394419671631,2.765617271419224e-7,1.595827381236343e-8,1218.7040247721097,-37.80688882959191,-1974.0,3866.246426846763,0.00021206607991996757,-3.7495798354767575e-5,147.63388812557818,-22.63516736134165,2.763071046250221e-7,1.5942282980066333e-8,3407.941100049989,-11.186422503446193,-7388.0,37.97879758749473,0.00029087919434759413,-3.742143679493474e-5,50.345508167157305,-7.748189743601121,2.727405235803223e-7,1.6012253052067144e-8,2309.0057537998778,-23.582123545199707,-2366.0,22440.59770233314,1150.8487032280093,-5.588026006381636e-5,506.6612461234411,-30.595946867567484,2.6561695906561837e-7,1.5947097160489918e-8,-1919.9996513007652,-19.511997876484916,-22128.0,63282.52121035498,11589.524171833602,-4.247800631945707e-5,1619.8939909385847,-387.26768742489645,2.794018699986441e-7,1.5880977355748902e-8,3109.9998549714255,-50.671498453137524,-79164.0
t8,13077.061190351136,1991.3314151313189,-6.387902677931642e-5,822.6064854347903,-0.00046213442933708233,2.7356594660577143e-7,1.591567817803003e-8,0.0014644909727813587,-3.055100173280203e-5,-15891.0,3131.592278117191,126.23707386641853,-5.606262884672006e-5,49.12699235793709,-0.0021069169338423658,2.744631959305055e-7,1.5943088823820344e-8,-1960.6603957028703,-15.293785939108815,-1331.0,350.5851270621682,2043.9271994320015,-3.3413779846199986e-5,37.20488626104304,-0.0017963766081140328,2.7496480709426904e-7,1.6049442839423983e-8,-1410.8568856894958,-13.858497557558906,-1006.9999999999999,3931.209191538495,0.0633369455120618,-3.5989105314290116e-5,73.6730641229351,-0.0021180371293004993,2.750627593718065e-7,1.6049780085771973e-8,-1940.0606122697832,-67.88282659141245,-1997.0,1054.1455983963954,0.03209431494621065,-3.652321290834786e-5,8.510224567901593,-0.0013844130638144578,2.766947168561023e-7,1.6068031334844818e-8,-828.0968400378049,-5.589656589722035,-229.0,3935.023289927894,1166.6951641288608,-6.0157970016621606e-5,45.03076252673661,-0.0019127778120466615,2.7583088448275497e-7,1.6051428670722828e-8,-3895.9300176770557,-21.817226253748327,-1229.0,758.0351841340174,0.00014346245820417197,-4.085216688289431e-5,83.27284702671408,-0.0024397320226840144,2.7645494967611014e-7,1.5955186198512282e-8,1440.3620785810688,-65.66777290310887,-2216.0,3130.54864735057,0.00017318273582908776,-4.043699479441523e-5,298.40466567679977,-0.003167282862332948,2.761424921091771e-7,1.593798993296751e-8,4882.160866003846,-16.111144766337347,-8295.0,45.811803703280134,0.0003058060314950565,-4.024591320156442e-5,101.6833170556568,-0.0010817379567424322,2.725989146110437e-7,1.6008425144296566e-8,2523.0801809756445,-14.574485834603143,-2656.0,22472.448983633207,2334.4002613962643,-6.13829281775263e-5,1026.0146920523875,-19.35219603099572,2.703008879894521e-7,1.5835092796722676e-8,-1919.9996819255277,-19.5119979870169,-23874.0,62827.22372235452,15227.433465136592,-4.246866600946644e-5,3182.6152549911594,-240.6007451916471,2.7885277415404156e-7,1.5878332909552514e-8,3109.999843251005,-50.67149833095771,-84056.0
