Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,324766.2017653005,0.0,0.0,324766.2017653005
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,0.0,864918.8769193107,0.0,864918.8769193107
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,0.0,15758.824248775822,0.0,15758.824248775822
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,0.0,403156.7652572077,0.0,403156.7652572077
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,0.0,69847.21812732257,0.0,69847.21812732257
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,0.0,0.0,153377.539115611,153377.539115611
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,0.0,0.0,315638.4571941676,315638.4571941676
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,422484.3778121104,0.0,0.0,422484.3778121104
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,3.5900561775853895e6,0.0,0.0,3.5900561775853895e6
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,1.0140879017027607e7,0.0,0.0,1.0140879017027607e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,900142.5122063471,0.0,0.0,900142.5122063471
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,581060.699819239,0.0,0.0,581060.699819239
NENG_Rest,NENG_Rest_nuclear_1,1,1,988045.1248436985,0.0,0.0,988045.1248436985
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.0,0.13755180517361573,0.0,0.13755180517361573
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.0,29811.297325320975,0.0,29811.297325320975
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.0,28542.7316580843,0.0,28542.7316580843
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.0,75543.09152904418,0.0,75543.09152904418
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0,0.0,0.0,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.0,75860.2362958172,0.0,75860.2362958172
NY_Z_B,NY_Z_B_nuclear_1,3,1,0.0,0.048307848522570696,0.0,0.048307848522570696
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.0,1.1215390714804868e6,0.0,1.1215390714804868e6
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.0,0.11692841119564125,0.0,0.11692841119564125
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,0.0,1.7125635926875265e6,0.0,1.7125635926875265e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.0,0.798078125522629,0.0,0.798078125522629
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.0,0.9951479943994695,0.0,0.9951479943994695
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,0.0,2.219863385566616e6,0.0,2.219863385566616e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.0,186035.18093511547,0.0,186035.18093511547
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0,0.0,0.0,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,0.0,473492.202959095,0.0,473492.202959095
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.0,13763.926380535271,0.0,13763.926380535271
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.0,53152.90232918852,0.0,53152.90232918852
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.0,15730.211042403309,0.0,15730.211042403309
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,0.0,1.3373832975373192,0.0,1.3373832975373192
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,0.0,1.172612676301993e6,0.0,1.172612676301993e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.0,479771.6065466744,0.0,479771.6065466744
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,0.0,1.0281726261897768e6,0.0,1.0281726261897768e6
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,0.0,0.6908659422540169,0.0,0.6908659422540169
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,0.0,24089.060543268162,0.0,24089.060543268162
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.0,0.28167760158929406,0.0,0.28167760158929406
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.0,0.35700946137604384,0.0,0.35700946137604384
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0,0.0,0.0,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.0,0.0,1.5412572665324314e6,1.5412572665324314e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,0.0,0.0,9.33653948515579e6,9.33653948515579e6
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.0,0.0,607626.9278918515,607626.9278918515
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.0,0.0,432704.0239596091,432704.0239596091
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.0,0.0,2.307203983356678e6,2.307203983356678e6
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.0,0.0,0.20926805569775045,0.20926805569775045
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,0.0,0.0,2.746203125132012e6,2.746203125132012e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.0,0.0,0.12557066198199,0.12557066198199
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,0.0,0.0,2.329441146233099e7,2.329441146233099e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,0.0,0.0,1.6791182362253123e6,1.6791182362253123e6
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,0.0,0.0,1.907926521918157e7,1.907926521918157e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,0.0,0.0,483772.3838903919,483772.3838903919
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,0.0,0.0,1.9143002309411924e7,1.9143002309411924e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.0,0.0,656649.4060675158,656649.4060675158
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.0,0.0,284771.02443227347,284771.02443227347
PJM_Rest,PJM_Rest_nuclear_1,11,1,0.0,0.0,2.333092384429082e6,2.333092384429082e6
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,1.005656290906819,0.0,0.0,1.005656290906819
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.24128039821790323,0.0,0.0,0.24128039821790323
