Zone,1,2,3,4,5,6,7,8,9,10,11,Total
CO2_Price_1,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,1.3822845035488303e-11,0.0
AnnualSum,1.767048906452486e7,129343.76730290682,0.9001639236631471,3.408756715521843,1.372511876864012,6.480411731634489e6,1.8718634637958594e6,3.967706064394822e6,1.3422363605785684e6,2.8327589954807937e7,1.2837661658348061e8,1.8816626267195258e8
t1,523.8093526024118,16.379681191981895,7.76028059684319e-5,0.000243567557626497,0.00010498522647701052,282.36165536321744,274.4917402159763,0.0003430212190721876,0.00038197750552242365,656.3865163950545,14608.204141460477,16361.634238383434
t2,523.8092111481861,16.379677391493562,7.498907830129502e-5,0.0002378103662197727,0.00010100717780490743,0.0001840603856425945,98.8172081575738,0.00023202820605918798,0.000173337214794426,656.3864903671158,12876.302081896953,14171.695672193751
t3,523.8090759559955,16.37967171400503,7.256382903298143e-5,0.00023298595315698678,9.7148938482137e-5,0.00015095138392730358,0.0005931192337619132,0.00019651803310869405,0.00015047661054951996,656.3864820596781,11973.865695966851,13170.442419460513
t4,523.8090217245831,16.37965731569284,6.849930662370861e-5,0.00022475916669984655,9.092885201887636e-5,0.00012345110048402242,0.0004644533648716344,0.00016883978477052398,0.0001323955409958483,656.3864699314796,11521.003124140427,12717.5795464393
t5,523.8089315263821,12.972660197034243,6.15473459526396e-5,0.00019292469291687673,7.996843512960775e-5,9.748976981577451e-5,0.000364885735828447,0.00014118071188322232,0.00011454418232073775,656.3864552625274,10960.885342023419,12154.054441550237
t6,523.8089104086689,3.636343683008921,4.9192976595323117e-5,0.00010152581449651955,6.025677285386064e-5,6.6599834580897e-5,0.00016022169361498226,0.00010488449405215732,9.134430218442252e-5,656.386433163281,10901.10573635316,12084.938057634006
t7,239.38082516685157,3.636316448818488,3.7813766638936475e-5,8.062823456417577e-5,4.6348156957773524e-5,4.5256671347644274e-5,0.00011526756157970103,7.744666547544244e-5,7.083405138701229e-5,656.3864094139153,7384.97461335795,8284.378637982643
t8,239.38082091632393,3.636315529339442,3.671206360524957e-5,7.968659339113519e-5,4.491595493382901e-5,4.3119694900836965e-5,0.0001136872039183165,7.457498974169295e-5,6.833775582557077e-5,656.3864077087303,4852.551578581318,5751.955583769968
t9,239.38081976737465,3.6363151208250217,3.616443217418578e-5,7.927623424937264e-5,4.424853549855058e-5,4.217781735191523e-5,0.00011301199893286466,7.32749397210709e-5,6.707278227579267e-5,656.3864070253702,4578.033921459737,5477.437918600047
t10,239.3808192618926,3.636314950928631,3.587504668151817e-5,7.912034782171043e-5,4.3957240903593785e-5,4.175598965142037e-5,0.00011270449482668597,7.266986100433191e-5,6.728690099175709e-5,656.386408570523,4602.6837201067565,5502.087716259983
t11,239.38081867888204,3.6363149835401343,3.578779926147047e-5,7.981929676998775e-5,4.448577160931266e-5,4.2246529843475804e-5,0.00011349668163908297,7.346196729572645e-5,6.723367564760918e-5,656.3864100835234,4658.5991496985,5558.003149976167
t12,239.38081780115093,3.6363152989499286,3.594263969211429e-5,8.01051573037267e-5,4.480337331485819e-5,4.251782889619e-5,0.00011377503115201216,7.389292176108382e-5,6.761435466303155e-5,656.3864191296266,4837.366406975709,5736.770417856743
