Constraint,Price
MinCapReq_1,3833.39015219736
MinCapReq_2,3013.2404405643783
MinCapReq_3,2597.8459654447856
MinCapReq_4,116.06450296153258
MinCapReq_5,159.62255381075073
MinCapReq_6,8.122806052311333
MinCapReq_7,6.249992235191318e-8
MinCapReq_8,745.8744838926423
MinCapReq_9,2.7824766703828843e-7
MinCapReq_10,1.5064402214997077e-7
MinCapReq_11,1526.4579033357902
MinCapReq_12,3773.8249375384084
MinCapReq_13,467.383697626663
