region,marginal_price,total_demand
BASN,64.19043293008794,117622650.0
CASO,68.5728629069276,115510879.0
CANO,70.99672833197577,178550343.0
FRCC,68.98400480396423,263664150.0
ISNE,96.22538941700074,149354094.0
MISC,65.16574700131245,200796305.0
MISE,69.86774429257873,108618551.0
MISS,65.27779714530497,185407544.0
MISW,63.41128759394087,244560055.0
NWPP,57.917329136392674,213747716.0
NYCW,117.98210455976033,83015898.0
NYUP,68.66766968943134,74762455.0
PJMC,67.48866145530339,125041636.0
PJMD,74.77074916939372,116835353.0
PJME,87.26909441705153,308414943.0
PJMW,67.54584622798265,328889729.0
RMRG,55.33346463401299,100288099.0
SPPC,63.275392608849934,83557695.0
SPPN,60.55400757529587,54220969.0
SPPS,58.35819053603572,131322851.0
SRCA,70.72070674815976,228687588.0
SRCE,65.0712027778326,225061849.0
SRSE,69.44570512934416,255962582.0
SRSG,64.79545883778678,147664933.0
TRE,60.04185968978248,442846698.0
TREW,54.772209303408054,20819394.0
