period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,211044.13038782583,SWITCH,BASN,BASN_batteries_1,Battery,base_short,all,MWh,2027
2027,3.45518553460222e-07,SWITCH,BASN,BASN_battery_moderate_0,Battery,base_short,all,MWh,2027
2027,68531.70239987393,SWITCH,BASN,BASN_biomass_1,Other,base_short,all,MWh,2027
2027,174418.55999992866,SWITCH,BASN,BASN_biomass_2,Other,base_short,all,MWh,2027
2027,8882173.171222696,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2027
2027,556091.2221635602,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,base_short,all,MWh,2027
2027,1226903.5372715297,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,base_short,all,MWh,2027
2027,2908742.774999991,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,base_short,all,MWh,2027
2027,4035503.471999978,SWITCH,BASN,BASN_geothermal_1,Geothermal,base_short,all,MWh,2027
2027,1.543251772444767e-08,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,base_short,all,MWh,2027
2027,2.708152729178022e-08,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,base_short,all,MWh,2027
2027,23035836.49517811,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_short,all,MWh,2027
2027,1.5325861514961174e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_short,all,MWh,2027
2027,1.455356099481605e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_short,all,MWh,2027
2027,30359679.912182696,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_short,all,MWh,2027
2027,4.0600462194192043e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_short,all,MWh,2027
2027,4.519039638746454e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_short,all,MWh,2027
2027,2.6451171327782845e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_short,all,MWh,2027
2027,2.5060827266505943e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_short,all,MWh,2027
2027,2.074228645273782e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_short,all,MWh,2027
2027,1.9495452164571328e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_short,all,MWh,2027
2027,1.622239482540791e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_short,all,MWh,2027
2027,1.6986446323058363e-07,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_short,all,MWh,2027
2027,446921.715481184,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2027
2027,26780841.290344127,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2027
2027,8.265298395162122e-08,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,1.017648113009916e-07,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2027
2027,1.660908299039892e-07,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2027
2027,5.793533981721775e-08,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,8.045179927429268e-08,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,base_short,all,MWh,2027
2027,5.280036472455727e-07,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,base_short,all,MWh,2027
2027,5.116401534996675e-08,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,base_short,all,MWh,2027
2027,3996895.565741339,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,base_short,all,MWh,2027
2027,9.158911883092373e-09,SWITCH,BASN,BASN_petroleum_liquids_1,Other,base_short,all,MWh,2027
2027,1643290.5216,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,base_short,all,MWh,2027
2027,19998970.0010894,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,base_short,all,MWh,2027
2027,1.091553223200885e-06,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,base_short,all,MWh,2027
2027,5.268165203111456e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,base_short,all,MWh,2027
2027,3.0499546122320307e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,base_short,all,MWh,2027
2027,2.5196022090357715e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,base_short,all,MWh,2027
2027,3.157903870196044e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,base_short,all,MWh,2027
2027,2.1345602548180487e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,base_short,all,MWh,2027
2027,2.2536563803008523e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,base_short,all,MWh,2027
2027,1.9224337940493533e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,base_short,all,MWh,2027
2027,1.9006573422486725e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,base_short,all,MWh,2027
2027,1.696391900923464e-07,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,base_short,all,MWh,2027
2027,622426.3728113156,SWITCH,CANO,CANO_batteries_1,Battery,base_short,all,MWh,2027
2027,3.3024632589087796e-07,SWITCH,CANO,CANO_battery_moderate_0,Battery,base_short,all,MWh,2027
2027,1335613.1942998709,SWITCH,CANO,CANO_biomass_1,Other,base_short,all,MWh,2027
2027,610919.9018999274,SWITCH,CANO,CANO_biomass_2,Other,base_short,all,MWh,2027
2027,21136212.41450722,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,base_short,all,MWh,2027
2027,10708259.31199999,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,base_short,all,MWh,2027
2027,322731.64029997453,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,base_short,all,MWh,2027
2027,1.5356409147302378e-08,SWITCH,CANO,CANO_hydrogen_fframe_ct_moderate_0,Hydro,base_short,all,MWh,2027
2027,2.6312048075172963e-08,SWITCH,CANO,CANO_hydrogen_hframe_cc_moderate_0,Hydro,base_short,all,MWh,2027
2027,8.090902728545655e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_short,all,MWh,2027
2027,5.054429824668246e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_short,all,MWh,2027
2027,3.276371515369421e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_short,all,MWh,2027
2027,1.484378500770462e-07,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_short,all,MWh,2027
2027,6.187615136007534e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_short,all,MWh,2027
2027,4.519131867423679e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_short,all,MWh,2027
2027,6.235685448868951e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_short,all,MWh,2027
2027,5.351453909149538e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_short,all,MWh,2027
2027,5.3338334997672686e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_short,all,MWh,2027
2027,4.0044507085715146e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_short,all,MWh,2027
2027,5.8016851582190684e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_short,all,MWh,2027
2027,3.819539442759254e-08,SWITCH,CANO,CANO_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_short,all,MWh,2027
2027,547913.1528094921,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,base_short,all,MWh,2027
2027,40902209.87332397,SWITCH,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,base_short,all,MWh,2027
2027,1.1405455817217875e-07,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,base_short,all,MWh,2027
2027,1.0941638674100489e-07,SWITCH,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,base_short,all,MWh,2027
2027,2.64906990512013e-07,SWITCH,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,base_short,all,MWh,2027
