model,line_name,planning_year,case,unit,start_value,end_value
SWITCH,PJMC_to_MISC,2027,base_short,MW,5244.0,5244.0
SWITCH,PJMC_to_PJMW,2027,base_short,MW,980.0,980.0
SWITCH,PJMC_to_MISW,2027,base_short,MW,3200.0,3200.0
SWITCH,PJME_to_NYUP,2027,base_short,MW,1255.0,1255.0
SWITCH,PJME_to_PJMW,2027,base_short,MW,3885.0,3885.0
SWITCH,PJME_to_NYCW,2027,base_short,MW,660.0,4075.311860826679
SWITCH,PJME_to_PJMD,2027,base_short,MW,1200.0,1200.0000000000005
SWITCH,MISE_to_MISC,2027,base_short,MW,0.0,1.3425817626663246e-10
SWITCH,MISE_to_PJMW,2027,base_short,MW,2662.0,2662.0
SWITCH,MISE_to_MISW,2027,base_short,MW,0.0,1.146310464216766e-10
SWITCH,ISNE_to_NYUP,2027,base_short,MW,1400.0,1400.0000000000002
SWITCH,ISNE_to_NYCW,2027,base_short,MW,760.0,760.0
SWITCH,MISC_to_SPPC,2027,base_short,MW,1430.0,3486.960285921572
SWITCH,MISC_to_PJMW,2027,base_short,MW,5441.0,5441.0
SWITCH,MISC_to_SRCE,2027,base_short,MW,3745.0,3745.000000000001
SWITCH,MISC_to_SPPS,2027,base_short,MW,1172.0,1172.0000000000005
SWITCH,MISC_to_MISS,2027,base_short,MW,1039.0,1039.0
SWITCH,MISC_to_SPPN,2027,base_short,MW,0.0,4.1066933329103345e-10
SWITCH,MISC_to_MISW,2027,base_short,MW,1655.0,1655.0
SWITCH,CANO_to_BASN,2027,base_short,MW,100.0,100.00000000000006
SWITCH,CANO_to_CASO,2027,base_short,MW,3675.0,3675.0
SWITCH,CANO_to_NWPP,2027,base_short,MW,3675.0,3675.0
SWITCH,TREW_to_TRE,2027,base_short,MW,16529.0,16529.0
SWITCH,TREW_to_SPPS,2027,base_short,MW,220.0,1924.755415070781
SWITCH,SPPC_to_SPPS,2027,base_short,MW,3372.0,3372.0000000000005
SWITCH,SPPC_to_MISS,2027,base_short,MW,0.0,1.0226536851852603e-09
SWITCH,SPPC_to_SPPN,2027,base_short,MW,1433.0,2086.641772068119
SWITCH,SPPC_to_MISW,2027,base_short,MW,0.0,1.523943737931119e-10
SWITCH,FRCC_to_SRSE,2027,base_short,MW,3600.0,3600.0
SWITCH,TRE_to_SPPS,2027,base_short,MW,600.0,977.9022150958432
SWITCH,SRCA_to_PJMW,2027,base_short,MW,1219.0,1219.0
SWITCH,SRCA_to_SRCE,2027,base_short,MW,216.0,216.00000000000003
SWITCH,SRCA_to_PJMD,2027,base_short,MW,1000.0,1000.0
SWITCH,SRCA_to_SRSE,2027,base_short,MW,1400.0,1400.0
SWITCH,NYUP_to_NYCW,2027,base_short,MW,2489.0,2489.0
SWITCH,PJMW_to_SRCE,2027,base_short,MW,3333.0,3333.0
SWITCH,PJMW_to_PJMD,2027,base_short,MW,6930.0,6930.0
SWITCH,BASN_to_RMRG,2027,base_short,MW,3750.0,3750.0
SWITCH,BASN_to_CASO,2027,base_short,MW,5920.0,5920.0
SWITCH,BASN_to_NWPP,2027,base_short,MW,3350.0,3350.0
SWITCH,BASN_to_SRSG,2027,base_short,MW,5385.0,5385.0
SWITCH,SRCE_to_MISS,2027,base_short,MW,4092.0,4092.0
SWITCH,SRCE_to_SRSE,2027,base_short,MW,3196.0,3196.0
SWITCH,SPPS_to_MISS,2027,base_short,MW,1697.0,7535.164342744023
SWITCH,SPPS_to_SRSG,2027,base_short,MW,1010.0,1010.0
SWITCH,SPPS_to_SPPN,2027,base_short,MW,0.0,1660.1212919304353
SWITCH,RMRG_to_NWPP,2027,base_short,MW,400.0,400.0
SWITCH,RMRG_to_SRSG,2027,base_short,MW,614.0,614.0000000000001
SWITCH,MISS_to_SRSE,2027,base_short,MW,891.0,891.0000000000001
SWITCH,CASO_to_NWPP,2027,base_short,MW,2858.0,2858.0000000000005
SWITCH,CASO_to_SRSG,2027,base_short,MW,4354.0,4354.0
SWITCH,SPPN_to_MISW,2027,base_short,MW,5512.0,5512.0
SWITCH,NWPP_to_SPPN,2027,base_short,MW,0.0,9.108325201353779e-11
SWITCH,NWPP_to_MISW,2027,base_short,MW,200.0,200.0
SWITCH,RMRG_to_SPPN,2027,base_short,MW,410.0,1283.582830952092
SWITCH,RMRG_to_SPPC,2027,base_short,MW,210.0,1224.7014929155837
SWITCH,SRSG_to_TRE,2027,base_short,MW,0.0,1.5499021281549988e-10
SWITCH,PJMC_to_MISC,2030,base_short,MW,5244.0,5244.000000000001
SWITCH,PJMC_to_PJMW,2030,base_short,MW,980.0,3275.569857767188
SWITCH,PJMC_to_MISW,2030,base_short,MW,3200.0,3620.0913400009854
SWITCH,PJME_to_NYUP,2030,base_short,MW,1255.0,3258.1768624753363
SWITCH,PJME_to_PJMW,2030,base_short,MW,3885.0,4390.8130562317765
SWITCH,PJME_to_NYCW,2030,base_short,MW,4075.311860826678,5946.217791339376
SWITCH,PJME_to_PJMD,2030,base_short,MW,1200.0000000000005,4046.6408768471993
SWITCH,MISE_to_MISC,2030,base_short,MW,1.3425817626663246e-10,882.2993278942271
SWITCH,MISE_to_PJMW,2030,base_short,MW,2662.0,2662.000000000001
SWITCH,MISE_to_MISW,2030,base_short,MW,1.1463104642167658e-10,1247.9353564733387
