Constraint,Price
MinCapReq_1,2326.791272801902
MinCapReq_2,1790.5378544593611
MinCapReq_3,1652.8824291589222
MinCapReq_4,172.60480954966997
MinCapReq_5,158.53785428060803
MinCapReq_6,0.0
MinCapReq_7,1.0331587829554488e-9
MinCapReq_8,6.973628683020139e-6
MinCapReq_9,4.815943562716881e-10
MinCapReq_10,297.15787451968833
MinCapReq_11,652.3459792578593
MinCapReq_12,2351.654454050029
MinCapReq_13,215.10697008792948
