region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904734.7145525436,0.0,0.0,0.0,372799.26062191464,6.772004530171624e-7,0.0,0.0,904734.7145525436,5.6797387599999994e7,-5.589265288544745e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.475875889451532e6,0.0,0.0,0.0,1.0523188929202168e6,1.0820528330945706e6,0.0,0.0,2.475875889451532e6,1.295391149e8,-1.2706323901054847e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43205.936972965545,0.0,0.0,0.0,19229.377662162166,17658.352286188423,0.0,0.0,43205.936972965545,3.3676233e6,-3.3244173630270343e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092927512723839e6,0.0,0.0,0.0,498414.0398020611,460141.28666468215,0.0,0.0,1.092927512723839e6,4.30715296e7,-4.197860208727616e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211858.32012348733,0.0,0.0,0.0,82879.79562337183,85332.69790737407,0.0,0.0,211858.32012348733,1.4608994600000001e7,-1.4397136279876513e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439655.39123415685,0.0,0.0,0.0,175964.26356138944,1.2203729499614345e-8,0.0,0.0,439655.39123415685,3.0430972e7,-2.9991316608765844e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826484.2545963393,0.0,0.0,0.0,365108.42164157773,1.7312797597045677e-8,0.0,0.0,826484.2545963393,8.02164678e7,-7.938998354540366e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.894827399938896e7,0.0,0.0,8.002990983383168e6,0.0,0.0,0.3114823129578024,0.0,0.0,780208.7840968235,0.0,0.0,0.0,461072.2684224048,0.0,0.0,0.0,780208.7840968235,4.695126529425444e7,-4.6171056510157615e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,6.940971305748023e7,0.0,0.0,2.2153584813606906,14.848752092174186,0.0,1.517764399252682,0.0,0.0,0.09179804071694632,0.0,0.0,0.0,3.9179563351986855e6,0.0,0.0,0.0,0.09179804071694632,6.940973163935521e7,-6.940973154755718e7
