case,tech_type,planning_year,value,min,max
full-current-policies-retire-low-gas,Natural Gas CC,2030,1335848231.5,1329438238.0,1342258225.0
full-current-policies-retire-low-gas,Natural Gas CT,2030,43017868.5,42127480.0,43908257.0
full-current-policies-retire-low-gas,Nuclear,2030,814895005.0,814759791.0,815030219.0
full-current-policies-retire-low-gas,Solar,2030,393279852.5,386694511.0,399865194.0
full-current-policies-retire-low-gas,Wind,2030,1294069363.0,1289757594.0,1298381132.0
full-current-policies-retire-low-gas,Battery,2035,37463994.0,28830931.0,46097057.0
full-current-policies-retire-low-gas,CCS,2035,35551758.0,7488374.0,63615142.0
full-current-policies-retire-low-gas,Coal,2035,173293158.5,155204582.0,191381735.0
full-current-policies-retire-low-gas,Distributed Solar,2035,180477318.5,180338643.0,180615994.0
full-current-policies-retire-low-gas,Geothermal,2035,15604982.5,15577896.0,15632069.0
full-current-policies-retire-low-gas,Hydro,2035,317953339.5,317902436.0,318004243.0
full-current-policies-retire-low-gas,Hydrogen,2035,82797.0,5071.0,160523.0
full-current-policies-retire-low-gas,Natural Gas CC,2035,1465616161.5,1386365836.0,1544866487.0
full-current-policies-retire-low-gas,Natural Gas CT,2035,36231474.0,33552353.0,38910595.0
full-current-policies-retire-low-gas,Nuclear,2035,807978510.5,807772648.0,808184373.0
full-current-policies-retire-low-gas,Solar,2035,812755258.5,803485089.0,822025428.0
full-current-policies-retire-low-gas,Wind,2035,1617421657.0,1598028608.0,1636814706.0
full-current-policies-retire-low-gas,Battery,2040,80455928.5,57944101.0,102967756.0
full-current-policies-retire-low-gas,CCS,2040,694620296.5,643644030.0,745596563.0
full-current-policies-retire-low-gas,Coal,2040,134892337.5,128220745.0,141563930.0
full-current-policies-retire-low-gas,Distributed Solar,2040,191396741.0,191342908.0,191450574.0
full-current-policies-retire-low-gas,Geothermal,2040,15478598.5,15469783.0,15487414.0
full-current-policies-retire-low-gas,Hydro,2040,320098677.5,320084864.0,320112491.0
full-current-policies-retire-low-gas,Hydrogen,2040,17998.5,8720.0,27277.0
full-current-policies-retire-low-gas,Natural Gas CC,2040,1651571783.0,1580439097.0,1722704469.0
full-current-policies-retire-low-gas,Natural Gas CT,2040,31440508.0,27948125.0,34932891.0
full-current-policies-retire-low-gas,Nuclear,2040,62971427.0,33050873.0,92891981.0
full-current-policies-retire-low-gas,Solar,2040,1120902838.0,1089465672.0,1152340004.0
full-current-policies-retire-low-gas,Wind,2040,1789599378.0,1779011394.0,1800187362.0
full-current-policies-retire-low-gas,Battery,2045,86537936.5,66052475.0,107023398.0
full-current-policies-retire-low-gas,CCS,2045,144295306.5,130852811.0,157737802.0
full-current-policies-retire-low-gas,Coal,2045,114864020.0,113303892.0,116424148.0
full-current-policies-retire-low-gas,Distributed Solar,2045,201362136.0,201360120.0,201364152.0
full-current-policies-retire-low-gas,Geothermal,2045,15937829.0,15926986.0,15948672.0
full-current-policies-retire-low-gas,Hydro,2045,313639311.0,313187498.0,314091124.0
full-current-policies-retire-low-gas,Hydrogen,2045,177360.5,120300.0,234421.0
full-current-policies-retire-low-gas,Natural Gas CC,2045,2859733930.0,2842311093.0,2877156767.0
full-current-policies-retire-low-gas,Natural Gas CT,2045,26215806.5,23462065.0,28969548.0
full-current-policies-retire-low-gas,Nuclear,2045,63433234.5,33344543.0,93521926.0
full-current-policies-retire-low-gas,Solar,2045,1143677470.5,1117207017.0,1170147924.0
full-current-policies-retire-low-gas,Wind,2045,1830876175.5,1824464441.0,1837287910.0
full-current-policies-retire-low-gas,Battery,2050,89306639.5,65890737.0,112722542.0
full-current-policies-retire-low-gas,CCS,2050,119709699.5,111554646.0,127864753.0
full-current-policies-retire-low-gas,Coal,2050,95357310.0,90353649.0,100360971.0
full-current-policies-retire-low-gas,Distributed Solar,2050,215393501.5,215344338.0,215442665.0
full-current-policies-retire-low-gas,Geothermal,2050,16023828.5,16018155.0,16029502.0
full-current-policies-retire-low-gas,Hydro,2050,314821932.0,314378462.0,315265402.0
full-current-policies-retire-low-gas,Hydrogen,2050,150693.5,55347.0,246040.0
full-current-policies-retire-low-gas,Natural Gas CC,2050,3136859742.5,3134876095.0,3138843390.0
full-current-policies-retire-low-gas,Natural Gas CT,2050,22489831.0,19914733.0,25064929.0
full-current-policies-retire-low-gas,Nuclear,2050,57820813.0,26703375.0,88938251.0
full-current-policies-retire-low-gas,Solar,2050,1221317358.5,1201278315.0,1241356402.0
full-current-policies-retire-low-gas,Wind,2050,1852911890.0,1851687456.0,1854136324.0
