Zone,value,zone,planning_year,model,agg_zone,case,scenario,configuration,child_scenario
6.0,7.198228634186361,MISC,2050.0,GenX,MISO,full-base-200,base,base,carbon_price
7.0,303.100525480688,MISE,2050.0,GenX,MISO,full-base-200,base,base,carbon_price
8.0,7.191443880121863,MISS,2050.0,GenX,MISO,full-base-200,base,base,carbon_price
9.0,5716.623674751717,MISW,2050.0,GenX,MISO,full-base-200,base,base,carbon_price
10.0,34192.68017678227,NWPP,2050.0,GenX,WECC,full-base-200,base,base,carbon_price
11.0,638.8358168727372,NYCW,2050.0,GenX,NE,full-base-200,base,base,carbon_price
12.0,7.351435577688616,NYUP,2050.0,GenX,NE,full-base-200,base,base,carbon_price
13.0,7.263797037602352,PJMC,2050.0,GenX,PJM,full-base-200,base,base,carbon_price
14.0,7.309480638350114,PJMD,2050.0,GenX,PJM,full-base-200,base,base,carbon_price
15.0,7.34306777348306,PJME,2050.0,GenX,PJM,full-base-200,base,base,carbon_price
16.0,7.254300261646275,PJMW,2050.0,GenX,PJM,full-base-200,base,base,carbon_price
17.0,7.344448628523477,RMRG,2050.0,GenX,WECC,full-base-200,base,base,carbon_price
18.0,7.168779315884216,SPPC,2050.0,GenX,SPP,full-base-200,base,base,carbon_price
19.0,7.151968308656146,SPPN,2050.0,GenX,SPP,full-base-200,base,base,carbon_price
20.0,7.223174886071965,SPPS,2050.0,GenX,SPP,full-base-200,base,base,carbon_price
21.0,7.269092258284076,SRCA,2050.0,GenX,SOU,full-base-200,base,base,carbon_price
22.0,7.201565117812991,SRCE,2050.0,GenX,MISO,full-base-200,base,base,carbon_price
23.0,7.2011056228126495,SRSE,2050.0,GenX,SOU,full-base-200,base,base,carbon_price
24.0,7.243313876311267,SRSG,2050.0,GenX,WECC,full-base-200,base,base,carbon_price
25.0,3075.027290892938,TRE,2050.0,GenX,TRE,full-base-200,base,base,carbon_price
26.0,7.332865721784062,TREW,2050.0,GenX,TRE,full-base-200,base,base,carbon_price
1.0,5.417826572344046,BASN,2027.0,SWITCH,WECC,full-base-200,base,base,carbon_price
2.0,5.406085884983343,CANO,2027.0,SWITCH,CA,full-base-200,base,base,carbon_price
3.0,5.411298271442975,CASO,2027.0,SWITCH,CA,full-base-200,base,base,carbon_price
4.0,5.574686859373369,FRCC,2027.0,SWITCH,SOU,full-base-200,base,base,carbon_price
5.0,17546.220874754512,ISNE,2027.0,SWITCH,NE,full-base-200,base,base,carbon_price
6.0,5.427778643644514,MISC,2027.0,SWITCH,MISO,full-base-200,base,base,carbon_price
7.0,5.4599989775987705,MISE,2027.0,SWITCH,MISO,full-base-200,base,base,carbon_price
8.0,5.532865908104624,MISS,2027.0,SWITCH,MISO,full-base-200,base,base,carbon_price
9.0,5.514690013205674,MISW,2027.0,SWITCH,MISO,full-base-200,base,base,carbon_price
10.0,5.428567282118746,NWPP,2027.0,SWITCH,WECC,full-base-200,base,base,carbon_price
11.0,99.99852658049949,NYCW,2027.0,SWITCH,NE,full-base-200,base,base,carbon_price
12.0,5.406405134829241,NYUP,2027.0,SWITCH,NE,full-base-200,base,base,carbon_price
13.0,5.441707384560616,PJMC,2027.0,SWITCH,PJM,full-base-200,base,base,carbon_price
14.0,5.4304601870341935,PJMD,2027.0,SWITCH,PJM,full-base-200,base,base,carbon_price
15.0,5.498212888833406,PJME,2027.0,SWITCH,PJM,full-base-200,base,base,carbon_price
16.0,5.444262192331328,PJMW,2027.0,SWITCH,PJM,full-base-200,base,base,carbon_price
17.0,5.40555831503477,RMRG,2027.0,SWITCH,WECC,full-base-200,base,base,carbon_price
18.0,5.445052433614875,SPPC,2027.0,SWITCH,SPP,full-base-200,base,base,carbon_price
19.0,5.411516790657104,SPPN,2027.0,SWITCH,SPP,full-base-200,base,base,carbon_price
20.0,5.446397236330826,SPPS,2027.0,SWITCH,SPP,full-base-200,base,base,carbon_price
21.0,5.422840182839518,SRCA,2027.0,SWITCH,SOU,full-base-200,base,base,carbon_price
22.0,5.454863519628914,SRCE,2027.0,SWITCH,MISO,full-base-200,base,base,carbon_price
23.0,5.477780601852034,SRSE,2027.0,SWITCH,SOU,full-base-200,base,base,carbon_price
24.0,5.527697345765887,SRSG,2027.0,SWITCH,WECC,full-base-200,base,base,carbon_price
25.0,5.5397261302279555,TRE,2027.0,SWITCH,TRE,full-base-200,base,base,carbon_price
26.0,5.419545755827683,TREW,2027.0,SWITCH,TRE,full-base-200,base,base,carbon_price
1.0,2.1365080593645867,BASN,2030.0,SWITCH,WECC,full-base-200,base,base,carbon_price
2.0,2.0357970660110296,CANO,2030.0,SWITCH,CA,full-base-200,base,base,carbon_price
3.0,2.120113833014858,CASO,2030.0,SWITCH,CA,full-base-200,base,base,carbon_price
4.0,2.2118206353389804,FRCC,2030.0,SWITCH,SOU,full-base-200,base,base,carbon_price
5.0,4573.910045094895,ISNE,2030.0,SWITCH,NE,full-base-200,base,base,carbon_price
6.0,2.0886391098138284,MISC,2030.0,SWITCH,MISO,full-base-200,base,base,carbon_price
7.0,2.1030919579369014,MISE,2030.0,SWITCH,MISO,full-base-200,base,base,carbon_price
8.0,2.1128627777176696,MISS,2030.0,SWITCH,MISO,full-base-200,base,base,carbon_price
9.0,2.0922859550141797,MISW,2030.0,SWITCH,MISO,full-base-200,base,base,carbon_price
10.0,2.14355093123304,NWPP,2030.0,SWITCH,WECC,full-base-200,base,base,carbon_price
11.0,2.1959470289218044,NYCW,2030.0,SWITCH,NE,full-base-200,base,base,carbon_price
12.0,2.1398323041573986,NYUP,2030.0,SWITCH,NE,full-base-200,base,base,carbon_price
13.0,2.180044999189566,PJMC,2030.0,SWITCH,PJM,full-base-200,base,base,carbon_price
14.0,2.1770581980099046,PJMD,2030.0,SWITCH,PJM,full-base-200,base,base,carbon_price
15.0,2.184154213871857,PJME,2030.0,SWITCH,PJM,full-base-200,base,base,carbon_price
16.0,2.1243659466651343,PJMW,2030.0,SWITCH,PJM,full-base-200,base,base,carbon_price
17.0,2.041828160417166,RMRG,2030.0,SWITCH,WECC,full-base-200,base,base,carbon_price
18.0,2.1360722465656266,SPPC,2030.0,SWITCH,SPP,full-base-200,base,base,carbon_price
19.0,2.0660944766176295,SPPN,2030.0,SWITCH,SPP,full-base-200,base,base,carbon_price
20.0,2.1389489279867626,SPPS,2030.0,SWITCH,SPP,full-base-200,base,base,carbon_price
21.0,2.1223889964575324,SRCA,2030.0,SWITCH,SOU,full-base-200,base,base,carbon_price
22.0,2.1449714211745414,SRCE,2030.0,SWITCH,MISO,full-base-200,base,base,carbon_price
23.0,2.1485683314424406,SRSE,2030.0,SWITCH,SOU,full-base-200,base,base,carbon_price
24.0,2.08806891443406,SRSG,2030.0,SWITCH,WECC,full-base-200,base,base,carbon_price
25.0,2.213472865835082,TRE,2030.0,SWITCH,TRE,full-base-200,base,base,carbon_price
26.0,2.137381028877202,TREW,2030.0,SWITCH,TRE,full-base-200,base,base,carbon_price
1.0,1.2867259109330773,BASN,2035.0,SWITCH,WECC,full-base-200,base,base,carbon_price
2.0,1.2818576264905346,CANO,2035.0,SWITCH,CA,full-base-200,base,base,carbon_price
3.0,1.3005029469903655,CASO,2035.0,SWITCH,CA,full-base-200,base,base,carbon_price
4.0,1.3350087335036722,FRCC,2035.0,SWITCH,SOU,full-base-200,base,base,carbon_price
5.0,47606.47692805821,ISNE,2035.0,SWITCH,NE,full-base-200,base,base,carbon_price
6.0,1.3039458595046092,MISC,2035.0,SWITCH,MISO,full-base-200,base,base,carbon_price
7.0,1.3897519972849992,MISE,2035.0,SWITCH,MISO,full-base-200,base,base,carbon_price
8.0,1.302626128108466,MISS,2035.0,SWITCH,MISO,full-base-200,base,base,carbon_price
9.0,1.3186986447937403,MISW,2035.0,SWITCH,MISO,full-base-200,base,base,carbon_price
10.0,1.2827728100542457,NWPP,2035.0,SWITCH,WECC,full-base-200,base,base,carbon_price
11.0,90.10287369242609,NYCW,2035.0,SWITCH,NE,full-base-200,base,base,carbon_price
12.0,1.3562846670423527,NYUP,2035.0,SWITCH,NE,full-base-200,base,base,carbon_price
13.0,1.3345088010057773,PJMC,2035.0,SWITCH,PJM,full-base-200,base,base,carbon_price
14.0,1.3461634712305963,PJMD,2035.0,SWITCH,PJM,full-base-200,base,base,carbon_price
15.0,1.3377843747772171,PJME,2035.0,SWITCH,PJM,full-base-200,base,base,carbon_price
16.0,1.2762064631672825,PJMW,2035.0,SWITCH,PJM,full-base-200,base,base,carbon_price
17.0,1.2805184620655854,RMRG,2035.0,SWITCH,WECC,full-base-200,base,base,carbon_price
18.0,1.3529701371255656,SPPC,2035.0,SWITCH,SPP,full-base-200,base,base,carbon_price
19.0,1.3290753632786734,SPPN,2035.0,SWITCH,SPP,full-base-200,base,base,carbon_price
20.0,1.3068877883273595,SPPS,2035.0,SWITCH,SPP,full-base-200,base,base,carbon_price
21.0,1.2858104202741514,SRCA,2035.0,SWITCH,SOU,full-base-200,base,base,carbon_price
22.0,1.3075831211839404,SRCE,2035.0,SWITCH,MISO,full-base-200,base,base,carbon_price
23.0,1.2819035282583089,SRSE,2035.0,SWITCH,SOU,full-base-200,base,base,carbon_price
24.0,1.297359407612857,SRSG,2035.0,SWITCH,WECC,full-base-200,base,base,carbon_price
25.0,1.312776232956279,TRE,2035.0,SWITCH,TRE,full-base-200,base,base,carbon_price
26.0,1.3683275592999986,TREW,2035.0,SWITCH,TRE,full-base-200,base,base,carbon_price
1.0,5.482514548034702,BASN,2040.0,SWITCH,WECC,full-base-200,base,base,carbon_price
2.0,5.674305552686932,CANO,2040.0,SWITCH,CA,full-base-200,base,base,carbon_price
3.0,5.8442446408128985,CASO,2040.0,SWITCH,CA,full-base-200,base,base,carbon_price
4.0,6.427935241600237,FRCC,2040.0,SWITCH,SOU,full-base-200,base,base,carbon_price
5.0,77829.87329087539,ISNE,2040.0,SWITCH,NE,full-base-200,base,base,carbon_price
6.0,5.74712893462205,MISC,2040.0,SWITCH,MISO,full-base-200,base,base,carbon_price
7.0,6.180744601826526,MISE,2040.0,SWITCH,MISO,full-base-200,base,base,carbon_price
8.0,5.847257582397936,MISS,2040.0,SWITCH,MISO,full-base-200,base,base,carbon_price
9.0,5.880000420815302,MISW,2040.0,SWITCH,MISO,full-base-200,base,base,carbon_price
10.0,1639.1356577195784,NWPP,2040.0,SWITCH,WECC,full-base-200,base,base,carbon_price
11.0,5.718585598609677,NYCW,2040.0,SWITCH,NE,full-base-200,base,base,carbon_price
12.0,5.530638610528251,NYUP,2040.0,SWITCH,NE,full-base-200,base,base,carbon_price
13.0,5.6932075526281105,PJMC,2040.0,SWITCH,PJM,full-base-200,base,base,carbon_price
14.0,5.543223762799938,PJMD,2040.0,SWITCH,PJM,full-base-200,base,base,carbon_price
15.0,5.843563198344453,PJME,2040.0,SWITCH,PJM,full-base-200,base,base,carbon_price
16.0,5.782082366730231,PJMW,2040.0,SWITCH,PJM,full-base-200,base,base,carbon_price
17.0,5.335429042114569,RMRG,2040.0,SWITCH,WECC,full-base-200,base,base,carbon_price
18.0,5.505505765965315,SPPC,2040.0,SWITCH,SPP,full-base-200,base,base,carbon_price
19.0,5.302016852342475,SPPN,2040.0,SWITCH,SPP,full-base-200,base,base,carbon_price
20.0,5.520517885832522,SPPS,2040.0,SWITCH,SPP,full-base-200,base,base,carbon_price
21.0,6.0174738513045565,SRCA,2040.0,SWITCH,SOU,full-base-200,base,base,carbon_price
22.0,5.851468980146899,SRCE,2040.0,SWITCH,MISO,full-base-200,base,base,carbon_price
23.0,6.098154233386712,SRSE,2040.0,SWITCH,SOU,full-base-200,base,base,carbon_price
24.0,5.648939296148189,SRSG,2040.0,SWITCH,WECC,full-base-200,base,base,carbon_price
25.0,6.306114253847326,TRE,2040.0,SWITCH,TRE,full-base-200,base,base,carbon_price
26.0,5.313414309202474,TREW,2040.0,SWITCH,TRE,full-base-200,base,base,carbon_price
1.0,1117.1416165808143,BASN,2045.0,SWITCH,WECC,full-base-200,base,base,carbon_price
2.0,3.4415476855084868,CANO,2045.0,SWITCH,CA,full-base-200,base,base,carbon_price
3.0,3.5601299030767963,CASO,2045.0,SWITCH,CA,full-base-200,base,base,carbon_price
4.0,3.844668948885592,FRCC,2045.0,SWITCH,SOU,full-base-200,base,base,carbon_price
5.0,83914.12770081866,ISNE,2045.0,SWITCH,NE,full-base-200,base,base,carbon_price
6.0,3.492326662805796,MISC,2045.0,SWITCH,MISO,full-base-200,base,base,carbon_price
7.0,3.663538982930093,MISE,2045.0,SWITCH,MISO,full-base-200,base,base,carbon_price
8.0,3.5726408130708567,MISS,2045.0,SWITCH,MISO,full-base-200,base,base,carbon_price
9.0,329.8613765182859,MISW,2045.0,SWITCH,MISO,full-base-200,base,base,carbon_price
10.0,16016.169107848054,NWPP,2045.0,SWITCH,WECC,full-base-200,base,base,carbon_price
11.0,3.390343458308778,NYCW,2045.0,SWITCH,NE,full-base-200,base,base,carbon_price
12.0,3.363319954676015,NYUP,2045.0,SWITCH,NE,full-base-200,base,base,carbon_price
13.0,3.603756545697394,PJMC,2045.0,SWITCH,PJM,full-base-200,base,base,carbon_price
14.0,3.304384565737494,PJMD,2045.0,SWITCH,PJM,full-base-200,base,base,carbon_price
15.0,3.5435115914378033,PJME,2045.0,SWITCH,PJM,full-base-200,base,base,carbon_price
16.0,3.5311361982586296,PJMW,2045.0,SWITCH,PJM,full-base-200,base,base,carbon_price
17.0,3.282056890436234,RMRG,2045.0,SWITCH,WECC,full-base-200,base,base,carbon_price
18.0,3.2528457612265766,SPPC,2045.0,SWITCH,SPP,full-base-200,base,base,carbon_price
19.0,3.238784920155105,SPPN,2045.0,SWITCH,SPP,full-base-200,base,base,carbon_price
20.0,3.288690962692785,SPPS,2045.0,SWITCH,SPP,full-base-200,base,base,carbon_price
21.0,3.624953204400538,SRCA,2045.0,SWITCH,SOU,full-base-200,base,base,carbon_price
22.0,4.185245021093761,SRCE,2045.0,SWITCH,MISO,full-base-200,base,base,carbon_price
23.0,3.6873315727688576,SRSE,2045.0,SWITCH,SOU,full-base-200,base,base,carbon_price
24.0,3.4934357436495196,SRSG,2045.0,SWITCH,WECC,full-base-200,base,base,carbon_price
25.0,3.797267644224431,TRE,2045.0,SWITCH,TRE,full-base-200,base,base,carbon_price
26.0,3.24902148026051,TREW,2045.0,SWITCH,TRE,full-base-200,base,base,carbon_price
1.0,2941.9958295342262,BASN,2050.0,SWITCH,WECC,full-base-200,base,base,carbon_price
2.0,9.440059381652398,CANO,2050.0,SWITCH,CA,full-base-200,base,base,carbon_price
3.0,9.523468910892843,CASO,2050.0,SWITCH,CA,full-base-200,base,base,carbon_price
4.0,9.683637543027958,FRCC,2050.0,SWITCH,SOU,full-base-200,base,base,carbon_price
5.0,68399.40070914547,ISNE,2050.0,SWITCH,NE,full-base-200,base,base,carbon_price
6.0,9.59251486374797,MISC,2050.0,SWITCH,MISO,full-base-200,base,base,carbon_price
7.0,9.606661619419883,MISE,2050.0,SWITCH,MISO,full-base-200,base,base,carbon_price
8.0,9.62012565131479,MISS,2050.0,SWITCH,MISO,full-base-200,base,base,carbon_price
9.0,3751.3339587362066,MISW,2050.0,SWITCH,MISO,full-base-200,base,base,carbon_price
10.0,22975.072937922618,NWPP,2050.0,SWITCH,WECC,full-base-200,base,base,carbon_price
11.0,9.429812810165052,NYCW,2050.0,SWITCH,NE,full-base-200,base,base,carbon_price
