model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,current_policies_52_week_retire_high_coal,kg,11330989054.781206
SWITCH,CANO,2027,current_policies_52_week_retire_high_coal,kg,16910551442.215643
SWITCH,CASO,2027,current_policies_52_week_retire_high_coal,kg,16571605641.18888
SWITCH,FRCC,2027,current_policies_52_week_retire_high_coal,kg,75308352650.35985
SWITCH,ISNE,2027,current_policies_52_week_retire_high_coal,kg,20236655362.801514
SWITCH,MISC,2027,current_policies_52_week_retire_high_coal,kg,24520873675.878
SWITCH,MISE,2027,current_policies_52_week_retire_high_coal,kg,20742422258.215088
SWITCH,MISS,2027,current_policies_52_week_retire_high_coal,kg,41707114248.83537
SWITCH,MISW,2027,current_policies_52_week_retire_high_coal,kg,30696228781.84181
SWITCH,NWPP,2027,current_policies_52_week_retire_high_coal,kg,6514375557.5584545
SWITCH,NYCW,2027,current_policies_52_week_retire_high_coal,kg,21645008483.05156
SWITCH,NYUP,2027,current_policies_52_week_retire_high_coal,kg,4619997920.585462
SWITCH,PJMC,2027,current_policies_52_week_retire_high_coal,kg,12045409106.554502
SWITCH,PJMD,2027,current_policies_52_week_retire_high_coal,kg,9124095024.422295
SWITCH,PJME,2027,current_policies_52_week_retire_high_coal,kg,59351796149.66359
SWITCH,PJMW,2027,current_policies_52_week_retire_high_coal,kg,69197810248.9748
SWITCH,RMRG,2027,current_policies_52_week_retire_high_coal,kg,2732292189.640295
SWITCH,SPPC,2027,current_policies_52_week_retire_high_coal,kg,15535829550.793669
SWITCH,SPPN,2027,current_policies_52_week_retire_high_coal,kg,1605023647.490451
SWITCH,SPPS,2027,current_policies_52_week_retire_high_coal,kg,14522116023.965754
SWITCH,SRCA,2027,current_policies_52_week_retire_high_coal,kg,25003111779.797787
SWITCH,SRCE,2027,current_policies_52_week_retire_high_coal,kg,21805921832.98452
SWITCH,SRSE,2027,current_policies_52_week_retire_high_coal,kg,46918879163.19101
SWITCH,SRSG,2027,current_policies_52_week_retire_high_coal,kg,12418083277.03404
SWITCH,TRE,2027,current_policies_52_week_retire_high_coal,kg,52348036590.76752
SWITCH,TREW,2027,current_policies_52_week_retire_high_coal,kg,6373550517.011459
SWITCH,BASN,2030,current_policies_52_week_retire_high_coal,kg,10498453109.413584
SWITCH,CANO,2030,current_policies_52_week_retire_high_coal,kg,15741248796.271238
SWITCH,CASO,2030,current_policies_52_week_retire_high_coal,kg,15123546884.378544
SWITCH,FRCC,2030,current_policies_52_week_retire_high_coal,kg,64801434641.77057
SWITCH,ISNE,2030,current_policies_52_week_retire_high_coal,kg,13062279263.97794
SWITCH,MISC,2030,current_policies_52_week_retire_high_coal,kg,22879460694.310543
SWITCH,MISE,2030,current_policies_52_week_retire_high_coal,kg,17741853548.50077
SWITCH,MISS,2030,current_policies_52_week_retire_high_coal,kg,31747827491.964874
SWITCH,MISW,2030,current_policies_52_week_retire_high_coal,kg,34006462332.26753
SWITCH,NWPP,2030,current_policies_52_week_retire_high_coal,kg,5622382022.078712
SWITCH,NYCW,2030,current_policies_52_week_retire_high_coal,kg,18553538361.316498
SWITCH,NYUP,2030,current_policies_52_week_retire_high_coal,kg,5385593558.631713
SWITCH,PJMC,2030,current_policies_52_week_retire_high_coal,kg,10620498614.109404
SWITCH,PJMD,2030,current_policies_52_week_retire_high_coal,kg,8189113969.398991
SWITCH,PJME,2030,current_policies_52_week_retire_high_coal,kg,53543291562.27028
SWITCH,PJMW,2030,current_policies_52_week_retire_high_coal,kg,53577212414.22873
SWITCH,RMRG,2030,current_policies_52_week_retire_high_coal,kg,2610900069.7972016
SWITCH,SPPC,2030,current_policies_52_week_retire_high_coal,kg,14495942440.347672
SWITCH,SPPN,2030,current_policies_52_week_retire_high_coal,kg,1390338396.8833644
SWITCH,SPPS,2030,current_policies_52_week_retire_high_coal,kg,11989244763.41413
SWITCH,SRCA,2030,current_policies_52_week_retire_high_coal,kg,19822693781.355145
SWITCH,SRCE,2030,current_policies_52_week_retire_high_coal,kg,18185057195.804684
SWITCH,SRSE,2030,current_policies_52_week_retire_high_coal,kg,38719652653.2473
SWITCH,SRSG,2030,current_policies_52_week_retire_high_coal,kg,9930205374.985209
SWITCH,TRE,2030,current_policies_52_week_retire_high_coal,kg,44961902665.28669
SWITCH,TREW,2030,current_policies_52_week_retire_high_coal,kg,5516125077.570257
