period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,532528.2084065872,SWITCH,BASN,BASN_batteries_1,Battery,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,7250.868257952842,SWITCH,BASN,BASN_battery_moderate_0,Battery,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,52250.11120460254,SWITCH,BASN,BASN_biomass_1,Other,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,159496.56189443488,SWITCH,BASN,BASN_biomass_2,Other,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,8550257.732541593,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,55200.984662427836,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,970101.7186926405,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,2805343.231313981,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,4316229.074061117,SWITCH,BASN,BASN_geothermal_1,Geothermal,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,97.36900482245768,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,168.10463065877607,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,27976690.02441833,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,7918.613311498398,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,9028.48837080766,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,30711779.449958146,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,26798.17936024629,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,33948.656957209765,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,15923.07418302754,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,17446.947127380652,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,13068.725454244153,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,15403.184425390768,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
2027,8488.077809620536,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,current_policies_52_week_retire_high_coal,all,MWh,2027
