region,marginal_price,total_demand
BASN,36.596530098581205,177158138.0
CASO,43.706115226087356,158791938.0
CANO,47.86333766981979,245898072.0
FRCC,52.31165925372606,334048179.0
ISNE,55.56244679433571,210413923.0
MISC,39.536259580395345,264171318.0
MISE,48.879215397986954,137137308.0
MISS,27.914748827915552,242486982.0
MISW,44.829568723027776,324181570.0
NWPP,58.02369771765509,300529644.0
NYCW,72.08362677065428,106442119.0
NYUP,37.3394663998797,92400602.0
PJMC,44.242315447850196,152682741.0
PJMD,45.89334910728549,145712440.0
PJME,53.13033421770862,389826566.0
PJMW,49.158713825068624,412215498.0
RMRG,21.983148212065863,150676430.0
SPPC,27.500660878758744,108907378.0
SPPN,26.119377298810733,74985567.0
SPPS,20.673691751553832,177543457.0
SRCA,36.09477698937527,287884867.0
SRCE,38.03001526153301,285639456.0
SRSE,30.725719904657264,333542368.0
SRSG,29.745698060365815,204888767.0
TRE,23.799492416328622,555402906.0
TREW,17.982344557620813,26667903.0
