Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,168.0,19,18051,14798,22889,35542,24506,32290,15940,24423,40486,35047,12178,10304,18821,16659,45664,48385,18373,12627,8421,17712,29836,32401,34738,18903,52350,2517
,,,,,,,168.0,20,19309,15473,23940,34444,24803,32816,15754,26244,41230,37777,12216,10333,18835,16292,44933,48096,19124,13283,8739,19401,29250,32724,34888,20188,57670,2766
,,,,,,,168.0,21,20186,16993,26293,32438,24162,32429,15302,26398,40206,39530,11923,10125,18368,15669,43536,47165,20069,13242,8641,19490,27857,32189,33811,21470,58471,2806
,,,,,,,168.0,22,20489,17807,27554,29669,23725,31609,14742,25948,38516,40058,11735,9989,17970,14845,41826,45595,19332,12904,8351,19143,26381,31433,32387,21570,57714,2766
,,,,,,,168.0,23,20172,17459,27015,26811,23233,30609,14008,25305,36854,39526,11458,9796,17608,13911,39770,43521,18534,12545,8041,18649,24502,30177,30660,21103,56652,2714
,,,,,,,168.0,24,19562,16643,25742,24073,22118,29263,13066,24353,34601,37356,10995,9447,16868,12810,37151,41117,17696,11973,7582,17793,22934,28823,28760,20184,54565,2616
,,,,,,,168.0,25,18616,15741,24339,21675,18993,27788,12161,23096,32303,35152,10027,8801,15869,11670,34184,39055,16420,11305,7094,16750,21237,27388,26823,18957,51716,2482
,,,,,,,168.0,26,17614,14467,22360,20263,17962,26388,11500,21376,28803,32295,9541,8356,14964,11376,33433,38305,15141,10418,6470,15332,21365,27045,25929,17617,47956,2287
,,,,,,,168.0,27,16218,12956,20025,19976,17355,26194,11308,21211,27980,29276,9168,8038,14725,11384,33133,38086,13159,10304,6333,15023,21925,27501,26284,16256,47382,2268
,,,,,,,168.0,28,14742,11237,17396,20159,17280,26282,11292,21265,27595,25913,9027,7885,14615,11719,33750,38498,13133,10321,6321,14984,23193,28174,27165,15339,47581,2285
,,,,,,,168.0,29,14636,10853,16803,21152,17239,26798,11427,21637,27908,25642,8957,7796,14742,12142,34851,39405,13439,10553,6389,15139,24988,29329,28654,15275,48501,2338
,,,,,,,168.0,30,14635,10641,16477,23133,17855,27642,11796,22244,28332,25501,9083,7888,15017,13044,37026,41292,13529,10812,6486,15432,27862,31200,30847,15445,50059,2420
,,,,,,,168.0,31,14869,10714,16591,25151,18759,29098,12543,23559,29812,26237,9419,8121,15681,14132,39972,43924,13552,11323,6729,16215,30249,33001,33278,15905,53271,2581
,,,,,,,168.0,32,15229,10932,16929,28183,19274,30776,13694,24979,31738,27352,9912,8547,16536,15056,41726,46834,13946,11979,7123,17321,31562,34201,34961,16675,58401,2856
,,,,,,,168.0,33,15969,11566,17913,30818,19229,31683,14223,26149,34611,29549,10274,8901,17537,15584,42578,47841,14669,12322,7634,18197,31768,34950,36196,17756,60441,2940
,,,,,,,168.0,34,16858,12696,19678,32061,19646,31917,14513,26545,35724,33489,10512,9185,17775,16053,43350,48811,15057,12363,7771,18361,31426,35418,36766,18392,60521,2929
,,,,,,,168.0,35,17158,13118,20328,32644,20443,32360,14967,26546,36268,35278,11065,9639,18163,16239,44591,50114,15347,12469,7778,18481,30809,35653,36667,18708,60057,2886
,,,,,,,168.0,36,17132,13501,20914,33196,21029,32719,15111,26154,36477,35689,11488,10013,18461,16373,45074,50710,15101,12655,7837,18314,30216,35738,36299,18630,59667,2870
,,,,,,,168.0,37,17136,13732,21257,33285,21408,32748,15432,25848,36804,35080,11814,10299,18375,16514,45647,51266,14998,12579,7819,18186,29958,35742,35928,18459,58204,2786
,,,,,,,168.0,38,17202,14268,22084,33126,21353,32741,15468,25497,37276,36433,11873,10370,18448,16384,45553,51115,14969,12528,7701,18063,29487,35687,35473,18406,57085,2729
,,,,,,,168.0,39,17115,14496,22436,33325,21594,32589,15495,24854,36868,36068,11977,10437,18375,16521,46096,51288,15257,12334,7564,17675,29893,35943,35412,18397,55227,2633
,,,,,,,168.0,40,17050,14703,22758,34844,22602,33266,15967,24654,37132,35502,12399,10720,18576,17540,48419,53208,15173,12290,7554,17529,32615,37703,37316,18310,54132,2579
,,,,,,,168.0,41,16915,14731,22801,39273,24135,35180,16892,25588,39328,34715,12917,11056,19324,19157,53047,56851,15578,12781,7987,18117,38164,41488,42176,18345,55036,2632
,,,,,,,168.0,42,17183,15047,23294,43871,27049,38090,18787,27646,43658,34881,13919,11785,20934,21417,59553,62107,16898,13760,8764,19316,42157,45307,48236,18967,57409,2756
,,,,,,,168.0,43,18344,15965,24722,42449,27804,39521,18887,30361,47962,37293,14654,12441,22016,20635,56947,60740,18816,15045,9632,21376,40575,45083,48057,20301,62931,3035
,,,,,,,168.0,44,20338,17274,26762,38718,26226,37464,17498,30897,45086,41585,14078,12045,20903,19160,52736,56979,21122,14854,9370,21851,37699,42471,44811,22471,65838,3151
,,,,,,,168.0,45,21631,19639,30436,35355,25712,35543,16616,29396,40519,44706,13788,11812,20097,18546,50967,55277,19281,13817,8566,20620,36287,40564,42210,23205,63163,2999
,,,,,,,168.0,46,19879,18537,28724,32393,25248,34710,16092,28744,38750,41059,13585,11624,19730,17763,48868,53598,16620,13335,8218,20150,34491,39140,40218,21569,62204,2948
,,,,,,,168.0,47,18146,16526,25599,29416,24552,33443,15261,27907,36744,35964,13226,11306,19105,16629,45808,51273,15845,12855,7871,19566,32978,37733,38151,20124,60770,2879
,,,,,,,168.0,48,17350,15634,24221,27494,23674,32244,14448,26554,34233,33562,12730,10845,18206,15762,43463,49397,15029,12225,7365,18659,32505,36783,36934,19140,58065,2760
,,,,,,,168.0,49,16429,14561,22558,26216,25284,31398,13707,25637,32653,31031,12279,10396,17406,15251,42358,48145,13944,11820,6991,17912,33165,36500,36932,17838,55861,2670
,,,,,,,168.0,50,15371,13258,20536,25605,24422,30921,13260,24902,31345,28259,11742,9924,16933,15069,41594,47311,13212,11671,6737,17353,33778,36695,37122,16702,54882,2646
,,,,,,,168.0,51,14765,12119,18765,25918,24137,30782,13017,24800,30631,25995,11372,9618,16653,15163,41523,47052,12729,11631,6641,17170,34743,37034,37683,16144,54903,2662
,,,,,,,168.0,52,14341,11355,17578,27266,24297,30845,12944,24995,30313,24991,11254,9489,16530,15508,42328,47437,12604,11633,6614,17196,36286,37761,39026,15851,55537,2702
,,,,,,,,53,14193,10989,17013,30388,24927,31225,13080,25584,30770,24642,11259,9461,16611,16096,43847,48582,12847,11845,6723,17455,39033,39206,41583,15825,56923,2779
,,,,,,,,54,14238,10817,16748,35410,26103,32634,14080,26631,31818,24436,11706,9790,16993,17594,47812,52308,13027,12198,6928,17903,43454,41911,45659,16033,59340,2903
,,,,,,,,55,14493,10911,16894,39001,33950,36262,16688,28953,35215,25102,13763,11266,18354,19938,56571,62258,13026,12995,7494,19307,47385,45334,50402,16724,64847,3179
,,,,,,,,56,15204,11281,17466,40454,46029,38576,18835,32163,41779,26659,16315,13303,21474,20943,61595,65435,14043,13998,8345,21878,46932,46057,51036,18052,74727,3713
,,,,,,,,57,16776,12380,19168,40641,46402,38759,18925,33014,45234,30150,17326,14230,22526,20563,60371,63376,15809,14427,8855,22524,45019,44630,49650,19975,75846,3736
,,,,,,,,58,18301,14396,22308,40187,43958,37604,18582,31772,44129,35760,17152,14225,21915,20092,58856,61759,16552,14078,8682,21695,43341,43202,48230,20512,72194,3526
,,,,,,,,59,18488,15408,23875,39171,41779,36542,18454,30168,42748,37459,17061,14178,21317,19936,58577,60835,16429,13693,8403,20848,41850,42032,46667,20182,67656,3269
,,,,,,,,60,17800,15375,23811,38442,40975,35926,18360,28744,41805,36334,17049,14215,21098,20009,58326,60405,15836,13525,8303,20025,40547,40994,45301,19633,64462,3109
,,,,,,,,61,17400,15310,23693,37620,40241,35432,18518,27880,41564,34285,17176,14330,20662,20166,58537,60539,15786,13167,8205,19528,40023,40009,44525,19089,61406,2938
,,,,,,,,62,17312,15782,24422,36871,39614,34966,18428,27251,41802,34589,17030,14238,20464,20195,58559,60026,15789,12916,8094,19227,39247,39232,43627,19041,59448,2836
,,,,,,,,63,17209,16074,24875,36906,39891,34535,18333,26335,41343,33867,17112,14300,20299,20445,58993,59759,16108,12629,8012,18763,39832,38574,43396,19043,57496,2733
,,,,,,,,64,17137,16354,25309,39211,41248,34614,18535,26049,41154,33662,17569,14625,20174,21523,61607,61349,16021,12453,8011,18487,42837,39650,45409,19031,56315,2672
,,,,,,,,65,17048,16497,25531,45791,45010,36089,19396,27134,42986,33240,18479,15256,20590,23337,67206,64780,16540,12816,8352,18992,48524,43258,50541,19030,57240,2723
,,,,,,,,66,17321,16788,25986,53623,50985,39146,21289,29272,46833,33552,19792,16192,22073,25618,75027,70449,17952,13728,8926,20069,52822,47764,56925,19606,59701,2855
,,,,,,,,67,18352,17464,27042,54603,55498,41023,21349,32015,50758,35719,20965,17168,23454,24890,72804,69631,19746,15029,9631,21839,50693,47902,56995,20859,65059,3128
,,,,,,,,68,20316,18603,28821,52165,56248,39110,20101,32776,47863,39982,20603,16901,22352,23252,69137,66176,21763,14587,9214,22235,47346,45562,53664,22961,67689,3232
,,,,,,,,69,21542,20704,32085,49235,56837,37372,19175,31435,43516,43397,20582,16849,21787,22645,67832,64810,19744,13554,8420,20974,45592,43662,50729,23633,64590,3061
,,,,,,,,70,20060,19371,30015,46296,36663,36114,17589,30887,41614,40062,16940,14182,21483,21328,59913,60317,17166,13108,7963,20515,42260,41962,47289,22061,63265,2996
,,,,,,,,71,18425,17240,26705,43371,33458,34082,16227,29468,37053,35371,15864,13338,19875,20036,55827,56575,16313,12431,7342,19583,40144,40031,44600,20612,60736,2868
,,,,,,,,72,17448,16248,25172,41507,32747,32502,15195,27825,34048,33217,15298,12835,18697,19081,53250,53988,14673,11682,6838,18387,39491,38898,43195,19498,56990,2700
,,,,,,,,73,16410,14960,23173,40805,32897,31223,14299,26673,32723,30802,14609,12196,17619,18535,51866,52253,13569,11117,6761,17432,39359,38521,42626,18055,53851,2568
,,,,,,,,74,15390,13550,20983,40969,31749,30522,13735,25966,31297,28026,13798,11516,16863,18277,51032,51231,12989,10945,6538,16797,39897,38261,42647,16862,52007,2494
,,,,,,,,75,14768,12495,19343,41501,31392,30173,13432,25706,30480,26017,13387,11183,16457,18450,50878,50798,12552,10833,6389,16508,40575,38422,43177,16221,51548,2488
,,,,,,,,76,14437,11776,18224,43035,31461,30062,13307,25671,30131,24911,13208,11009,16200,18746,51342,51115,12532,10764,6388,16403,42049,39040,44327,15957,51570,2498
,,,,,,,,77,14360,11371,17600,46365,32281,30284,13416,25998,30357,24648,13125,10918,16154,19262,52635,52033,12796,10876,6481,16535,44661,40307,46620,15906,52274,2540
,,,,,,,,78,14383,11159,17274,51292,33340,31491,14255,26789,31166,24488,13485,11176,16439,20637,56463,55634,12983,11178,6661,16860,48972,42747,50636,16115,54083,2634
,,,,,,,,79,14684,11241,17401,54118,40807,34725,16622,28846,34435,25132,15875,12851,17655,22827,65763,64697,13105,11914,7214,18060,53632,46029,56671,16858,58731,2865
,,,,,,,,80,15341,11567,17905,53032,55437,36880,18559,32075,40108,26617,18811,15175,20278,23627,70882,67384,14068,12939,8110,20521,51469,46140,55675,18267,67084,3309
,,,,,,,,81,16921,12671,19615,49717,57543,36300,18571,31988,43009,30060,19758,16067,21077,22829,69117,64762,15786,13230,8589,20949,46512,43374,51009,20279,68052,3331
,,,,,,,,82,18517,14641,22682,45659,54148,34710,17977,29900,41703,35525,19132,15735,20273,21934,66701,62074,16741,12777,8348,20065,42745,40742,47192,20851,64566,3132
,,,,,,,,83,18667,15603,24172,41908,49965,33708,17760,28141,40282,37449,18708,15460,19604,21084,64762,60581,16374,12356,8059,19384,39984,38594,44142,20330,60878,2914
,,,,,,,,84,18077,15512,24019,39167,47985,32832,17403,26511,39494,36124,18503,15370,19286,20583,63216,58832,15716,12214,7971,18618,37866,37066,41900,19505,58547,2798
,,,,,,,,85,17705,15380,23797,37133,46670,32033,17384,25529,38860,33976,18370,15288,18757,20202,62293,58183,15540,11919,7880,18234,36733,35754,40539,18999,56284,2669
,,,,,,,,86,17361,15861,24542,35615,44989,31475,17264,24929,38814,34281,17940,14979,18582,19783,61138,56912,15580,11735,7824,18027,35351,34837,39111,18811,55063,2603
,,,,,,,,87,17309,16272,25180,35313,44509,31014,17114,24339,38352,33972,17825,14897,18501,19624,60948,55874,15735,11552,7738,17729,35477,34271,38784,18868,53950,2542
,,,,,,,,88,17325,16616,25715,37151,45463,31339,17394,24316,38404,33896,18085,15072,18632,20472,63593,56961,15749,11472,7810,17633,38139,35250,40456,18823,53495,2520
,,,,,,,,89,17131,16826,26040,42778,49677,32688,18242,25185,40358,33571,18901,15623,19028,22054,68996,60198,16150,11868,8137,18197,43542,38299,45041,18879,54477,2575
,,,,,,,,90,17523,17155,26553,49435,56195,35343,20061,26946,44165,34010,20486,16753,20302,24103,76058,65492,17529,12637,8725,19094,47614,42239,50983,19456,56577,2689
,,,,,,,,91,18539,17992,27858,49825,59658,36727,19994,29199,48062,36349,21250,17397,21269,23212,73106,64178,19431,13873,9435,20642,45480,41944,50678,20657,60468,2886
,,,,,,,,92,20416,19126,29630,47196,60034,34901,18664,29187,45145,40339,20853,17110,20073,21299,68589,60674,21400,13600,9116,20819,42299,39313,47327,22693,62225,2953
,,,,,,,,93,21646,21083,32672,44384,60033,33329,17742,27448,41356,43504,20612,16874,19531,20481,66627,59249,19460,12649,8346,19575,40401,37358,44297,23362,58987,2776
,,,,,,,,94,20105,19621,30403,41322,36729,32092,16296,26649,39505,40058,16700,14005,19137,19115,57903,54772,17019,12239,7928,19117,37077,35514,40888,21774,57377,2694
,,,,,,,,95,18408,17381,26925,38474,32503,30279,15107,25400,35360,35263,15506,13073,17756,17438,52819,50702,16185,11617,7352,18355,34638,33354,37861,20345,55016,2573
,,,,,,,,96,17372,16287,25232,36653,31697,28819,14130,23680,32505,33047,14792,12444,16798,16278,49809,48148,14627,10893,6794,17272,33353,31989,36045,19082,51577,2412
,,,,,,,,97,16300,14958,23170,36402,29396,27951,13551,22543,31022,30206,13541,11390,15963,15417,47135,46075,13436,10433,6445,16447,32749,31751,35336,17695,48638,2286
,,,,,,,,98,15165,13544,20974,36506,28424,27529,13149,21857,29891,27439,12716,10683,15580,15114,46049,45174,12781,10148,6244,15912,32461,31784,35108,16573,47176,2235
,,,,,,,,99,14518,12474,19310,37259,27966,27195,12852,21599,29127,25318,12264,10312,15271,15000,45600,44558,12225,10022,6143,15704,32714,32091,35435,15994,46863,2235
,,,,,,,,100,14137,11770,18213,38870,27776,27256,12726,21717,28742,24440,12035,10103,15112,15116,45663,44771,12119,9991,6135,15703,33599,32846,36337,15712,46961,2247
,,,,,,,,101,14032,11330,17534,42270,28228,27786,12885,22076,29072,24154,11918,9989,15198,15464,46574,45815,12279,10152,6241,15819,35809,34204,38439,15654,47794,2297
,,,,,,,,102,13983,11095,17172,47865,29075,29095,13729,22928,30006,23948,12240,10220,15623,16660,49915,49334,12421,10463,6473,16243,40154,37062,42613,15888,49671,2395
,,,,,,,,103,14329,11193,17325,50042,36721,31813,15770,24969,33061,24670,14199,11621,16903,18968,58667,56526,12542,11202,7016,17492,43862,40519,47081,16650,54348,2627
,,,,,,,,104,15016,11549,17875,48165,49618,34033,17336,27370,37874,26156,16633,13575,19182,19817,63289,59375,13431,12258,7797,19452,42113,40708,45601,18087,62318,3044
,,,,,,,,105,16536,12594,19494,43528,49595,33552,17364,27815,40026,29507,17325,14296,19611,19201,61312,57302,14981,12587,8272,20263,38678,38337,42692,20218,63911,3101
,,,,,,,,106,18041,14561,22556,39341,45989,31978,16872,26489,38761,35073,16863,14108,18859,18368,58867,54887,15874,12160,8008,19624,35738,35645,39771,20759,60966,2931
,,,,,,,,107,18200,15439,23917,36472,42815,30655,16551,25330,36847,37172,16492,13843,18092,17529,57277,53573,15491,11629,7706,18897,33628,33750,37499,20220,58045,2757
,,,,,,,,108,17700,15458,23934,34984,40889,30110,16355,24287,36881,35935,15970,13515,17912,17134,55280,52109,14834,11529,7627,18159,32088,32513,35941,19495,56383,2676
,,,,,,,,109,17357,15413,23848,33950,39123,29462,16302,23883,36376,33865,15743,13372,17460,16945,54300,51195,14719,11293,7577,17827,31439,31793,35501,18982,54860,2589
,,,,,,,,110,17275,15850,24526,33020,37586,28865,16166,23773,36467,34373,15382,13115,17129,16631,53368,50167,14772,11141,7565,17731,30596,31075,34700,18762,54013,2544
,,,,,,,,111,17060,16285,25202,32934,37198,28399,16048,23566,36141,33736,15278,13044,16887,16649,52935,49517,15026,10983,7555,17396,30535,30621,34362,18739,53255,2504
,,,,,,,,112,17113,16627,25731,34492,38119,28535,16289,23648,36084,33622,15532,13221,16894,17313,54746,50566,15082,10920,7598,17374,32363,31583,35785,18690,52915,2488
,,,,,,,,113,17008,16784,25975,38771,41297,29781,17020,24482,37660,33299,16216,13671,17141,18713,59527,53646,15576,11241,7891,17818,36666,34302,39286,18734,54001,2549
,,,,,,,,114,17327,17096,26463,44380,46722,32214,18600,26022,41063,33720,17468,14553,18237,20998,66746,58703,16926,11932,8461,18620,40752,38280,44755,19374,55858,2652
,,,,,,,,115,18423,17894,27706,43545,50202,33885,18754,27946,44961,35971,18139,15156,19325,20539,64097,58152,18766,13050,9035,20067,39007,38258,44744,20541,59319,2829
,,,,,,,,116,20187,18925,29319,40265,50120,32179,17542,27845,42150,40227,17697,14816,18303,19090,60343,54961,20671,12793,8686,20211,36498,35983,41625,22530,60824,2886
,,,,,,,,117,21569,20822,32269,37008,50300,30432,16626,26337,38367,44433,17468,14605,17632,18563,58870,53466,18977,11806,7982,19029,35112,34202,39043,23310,57559,2708
,,,,,,,,118,20050,19434,30114,33974,31371,29251,15319,25716,36601,41521,14305,12283,17160,17430,51553,49689,16569,11329,7596,18570,32579,32654,36265,21721,55850,2620
,,,,,,,,119,18444,17214,26667,31046,27775,27731,14276,24473,33159,36944,13375,11541,16068,16131,47605,46734,15706,10690,7079,17820,30655,30858,33919,20327,53305,2492
,,,,,,,,120,17525,16207,25110,29130,26716,26176,13313,23193,30433,35001,12810,11036,15129,15165,44858,44172,14220,9938,6534,16798,29791,29715,32552,19260,49714,2322
,,,,,,,,121,16560,15030,23282,28165,25999,25237,12485,22037,28637,32515,11892,10245,14210,14418,42009,42143,13075,9397,6087,15938,29536,29283,32085,17872,46564,2180
,,,,,,,,122,15506,13620,21094,27914,25130,24785,12055,21369,27582,29665,11278,9697,13783,14179,41198,41408,12448,9164,5848,15245,29695,29249,32067,16755,44358,2080
,,,,,,,,123,14973,12551,19431,28095,24887,24490,11810,20926,26985,27675,10874,9354,13436,14135,40733,40948,12126,9066,5762,14907,30192,29408,32503,16099,43379,2044
,,,,,,,,124,14699,11912,18437,29362,24717,24523,11732,20781,26649,26823,10707,9186,13343,14182,41155,41110,12125,9033,5751,14793,31458,30094,33745,15888,43010,2031
,,,,,,,,125,14684,11488,17782,32450,24988,25055,11894,20838,26978,26552,10637,9098,13454,14580,42059,42091,12282,9231,5846,14869,33704,31428,36033,15924,43509,2064
,,,,,,,,126,14744,11265,17440,37512,25858,26123,12650,21542,27905,26587,10963,9325,13826,15747,45443,45145,12412,9563,6094,15179,37978,34159,40093,16162,44790,2134
,,,,,,,,127,15049,11375,17611,40206,33881,28584,14518,23295,30846,27430,12728,10592,15012,17542,53283,50747,12532,10335,6633,16225,40594,37088,43700,16861,48496,2317
,,,,,,,,128,15768,11727,18156,39565,44384,30838,15873,25082,35316,29055,14474,12061,17219,18382,56606,53539,13443,11393,7464,17723,39383,37162,43357,18311,55155,2662
,,,,,,,,129,17361,12814,19842,37265,43466,30614,15893,25642,37637,32612,14723,12446,17778,17795,54180,51681,15108,11790,7955,18600,36153,35105,40927,20401,57217,2751
,,,,,,,,130,18757,14868,23041,34791,40359,29297,15421,24838,36693,38336,14116,12139,17270,17072,51208,49253,16176,11468,7798,18142,33096,33005,38249,21026,55090,2626
,,,,,,,,131,19013,15782,24457,33182,37396,28399,15366,24214,35845,40589,13857,11944,16766,16266,49639,48119,16081,11182,7564,17818,31076,31342,35944,20519,53499,2520
,,,,,,,,132,18587,15794,24464,32737,35296,28058,15147,23564,35611,39712,13411,11658,16733,15905,47786,46918,15579,11122,7530,17358,29734,30449,34639,19721,53146,2505
,,,,,,,,133,18260,15552,24071,32364,33688,27599,15157,23376,35444,37700,13185,11518,16325,15753,46585,46134,15471,10989,7565,17197,29195,29815,34063,19129,52625,2474
,,,,,,,,134,18059,15858,24545,31972,32135,27252,15053,23403,35611,37989,12818,11255,16149,15401,45514,45268,15518,10903,7595,17097,28389,29289,33401,18851,52425,2463
,,,,,,,,135,17932,16003,24768,32107,31782,26895,14986,23236,35338,37153,12712,11163,16015,15248,45247,44664,15901,10777,7636,16966,28266,28796,32958,18760,52293,2455
,,,,,,,,136,17859,16143,24986,33206,32613,27220,15223,23189,35490,36952,13010,11358,16041,15769,46884,45482,15931,10738,7691,16943,29724,29480,34168,18645,52296,2458
,,,,,,,,137,17791,16146,24990,36387,35504,28172,15866,24050,37114,36581,13620,11750,16292,16726,50457,47542,16309,11044,8050,17408,33245,31728,37257,18730,53501,2525
,,,,,,,,138,18102,16350,25310,40721,39812,30136,17320,25260,40186,37071,14602,12436,17282,18662,56410,51573,17490,11704,8610,18063,36424,34799,41774,19290,55175,2619
,,,,,,,,139,19204,17094,26470,38831,41812,31479,17275,26616,43415,39673,14990,12809,18138,17830,53600,50660,19108,12701,9180,19142,34111,34101,40677,20324,57406,2736
,,,,,,,,140,20960,18215,28222,35402,40861,29696,15924,26139,40527,43726,14444,12405,17092,16171,49012,47196,21191,12316,8821,18979,31205,31708,37339,22106,57925,2749
,,,,,,,,141,22005,20252,31388,32524,40554,28119,15045,24248,36891,46926,14106,12110,16418,15604,47252,45768,19490,11353,8122,17580,30145,30006,34906,22682,54034,2542
,,,,,,,,142,20317,18863,29231,30278,26231,27137,14096,23302,35266,43099,11893,10472,15999,14813,42396,43366,17161,10956,7770,16962,28390,28579,32948,21018,51740,2427
,,,,,,,,143,18590,16786,26007,27769,23228,25939,13207,22565,32262,37868,11236,9953,15217,13900,39375,40909,16369,10504,7267,16448,26514,26742,30838,19758,49728,2324
,,,,,,,,144,17684,15984,24768,25744,22473,24846,12380,21596,30012,35648,10892,9639,14459,13057,37201,38842,14860,10017,6782,15690,25428,25477,29210,18898,47187,2202
,,,,,,,,145,16824,14837,22986,25176,22450,24564,12146,20605,28634,33244,11045,9459,13876,12643,36781,38482,13754,9606,6504,14987,25640,25336,28707,17777,44491,2077
,,,,,,,,146,16005,13683,21193,24480,21260,24711,11778,20628,29038,30640,10372,8895,13932,12069,35169,36996,13322,9937,6640,14920,25111,25022,28099,16862,43784,2080
,,,,,,,,147,15682,12888,19954,24135,21011,24132,11504,19857,27707,28988,10089,8613,13624,12033,34972,36439,13782,9691,6463,14398,25433,24623,27725,16737,42227,2013
,,,,,,,,148,15919,12795,19778,24576,20994,24209,11421,19695,27506,28928,9939,8450,13554,12096,35162,36373,13299,9760,6461,14282,25867,24632,27811,16639,41727,1998
,,,,,,,,149,15496,12117,18727,25554,21144,24512,11454,19564,27637,27711,9834,8347,13590,12261,35591,36653,13551,9915,6527,14208,26631,24924,28165,16457,41787,2009
