Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-5.47836250666395e-10,-4.9724442180735266e-9,-6.112133030434731e-9,-3.2229754464336168e-9,-2.72052003369889e-8,-5.0683604844742776e-9,-3.1027215939669565e-9,-9.368550217970988e-10,-2.477834357008716e-9,-3.9732413064496303e-10,-1.1086333136574694e-10
t2,-5.828793220495746e-10,-5.3208526029558e-9,-6.5500495333461684e-9,-3.4498981994989036e-9,-2.927181550873586e-8,-5.425456137370143e-9,-3.3167605808680517e-9,-1.0036907215701395e-9,-2.65199529868809e-9,-4.107597636423785e-10,-1.1382560389475567e-10
t3,-6.036860360102647e-10,-5.539752975845953e-9,-6.828867370335341e-9,-3.590647529827383e-9,-3.0670668969504254e-8,-5.650189839775258e-9,-3.4509338828363966e-9,-1.0440121127016117e-9,-2.7610658496230556e-9,-4.170537291653154e-10,-1.1572354526472458e-10
t4,-6.129981901210671e-10,-5.663497767808588e-9,-6.989992323124494e-9,-3.6705264696901174e-9,-3.150851087293595e-8,-5.7783563443383135e-9,-3.5250569871066085e-9,-1.0669421989958519e-9,-2.823439596693886e-9,-4.1795068905755e-10,-1.1562275908200324e-10
t5,-6.171810962225481e-10,-5.759383502514308e-9,-7.100169464512688e-9,-3.728528570593999e-9,-3.202615657746862e-8,-5.879123811358329e-9,-3.583148284880553e-9,-1.08370724466331e-9,-2.8687476308200177e-9,-4.1242518714837876e-10,-1.1329077585234848e-10
t6,-6.011949233295712e-10,-5.71581008945984e-9,-7.045079448402356e-9,-3.7026238624453047e-9,-3.1856544975986605e-8,-5.837296835067437e-9,-3.5549040366346835e-9,-1.076718977630882e-9,-2.8459495982116764e-9,-3.8849356825000796e-10,-1.0630646868457063e-10
t7,-5.726229078558917e-10,-5.447208329127935e-9,-6.706344181934251e-9,-3.5322557547932977e-9,-3.004626040525881e-8,-5.560993588873305e-9,-3.3851018981418335e-9,-1.0295504826445646e-9,-2.7028055896615695e-9,-3.4837471327171134e-10,-9.52940388309175e-11
t8,-4.873244407836295e-10,-4.8840898238858e-9,-6.011596398885108e-9,-3.168465073223553e-9,-2.6600691638555936e-8,-4.987319080834598e-9,-3.043898270426836e-9,-9.235898609098655e-10,-2.4252940642214355e-9,-3.2430306234936395e-10,-8.949592605353217e-11
t9,-4.271614506455058e-10,-5.325758489158917e-9,-7.000179380720525e-9,-3.559091455781643e-9,-2.7044957025053598e-8,-5.761521018023188e-9,-3.210031911849575e-9,-8.361833022179051e-10,-2.6794885466157967e-9,-3.2523073494953117e-10,-9.052090730730385e-11
t10,-4.515895860481727e-10,-4.425301057644114e-9,-5.432359810743362e-9,-2.868493702610345e-9,-2.387760561714336e-8,-4.511630338329717e-9,-2.7697018706595396e-9,-8.30411637108712e-10,-2.204565046883459e-9,-3.28988258096864e-10,-9.334896923944976e-11
t11,-4.4817361888387296e-10,-4.3759278752897055e-9,-5.38850014616872e-9,-2.8422141887754254e-9,-2.3566656754226513e-8,-4.4750635189286535e-9,-2.7418866684124297e-9,-8.208892138050517e-10,-2.18415911189758e-9,-3.3140249622439803e-10,-9.561801447516164e-11
